Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Ontevreden (%),Neutraal (%),Tevreden (%)
 Vleteren ,33041,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.05,0.13,0.82
 Vleteren ,33041,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.05,0.08,0.87
 Voeren ,73109,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.04,0.12,0.84
 Voeren ,73109,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.07,0.14,0.79
 Vorselaar ,13044,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.01,0.01,0.99
 Vorselaar ,13044,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.01,0.01,0.98
 Vosselaar ,13046,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.08,0.9
 Vosselaar ,13046,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.01,0.04,0.95
 Waarschoot ,44072,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.01,0.05,0.95
 Waasmunster ,42023,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.03,0.06,0.91
 Waasmunster ,42023,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.03,0.11,0.85
 Wachtebeke ,44073,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.1,0.88
 Wachtebeke ,44073,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.04,0.11,0.85
 Waregem ,34040,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.01,0.05,0.94
 Waregem ,34040,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.01,0.03,0.96
 Wellen ,73098,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.0,0.07,0.93
 Wellen ,73098,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.03,0.12,0.86
 Wemmel ,23102,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.12,0.26,0.62
 Wemmel ,23102,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.1,0.2,0.7
 Wervik ,33029,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.04,0.13,0.83
 Wervik ,33029,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.05,0.12,0.83
 Westerlo ,13049,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.01,0.05,0.94
 Westerlo ,13049,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.02,0.05,0.93
 Wetteren ,42025,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.01,0.08,0.91
 Wetteren ,42025,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.03,0.07,0.9
 Wevelgem ,34041,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.01,0.07,0.92
 Wevelgem ,34041,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.03,0.04,0.92
 Wezembeek-Oppem ,23103,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.06,0.23,0.7
 Wezembeek-Oppem ,23103,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.05,0.26,0.7
 Wichelen ,42026,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.11,0.87
 Wichelen ,42026,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.03,0.12,0.85
 Wielsbeke ,37017,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.05,0.08,0.87
 Wielsbeke ,37017,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.04,0.11,0.85
 Wijnegem ,11050,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.09,0.89
 Wijnegem ,11050,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.01,0.05,0.94
 Willebroek ,12040,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.06,0.13,0.81
 Willebroek ,12040,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.1,0.17,0.73
 Wingene ,37018,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.08,0.9
 Wingene ,37018,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.03,0.08,0.89
 Wommelgem ,11052,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.09,0.89
 Wommelgem ,11052,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.07,0.1,0.83
 Wortegem-Petegem ,45061,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.12,0.86
 Wortegem-Petegem ,45061,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.05,0.16,0.79
 Wuustwezel ,11053,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.03,0.07,0.9
 Wuustwezel ,11053,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.0,0.09,0.91
 Zandhoven ,11054,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.03,0.08,0.89
 Zandhoven ,11054,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.03,0.11,0.86
 Zaventem ,23094,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.07,0.17,0.76
 Zaventem ,23094,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.05,0.17,0.78
 Zedelgem ,31040,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.06,0.92
 Zedelgem ,31040,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.03,0.12,0.85
 Zele ,42028,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.05,0.07,0.88
 Zele ,42028,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.03,0.09,0.87
 Zelzate ,43018,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.03,0.11,0.86
 Zelzate ,43018,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.02,0.08,0.9
 Zemst ,23096,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.03,0.08,0.89
 Zemst ,23096,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.03,0.06,0.9
 Zingem ,45057,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.03,0.08,0.89
 Zoersel ,11055,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.01,0.07,0.92
 Zoersel ,11055,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.01,0.11,0.88
 Zomergem ,44080,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.01,0.05,0.94
 Zonhoven ,71066,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.01,0.03,0.96
 Zonhoven ,71066,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.02,0.04,0.94
 Zonnebeke ,33037,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.04,0.06,0.9
 Zonnebeke ,33037,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.02,0.09,0.89
 Zottegem ,41081,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.01,0.06,0.93
 Zottegem ,41081,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.01,0.06,0.93
 Zoutleeuw ,24130,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.03,0.07,0.91
 Zoutleeuw ,24130,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.02,0.09,0.89
 Zuienkerke ,31042,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.05,0.12,0.83
 Zuienkerke ,31042,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.02,0.12,0.87
 Zulte ,44081,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.08,0.9
 Zulte ,44081,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.05,0.07,0.88
 Zutendaal ,71067,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.01,0.1,0.89
 Zutendaal ,71067,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.03,0.1,0.88
 Zwalm ,45065,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.03,0.11,0.85
 Zwalm ,45065,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.05,0.12,0.83
 Zwevegem ,34042,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.01,0.09,0.89
 Zwevegem ,34042,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.03,0.06,0.91
 Zwijndrecht ,11056,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.05,0.14,0.81
 Zwijndrecht ,11056,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.04,0.15,0.81
13 centrumsteden,/,/,Tevredenheid over onderwijsvoorzieningen,2011,0.04,0.09,0.87
13 centrumsteden,/,/,Tevredenheid over onderwijsvoorzieningen,2014,0.05,0.12,0.83
13 centrumsteden,/,/,Tevredenheid over onderwijsvoorzieningen,2017,0.04,0.1,0.86
13 centrumsteden,/,/,Tevredenheid over onderwijsvoorzieningen,2020,0.03,0.08,0.88
Gemeenten groter dan 50.000 inw.,/,/,Tevredenheid over onderwijsvoorzieningen,2017,0.04,0.1,0.86
Gemeenten groter dan 50.000 inw.,/,/,Tevredenheid over onderwijsvoorzieningen,2020,0.03,0.08,0.88
Gemeenten kleiner dan 10.000 inw.,/,/,Tevredenheid over onderwijsvoorzieningen,2017,0.03,0.09,0.88
Gemeenten kleiner dan 10.000 inw.,/,/,Tevredenheid over onderwijsvoorzieningen,2020,0.03,0.1,0.87
Gemeenten van 10.000 tot 20.000 inw.,/,/,Tevredenheid over onderwijsvoorzieningen,2017,0.03,0.09,0.88
Gemeenten van 10.000 tot 20.000 inw.,/,/,Tevredenheid over onderwijsvoorzieningen,2020,0.03,0.09,0.87
Gemeenten van 20.000 tot 30.000 inw.,/,/,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.08,0.89
Gemeenten van 20.000 tot 30.000 inw.,/,/,Tevredenheid over onderwijsvoorzieningen,2020,0.03,0.09,0.88
Gemeenten van 30.000 tot 50.000 inw.,/,/,Tevredenheid over onderwijsvoorzieningen,2017,0.04,0.1,0.86
Gemeenten van 30.000 tot 50.000 inw.,/,/,Tevredenheid over onderwijsvoorzieningen,2020,0.04,0.09,0.87
Vlaams Gewest,/,/,Tevredenheid over onderwijsvoorzieningen,2017,0.03,0.09,0.87
Vlaams Gewest,/,/,Tevredenheid over onderwijsvoorzieningen,2020,0.03,0.09,0.88
