Date,MW
2015-08-05,43.02752380952381
2015-08-06,67.15059561128527
2015-08-07,21.85126099706745
2015-08-08,23.437225609756098
2015-08-09,11.852984126984127
2015-08-10,24.345664556962024
2015-08-11,24.557770700636944
2015-08-12,100.09931147540983
2015-08-13,103.47795031055901
2015-08-14,37.603433333333335
2015-08-15,41.10768996960486
2015-08-16,28.974253968253965
2015-08-17,73.25912650602409
2015-08-18,97.07573573573573
2015-08-19,40.42466049382716
2015-08-20,28.800060060060062
2015-08-21,23.513105590062114
2015-08-22,80.68727810650887
2015-08-23,126.05253289473684
2015-08-24,124.62696165191741
2015-08-25,240.91432786885244
2015-08-26,222.00338235294117
2015-08-27,130.16232484076434
2015-08-28,33.6476507936508
2015-08-29,20.708333333333332
2015-08-30,36.089539877300616
2015-08-31,59.03695512820512
2015-09-01,55.93418960244648
2015-09-02,7.599347826086956
2015-09-03,36.17856209150327
2015-09-04,126.16528124999999
2015-09-05,137.50299684542586
2015-09-06,98.09851063829787
2015-09-07,81.00243827160494
2015-09-08,30.27628834355828
2015-09-09,81.63628048780488
2015-09-10,114.16199346405229
2015-09-11,53.81039755351682
2015-09-12,94.62247619047618
2015-09-13,51.30886297376093
2015-09-14,186.61592024539877
2015-09-15,244.40127795527158
2015-09-16,166.37377049180327
2015-09-17,157.05719512195122
2015-09-18,111.97445512820512
2015-09-19,43.69355769230769
2015-09-20,24.10571856287425
2015-09-21,97.86741538461538
2015-09-22,67.03035256410257
2015-09-23,141.38036923076925
2015-09-24,143.7726686217009
2015-09-25,22.80824561403509
2015-09-26,46.911424242424246
2015-09-27,108.50674922600619
2015-09-28,107.56319875776397
2015-09-29,147.17134375
2015-09-30,181.33735785953178
2015-10-01,147.64208722741432
2015-10-02,43.98424148606811
2015-10-03,8.118993710691825
2015-10-04,22.919318885448916
2015-10-05,71.52168831168831
2015-10-06,83.42537216828478
2015-10-07,150.36866043613705
2015-10-08,21.4086858974359
2015-10-09,16.459525222551928
2015-10-10,62.34987692307692
2015-10-11,70.07200607902735
2015-10-12,21.880094637223973
2015-10-13,122.65304635761589
2015-10-14,79.22006825938567
2015-10-15,26.461867088607598
2015-10-16,50.602386706948636
2015-10-17,27.411777777777775
2015-10-18,4.793271028037383
2015-10-19,11.388098159509202
2015-10-20,25.962610062893084
2015-10-21,99.91537267080746
2015-10-22,72.53314199395771
2015-10-23,24.245749235474005
2015-10-24,56.48407854984894
2015-10-25,37.0479421221865
2015-10-26,63.777807606263984
2015-10-27,73.44083333333333
2015-10-28,62.901270833333335
2015-10-29,92.45533333333333
2015-10-30,109.17181818181818
2015-10-31,40.11400641025641
2015-11-01,12.484169278996864
2015-11-02,21.165987460815046
2015-11-03,84.59020958083832
2015-11-04,121.16592705167172
2015-11-05,122.2173374613003
2015-11-06,188.0922222222222
2015-11-07,195.5373860182371
2015-11-08,142.1810576923077
2015-11-09,253.22154545454546
2015-11-10,225.17334375000002
2015-11-11,153.76246835443038
2015-11-12,108.01248427672957
2015-11-13,235.39899053627758
2015-11-14,248.3334441087613
2015-11-15,291.40909090909093
2015-11-16,232.36364820846904
2015-11-17,248.8563057324841
2015-11-18,263.30566666666664
2015-11-19,230.59211726384365
2015-11-20,175.59578274760383
2015-11-21,195.1786875
2015-11-22,99.2576955602537
2015-11-23,64.94391666666667
2015-11-24,249.53247916666666
2015-11-25,163.78
2015-11-26,54.266396396396395
2015-11-27,190.39427244582043
2015-11-28,267.9206188925082
2015-11-29,326.3508588957055
2015-11-30,270.20389261744964
2015-12-01,191.54053968253967
2015-12-02,160.09188449848025
2015-12-03,196.14580327868853
2015-12-04,233.10987841945288
2015-12-05,270.96018691588785
2015-12-06,240.3503927492447
2015-12-07,111.12850793650794
2015-12-08,199.76664516129034
2015-12-09,140.57835329341316
2015-12-10,235.12333333333333
2015-12-11,241.8619122257053
2015-12-12,179.74748466257668
2015-12-13,72.43342261904762
2015-12-14,52.86224615384615
2015-12-15,81.6118456375839
2015-12-16,196.97532203389832
2015-12-17,212.95257053291536
2015-12-18,137.82290849673203
2015-12-19,217.7894375
2015-12-20,224.63305389221557
2015-12-21,288.38018927444796
2015-12-22,304.5682121212121
2015-12-23,230.3481707317073
2015-12-24,286.73965625
2015-12-25,217.49869158878505
2015-12-26,269.00910543130993
2015-12-27,202.5309239130435
2015-12-28,156.1574623655914
2015-12-29,171.15910588235292
2015-12-30,251.09581769437
2015-12-31,243.81175853018374
2016-01-05,88.892
2016-01-06,50.2989375
2016-01-07,245.16813299232737
2016-01-08,163.6017277486911
2016-01-09,206.31680672268908
2016-01-10,231.142040302267
2016-01-11,202.64934466019417
2016-01-12,256.955376344086
2016-01-13,220.55376582278484
2016-01-14,239.41753125
2016-01-15,209.88439759036143
2016-01-16,164.23233333333332
2016-01-17,59.353788819875774
2016-01-18,71.16835294117648
2016-01-19,9.097292307692307
2016-01-20,33.547308868501524
2016-01-21,47.034043887147334
2016-01-22,200.91808917197451
2016-01-23,134.20650641025642
2016-01-24,174.81120634920634
2016-01-25,189.73841772151897
2016-01-26,221.5096875
2016-01-27,298.9808441558442
2016-01-28,140.02285276073619
2016-01-29,319.41593471810086
2016-01-30,292.5952491694352
2016-01-31,223.45860869565217
2016-02-01,316.34510416666666
2016-02-02,286.75394540942926
2016-02-03,180.46519108280253
2016-02-04,175.2865671641791
2016-02-05,180.84337386018237
2016-02-06,284.1399468085106
2016-02-07,282.321044386423
2016-02-08,299.9729661016949
2016-02-09,219.17810416666669
2016-02-10,199.591556122449
2016-02-11,46.73293413173653
2016-02-12,76.4922435897436
2016-02-13,102.36604229607252
2016-02-14,133.41419501133788
2016-02-15,163.5781041666667
2016-02-16,26.421354166666667
2016-02-17,52.27014583333333
2016-02-18,62.2026875
2016-02-19,118.98241666666667
2016-02-20,305.35900000000004
2016-02-21,325.57374999999996
2016-02-22,163.13614583333336
2016-02-23,62.11477083333333
2016-02-24,6.956583333333333
2016-02-25,23.307708333333334
2016-02-26,19.290229166666666
2016-02-27,165.36375
2016-02-28,253.04991666666666
2016-02-29,123.491375
2016-03-01,215.8253125
2016-03-02,278.5878541666667
2016-03-03,108.70139583333334
2016-03-04,116.71227083333333
2016-03-05,44.947229166666666
2016-03-06,136.657125
2016-03-07,42.87954166666667
2016-03-08,68.90660416666667
2016-03-09,222.12370833333335
2016-03-10,25.846291666666666
2016-03-11,36.46658333333333
2016-03-12,27.443291666666667
2016-03-13,123.0725625
2016-03-14,159.74545833333335
2016-03-15,76.65108333333333
2016-03-16,185.74364583333332
2016-03-17,73.462875
2016-03-18,36.522875
2016-03-19,70.33206249999999
2016-03-20,50.30594674556213
2016-03-21,33.94691588785047
2016-03-22,25.559904458598727
2016-03-23,34.94866449511401
2016-03-24,76.68233128834355
2016-03-25,106.56442424242425
2016-03-26,257.10766666666666
2016-03-27,275.14560897435894
2016-03-28,277.0141042345277
2016-03-29,250.38921630094046
2016-03-30,107.58470769230769
2016-03-31,80.0238924050633
2016-04-01,26.720284810126586
2016-04-02,44.662579617834396
2016-04-03,92.71625748502994
2016-04-04,57.605070422535206
2016-04-05,52.05659459459459
2016-04-06,248.84455357142858
2016-04-07,152.88003144654087
2016-04-08,10.86458064516129
2016-04-09,79.11676737160121
2016-04-10,86.74308333333333
2016-04-11,153.80395833333333
2016-04-12,50.28125
2016-04-13,17.101916666666668
2016-04-14,22.299875
2016-04-15,137.65358333333333
2016-04-16,133.74064583333333
2016-04-17,53.98416666666667
2016-04-18,76.790625
2016-04-19,55.8798125
2016-04-20,114.47422916666666
2016-04-21,124.54933333333334
2016-04-22,115.89389583333333
2016-04-23,144.373
2016-04-24,128.67297916666666
2016-04-25,133.89281250000002
2016-04-26,232.91627083333333
2016-04-27,150.27100000000002
2016-04-28,75.75804166666667
2016-04-29,188.64158333333336
2016-04-30,40.08866666666667
2016-05-01,51.82964285714286
2016-05-02,88.90777448071218
2016-05-03,67.28349397590361
2016-05-04,34.18780564263323
2016-05-05,76.39423423423423
2016-05-06,55.031418918918924
2016-05-07,40.61847916666667
2016-05-08,114.43997916666667
2016-05-09,99.70402083333333
2016-05-10,67.56147916666666
2016-05-11,54.55831250000001
2016-05-12,104.48070833333333
2016-05-13,168.99406249999998
2016-05-14,171.93491666666665
2016-05-15,54.779312499999996
2016-05-16,7.5079375
2016-05-17,60.61502083333333
2016-05-18,69.27743749999999
2016-05-19,47.91535416666667
2016-05-20,148.2378125
2016-05-21,115.1621875
2016-05-22,44.62164583333333
2016-05-23,98.99158333333334
2016-05-24,90.40664583333334
2016-05-25,8.689166666666667
2016-05-26,18.392875
2016-05-27,48.0315625
2016-05-28,48.74510416666667
2016-05-29,120.91018749999999
2016-05-30,233.95510416666667
2016-05-31,89.88441666666667
2016-06-01,123.84285416666667
2016-06-02,215.87995833333335
2016-06-03,62.963479166666666
2016-06-04,26.8911875
2016-06-05,68.27793750000001
2016-06-06,48.429604166666664
2016-06-07,43.791604166666666
2016-06-08,47.70908333333333
2016-06-09,26.665125
2016-06-10,12.07825
2016-06-11,16.562145833333332
2016-06-12,47.75058333333333
2016-06-13,99.85627083333334
2016-06-14,123.10275
2016-06-15,61.26916666666667
2016-06-16,11.672062500000001
2016-06-17,25.715625
2016-06-18,76.36129166666666
2016-06-19,53.360458333333334
2016-06-20,211.763125
2016-06-21,60.9526875
2016-06-22,28.115645833333335
2016-06-23,37.937958333333334
2016-06-24,51.29291666666666
2016-06-25,39.184083333333334
2016-06-26,78.23831249999999
2016-06-27,83.19387499999999
2016-06-28,48.12
2016-06-29,199.6835
2016-06-30,147.62235416666667
2016-07-01,219.53735416666666
2016-07-02,192.39316666666667
2016-07-03,61.095749999999995
2016-07-04,23.228270833333333
2016-07-05,120.962875
2016-07-06,21.07725
2016-07-07,16.260125
2016-07-08,135.72160416666668
2016-07-09,94.31325
2016-07-10,142.47372916666666
2016-07-11,220.850125
2016-07-12,73.58814583333333
2016-07-13,63.69739325842696
2016-07-14,52.613018867924524
2016-07-15,48.201455108359134
2016-07-16,68.53475903614458
2016-07-17,41.87757961783439
2016-07-18,11.645925925925926
2016-07-19,37.743486238532114
2016-07-20,141.56947530864198
2016-07-21,28.73601307189542
2016-07-22,24.77688679245283
2016-07-23,19.704628450106156
2016-07-24,52.714729166666665
2016-07-25,54.7735
2016-07-26,20.007979166666665
2016-07-27,113.17325000000001
2016-07-28,80.43414583333333
2016-07-29,141.0119375
2016-07-30,31.679166666666667
2016-07-31,27.409916666666668
2016-08-01,31.02875
2016-08-02,196.0757291666667
2016-08-03,237.97139583333333
2016-08-04,174.63127083333333
2016-08-05,52.8591875
2016-08-06,50.2320625
2016-08-07,174.09077083333335
2016-08-08,107.24575
2016-08-09,52.13791666666667
2016-08-10,33.427875
2016-08-11,142.59466666666668
2016-08-12,115.03875
2016-08-13,76.81525
2016-08-14,29.740875000000003
2016-08-15,62.77970833333333
2016-08-16,85.66499999999999
2016-08-17,69.78658333333333
2016-08-18,31.123333333333335
2016-08-19,51.068125
2016-08-20,186.448375
2016-08-21,217.4051875
2016-08-22,160.17922916666666
2016-08-23,35.032875
2016-08-24,56.34254166666666
2016-08-25,29.5718125
2016-08-26,24.8678125
2016-08-27,74.59545833333333
2016-08-28,148.53
2016-08-29,29.466417445482865
2016-08-30,13.872145214521453
2016-08-31,30.60360655737705
2016-09-01,21.37652037617555
2016-09-02,81.61905487804877
2016-09-03,82.33865203761755
2016-09-04,242.21112462006082
2016-09-05,26.604316770186337
2016-09-06,9.629649681528663
2016-09-07,32.09849849849849
2016-09-08,90.14598159509202
2016-09-09,28.014585987261146
2016-09-10,57.42333333333333
2016-09-11,17.163079268292684
2016-09-12,37.101414141414146
2016-09-13,67.41358255451713
2016-09-14,53.82111782477342
2016-09-15,64.99246246246247
2016-09-16,121.09587499999999
2016-09-17,48.8500625
2016-09-18,53.80466666666667
2016-09-19,15.472993630573248
2016-09-20,7.8269166666666665
2016-09-21,10.192955974842768
2016-09-22,34.187645833333335
2016-09-23,26.344334975369456
2016-09-24,111.23428134556575
2016-09-25,180.30262499999998
2016-09-26,21.181366459627327
2016-09-27,93.56773885350319
2016-09-28,219.00964285714286
2016-09-29,241.488343373494
2016-09-30,68.95931888544892
2016-10-01,84.7586119873817
2016-10-02,179.59861842105263
2016-10-03,116.69705685618729
2016-10-04,142.74258785942493
2016-10-05,198.95971962616824
2016-10-06,137.67864864864865
2016-10-07,61.6056
2016-10-08,27.146325878594247
2016-10-09,17.94334346504559
2016-10-10,25.62935582822086
2016-10-11,26.91030487804878
2016-10-12,86.18747508305648
2016-10-13,205.80940476190477
2016-10-14,69.55963963963964
2016-10-15,130.92981818181818
2016-10-16,119.6989552238806
2016-10-17,80.83724832214764
2016-10-18,220.398231292517
2016-10-19,165.68690476190477
2016-10-20,104.24911949685534
2016-10-21,24.172366863905324
2016-10-22,36.78678321678322
2016-10-23,47.95765363128492
2016-10-24,47.15311764705882
2016-10-25,10.015748502994011
2016-10-26,30.140875
2016-10-27,85.08461038961039
2016-10-28,77.42261744966443
2016-10-29,11.06604938271605
2016-10-30,17.402264150943395
2016-10-31,13.462694610778444
2016-11-01,53.36825503355705
2016-11-02,113.66423611111111
2016-11-03,60.13408805031446
2016-11-04,98.71019480519482
2016-11-05,137.93344827586205
2016-11-06,160.79242424242423
2016-11-07,67.34520833333333
2016-11-08,45.06333333333333
2016-11-09,127.42347826086957
2016-11-10,134.57012048192772
2016-11-11,86.6723489932886
2016-11-12,118.3110119047619
2016-11-13,19.709822485207102
2016-11-14,77.7401948051948
2016-11-15,106.47282894736843
2016-11-16,211.941801242236
2016-11-17,242.15067073170732
2016-11-18,248.42934210526317
2016-11-19,239.43521126760567
2016-11-20,217.5392857142857
2016-11-21,218.43111801242233
2016-11-22,207.3803164556962
2016-11-23,90.49646153846155
2016-11-24,250.0068292682927
2016-11-25,170.8945
2016-11-26,17.36913907284768
2016-11-27,71.82475000000001
2016-11-28,170.70450867052023
2016-11-29,45.005808383233536
2016-11-30,58.26994047619048
2016-12-01,72.52497142857143
2016-12-02,54.142792207792205
2016-12-03,63.538
2016-12-04,109.23842424242424
2016-12-05,18.101756756756757
2016-12-06,38.79266666666667
2016-12-07,167.23626666666667
2016-12-08,208.1890303030303
2016-12-09,121.9898224852071
2016-12-10,151.13987500000002
2016-12-11,140.27168918918917
2016-12-12,59.46131578947369
2016-12-13,65.53716867469879
2016-12-14,41.1025625
2016-12-15,89.4875294117647
2016-12-16,37.61925925925926
2016-12-17,18.82213414634146
2016-12-18,16.488505154639174
2016-12-19,40.30123376623377
2016-12-20,74.93629629629629
2016-12-21,224.94091954022988
2016-12-22,62.723125
2016-12-23,202.2984090909091
2016-12-24,236.16576666666666
2016-12-25,266.7278095238095
2016-12-26,215.50071428571428
2016-12-27,57.81070512820512
2016-12-28,17.893029315960913
2016-12-29,26.546990291262137
2016-12-30,33.98858006042296
2016-12-31,52.263769968051115
2017-01-01,93.20654952076677
2017-01-02,80.09242331288344
2017-01-03,155.98709570957095
2017-01-04,208.27685459940653
2017-01-05,90.0435736677116
2017-01-06,65.79796116504855
2017-01-07,86.45766871165644
2017-01-08,10.531810089020771
2017-01-09,146.04423423423424
2017-01-10,88.94803738317756
2017-01-11,244.07999999999998
2017-01-12,206.9164110429448
2017-01-13,254.42045871559634
2017-01-14,186.79852459016394
2017-01-15,41.36439628482972
2017-01-16,14.160555555555554
2017-01-17,24.386535947712417
2017-01-18,40.10727891156463
2017-01-19,60.15927631578948
2017-01-20,112.12824858757062
2017-01-21,57.30345238095238
2017-01-22,15.5306338028169
2017-01-23,14.671818181818182
2017-01-24,8.979442724458204
2017-01-25,19.700316455696203
2017-01-26,42.44218518518518
2017-01-27,160.50017751479288
2017-01-28,186.29643678160917
2017-01-29,208.83155844155846
2017-01-30,118.26305084745763
2017-01-31,43.01328671328671
2017-02-01,132.76746543778802
2017-02-02,199.6843710691824
2017-02-03,161.31156626506024
2017-02-04,79.67615624999999
2017-02-05,54.02471518987342
2017-02-06,19.626261980830673
2017-02-07,35.06948805460751
2017-02-08,49.83611111111111
2017-02-09,48.75672839506173
2017-02-10,34.75859756097561
2017-02-11,38.442125
2017-02-12,111.35810650887574
2017-02-13,250.06987804878048
2017-02-14,135.45344594594596
2017-02-15,131.45201219512197
2017-02-16,105.5316149068323
2017-02-17,73.54261744966443
2017-02-18,27.567345679012345
2017-02-19,116.15857142857143
2017-02-20,187.35233532934132
2017-02-21,164.47297142857144
2017-02-22,388.771947368421
2017-02-23,338.84066066066066
2017-02-24,88.17920382165605
2017-02-25,241.5769387755102
2017-02-26,269.3326129032258
2017-02-27,322.9569496855346
2017-02-28,256.71193548387095
2017-03-01,199.6162341772152
2017-03-02,325.0339267015707
2017-03-03,153.84827586206896
2017-03-04,137.73690789473685
2017-03-05,294.5847435897436
2017-03-06,146.12262820512822
2017-03-07,52.19477987421383
2017-03-08,229.8470807453416
2017-03-09,134.66361581920904
2017-03-10,30.116564417177916
2017-03-11,41.729290322580646
2017-03-12,29.388848484848484
2017-03-13,47.08127659574468
2017-03-14,65.27481012658228
2017-03-15,18.091635220125788
2017-03-16,58.55310559006211
2017-03-17,181.92012738853504
2017-03-18,261.4136805555556
2017-03-19,320.3598830409357
2017-03-20,266.41156626506023
2017-03-21,172.9333950617284
2017-03-22,138.43018987341773
2017-03-23,185.11746666666667
2017-03-24,214.02435582822088
2017-03-25,292.05432258064513
2017-03-26,132.69793548387096
2017-03-27,35.39356164383562
2017-03-28,117.7159375
2017-03-29,184.73267605633802
2017-03-30,161.2366265060241
2017-03-31,173.1483660130719
2017-04-01,57.69365384615384
2017-04-02,22.385548780487806
2017-04-03,15.467065868263473
2017-04-04,37.68427710843373
2017-04-05,81.63484662576687
2017-04-06,39.42909090909091
2017-04-07,25.749408284023666
2017-04-08,13.667071428571429
2017-04-09,50.02704819277108
2017-04-10,75.50796296296296
2017-04-11,53.65652173913044
2017-04-12,171.24934782608696
2017-04-13,73.27681318681319
2017-04-14,62.48725
2017-04-15,111.35423529411766
2017-04-16,116.41423076923077
2017-04-17,137.8645061728395
2017-04-18,124.05857142857143
2017-04-19,69.53887640449439
2017-04-20,29.851180555555555
2017-04-21,66.85677018633541
2017-04-22,63.936982248520714
2017-04-23,30.74123188405797
2017-04-24,98.38433962264152
2017-04-25,140.82394736842105
2017-04-26,97.20584795321638
2017-04-27,63.23862068965518
2017-04-28,53.77122093023256
2017-04-29,69.25689873417721
2017-04-30,215.02872727272725
2017-05-01,89.47988505747126
2017-05-02,37.18574712643678
2017-05-03,66.71175824175825
2017-05-04,119.2024832214765
2017-05-05,109.46402777777777
2017-05-06,124.03302469135802
2017-05-07,130.84264150943395
2017-05-08,149.6404081632653
2017-05-09,38.8369375
2017-05-10,34.10006451612903
2017-05-11,85.97618705035971
2017-05-12,71.74568306010929
2017-05-13,96.07967320261439
2017-05-14,119.39909638554217
2017-05-15,75.89559523809524
2017-05-16,82.09576923076924
2017-05-17,57.918802816901405
2017-05-18,101.3231081081081
2017-05-19,117.38348837209301
2017-05-20,78.60593220338983
2017-05-21,39.99741935483871
2017-05-22,31.671165644171776
2017-05-23,52.19971264367816
2017-05-24,31.369096774193547
2017-05-25,50.076369047619046
2017-05-26,123.092625
2017-05-27,130.85088757396449
2017-05-28,35.650769230769235
2017-05-29,67.24863905325444
2017-05-30,176.54096590909091
2017-05-31,25.313831168831168
2017-06-01,15.913653846153847
2017-06-02,15.744852071005917
2017-06-03,60.10611111111111
2017-06-04,92.33641025641025
2017-06-05,115.82698717948718
2017-06-06,318.529754601227
2017-06-07,327.45934523809524
2017-06-08,174.4006875
2017-06-09,156.92393617021278
2017-06-10,82.16410714285715
2017-06-11,171.0361875
2017-06-12,196.64073446327686
2017-06-13,21.465
2017-06-14,46.089700598802395
2017-06-15,163.93914893617023
2017-06-16,92.011
2017-06-17,31.9125
2017-06-18,23.20754716981132
2017-06-19,28.920548780487806
2017-06-20,82.11341772151899
2017-06-21,65.44275862068966
2017-06-22,175.60858895705522
2017-06-23,201.72372781065087
2017-06-24,258.5316374269006
2017-06-25,207.40244444444446
2017-06-26,46.6313475177305
2017-06-27,66.57348837209302
2017-06-28,89.64242038216561
2017-06-29,65.52569620253165
2017-06-30,45.87083333333334
2017-07-01,126.92308139534885
2017-07-02,65.55806666666666
2017-07-03,160.42128834355827
2017-07-04,21.050059880239523
2017-07-05,30.132368421052632
2017-07-06,90.78471264367816
2017-07-07,65.62425806451613
2017-07-08,46.48596385542169
2017-07-09,26.67559210526316
2017-07-10,92.5807142857143
2017-07-11,109.39457516339868
2017-07-12,169.98175324675324
2017-07-13,14.060185185185185
2017-07-14,81.0852564102564
2017-07-15,62.48601307189543
2017-07-16,54.7243093922652
2017-07-17,34.85857142857142
2017-07-18,132.66220858895704
2017-07-19,148.4172077922078
2017-07-20,138.69933333333333
2017-07-21,63.44483221476511
2017-07-22,85.27191082802548
2017-07-23,129.47299401197606
2017-07-24,87.24892617449665
2017-07-25,156.28341317365272
2017-07-26,80.01607843137255
2017-07-27,197.48692810457516
2017-07-28,265.32443820224717
2017-07-29,180.8613422818792
2017-07-30,223.27956250000003
2017-07-31,78.09740740740742
2017-08-01,33.236688741721856
2017-08-02,102.67402877697842
2017-08-03,293.3885810810811
2017-08-04,229.94169811320756
2017-08-05,60.14479166666667
2017-08-06,49.09728476821192
2017-08-07,42.956862745098036
2017-08-08,48.0939751552795
2017-08-09,72.65401273885351
2017-08-10,53.950540540540544
