Date,Coal Pulverized,Liquid Fuel,Natural Gas,Nuclear,Other,Water,Wind
2022-04-16,0.0,0.18489285714285714,1098.5127619047619,5466.5675625,662.2018898809523,141.6308601190476,319.40775
2022-04-17,0.0,0.18489285714285714,1084.8025595238096,5450.816513392857,674.9055089285714,141.55819642857142,348.17258333333336
2022-04-18,0.0,0.18489285714285714,1013.7418303571429,5445.789840773809,668.9447068452381,124.95406994047619,262.48882291666666
2022-04-19,0.0,0.18489285714285714,1174.3874955357144,5443.521476190476,665.0000491071429,140.0484449404762,236.1403392857143
2022-04-20,0.0,0.19902232142857143,1176.5897366071429,5440.036883928571,669.3132023809524,147.3202351190476,301.4546041666667
2022-04-21,0.0,0.19902232142857143,1135.5367053571429,5430.769020833332,667.2108169642858,142.83109226190476,431.19018154761903
2022-04-22,0.0,0.30921130952380954,1116.4374925595237,5402.275223214286,662.4904345238094,144.11825,585.7761443452382
2022-04-23,0.0,0.3002113095238096,1108.023900297619,5228.4672961309525,633.7522113095238,157.46783779761904,764.3140565476191
2022-04-24,0.0,0.2912113095238095,1096.0752083333332,5075.525388392857,614.3039985119048,143.9672767857143,928.8612232142858
2022-04-25,0.0,0.2822113095238096,1293.9271458333333,4934.26953125,591.937144345238,158.21447023809523,996.9876964285714
2022-04-26,0.0,0.29379464285714285,1321.3377187499998,4790.94609672619,549.4232648809523,141.12952976190476,1039.5551636904763
2022-04-27,0.0,0.14877232142857147,1433.4333199404762,4653.211907738095,502.38493154761903,151.20760267857142,972.0215669642859
2022-04-28,0.0,0.1397723214285715,1426.2644375,4551.46993452381,452.5969627976191,165.85032440476192,897.9414538690477
2022-04-29,0.0,0.04446726190476193,1543.9891919642857,4486.364383928571,427.7488422619048,162.8355386904762,847.5710342261906
2022-04-30,0.0,0.04446726190476193,1592.7559330357144,4572.138133928571,438.1469925595238,148.88353125,660.5558244047618
2022-05-01,0.0,0.04446726190476193,1625.6549092261905,4651.547724702381,435.45271428571425,151.40184672619048,462.15403720238095
2022-05-02,0.0,0.04446726190476193,1530.7192083333337,4710.660663690476,448.4349761904762,156.6604851190476,366.2899940476191
2022-05-03,0.0,0.05972916666666671,1449.8164821428575,4773.106421130952,472.9158898809524,158.26334523809524,300.4774360119048
2022-05-04,0.0,0.18621577380952384,1410.406425595238,4830.229447916667,508.3511681547619,154.50444196428572,259.92113988095235
2022-05-05,0.0,0.22926339285714287,1466.199686011905,4856.6301309523815,549.6728422619047,135.52130357142858,200.38313244047617
2022-05-06,0.0,0.20537946428571432,1417.6988764880953,4863.663078869047,563.5710431547619,126.34874851190477,136.58002529761907
2022-05-07,0.0,0.20537946428571432,1375.6046383928572,4863.475366071429,543.6666964285714,118.92208482142857,137.65943601190477
2022-05-08,0.0,0.20537946428571432,1378.220087797619,4858.789552083333,528.4999553571428,118.44235119047619,207.73732291666667
2022-05-09,0.0,0.20537946428571432,1365.000238095238,4853.781392857142,505.5637842261904,114.19192410714285,216.58701636904763
2022-05-10,0.0,0.1695342261904762,1264.8403050595239,4854.002866071429,485.70877232142857,111.645125,426.55240922619043
2022-05-11,0.0,0.04304761904761908,1122.5150714285714,4848.1249494047615,454.9887767857143,108.71877083333334,638.9909717261905
2022-05-12,0.0,0.0,1059.7630208333333,4845.538840773809,425.79628125,122.66358333333332,771.8149806547618
2022-05-13,0.0,0.0,1016.3152693452381,4843.30161607143,403.71779761904764,137.88875,927.4419836309524
2022-05-14,0.0,0.0,1065.1552083333333,4842.638488095238,400.1562931547619,142.76081101190476,907.2918645833333
2022-05-15,0.0,0.0,1066.9569241071429,4837.66000297619,392.22619791666665,148.30808779761904,910.4891666666668
2022-05-16,0.0,0.0,1102.2542217261903,4832.264889880952,386.51612202380954,137.92059970238094,1069.8207693452382
2022-05-17,0.0,0.0,1334.1829806547616,4820.893019345239,381.6279062499999,131.00019642857143,852.5526205357144
2022-05-18,0.0,0.0,1534.9129107142858,4814.788288690476,380.01520833333325,119.4733705357143,688.5440223214285
2022-05-19,0.0,0.0,1655.4642589285716,4804.095279761905,378.1045744047619,104.09450595238096,598.4755580357144
2022-05-20,0.0,0.0,1802.0971815476191,4798.586577380952,369.3356770833333,104.49045535714286,490.54491220238094
2022-05-21,0.0,0.0,1797.333150297619,4796.3883125,358.9599747023809,116.11865922619049,547.208925595238
2022-05-22,0.0,0.0,1837.0934553571426,4795.08106547619,371.5459434523809,107.78907886904763,474.62991071428576
2022-05-23,0.0,0.0,1871.70365625,4795.86321875,410.19284226190473,121.86357440476192,339.90614434523803
2022-05-24,0.0,0.0,1744.6634955357142,4799.9276532738095,443.2542425595238,127.46818750000001,461.60636011904757
2022-05-25,0.0,0.0,1584.164456845238,4805.426090773809,461.7577693452381,150.72360119047622,651.1874985119048
