Gemeente,NIS-code,Centrumstad?,Indicator,Item,Jaar,Nooit/zelden (%),Af en toe (%),Vaak/altijd (%)
 Haacht ,24033,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2020,0.64,0.26,0.09
 Haaltert ,41024,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2017,0.16,0.07,0.77
 Haaltert ,41024,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2020,0.15,0.11,0.74
 Haaltert ,41024,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2017,0.3,0.24,0.46
 Haaltert ,41024,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2020,0.26,0.28,0.45
 Haaltert ,41024,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2017,0.76,0.15,0.09
 Haaltert ,41024,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2020,0.77,0.15,0.08
 Haaltert ,41024,nee,Verplaatsingen vrije tijd: per vervoermiddel,Elektrische fiets,2020,0.73,0.09,0.18
 Haaltert ,41024,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2017,0.35,0.28,0.37
 Haaltert ,41024,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2020,0.34,0.27,0.38
 Haaltert ,41024,nee,Verplaatsingen vrije tijd: per vervoermiddel,Gewone fiets,2020,0.46,0.27,0.28
 Haaltert ,41024,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2017,0.89,0.05,0.06
 Haaltert ,41024,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2020,0.92,0.05,0.03
 Haaltert ,41024,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2017,0.21,0.35,0.44
 Haaltert ,41024,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2020,0.13,0.37,0.5
 Haaltert ,41024,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2017,0.72,0.21,0.07
 Haaltert ,41024,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2020,0.75,0.16,0.09
 Halen ,71020,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2017,0.14,0.08,0.78
 Halen ,71020,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2020,0.11,0.07,0.81
 Halen ,71020,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2017,0.26,0.24,0.51
 Halen ,71020,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2020,0.3,0.28,0.43
 Halen ,71020,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2017,0.8,0.12,0.08
 Halen ,71020,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2020,0.8,0.14,0.06
 Halen ,71020,nee,Verplaatsingen vrije tijd: per vervoermiddel,Elektrische fiets,2020,0.74,0.06,0.2
 Halen ,71020,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2017,0.27,0.33,0.4
 Halen ,71020,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2020,0.26,0.29,0.45
 Halen ,71020,nee,Verplaatsingen vrije tijd: per vervoermiddel,Gewone fiets,2020,0.34,0.3,0.36
 Halen ,71020,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2017,0.93,0.04,0.03
 Halen ,71020,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2020,0.93,0.04,0.03
 Halen ,71020,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2017,0.22,0.35,0.42
 Halen ,71020,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2020,0.19,0.32,0.49
 Halen ,71020,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2017,0.79,0.15,0.06
 Halen ,71020,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2020,0.72,0.2,0.08
 Halle ,23027,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2017,0.24,0.14,0.62
 Halle ,23027,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2020,0.23,0.13,0.64
 Halle ,23027,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2017,0.27,0.29,0.45
 Halle ,23027,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2020,0.36,0.31,0.33
 Halle ,23027,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2017,0.62,0.17,0.21
 Halle ,23027,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2020,0.67,0.18,0.16
 Halle ,23027,nee,Verplaatsingen vrije tijd: per vervoermiddel,Elektrische fiets,2020,0.8,0.07,0.13
 Halle ,23027,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2017,0.48,0.29,0.23
 Halle ,23027,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2020,0.48,0.19,0.33
 Halle ,23027,nee,Verplaatsingen vrije tijd: per vervoermiddel,Gewone fiets,2020,0.56,0.19,0.25
 Halle ,23027,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2017,0.95,0.03,0.03
 Halle ,23027,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2020,0.93,0.04,0.03
 Halle ,23027,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2017,0.13,0.26,0.61
 Halle ,23027,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2020,0.1,0.25,0.65
 Halle ,23027,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2017,0.47,0.31,0.21
 Halle ,23027,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2020,0.56,0.24,0.19
 Ham ,71069,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2017,0.11,0.08,0.8
 Ham ,71069,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2020,0.11,0.11,0.78
 Ham ,71069,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2017,0.27,0.24,0.49
 Ham ,71069,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2020,0.27,0.26,0.47
 Ham ,71069,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2017,0.78,0.12,0.09
 Ham ,71069,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2020,0.8,0.13,0.07
 Ham ,71069,nee,Verplaatsingen vrije tijd: per vervoermiddel,Elektrische fiets,2020,0.65,0.12,0.22
 Ham ,71069,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2017,0.25,0.32,0.43
 Ham ,71069,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2020,0.22,0.31,0.47
 Ham ,71069,nee,Verplaatsingen vrije tijd: per vervoermiddel,Gewone fiets,2020,0.32,0.3,0.39
 Ham ,71069,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2017,0.89,0.06,0.05
 Ham ,71069,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2020,0.89,0.07,0.04
 Ham ,71069,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2017,0.2,0.37,0.42
 Ham ,71069,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2020,0.15,0.38,0.46
 Ham ,71069,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2017,0.84,0.13,0.02
 Ham ,71069,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2020,0.82,0.15,0.03
 Hamme ,42008,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2017,0.21,0.12,0.68
 Hamme ,42008,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2020,0.15,0.11,0.73
 Hamme ,42008,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2017,0.28,0.26,0.46
 Hamme ,42008,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2020,0.26,0.29,0.45
 Hamme ,42008,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2017,0.74,0.19,0.08
 Hamme ,42008,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2020,0.79,0.15,0.06
 Hamme ,42008,nee,Verplaatsingen vrije tijd: per vervoermiddel,Elektrische fiets,2020,0.67,0.09,0.24
 Hamme ,42008,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2017,0.22,0.27,0.5
 Hamme ,42008,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2020,0.17,0.23,0.6
 Hamme ,42008,nee,Verplaatsingen vrije tijd: per vervoermiddel,Gewone fiets,2020,0.25,0.24,0.51
 Hamme ,42008,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2017,0.89,0.07,0.04
 Hamme ,42008,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2020,0.92,0.04,0.05
 Hamme ,42008,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2017,0.18,0.33,0.49
 Hamme ,42008,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2020,0.17,0.29,0.54
 Hamme ,42008,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2017,0.79,0.16,0.05
 Hamme ,42008,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2020,0.82,0.14,0.04
 Hamont-Achel ,72037,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2017,0.12,0.1,0.78
 Hamont-Achel ,72037,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2020,0.14,0.15,0.71
 Hamont-Achel ,72037,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2017,0.23,0.35,0.43
 Hamont-Achel ,72037,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2020,0.31,0.27,0.42
 Hamont-Achel ,72037,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2017,0.81,0.14,0.05
 Hamont-Achel ,72037,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2020,0.83,0.12,0.05
 Hamont-Achel ,72037,nee,Verplaatsingen vrije tijd: per vervoermiddel,Elektrische fiets,2020,0.56,0.11,0.33
 Hamont-Achel ,72037,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2017,0.21,0.29,0.51
 Hamont-Achel ,72037,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2020,0.14,0.21,0.65
 Hamont-Achel ,72037,nee,Verplaatsingen vrije tijd: per vervoermiddel,Gewone fiets,2020,0.28,0.21,0.51
 Hamont-Achel ,72037,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2017,0.93,0.04,0.03
 Hamont-Achel ,72037,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2020,0.92,0.05,0.03
 Hamont-Achel ,72037,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2017,0.2,0.32,0.48
 Hamont-Achel ,72037,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2020,0.16,0.35,0.49
 Hamont-Achel ,72037,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2017,0.76,0.2,0.05
 Hamont-Achel ,72037,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2020,0.78,0.19,0.03
 Harelbeke ,34013,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2017,0.17,0.09,0.74
 Harelbeke ,34013,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2020,0.17,0.12,0.71
 Harelbeke ,34013,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2017,0.31,0.2,0.49
 Harelbeke ,34013,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2020,0.31,0.24,0.45
 Harelbeke ,34013,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2017,0.76,0.15,0.09
 Harelbeke ,34013,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2020,0.78,0.15,0.07
 Harelbeke ,34013,nee,Verplaatsingen vrije tijd: per vervoermiddel,Elektrische fiets,2020,0.73,0.07,0.19
 Harelbeke ,34013,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2017,0.25,0.3,0.45
 Harelbeke ,34013,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2020,0.21,0.3,0.49
 Harelbeke ,34013,nee,Verplaatsingen vrije tijd: per vervoermiddel,Gewone fiets,2020,0.3,0.3,0.4
 Harelbeke ,34013,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2017,0.94,0.02,0.04
 Harelbeke ,34013,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2020,0.93,0.03,0.04
 Harelbeke ,34013,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2017,0.17,0.34,0.49
 Harelbeke ,34013,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2020,0.2,0.29,0.51
 Harelbeke ,34013,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2017,0.71,0.21,0.08
 Harelbeke ,34013,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2020,0.7,0.19,0.11
 Hasselt ,71022,ja,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2011,0.24,0.16,0.6
 Hasselt ,71022,ja,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2014,0.19,0.13,0.68
 Hasselt ,71022,ja,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2017,0.21,0.12,0.67
 Hasselt ,71022,ja,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2020,0.19,0.15,0.67
 Hasselt ,71022,ja,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2011,0.34,0.33,0.34
 Hasselt ,71022,ja,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2014,0.33,0.28,0.39
 Hasselt ,71022,ja,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2017,0.31,0.27,0.42
 Hasselt ,71022,ja,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2020,0.34,0.3,0.36
 Hasselt ,71022,ja,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2011,0.57,0.24,0.19
 Hasselt ,71022,ja,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2014,0.6,0.23,0.17
 Hasselt ,71022,ja,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2017,0.65,0.18,0.17
 Hasselt ,71022,ja,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2020,0.71,0.18,0.1
 Hasselt ,71022,ja,Verplaatsingen vrije tijd: per vervoermiddel,Elektrische fiets,2020,0.72,0.08,0.2
 Hasselt ,71022,ja,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2011,0.31,0.27,0.41
 Hasselt ,71022,ja,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2014,0.28,0.25,0.47
 Hasselt ,71022,ja,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2017,0.27,0.26,0.47
 Hasselt ,71022,ja,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2020,0.21,0.24,0.55
 Hasselt ,71022,ja,Verplaatsingen vrije tijd: per vervoermiddel,Gewone fiets,2020,0.3,0.24,0.46
 Hasselt ,71022,ja,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2011,0.91,0.04,0.05
 Hasselt ,71022,ja,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2014,0.92,0.05,0.03
 Hasselt ,71022,ja,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2017,0.96,0.02,0.02
 Hasselt ,71022,ja,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2020,0.94,0.03,0.02
 Hasselt ,71022,ja,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2011,0.31,0.32,0.37
 Hasselt ,71022,ja,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2014,0.19,0.32,0.49
 Hasselt ,71022,ja,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2017,0.18,0.28,0.55
 Hasselt ,71022,ja,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2020,0.12,0.27,0.62
 Hasselt ,71022,ja,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2011,0.73,0.2,0.07
 Hasselt ,71022,ja,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2014,0.69,0.26,0.06
 Hasselt ,71022,ja,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2017,0.71,0.21,0.08
 Hasselt ,71022,ja,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2020,0.68,0.25,0.07
 Hechtel-Eksel,72038,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2017,0.1,0.1,0.8
 Hechtel-Eksel,72038,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2020,0.11,0.08,0.81
 Hechtel-Eksel,72038,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2017,0.18,0.3,0.52
 Hechtel-Eksel,72038,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2020,0.28,0.27,0.44
 Hechtel-Eksel,72038,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2017,0.72,0.18,0.1
 Hechtel-Eksel,72038,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2020,0.8,0.15,0.05
 Hechtel-Eksel,72038,nee,Verplaatsingen vrije tijd: per vervoermiddel,Elektrische fiets,2020,0.62,0.12,0.26
 Hechtel-Eksel,72038,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2017,0.2,0.32,0.48
 Hechtel-Eksel,72038,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2020,0.17,0.3,0.53
 Hechtel-Eksel,72038,nee,Verplaatsingen vrije tijd: per vervoermiddel,Gewone fiets,2020,0.28,0.3,0.42
 Hechtel-Eksel,72038,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2017,0.95,0.04,0.01
 Hechtel-Eksel,72038,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2020,0.92,0.05,0.03
 Hechtel-Eksel,72038,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2017,0.2,0.36,0.44
 Hechtel-Eksel,72038,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2020,0.16,0.34,0.5
 Hechtel-Eksel,72038,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2017,0.78,0.18,0.05
 Hechtel-Eksel,72038,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2020,0.82,0.16,0.02
 Heers ,73022,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2017,0.13,0.08,0.79
 Heers ,73022,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2020,0.13,0.1,0.77
 Heers ,73022,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2017,0.23,0.29,0.47
 Heers ,73022,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2020,0.28,0.28,0.44
 Heers ,73022,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2017,0.81,0.12,0.07
 Heers ,73022,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2020,0.81,0.1,0.08
 Heers ,73022,nee,Verplaatsingen vrije tijd: per vervoermiddel,Elektrische fiets,2020,0.75,0.12,0.13
 Heers ,73022,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2017,0.44,0.3,0.26
 Heers ,73022,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2020,0.4,0.31,0.29
 Heers ,73022,nee,Verplaatsingen vrije tijd: per vervoermiddel,Gewone fiets,2020,0.48,0.29,0.23
 Heers ,73022,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2017,0.93,0.06,0.02
 Heers ,73022,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2020,0.9,0.08,0.02
 Heers ,73022,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2017,0.22,0.36,0.42
 Heers ,73022,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2020,0.15,0.32,0.53
 Heers ,73022,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2017,0.8,0.14,0.06
 Heers ,73022,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2020,0.75,0.19,0.06
 Heist-Op-Den-Berg ,12014,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2017,0.12,0.12,0.76
 Heist-Op-Den-Berg ,12014,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2020,0.11,0.14,0.75
 Heist-Op-Den-Berg ,12014,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2017,0.25,0.28,0.47
 Heist-Op-Den-Berg ,12014,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2020,0.27,0.32,0.4
 Heist-Op-Den-Berg ,12014,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2017,0.78,0.16,0.06
 Heist-Op-Den-Berg ,12014,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2020,0.81,0.13,0.06
 Heist-Op-Den-Berg ,12014,nee,Verplaatsingen vrije tijd: per vervoermiddel,Elektrische fiets,2020,0.68,0.1,0.22
 Heist-Op-Den-Berg ,12014,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2017,0.25,0.3,0.45
 Heist-Op-Den-Berg ,12014,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2020,0.2,0.26,0.54
 Heist-Op-Den-Berg ,12014,nee,Verplaatsingen vrije tijd: per vervoermiddel,Gewone fiets,2020,0.29,0.26,0.45
 Heist-Op-Den-Berg ,12014,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2017,0.92,0.05,0.03
 Heist-Op-Den-Berg ,12014,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2020,0.92,0.03,0.04
 Heist-Op-Den-Berg ,12014,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2017,0.2,0.36,0.44
 Heist-Op-Den-Berg ,12014,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2020,0.18,0.34,0.48
 Heist-Op-Den-Berg ,12014,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2017,0.62,0.29,0.1
 Heist-Op-Den-Berg ,12014,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2020,0.62,0.27,0.11
 Hemiksem ,11018,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2017,0.24,0.09,0.67
 Hemiksem ,11018,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2020,0.23,0.17,0.59
 Hemiksem ,11018,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2017,0.3,0.28,0.42
 Hemiksem ,11018,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2020,0.29,0.3,0.41
 Hemiksem ,11018,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2017,0.47,0.25,0.28
 Hemiksem ,11018,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2020,0.61,0.24,0.16
 Hemiksem ,11018,nee,Verplaatsingen vrije tijd: per vervoermiddel,Elektrische fiets,2020,0.64,0.09,0.27
 Hemiksem ,11018,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2017,0.26,0.32,0.42
 Hemiksem ,11018,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2020,0.21,0.22,0.57
 Hemiksem ,11018,nee,Verplaatsingen vrije tijd: per vervoermiddel,Gewone fiets,2020,0.34,0.25,0.42
 Hemiksem ,11018,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2017,0.92,0.04,0.04
 Hemiksem ,11018,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2020,0.9,0.05,0.04
 Hemiksem ,11018,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2017,0.14,0.28,0.58
