Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Oneens (%),Neutraal (%),Eens (%)
 Sint-Pieters-Leeuw ,23077,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.42,0.13,0.44
 Sint-Truiden ,71053,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.23,0.13,0.63
 Sint-Truiden ,71053,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.25,0.18,0.57
 Spiere-Helkijn ,34043,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.15,0.14,0.71
 Spiere-Helkijn ,34043,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.24,0.11,0.65
 Stabroek ,11044,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.3,0.17,0.53
 Stabroek ,11044,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.29,0.16,0.56
 Staden ,36019,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.17,0.16,0.67
 Staden ,36019,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.21,0.19,0.6
 Steenokkerzeel ,23081,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.21,0.1,0.69
 Steenokkerzeel ,23081,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.23,0.09,0.68
 Stekene ,46024,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.22,0.13,0.65
 Stekene ,46024,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.17,0.12,0.71
 Temse ,46025,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.3,0.15,0.55
 Temse ,46025,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.38,0.13,0.5
 Ternat ,23086,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.32,0.16,0.52
 Ternat ,23086,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.25,0.13,0.62
 Tervuren ,24104,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.25,0.1,0.64
 Tervuren ,24104,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.19,0.12,0.69
 Tessenderlo ,71057,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.18,0.14,0.68
 Tessenderlo ,71057,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.12,0.1,0.79
 Tielt ,37015,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.26,0.13,0.61
 Tielt ,37015,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.18,0.13,0.69
 Tielt-Winge ,24135,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.15,0.16,0.69
 Tielt-Winge ,24135,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.17,0.12,0.71
 Tienen ,24107,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.39,0.14,0.47
 Tienen ,24107,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.38,0.12,0.5
 Tongeren ,73083,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.26,0.17,0.57
 Tongeren ,73083,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.34,0.11,0.54
 Torhout ,31033,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.25,0.12,0.63
 Torhout ,31033,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.21,0.12,0.66
 Tremelo ,24109,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.18,0.16,0.66
 Tremelo ,24109,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.15,0.13,0.72
 Turnhout ,13040,ja,Voldoende parkeerplaatsen in de gemeente/buurt,2011,0.36,0.12,0.52
 Turnhout ,13040,ja,Voldoende parkeerplaatsen in de gemeente/buurt,2014,0.37,0.12,0.51
 Turnhout ,13040,ja,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.39,0.13,0.48
 Turnhout ,13040,ja,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.45,0.13,0.42
 Veurne ,38025,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.24,0.15,0.62
 Veurne ,38025,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.27,0.15,0.58
 Vilvoorde ,23088,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.47,0.19,0.34
 Vilvoorde ,23088,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.46,0.15,0.39
 Vleteren ,33041,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.14,0.1,0.76
 Vleteren ,33041,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.16,0.12,0.72
 Voeren ,73109,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.27,0.16,0.57
 Voeren ,73109,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.34,0.16,0.5
 Vorselaar ,13044,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.17,0.09,0.73
 Vorselaar ,13044,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.17,0.13,0.7
 Vosselaar ,13046,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.2,0.13,0.67
 Vosselaar ,13046,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.19,0.11,0.7
 Waarschoot ,44072,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.25,0.14,0.61
 Waasmunster ,42023,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.17,0.08,0.74
 Waasmunster ,42023,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.18,0.14,0.68
 Wachtebeke ,44073,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.2,0.12,0.68
 Wachtebeke ,44073,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.19,0.14,0.66
 Waregem ,34040,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.2,0.15,0.65
 Waregem ,34040,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.18,0.11,0.71
 Wellen ,73098,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.17,0.11,0.73
 Wellen ,73098,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.16,0.15,0.69
 Wemmel ,23102,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.39,0.11,0.51
 Wemmel ,23102,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.37,0.17,0.46
 Wervik ,33029,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.34,0.13,0.53
 Wervik ,33029,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.36,0.14,0.5
 Westerlo ,13049,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.14,0.13,0.73
 Westerlo ,13049,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.18,0.12,0.7
 Wetteren ,42025,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.32,0.14,0.54
 Wetteren ,42025,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.29,0.16,0.55
 Wevelgem ,34041,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.24,0.09,0.67
 Wevelgem ,34041,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.19,0.11,0.71
 Wezembeek-Oppem ,23103,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.17,0.13,0.7
 Wezembeek-Oppem ,23103,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.17,0.13,0.7
 Wichelen ,42026,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.2,0.19,0.61
 Wichelen ,42026,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.26,0.14,0.59
 Wielsbeke ,37017,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.16,0.17,0.68
 Wielsbeke ,37017,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.16,0.12,0.72
 Wijnegem ,11050,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.3,0.12,0.58
 Wijnegem ,11050,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.2,0.12,0.68
 Willebroek ,12040,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.33,0.15,0.52
 Willebroek ,12040,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.38,0.15,0.48
 Wingene ,37018,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.14,0.09,0.77
 Wingene ,37018,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.21,0.12,0.67
 Wommelgem ,11052,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.25,0.14,0.61
 Wommelgem ,11052,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.21,0.13,0.66
 Wortegem-Petegem ,45061,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.15,0.1,0.75
 Wortegem-Petegem ,45061,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.13,0.16,0.71
 Wuustwezel ,11053,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.16,0.12,0.72
 Wuustwezel ,11053,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.15,0.12,0.73
 Zandhoven ,11054,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.11,0.12,0.77
 Zandhoven ,11054,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.13,0.11,0.76
 Zaventem ,23094,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.32,0.12,0.55
 Zaventem ,23094,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.25,0.11,0.64
 Zedelgem ,31040,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.13,0.11,0.77
 Zedelgem ,31040,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.16,0.14,0.7
 Zele ,42028,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.32,0.12,0.56
 Zele ,42028,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.33,0.13,0.53
 Zelzate ,43018,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.29,0.15,0.56
 Zelzate ,43018,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.27,0.11,0.63
 Zemst ,23096,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.16,0.11,0.73
 Zemst ,23096,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.14,0.11,0.75
 Zingem ,45057,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.17,0.14,0.69
 Zoersel ,11055,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.16,0.12,0.72
 Zoersel ,11055,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.13,0.15,0.72
 Zomergem ,44080,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.18,0.11,0.71
 Zonhoven ,71066,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.09,0.1,0.81
 Zonhoven ,71066,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.11,0.1,0.78
 Zonnebeke ,33037,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.12,0.12,0.76
 Zonnebeke ,33037,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.15,0.13,0.72
 Zottegem ,41081,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.3,0.11,0.58
 Zottegem ,41081,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.32,0.14,0.54
 Zoutleeuw ,24130,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.23,0.14,0.63
 Zoutleeuw ,24130,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.32,0.18,0.5
 Zuienkerke ,31042,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.15,0.09,0.76
 Zuienkerke ,31042,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.14,0.1,0.76
 Zulte ,44081,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.15,0.16,0.69
 Zulte ,44081,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.13,0.15,0.72
 Zutendaal ,71067,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.14,0.11,0.74
 Zutendaal ,71067,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.08,0.11,0.82
 Zwalm ,45065,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.21,0.11,0.68
 Zwalm ,45065,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.15,0.13,0.72
 Zwevegem ,34042,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.2,0.17,0.63
 Zwevegem ,34042,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.18,0.13,0.69
 Zwijndrecht ,11056,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.39,0.15,0.46
 Zwijndrecht ,11056,nee,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.37,0.14,0.49
13 centrumsteden,/,/,Voldoende parkeerplaatsen in de gemeente/buurt,2011,0.36,0.12,0.52
13 centrumsteden,/,/,Voldoende parkeerplaatsen in de gemeente/buurt,2014,0.37,0.13,0.51
13 centrumsteden,/,/,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.37,0.13,0.49
13 centrumsteden,/,/,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.4,0.13,0.46
Gemeenten groter dan 50.000 inw.,/,/,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.37,0.13,0.49
Gemeenten groter dan 50.000 inw.,/,/,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.4,0.13,0.47
Gemeenten kleiner dan 10.000 inw.,/,/,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.19,0.12,0.69
Gemeenten kleiner dan 10.000 inw.,/,/,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.19,0.14,0.67
Gemeenten van 10.000 tot 20.000 inw.,/,/,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.22,0.13,0.65
Gemeenten van 10.000 tot 20.000 inw.,/,/,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.21,0.13,0.66
Gemeenten van 20.000 tot 30.000 inw.,/,/,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.24,0.13,0.63
Gemeenten van 20.000 tot 30.000 inw.,/,/,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.22,0.13,0.65
Gemeenten van 30.000 tot 50.000 inw.,/,/,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.28,0.14,0.58
Gemeenten van 30.000 tot 50.000 inw.,/,/,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.27,0.13,0.6
Vlaams Gewest,/,/,Voldoende parkeerplaatsen in de gemeente/buurt,2017,0.27,0.13,0.6
Vlaams Gewest,/,/,Voldoende parkeerplaatsen in de gemeente/buurt,2020,0.27,0.13,0.6
