Gemeente,NIS-code,Centrumstad?,Indicator,Item,Jaar,Ja (%),Nee (%)
 Lochristi ,44034,nee,Vervoersmiddelenbezit,Elektrische step/monowheel/hoverboard,2020,0.02,0.98
 Lochristi ,44034,nee,Vervoersmiddelenbezit,Fiets,2017,0.9,0.1
 Lochristi ,44034,nee,Vervoersmiddelenbezit,Fiets,2020,0.86,0.14
 Lochristi ,44034,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2017,0.02,0.98
 Lochristi ,44034,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2020,0.0,1.0
 Lochristi ,44034,nee,Vervoersmiddelenbezit,Lidmaatschap fietsdelen,2020,0.0,1.0
 Lochristi ,44034,nee,Vervoersmiddelenbezit,Moto/bromfiets,2017,0.12,0.88
 Lochristi ,44034,nee,Vervoersmiddelenbezit,Moto/bromfiets,2020,0.1,0.9
 Lokeren ,46014,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2017,0.36,0.64
 Lokeren ,46014,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2020,0.26,0.74
 Lokeren ,46014,nee,Vervoersmiddelenbezit,Auto,2017,0.94,0.06
 Lokeren ,46014,nee,Vervoersmiddelenbezit,Auto,2020,0.92,0.08
 Lokeren ,46014,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2017,0.04,0.96
 Lokeren ,46014,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2020,0.03,0.97
 Lokeren ,46014,nee,Vervoersmiddelenbezit,Elektrische fiets,2017,0.2,0.8
 Lokeren ,46014,nee,Vervoersmiddelenbezit,Elektrische fiets,2020,0.37,0.63
 Lokeren ,46014,nee,Vervoersmiddelenbezit,Elektrische step/monowheel/hoverboard,2020,0.05,0.95
 Lokeren ,46014,nee,Vervoersmiddelenbezit,Fiets,2017,0.94,0.06
 Lokeren ,46014,nee,Vervoersmiddelenbezit,Fiets,2020,0.89,0.11
 Lokeren ,46014,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2017,0.01,0.99
 Lokeren ,46014,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2020,0.01,0.99
 Lokeren ,46014,nee,Vervoersmiddelenbezit,Lidmaatschap fietsdelen,2020,0.01,0.99
 Lokeren ,46014,nee,Vervoersmiddelenbezit,Moto/bromfiets,2017,0.08,0.92
 Lokeren ,46014,nee,Vervoersmiddelenbezit,Moto/bromfiets,2020,0.05,0.95
 Lommel ,72020,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2017,0.28,0.72
 Lommel ,72020,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2020,0.18,0.82
 Lommel ,72020,nee,Vervoersmiddelenbezit,Auto,2017,0.95,0.05
 Lommel ,72020,nee,Vervoersmiddelenbezit,Auto,2020,0.96,0.04
 Lommel ,72020,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2017,0.05,0.95
 Lommel ,72020,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2020,0.02,0.98
 Lommel ,72020,nee,Vervoersmiddelenbezit,Elektrische fiets,2017,0.27,0.73
 Lommel ,72020,nee,Vervoersmiddelenbezit,Elektrische fiets,2020,0.44,0.56
 Lommel ,72020,nee,Vervoersmiddelenbezit,Elektrische step/monowheel/hoverboard,2020,0.02,0.98
 Lommel ,72020,nee,Vervoersmiddelenbezit,Fiets,2017,0.96,0.04
 Lommel ,72020,nee,Vervoersmiddelenbezit,Fiets,2020,0.9,0.1
 Lommel ,72020,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2017,0.02,0.98
 Lommel ,72020,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2020,0.0,1.0
 Lommel ,72020,nee,Vervoersmiddelenbezit,Lidmaatschap fietsdelen,2020,0.01,0.99
 Lommel ,72020,nee,Vervoersmiddelenbezit,Moto/bromfiets,2017,0.13,0.87
 Lommel ,72020,nee,Vervoersmiddelenbezit,Moto/bromfiets,2020,0.13,0.87
 Londerzeel ,23045,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2017,0.38,0.62
 Londerzeel ,23045,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2020,0.3,0.7
 Londerzeel ,23045,nee,Vervoersmiddelenbezit,Auto,2017,0.95,0.05
 Londerzeel ,23045,nee,Vervoersmiddelenbezit,Auto,2020,0.96,0.04
 Londerzeel ,23045,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2017,0.02,0.98
 Londerzeel ,23045,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2020,0.02,0.98
 Londerzeel ,23045,nee,Vervoersmiddelenbezit,Elektrische fiets,2017,0.17,0.83
 Londerzeel ,23045,nee,Vervoersmiddelenbezit,Elektrische fiets,2020,0.31,0.69
 Londerzeel ,23045,nee,Vervoersmiddelenbezit,Elektrische step/monowheel/hoverboard,2020,0.04,0.96
 Londerzeel ,23045,nee,Vervoersmiddelenbezit,Fiets,2017,0.92,0.08
 Londerzeel ,23045,nee,Vervoersmiddelenbezit,Fiets,2020,0.9,0.1
 Londerzeel ,23045,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2017,0.02,0.98
 Londerzeel ,23045,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2020,0.0,1.0
 Londerzeel ,23045,nee,Vervoersmiddelenbezit,Lidmaatschap fietsdelen,2020,0.0,1.0
 Londerzeel ,23045,nee,Vervoersmiddelenbezit,Moto/bromfiets,2017,0.18,0.82
 Londerzeel ,23045,nee,Vervoersmiddelenbezit,Moto/bromfiets,2020,0.11,0.89
 Lo-Reninge ,32030,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2017,0.21,0.79
 Lo-Reninge ,32030,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2020,0.23,0.77
 Lo-Reninge ,32030,nee,Vervoersmiddelenbezit,Auto,2017,0.97,0.03
 Lo-Reninge ,32030,nee,Vervoersmiddelenbezit,Auto,2020,0.98,0.02
 Lo-Reninge ,32030,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2017,0.03,0.97
 Lo-Reninge ,32030,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2020,0.01,0.99
 Lo-Reninge ,32030,nee,Vervoersmiddelenbezit,Elektrische fiets,2017,0.21,0.79
 Lo-Reninge ,32030,nee,Vervoersmiddelenbezit,Elektrische fiets,2020,0.43,0.57
 Lo-Reninge ,32030,nee,Vervoersmiddelenbezit,Elektrische step/monowheel/hoverboard,2020,0.03,0.97
 Lo-Reninge ,32030,nee,Vervoersmiddelenbezit,Fiets,2017,0.94,0.06
 Lo-Reninge ,32030,nee,Vervoersmiddelenbezit,Fiets,2020,0.86,0.14
 Lo-Reninge ,32030,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2017,0.02,0.98
 Lo-Reninge ,32030,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2020,0.0,1.0
 Lo-Reninge ,32030,nee,Vervoersmiddelenbezit,Lidmaatschap fietsdelen,2020,0.0,1.0
 Lo-Reninge ,32030,nee,Vervoersmiddelenbezit,Moto/bromfiets,2017,0.1,0.9
 Lo-Reninge ,32030,nee,Vervoersmiddelenbezit,Moto/bromfiets,2020,0.11,0.89
 Lovendegem ,44036,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2017,0.38,0.62
 Lovendegem ,44036,nee,Vervoersmiddelenbezit,Auto,2017,0.96,0.04
 Lovendegem ,44036,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2017,0.03,0.97
 Lovendegem ,44036,nee,Vervoersmiddelenbezit,Elektrische fiets,2017,0.23,0.77
 Lovendegem ,44036,nee,Vervoersmiddelenbezit,Fiets,2017,0.91,0.09
 Lovendegem ,44036,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2017,0.01,0.99
 Lovendegem ,44036,nee,Vervoersmiddelenbezit,Moto/bromfiets,2017,0.14,0.86
 Lubbeek ,24066,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2017,0.56,0.44
 Lubbeek ,24066,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2020,0.42,0.58
 Lubbeek ,24066,nee,Vervoersmiddelenbezit,Auto,2017,0.97,0.03
 Lubbeek ,24066,nee,Vervoersmiddelenbezit,Auto,2020,0.97,0.03
 Lubbeek ,24066,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2017,0.03,0.97
 Lubbeek ,24066,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2020,0.04,0.96
 Lubbeek ,24066,nee,Vervoersmiddelenbezit,Elektrische fiets,2017,0.25,0.75
 Lubbeek ,24066,nee,Vervoersmiddelenbezit,Elektrische fiets,2020,0.44,0.56
 Lubbeek ,24066,nee,Vervoersmiddelenbezit,Elektrische step/monowheel/hoverboard,2020,0.02,0.98
 Lubbeek ,24066,nee,Vervoersmiddelenbezit,Fiets,2017,0.9,0.1
 Lubbeek ,24066,nee,Vervoersmiddelenbezit,Fiets,2020,0.86,0.14
 Lubbeek ,24066,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2017,0.01,0.99
 Lubbeek ,24066,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2020,0.01,0.99
 Lubbeek ,24066,nee,Vervoersmiddelenbezit,Lidmaatschap fietsdelen,2020,0.0,1.0
 Lubbeek ,24066,nee,Vervoersmiddelenbezit,Moto/bromfiets,2017,0.14,0.86
 Lubbeek ,24066,nee,Vervoersmiddelenbezit,Moto/bromfiets,2020,0.15,0.85
 Lummen ,71037,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2017,0.3,0.7
 Lummen ,71037,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2020,0.18,0.82
 Lummen ,71037,nee,Vervoersmiddelenbezit,Auto,2017,0.97,0.03
 Lummen ,71037,nee,Vervoersmiddelenbezit,Auto,2020,0.98,0.02
 Lummen ,71037,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2017,0.02,0.98
 Lummen ,71037,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2020,0.01,0.99
 Lummen ,71037,nee,Vervoersmiddelenbezit,Elektrische fiets,2017,0.25,0.75
 Lummen ,71037,nee,Vervoersmiddelenbezit,Elektrische fiets,2020,0.4,0.6
 Lummen ,71037,nee,Vervoersmiddelenbezit,Elektrische step/monowheel/hoverboard,2020,0.01,0.99
 Lummen ,71037,nee,Vervoersmiddelenbezit,Fiets,2017,0.93,0.07
 Lummen ,71037,nee,Vervoersmiddelenbezit,Fiets,2020,0.84,0.16
 Lummen ,71037,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2017,0.01,0.99
 Lummen ,71037,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2020,0.0,1.0
 Lummen ,71037,nee,Vervoersmiddelenbezit,Lidmaatschap fietsdelen,2020,0.01,0.99
 Lummen ,71037,nee,Vervoersmiddelenbezit,Moto/bromfiets,2017,0.12,0.88
 Lummen ,71037,nee,Vervoersmiddelenbezit,Moto/bromfiets,2020,0.11,0.89
 Maarkedal ,45064,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2017,0.31,0.69
 Maarkedal ,45064,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2020,0.25,0.75
 Maarkedal ,45064,nee,Vervoersmiddelenbezit,Auto,2017,0.98,0.02
 Maarkedal ,45064,nee,Vervoersmiddelenbezit,Auto,2020,0.99,0.01
 Maarkedal ,45064,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2017,0.02,0.98
 Maarkedal ,45064,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2020,0.01,0.99
 Maarkedal ,45064,nee,Vervoersmiddelenbezit,Elektrische fiets,2017,0.17,0.83
 Maarkedal ,45064,nee,Vervoersmiddelenbezit,Elektrische fiets,2020,0.41,0.59
 Maarkedal ,45064,nee,Vervoersmiddelenbezit,Elektrische step/monowheel/hoverboard,2020,0.03,0.97
 Maarkedal ,45064,nee,Vervoersmiddelenbezit,Fiets,2017,0.81,0.19
 Maarkedal ,45064,nee,Vervoersmiddelenbezit,Fiets,2020,0.82,0.18
 Maarkedal ,45064,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2017,0.0,1.0
 Maarkedal ,45064,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2020,0.0,1.0
 Maarkedal ,45064,nee,Vervoersmiddelenbezit,Lidmaatschap fietsdelen,2020,0.0,1.0
 Maarkedal ,45064,nee,Vervoersmiddelenbezit,Moto/bromfiets,2017,0.15,0.85
 Maarkedal ,45064,nee,Vervoersmiddelenbezit,Moto/bromfiets,2020,0.1,0.9
 Maaseik ,72021,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2017,0.23,0.77
 Maaseik ,72021,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2020,0.15,0.85
 Maaseik ,72021,nee,Vervoersmiddelenbezit,Auto,2017,0.96,0.04
 Maaseik ,72021,nee,Vervoersmiddelenbezit,Auto,2020,0.97,0.03
 Maaseik ,72021,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2017,0.02,0.98
 Maaseik ,72021,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2020,0.03,0.97
 Maaseik ,72021,nee,Vervoersmiddelenbezit,Elektrische fiets,2017,0.28,0.72
 Maaseik ,72021,nee,Vervoersmiddelenbezit,Elektrische fiets,2020,0.37,0.63
 Maaseik ,72021,nee,Vervoersmiddelenbezit,Elektrische step/monowheel/hoverboard,2020,0.04,0.96
 Maaseik ,72021,nee,Vervoersmiddelenbezit,Fiets,2017,0.94,0.06
 Maaseik ,72021,nee,Vervoersmiddelenbezit,Fiets,2020,0.88,0.12
 Maaseik ,72021,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2017,0.01,0.99
 Maaseik ,72021,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2020,0.01,0.99
 Maaseik ,72021,nee,Vervoersmiddelenbezit,Lidmaatschap fietsdelen,2020,0.0,1.0
 Maaseik ,72021,nee,Vervoersmiddelenbezit,Moto/bromfiets,2017,0.13,0.87
 Maaseik ,72021,nee,Vervoersmiddelenbezit,Moto/bromfiets,2020,0.12,0.88
 Maasmechelen ,73107,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2017,0.28,0.72
 Maasmechelen ,73107,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2020,0.22,0.78
 Maasmechelen ,73107,nee,Vervoersmiddelenbezit,Auto,2017,0.95,0.05
 Maasmechelen ,73107,nee,Vervoersmiddelenbezit,Auto,2020,0.96,0.04
 Maasmechelen ,73107,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2017,0.01,0.99
 Maasmechelen ,73107,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2020,0.0,1.0
 Maasmechelen ,73107,nee,Vervoersmiddelenbezit,Elektrische fiets,2017,0.13,0.87
 Maasmechelen ,73107,nee,Vervoersmiddelenbezit,Elektrische fiets,2020,0.24,0.76
 Maasmechelen ,73107,nee,Vervoersmiddelenbezit,Elektrische step/monowheel/hoverboard,2020,0.01,0.99
 Maasmechelen ,73107,nee,Vervoersmiddelenbezit,Fiets,2017,0.89,0.11
 Maasmechelen ,73107,nee,Vervoersmiddelenbezit,Fiets,2020,0.81,0.19
 Maasmechelen ,73107,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2017,0.03,0.97
 Maasmechelen ,73107,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2020,0.01,0.99
 Maasmechelen ,73107,nee,Vervoersmiddelenbezit,Lidmaatschap fietsdelen,2020,0.0,1.0
 Maasmechelen ,73107,nee,Vervoersmiddelenbezit,Moto/bromfiets,2017,0.16,0.84
 Maasmechelen ,73107,nee,Vervoersmiddelenbezit,Moto/bromfiets,2020,0.12,0.88
 Machelen ,23047,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2017,0.55,0.45
 Machelen ,23047,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2020,0.47,0.53
 Machelen ,23047,nee,Vervoersmiddelenbezit,Auto,2017,0.91,0.09
 Machelen ,23047,nee,Vervoersmiddelenbezit,Auto,2020,0.94,0.06
 Machelen ,23047,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2017,0.04,0.96
 Machelen ,23047,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2020,0.0,1.0
 Machelen ,23047,nee,Vervoersmiddelenbezit,Elektrische fiets,2017,0.08,0.92
 Machelen ,23047,nee,Vervoersmiddelenbezit,Elektrische fiets,2020,0.14,0.86
 Machelen ,23047,nee,Vervoersmiddelenbezit,Elektrische step/monowheel/hoverboard,2020,0.04,0.96
 Machelen ,23047,nee,Vervoersmiddelenbezit,Fiets,2017,0.75,0.25
 Machelen ,23047,nee,Vervoersmiddelenbezit,Fiets,2020,0.61,0.39
 Machelen ,23047,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2017,0.04,0.96
 Machelen ,23047,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2020,0.01,0.99
 Machelen ,23047,nee,Vervoersmiddelenbezit,Lidmaatschap fietsdelen,2020,0.01,0.99
 Machelen ,23047,nee,Vervoersmiddelenbezit,Moto/bromfiets,2017,0.12,0.88
 Machelen ,23047,nee,Vervoersmiddelenbezit,Moto/bromfiets,2020,0.1,0.9
 Maldegem ,43010,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2017,0.25,0.75
 Maldegem ,43010,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2020,0.21,0.79
 Maldegem ,43010,nee,Vervoersmiddelenbezit,Auto,2017,0.96,0.04
 Maldegem ,43010,nee,Vervoersmiddelenbezit,Auto,2020,0.97,0.03
 Maldegem ,43010,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2017,0.02,0.98
 Maldegem ,43010,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2020,0.02,0.98
 Maldegem ,43010,nee,Vervoersmiddelenbezit,Elektrische fiets,2017,0.28,0.72
 Maldegem ,43010,nee,Vervoersmiddelenbezit,Elektrische fiets,2020,0.4,0.6
 Maldegem ,43010,nee,Vervoersmiddelenbezit,Elektrische step/monowheel/hoverboard,2020,0.01,0.99
 Maldegem ,43010,nee,Vervoersmiddelenbezit,Fiets,2017,0.96,0.04
 Maldegem ,43010,nee,Vervoersmiddelenbezit,Fiets,2020,0.91,0.09
 Maldegem ,43010,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2017,0.01,0.99
 Maldegem ,43010,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2020,0.0,1.0
 Maldegem ,43010,nee,Vervoersmiddelenbezit,Lidmaatschap fietsdelen,2020,0.0,1.0
 Maldegem ,43010,nee,Vervoersmiddelenbezit,Moto/bromfiets,2017,0.11,0.89
 Maldegem ,43010,nee,Vervoersmiddelenbezit,Moto/bromfiets,2020,0.13,0.87
 Malle ,11057,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2017,0.38,0.62
 Malle ,11057,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2020,0.25,0.75
 Malle ,11057,nee,Vervoersmiddelenbezit,Auto,2017,0.94,0.06
 Malle ,11057,nee,Vervoersmiddelenbezit,Auto,2020,0.97,0.03
 Malle ,11057,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2017,0.05,0.95
 Malle ,11057,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2020,0.02,0.98
 Malle ,11057,nee,Vervoersmiddelenbezit,Elektrische fiets,2017,0.26,0.74
 Malle ,11057,nee,Vervoersmiddelenbezit,Elektrische fiets,2020,0.45,0.55
 Malle ,11057,nee,Vervoersmiddelenbezit,Elektrische step/monowheel/hoverboard,2020,0.03,0.97
 Malle ,11057,nee,Vervoersmiddelenbezit,Fiets,2017,0.96,0.04
 Malle ,11057,nee,Vervoersmiddelenbezit,Fiets,2020,0.91,0.09
 Malle ,11057,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2017,0.03,0.97
 Malle ,11057,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2020,0.01,0.99
 Malle ,11057,nee,Vervoersmiddelenbezit,Lidmaatschap fietsdelen,2020,0.01,0.99
 Malle ,11057,nee,Vervoersmiddelenbezit,Moto/bromfiets,2017,0.12,0.88
 Malle ,11057,nee,Vervoersmiddelenbezit,Moto/bromfiets,2020,0.07,0.93
 Mechelen ,12025,ja,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2011,0.48,0.52
 Mechelen ,12025,ja,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2014,0.51,0.49
 Mechelen ,12025,ja,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2017,0.45,0.55
 Mechelen ,12025,ja,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2020,0.3,0.7
 Mechelen ,12025,ja,Vervoersmiddelenbezit,Auto,2011,0.86,0.14
 Mechelen ,12025,ja,Vervoersmiddelenbezit,Auto,2014,0.88,0.12
 Mechelen ,12025,ja,Vervoersmiddelenbezit,Auto,2017,0.87,0.13
 Mechelen ,12025,ja,Vervoersmiddelenbezit,Auto,2020,0.92,0.08
 Mechelen ,12025,ja,Vervoersmiddelenbezit,Bakfiets/fietskar,2014,0.06,0.94
 Mechelen ,12025,ja,Vervoersmiddelenbezit,Bakfiets/fietskar,2017,0.03,0.97
 Mechelen ,12025,ja,Vervoersmiddelenbezit,Bakfiets/fietskar,2020,0.06,0.94
 Mechelen ,12025,ja,Vervoersmiddelenbezit,Elektrische fiets,2017,0.13,0.87
 Mechelen ,12025,ja,Vervoersmiddelenbezit,Elektrische fiets,2020,0.36,0.64
 Mechelen ,12025,ja,Vervoersmiddelenbezit,Elektrische step/monowheel/hoverboard,2020,0.02,0.98
 Mechelen ,12025,ja,Vervoersmiddelenbezit,Fiets,2011,0.85,0.15
 Mechelen ,12025,ja,Vervoersmiddelenbezit,Fiets,2014,0.82,0.18
 Mechelen ,12025,ja,Vervoersmiddelenbezit,Fiets,2017,0.88,0.12
 Mechelen ,12025,ja,Vervoersmiddelenbezit,Fiets,2020,0.91,0.09
 Mechelen ,12025,ja,Vervoersmiddelenbezit,Lidmaatschap autodelen,2017,0.03,0.97
 Mechelen ,12025,ja,Vervoersmiddelenbezit,Lidmaatschap autodelen,2020,0.03,0.97
 Mechelen ,12025,ja,Vervoersmiddelenbezit,Lidmaatschap fietsdelen,2020,0.03,0.97
 Mechelen ,12025,ja,Vervoersmiddelenbezit,Moto/bromfiets,2011,0.1,0.9
 Mechelen ,12025,ja,Vervoersmiddelenbezit,Moto/bromfiets,2014,0.1,0.9
 Mechelen ,12025,ja,Vervoersmiddelenbezit,Moto/bromfiets,2017,0.07,0.93
 Mechelen ,12025,ja,Vervoersmiddelenbezit,Moto/bromfiets,2020,0.07,0.93
 Meerhout ,13021,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2017,0.29,0.71
 Meerhout ,13021,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2020,0.17,0.83
 Meerhout ,13021,nee,Vervoersmiddelenbezit,Auto,2017,0.97,0.03
 Meerhout ,13021,nee,Vervoersmiddelenbezit,Auto,2020,0.97,0.03
 Meerhout ,13021,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2017,0.03,0.97
 Meerhout ,13021,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2020,0.01,0.99
 Meerhout ,13021,nee,Vervoersmiddelenbezit,Elektrische fiets,2017,0.29,0.71
 Meerhout ,13021,nee,Vervoersmiddelenbezit,Elektrische fiets,2020,0.45,0.55
 Meerhout ,13021,nee,Vervoersmiddelenbezit,Elektrische step/monowheel/hoverboard,2020,0.02,0.98
 Meerhout ,13021,nee,Vervoersmiddelenbezit,Fiets,2017,0.95,0.05
 Meerhout ,13021,nee,Vervoersmiddelenbezit,Fiets,2020,0.91,0.09
 Meerhout ,13021,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2017,0.01,0.99
 Meerhout ,13021,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2020,0.01,0.99
 Meerhout ,13021,nee,Vervoersmiddelenbezit,Lidmaatschap fietsdelen,2020,0.0,1.0
 Meerhout ,13021,nee,Vervoersmiddelenbezit,Moto/bromfiets,2017,0.1,0.9
 Meerhout ,13021,nee,Vervoersmiddelenbezit,Moto/bromfiets,2020,0.11,0.89
 Meeuwen-Gruitrode ,72040,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2017,0.3,0.7
 Meeuwen-Gruitrode ,72040,nee,Vervoersmiddelenbezit,Auto,2017,0.98,0.02
 Meeuwen-Gruitrode ,72040,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2017,0.04,0.96
 Meeuwen-Gruitrode ,72040,nee,Vervoersmiddelenbezit,Elektrische fiets,2017,0.27,0.73
 Meeuwen-Gruitrode ,72040,nee,Vervoersmiddelenbezit,Fiets,2017,0.95,0.05
 Meeuwen-Gruitrode ,72040,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2017,0.02,0.98
 Meeuwen-Gruitrode ,72040,nee,Vervoersmiddelenbezit,Moto/bromfiets,2017,0.13,0.87
 Meise ,23050,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2017,0.38,0.62
 Meise ,23050,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2020,0.33,0.67
 Meise ,23050,nee,Vervoersmiddelenbezit,Auto,2017,0.98,0.02
 Meise ,23050,nee,Vervoersmiddelenbezit,Auto,2020,0.96,0.04
 Meise ,23050,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2017,0.02,0.98
 Meise ,23050,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2020,0.01,0.99
 Meise ,23050,nee,Vervoersmiddelenbezit,Elektrische fiets,2017,0.2,0.8
 Meise ,23050,nee,Vervoersmiddelenbezit,Elektrische fiets,2020,0.31,0.69
 Meise ,23050,nee,Vervoersmiddelenbezit,Elektrische step/monowheel/hoverboard,2020,0.03,0.97
 Meise ,23050,nee,Vervoersmiddelenbezit,Fiets,2017,0.88,0.12
 Meise ,23050,nee,Vervoersmiddelenbezit,Fiets,2020,0.81,0.19
 Meise ,23050,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2017,0.01,0.99
 Meise ,23050,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2020,0.0,1.0
 Meise ,23050,nee,Vervoersmiddelenbezit,Lidmaatschap fietsdelen,2020,0.01,0.99
 Meise ,23050,nee,Vervoersmiddelenbezit,Moto/bromfiets,2017,0.13,0.87
 Meise ,23050,nee,Vervoersmiddelenbezit,Moto/bromfiets,2020,0.14,0.86
 Melle ,44040,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2017,0.46,0.54
 Melle ,44040,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2020,0.31,0.69
 Melle ,44040,nee,Vervoersmiddelenbezit,Auto,2017,0.95,0.05
 Melle ,44040,nee,Vervoersmiddelenbezit,Auto,2020,0.97,0.03
 Melle ,44040,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2017,0.06,0.94
 Melle ,44040,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2020,0.04,0.96
 Melle ,44040,nee,Vervoersmiddelenbezit,Elektrische fiets,2017,0.2,0.8
 Melle ,44040,nee,Vervoersmiddelenbezit,Elektrische fiets,2020,0.35,0.65
 Melle ,44040,nee,Vervoersmiddelenbezit,Elektrische step/monowheel/hoverboard,2020,0.01,0.99
 Melle ,44040,nee,Vervoersmiddelenbezit,Fiets,2017,0.89,0.11
