Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Ontevreden (%),Neutraal (%),Tevreden (%)
 Torhout ,31033,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.05,0.08,0.87
 Tremelo ,24109,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.13,0.18,0.69
 Tremelo ,24109,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.09,0.14,0.77
 Turnhout ,13040,ja,Tevredenheid over natuur en groenvoorzieningen,2011,0.17,0.24,0.59
 Turnhout ,13040,ja,Tevredenheid over natuur en groenvoorzieningen,2014,0.17,0.23,0.6
 Turnhout ,13040,ja,Tevredenheid over natuur en groenvoorzieningen,2017,0.16,0.23,0.61
 Turnhout ,13040,ja,Tevredenheid over natuur en groenvoorzieningen,2020,0.11,0.15,0.74
 Veurne ,38025,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.16,0.25,0.59
 Veurne ,38025,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.15,0.21,0.64
 Vilvoorde ,23088,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.14,0.2,0.66
 Vilvoorde ,23088,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.11,0.18,0.71
 Vleteren ,33041,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.07,0.18,0.75
 Vleteren ,33041,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.06,0.11,0.82
 Voeren ,73109,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.03,0.06,0.91
 Voeren ,73109,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.03,0.04,0.94
 Vorselaar ,13044,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.02,0.03,0.95
 Vorselaar ,13044,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.01,0.01,0.98
 Vosselaar ,13046,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.06,0.1,0.84
 Vosselaar ,13046,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.06,0.08,0.86
 Waarschoot ,44072,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.14,0.24,0.63
 Waasmunster ,42023,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.03,0.06,0.91
 Waasmunster ,42023,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.04,0.07,0.89
 Wachtebeke ,44073,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.05,0.06,0.89
 Wachtebeke ,44073,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.03,0.06,0.91
 Waregem ,34040,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.14,0.18,0.68
 Waregem ,34040,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.19,0.16,0.64
 Wellen ,73098,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.06,0.13,0.81
 Wellen ,73098,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.06,0.13,0.82
 Wemmel ,23102,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.09,0.16,0.75
 Wemmel ,23102,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.08,0.14,0.77
 Wervik ,33029,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.17,0.24,0.6
 Wervik ,33029,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.18,0.19,0.63
 Westerlo ,13049,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.01,0.08,0.91
 Westerlo ,13049,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.03,0.07,0.9
 Wetteren ,42025,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.17,0.16,0.67
 Wetteren ,42025,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.12,0.17,0.71
 Wevelgem ,34041,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.11,0.16,0.73
 Wevelgem ,34041,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.13,0.12,0.75
 Wezembeek-Oppem ,23103,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.09,0.19,0.72
 Wezembeek-Oppem ,23103,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.13,0.17,0.7
 Wichelen ,42026,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.1,0.19,0.71
 Wichelen ,42026,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.07,0.18,0.75
 Wielsbeke ,37017,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.14,0.2,0.66
 Wielsbeke ,37017,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.14,0.17,0.68
 Wijnegem ,11050,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.1,0.1,0.8
 Wijnegem ,11050,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.08,0.12,0.79
 Willebroek ,12040,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.2,0.21,0.59
 Willebroek ,12040,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.14,0.23,0.63
 Wingene ,37018,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.08,0.11,0.81
 Wingene ,37018,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.05,0.11,0.84
 Wommelgem ,11052,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.09,0.2,0.71
 Wommelgem ,11052,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.13,0.22,0.65
 Wortegem-Petegem ,45061,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.05,0.08,0.87
 Wortegem-Petegem ,45061,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.07,0.07,0.86
 Wuustwezel ,11053,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.04,0.09,0.87
 Wuustwezel ,11053,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.05,0.05,0.9
 Zandhoven ,11054,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.04,0.1,0.86
 Zandhoven ,11054,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.05,0.08,0.86
 Zaventem ,23094,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.14,0.15,0.71
 Zaventem ,23094,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.11,0.15,0.74
 Zedelgem ,31040,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.06,0.13,0.81
 Zedelgem ,31040,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.05,0.12,0.83
 Zele ,42028,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.18,0.23,0.58
 Zele ,42028,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.15,0.21,0.65
 Zelzate ,43018,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.26,0.3,0.45
 Zelzate ,43018,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.21,0.26,0.54
 Zemst ,23096,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.07,0.08,0.85
 Zemst ,23096,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.06,0.1,0.84
 Zingem ,45057,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.11,0.15,0.74
 Zoersel ,11055,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.03,0.07,0.89
 Zoersel ,11055,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.04,0.08,0.89
 Zomergem ,44080,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.05,0.16,0.79
 Zonhoven ,71066,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.02,0.08,0.9
 Zonhoven ,71066,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.05,0.05,0.9
 Zonnebeke ,33037,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.07,0.11,0.81
 Zonnebeke ,33037,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.06,0.09,0.86
 Zottegem ,41081,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.11,0.16,0.73
 Zottegem ,41081,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.08,0.16,0.77
 Zoutleeuw ,24130,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.02,0.09,0.89
 Zoutleeuw ,24130,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.02,0.1,0.88
 Zuienkerke ,31042,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.05,0.1,0.85
 Zuienkerke ,31042,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.05,0.07,0.88
 Zulte ,44081,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.1,0.27,0.63
 Zulte ,44081,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.14,0.19,0.67
 Zutendaal ,71067,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.01,0.03,0.96
 Zutendaal ,71067,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.01,0.03,0.96
 Zwalm ,45065,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.07,0.15,0.77
 Zwalm ,45065,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.07,0.1,0.83
 Zwevegem ,34042,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.14,0.2,0.66
 Zwevegem ,34042,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.1,0.17,0.74
 Zwijndrecht ,11056,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.21,0.22,0.57
 Zwijndrecht ,11056,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.17,0.23,0.6
13 centrumsteden,/,/,Tevredenheid over natuur en groenvoorzieningen,2011,0.1,0.16,0.74
13 centrumsteden,/,/,Tevredenheid over natuur en groenvoorzieningen,2014,0.15,0.16,0.69
13 centrumsteden,/,/,Tevredenheid over natuur en groenvoorzieningen,2017,0.13,0.16,0.71
13 centrumsteden,/,/,Tevredenheid over natuur en groenvoorzieningen,2020,0.13,0.14,0.73
Gemeenten groter dan 50.000 inw.,/,/,Tevredenheid over natuur en groenvoorzieningen,2017,0.13,0.15,0.71
Gemeenten groter dan 50.000 inw.,/,/,Tevredenheid over natuur en groenvoorzieningen,2020,0.14,0.14,0.73
Gemeenten kleiner dan 10.000 inw.,/,/,Tevredenheid over natuur en groenvoorzieningen,2017,0.09,0.13,0.78
Gemeenten kleiner dan 10.000 inw.,/,/,Tevredenheid over natuur en groenvoorzieningen,2020,0.08,0.12,0.8
Gemeenten van 10.000 tot 20.000 inw.,/,/,Tevredenheid over natuur en groenvoorzieningen,2017,0.09,0.14,0.77
Gemeenten van 10.000 tot 20.000 inw.,/,/,Tevredenheid over natuur en groenvoorzieningen,2020,0.08,0.12,0.8
Gemeenten van 20.000 tot 30.000 inw.,/,/,Tevredenheid over natuur en groenvoorzieningen,2017,0.09,0.13,0.78
Gemeenten van 20.000 tot 30.000 inw.,/,/,Tevredenheid over natuur en groenvoorzieningen,2020,0.08,0.12,0.8
Gemeenten van 30.000 tot 50.000 inw.,/,/,Tevredenheid over natuur en groenvoorzieningen,2017,0.1,0.15,0.74
Gemeenten van 30.000 tot 50.000 inw.,/,/,Tevredenheid over natuur en groenvoorzieningen,2020,0.09,0.13,0.77
Vlaams Gewest,/,/,Tevredenheid over natuur en groenvoorzieningen,2017,0.1,0.15,0.75
Vlaams Gewest,/,/,Tevredenheid over natuur en groenvoorzieningen,2020,0.1,0.13,0.78
