Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Ontevreden (%),Neutraal (%),Tevreden (%)
 Veurne ,38025,nee,Tevredenheid over huisvuilvoorzieningen,2017,0.1,0.1,0.8
 Veurne ,38025,nee,Tevredenheid over huisvuilvoorzieningen,2020,0.07,0.13,0.8
 Vilvoorde ,23088,nee,Tevredenheid over huisvuilvoorzieningen,2017,0.11,0.15,0.74
 Vilvoorde ,23088,nee,Tevredenheid over huisvuilvoorzieningen,2020,0.07,0.15,0.78
 Vleteren ,33041,nee,Tevredenheid over huisvuilvoorzieningen,2017,0.05,0.05,0.89
 Vleteren ,33041,nee,Tevredenheid over huisvuilvoorzieningen,2020,0.05,0.09,0.86
 Voeren ,73109,nee,Tevredenheid over huisvuilvoorzieningen,2017,0.04,0.06,0.9
 Voeren ,73109,nee,Tevredenheid over huisvuilvoorzieningen,2020,0.15,0.15,0.69
 Vorselaar ,13044,nee,Tevredenheid over huisvuilvoorzieningen,2017,0.03,0.02,0.95
 Vorselaar ,13044,nee,Tevredenheid over huisvuilvoorzieningen,2020,0.03,0.05,0.92
 Vosselaar ,13046,nee,Tevredenheid over huisvuilvoorzieningen,2017,0.06,0.13,0.8
 Vosselaar ,13046,nee,Tevredenheid over huisvuilvoorzieningen,2020,0.05,0.11,0.84
 Waarschoot ,44072,nee,Tevredenheid over huisvuilvoorzieningen,2017,0.1,0.07,0.83
 Waasmunster ,42023,nee,Tevredenheid over huisvuilvoorzieningen,2017,0.04,0.04,0.92
 Waasmunster ,42023,nee,Tevredenheid over huisvuilvoorzieningen,2020,0.04,0.05,0.92
 Wachtebeke ,44073,nee,Tevredenheid over huisvuilvoorzieningen,2017,0.37,0.2,0.44
 Wachtebeke ,44073,nee,Tevredenheid over huisvuilvoorzieningen,2020,0.24,0.22,0.54
 Waregem ,34040,nee,Tevredenheid over huisvuilvoorzieningen,2017,0.03,0.05,0.92
 Waregem ,34040,nee,Tevredenheid over huisvuilvoorzieningen,2020,0.05,0.05,0.9
 Wellen ,73098,nee,Tevredenheid over huisvuilvoorzieningen,2017,0.05,0.06,0.89
 Wellen ,73098,nee,Tevredenheid over huisvuilvoorzieningen,2020,0.04,0.04,0.93
 Wemmel ,23102,nee,Tevredenheid over huisvuilvoorzieningen,2017,0.13,0.17,0.69
 Wemmel ,23102,nee,Tevredenheid over huisvuilvoorzieningen,2020,0.12,0.15,0.73
 Wervik ,33029,nee,Tevredenheid over huisvuilvoorzieningen,2017,0.07,0.07,0.86
 Wervik ,33029,nee,Tevredenheid over huisvuilvoorzieningen,2020,0.04,0.07,0.89
 Westerlo ,13049,nee,Tevredenheid over huisvuilvoorzieningen,2017,0.04,0.06,0.9
 Westerlo ,13049,nee,Tevredenheid over huisvuilvoorzieningen,2020,0.05,0.06,0.88
 Wetteren ,42025,nee,Tevredenheid over huisvuilvoorzieningen,2017,0.04,0.09,0.87
 Wetteren ,42025,nee,Tevredenheid over huisvuilvoorzieningen,2020,0.05,0.09,0.87
 Wevelgem ,34041,nee,Tevredenheid over huisvuilvoorzieningen,2017,0.04,0.06,0.9
 Wevelgem ,34041,nee,Tevredenheid over huisvuilvoorzieningen,2020,0.03,0.07,0.89
 Wezembeek-Oppem ,23103,nee,Tevredenheid over huisvuilvoorzieningen,2017,0.04,0.13,0.83
 Wezembeek-Oppem ,23103,nee,Tevredenheid over huisvuilvoorzieningen,2020,0.06,0.15,0.79
 Wichelen ,42026,nee,Tevredenheid over huisvuilvoorzieningen,2017,0.06,0.1,0.84
 Wichelen ,42026,nee,Tevredenheid over huisvuilvoorzieningen,2020,0.05,0.1,0.85
 Wielsbeke ,37017,nee,Tevredenheid over huisvuilvoorzieningen,2017,0.06,0.1,0.84
 Wielsbeke ,37017,nee,Tevredenheid over huisvuilvoorzieningen,2020,0.06,0.07,0.87
 Wijnegem ,11050,nee,Tevredenheid over huisvuilvoorzieningen,2017,0.42,0.17,0.41
 Wijnegem ,11050,nee,Tevredenheid over huisvuilvoorzieningen,2020,0.26,0.19,0.55
 Willebroek ,12040,nee,Tevredenheid over huisvuilvoorzieningen,2017,0.12,0.13,0.75
 Willebroek ,12040,nee,Tevredenheid over huisvuilvoorzieningen,2020,0.12,0.13,0.76
 Wingene ,37018,nee,Tevredenheid over huisvuilvoorzieningen,2017,0.04,0.06,0.91
 Wingene ,37018,nee,Tevredenheid over huisvuilvoorzieningen,2020,0.04,0.06,0.9
 Wommelgem ,11052,nee,Tevredenheid over huisvuilvoorzieningen,2017,0.03,0.07,0.9
 Wommelgem ,11052,nee,Tevredenheid over huisvuilvoorzieningen,2020,0.06,0.09,0.85
 Wortegem-Petegem ,45061,nee,Tevredenheid over huisvuilvoorzieningen,2017,0.07,0.08,0.85
 Wortegem-Petegem ,45061,nee,Tevredenheid over huisvuilvoorzieningen,2020,0.05,0.09,0.87
 Wuustwezel ,11053,nee,Tevredenheid over huisvuilvoorzieningen,2017,0.04,0.08,0.87
 Wuustwezel ,11053,nee,Tevredenheid over huisvuilvoorzieningen,2020,0.03,0.08,0.89
 Zandhoven ,11054,nee,Tevredenheid over huisvuilvoorzieningen,2017,0.02,0.04,0.94
 Zandhoven ,11054,nee,Tevredenheid over huisvuilvoorzieningen,2020,0.02,0.04,0.94
 Zaventem ,23094,nee,Tevredenheid over huisvuilvoorzieningen,2017,0.08,0.1,0.83
 Zaventem ,23094,nee,Tevredenheid over huisvuilvoorzieningen,2020,0.08,0.08,0.84
 Zedelgem ,31040,nee,Tevredenheid over huisvuilvoorzieningen,2017,0.04,0.04,0.92
 Zedelgem ,31040,nee,Tevredenheid over huisvuilvoorzieningen,2020,0.07,0.1,0.83
 Zele ,42028,nee,Tevredenheid over huisvuilvoorzieningen,2017,0.07,0.07,0.86
 Zele ,42028,nee,Tevredenheid over huisvuilvoorzieningen,2020,0.09,0.07,0.84
 Zelzate ,43018,nee,Tevredenheid over huisvuilvoorzieningen,2017,0.05,0.1,0.85
 Zelzate ,43018,nee,Tevredenheid over huisvuilvoorzieningen,2020,0.07,0.08,0.84
 Zemst ,23096,nee,Tevredenheid over huisvuilvoorzieningen,2017,0.07,0.09,0.84
 Zemst ,23096,nee,Tevredenheid over huisvuilvoorzieningen,2020,0.04,0.06,0.89
 Zingem ,45057,nee,Tevredenheid over huisvuilvoorzieningen,2017,0.06,0.07,0.87
 Zoersel ,11055,nee,Tevredenheid over huisvuilvoorzieningen,2017,0.04,0.08,0.88
 Zoersel ,11055,nee,Tevredenheid over huisvuilvoorzieningen,2020,0.09,0.11,0.8
 Zomergem ,44080,nee,Tevredenheid over huisvuilvoorzieningen,2017,0.02,0.04,0.93
 Zonhoven ,71066,nee,Tevredenheid over huisvuilvoorzieningen,2017,0.07,0.05,0.88
 Zonhoven ,71066,nee,Tevredenheid over huisvuilvoorzieningen,2020,0.07,0.06,0.87
 Zonnebeke ,33037,nee,Tevredenheid over huisvuilvoorzieningen,2017,0.06,0.05,0.89
 Zonnebeke ,33037,nee,Tevredenheid over huisvuilvoorzieningen,2020,0.02,0.09,0.89
 Zottegem ,41081,nee,Tevredenheid over huisvuilvoorzieningen,2017,0.05,0.07,0.88
 Zottegem ,41081,nee,Tevredenheid over huisvuilvoorzieningen,2020,0.07,0.1,0.83
 Zoutleeuw ,24130,nee,Tevredenheid over huisvuilvoorzieningen,2017,0.04,0.07,0.88
 Zoutleeuw ,24130,nee,Tevredenheid over huisvuilvoorzieningen,2020,0.05,0.12,0.83
 Zuienkerke ,31042,nee,Tevredenheid over huisvuilvoorzieningen,2017,0.13,0.17,0.7
 Zuienkerke ,31042,nee,Tevredenheid over huisvuilvoorzieningen,2020,0.11,0.18,0.71
 Zulte ,44081,nee,Tevredenheid over huisvuilvoorzieningen,2017,0.04,0.11,0.85
 Zulte ,44081,nee,Tevredenheid over huisvuilvoorzieningen,2020,0.08,0.09,0.84
 Zutendaal ,71067,nee,Tevredenheid over huisvuilvoorzieningen,2017,0.03,0.08,0.9
 Zutendaal ,71067,nee,Tevredenheid over huisvuilvoorzieningen,2020,0.06,0.05,0.89
 Zwalm ,45065,nee,Tevredenheid over huisvuilvoorzieningen,2017,0.08,0.07,0.85
 Zwalm ,45065,nee,Tevredenheid over huisvuilvoorzieningen,2020,0.05,0.09,0.86
 Zwevegem ,34042,nee,Tevredenheid over huisvuilvoorzieningen,2017,0.04,0.09,0.87
 Zwevegem ,34042,nee,Tevredenheid over huisvuilvoorzieningen,2020,0.07,0.05,0.88
 Zwijndrecht ,11056,nee,Tevredenheid over huisvuilvoorzieningen,2017,0.08,0.13,0.8
 Zwijndrecht ,11056,nee,Tevredenheid over huisvuilvoorzieningen,2020,0.1,0.15,0.76
13 centrumsteden,/,/,Tevredenheid over huisvuilvoorzieningen,2011,0.07,0.13,0.8
13 centrumsteden,/,/,Tevredenheid over huisvuilvoorzieningen,2014,0.08,0.1,0.81
13 centrumsteden,/,/,Tevredenheid over huisvuilvoorzieningen,2017,0.08,0.12,0.81
13 centrumsteden,/,/,Tevredenheid over huisvuilvoorzieningen,2020,0.1,0.12,0.78
Gemeenten groter dan 50.000 inw.,/,/,Tevredenheid over huisvuilvoorzieningen,2017,0.08,0.12,0.81
Gemeenten groter dan 50.000 inw.,/,/,Tevredenheid over huisvuilvoorzieningen,2020,0.1,0.12,0.78
Gemeenten kleiner dan 10.000 inw.,/,/,Tevredenheid over huisvuilvoorzieningen,2017,0.09,0.09,0.82
Gemeenten kleiner dan 10.000 inw.,/,/,Tevredenheid over huisvuilvoorzieningen,2020,0.09,0.09,0.82
Gemeenten van 10.000 tot 20.000 inw.,/,/,Tevredenheid over huisvuilvoorzieningen,2017,0.06,0.09,0.85
Gemeenten van 10.000 tot 20.000 inw.,/,/,Tevredenheid over huisvuilvoorzieningen,2020,0.06,0.09,0.85
Gemeenten van 20.000 tot 30.000 inw.,/,/,Tevredenheid over huisvuilvoorzieningen,2017,0.06,0.08,0.86
Gemeenten van 20.000 tot 30.000 inw.,/,/,Tevredenheid over huisvuilvoorzieningen,2020,0.06,0.09,0.85
Gemeenten van 30.000 tot 50.000 inw.,/,/,Tevredenheid over huisvuilvoorzieningen,2017,0.08,0.1,0.82
Gemeenten van 30.000 tot 50.000 inw.,/,/,Tevredenheid over huisvuilvoorzieningen,2020,0.08,0.11,0.81
Vlaams Gewest,/,/,Tevredenheid over huisvuilvoorzieningen,2017,0.07,0.1,0.83
Vlaams Gewest,/,/,Tevredenheid over huisvuilvoorzieningen,2020,0.08,0.1,0.82
