Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Ja (%),Nee (%)
 Wuustwezel ,11053,nee,Tevredenheid over ondersteuning hernieuwbare energie,2020,0.4,0.6
 Zandhoven ,11054,nee,Tevredenheid over ondersteuning hernieuwbare energie,2020,0.4,0.6
 Zaventem ,23094,nee,Tevredenheid over ondersteuning hernieuwbare energie,2020,0.36,0.64
 Zedelgem ,31040,nee,Tevredenheid over ondersteuning hernieuwbare energie,2020,0.39,0.61
 Zele ,42028,nee,Tevredenheid over ondersteuning hernieuwbare energie,2020,0.3,0.7
 Zelzate ,43018,nee,Tevredenheid over ondersteuning hernieuwbare energie,2020,0.42,0.58
 Zemst ,23096,nee,Tevredenheid over ondersteuning hernieuwbare energie,2020,0.35,0.65
 Zoersel ,11055,nee,Tevredenheid over ondersteuning hernieuwbare energie,2020,0.29,0.71
 Zonhoven ,71066,nee,Tevredenheid over ondersteuning hernieuwbare energie,2020,0.36,0.64
 Zonnebeke ,33037,nee,Tevredenheid over ondersteuning hernieuwbare energie,2020,0.33,0.67
 Zottegem ,41081,nee,Tevredenheid over ondersteuning hernieuwbare energie,2020,0.37,0.63
 Zoutleeuw ,24130,nee,Tevredenheid over ondersteuning hernieuwbare energie,2020,0.31,0.69
 Zuienkerke ,31042,nee,Tevredenheid over ondersteuning hernieuwbare energie,2020,0.41,0.59
 Zulte ,44081,nee,Tevredenheid over ondersteuning hernieuwbare energie,2020,0.47,0.53
 Zutendaal ,71067,nee,Tevredenheid over ondersteuning hernieuwbare energie,2020,0.4,0.6
 Zwalm ,45065,nee,Tevredenheid over ondersteuning hernieuwbare energie,2020,0.38,0.62
 Zwevegem ,34042,nee,Tevredenheid over ondersteuning hernieuwbare energie,2020,0.35,0.65
 Zwijndrecht ,11056,nee,Tevredenheid over ondersteuning hernieuwbare energie,2020,0.39,0.61
13 centrumsteden,/,/,Tevredenheid over ondersteuning hernieuwbare energie,2020,0.41,0.59
Gemeenten groter dan 50.000 inw.,/,/,Tevredenheid over ondersteuning hernieuwbare energie,2020,0.42,0.58
Gemeenten kleiner dan 10.000 inw.,/,/,Tevredenheid over ondersteuning hernieuwbare energie,2020,0.36,0.64
Gemeenten van 10.000 tot 20.000 inw.,/,/,Tevredenheid over ondersteuning hernieuwbare energie,2020,0.35,0.65
Gemeenten van 20.000 tot 30.000 inw.,/,/,Tevredenheid over ondersteuning hernieuwbare energie,2020,0.36,0.64
Gemeenten van 30.000 tot 50.000 inw.,/,/,Tevredenheid over ondersteuning hernieuwbare energie,2020,0.35,0.65
Vlaams Gewest,/,/,Tevredenheid over ondersteuning hernieuwbare energie,2020,0.37,0.63
