Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Ja (%),Nee (%)
 Wuustwezel ,11053,nee,Betalingsmoeilijkheden energie en water,2020,0.06,0.94
 Zandhoven ,11054,nee,Betalingsmoeilijkheden energie en water,2020,0.01,0.99
 Zaventem ,23094,nee,Betalingsmoeilijkheden energie en water,2020,0.05,0.95
 Zedelgem ,31040,nee,Betalingsmoeilijkheden energie en water,2020,0.02,0.98
 Zele ,42028,nee,Betalingsmoeilijkheden energie en water,2020,0.07,0.93
 Zelzate ,43018,nee,Betalingsmoeilijkheden energie en water,2020,0.1,0.9
 Zemst ,23096,nee,Betalingsmoeilijkheden energie en water,2020,0.05,0.95
 Zoersel ,11055,nee,Betalingsmoeilijkheden energie en water,2020,0.02,0.98
 Zonhoven ,71066,nee,Betalingsmoeilijkheden energie en water,2020,0.05,0.95
 Zonnebeke ,33037,nee,Betalingsmoeilijkheden energie en water,2020,0.04,0.96
 Zottegem ,41081,nee,Betalingsmoeilijkheden energie en water,2020,0.03,0.97
 Zoutleeuw ,24130,nee,Betalingsmoeilijkheden energie en water,2020,0.06,0.94
 Zuienkerke ,31042,nee,Betalingsmoeilijkheden energie en water,2020,0.05,0.95
 Zulte ,44081,nee,Betalingsmoeilijkheden energie en water,2020,0.07,0.93
 Zutendaal ,71067,nee,Betalingsmoeilijkheden energie en water,2020,0.06,0.94
 Zwalm ,45065,nee,Betalingsmoeilijkheden energie en water,2020,0.04,0.96
 Zwevegem ,34042,nee,Betalingsmoeilijkheden energie en water,2020,0.05,0.95
 Zwijndrecht ,11056,nee,Betalingsmoeilijkheden energie en water,2020,0.05,0.95
13 centrumsteden,/,/,Betalingsmoeilijkheden energie en water,2011,0.1,0.9
13 centrumsteden,/,/,Betalingsmoeilijkheden energie en water,2014,0.09,0.91
13 centrumsteden,/,/,Betalingsmoeilijkheden energie en water,2017,0.09,0.91
13 centrumsteden,/,/,Betalingsmoeilijkheden energie en water,2020,0.07,0.93
Gemeenten groter dan 50.000 inw.,/,/,Betalingsmoeilijkheden energie en water,2020,0.07,0.93
Gemeenten kleiner dan 10.000 inw.,/,/,Betalingsmoeilijkheden energie en water,2020,0.05,0.95
Gemeenten van 10.000 tot 20.000 inw.,/,/,Betalingsmoeilijkheden energie en water,2020,0.05,0.95
Gemeenten van 20.000 tot 30.000 inw.,/,/,Betalingsmoeilijkheden energie en water,2020,0.05,0.95
Gemeenten van 30.000 tot 50.000 inw.,/,/,Betalingsmoeilijkheden energie en water,2020,0.06,0.94
Vlaams Gewest,/,/,Betalingsmoeilijkheden energie en water,2020,0.06,0.94
