Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Ontevreden (%),Neutraal (%),Tevreden (%)
 Knokke-Heist ,31043,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.12,0.17,0.71
 Koekelare ,32010,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.08,0.11,0.81
 Koekelare ,32010,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.1,0.11,0.78
 Koksijde ,38014,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.08,0.13,0.79
 Koksijde ,38014,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.08,0.12,0.8
 Kontich ,11024,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.18,0.15,0.67
 Kontich ,11024,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.15,0.15,0.7
 Kortemark ,32011,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.07,0.14,0.79
 Kortemark ,32011,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.15,0.09,0.76
 Kortenaken ,24054,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.04,0.04,0.92
 Kortenaken ,24054,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.04,0.04,0.91
 Kortenberg ,24055,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.05,0.13,0.82
 Kortenberg ,24055,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.08,0.11,0.81
 Kortessem ,73040,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.08,0.1,0.82
 Kortessem ,73040,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.11,0.09,0.8
 Kortrijk ,34022,ja,Tevredenheid over zicht op groen vanuit de woning,2014,0.18,0.14,0.68
 Kortrijk ,34022,ja,Tevredenheid over zicht op groen vanuit de woning,2017,0.16,0.15,0.7
 Kortrijk ,34022,ja,Tevredenheid over zicht op groen vanuit de woning,2020,0.17,0.14,0.69
 Kraainem ,23099,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.08,0.05,0.87
 Kraainem ,23099,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.1,0.07,0.83
 Kruibeke ,46013,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.13,0.11,0.75
 Kruibeke ,46013,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.15,0.11,0.74
 Kruisem ,45068,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.09,0.14,0.77
 Kruishoutem ,45017,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.08,0.08,0.85
 Kuurne ,34023,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.13,0.23,0.64
 Kuurne ,34023,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.15,0.16,0.69
 Laakdal ,13053,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.13,0.15,0.72
 Laakdal ,13053,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.12,0.11,0.77
 Laarne ,42010,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.06,0.1,0.84
 Laarne ,42010,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.06,0.09,0.84
 Lanaken ,73042,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.13,0.13,0.73
 Lanaken ,73042,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.13,0.17,0.7
 Landen ,24059,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.12,0.13,0.75
 Landen ,24059,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.09,0.14,0.78
 Langemark-Poelkapelle ,33040,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.08,0.13,0.79
 Langemark-Poelkapelle ,33040,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.1,0.11,0.79
 Lebbeke ,42011,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.11,0.18,0.7
 Lebbeke ,42011,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.15,0.13,0.72
 Lede ,41034,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.14,0.11,0.75
 Lede ,41034,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.13,0.13,0.75
 Ledegem ,36010,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.11,0.2,0.69
 Ledegem ,36010,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.16,0.18,0.66
 Lendelede ,34025,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.09,0.15,0.76
 Lendelede ,34025,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.09,0.2,0.72
 Lennik ,23104,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.07,0.07,0.86
 Lennik ,23104,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.08,0.06,0.86
 Leopoldsburg ,71034,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.13,0.15,0.73
 Leopoldsburg ,71034,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.14,0.14,0.71
 Leuven ,24062,ja,Tevredenheid over zicht op groen vanuit de woning,2014,0.17,0.15,0.68
 Leuven ,24062,ja,Tevredenheid over zicht op groen vanuit de woning,2017,0.15,0.15,0.7
 Leuven ,24062,ja,Tevredenheid over zicht op groen vanuit de woning,2020,0.16,0.14,0.69
 Lichtervelde ,36011,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.09,0.16,0.76
 Lichtervelde ,36011,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.11,0.16,0.73
 Liedekerke ,23044,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.19,0.13,0.68
 Liedekerke ,23044,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.18,0.13,0.69
 Lier ,12021,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.18,0.18,0.64
 Lier ,12021,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.13,0.2,0.66
 Lierde ,45063,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.06,0.07,0.88
 Lierde ,45063,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.03,0.05,0.91
 Lievegem ,44085,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.1,0.11,0.79
 Lille ,13019,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.09,0.12,0.79
 Lille ,13019,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.11,0.12,0.77
 Linkebeek ,23100,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.07,0.09,0.84
 Linkebeek ,23100,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.05,0.04,0.91
 Lint ,11025,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.15,0.15,0.7
 Lint ,11025,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.14,0.14,0.72
 Linter ,24133,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.1,0.1,0.8
 Linter ,24133,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.08,0.1,0.83
 Lochristi ,44034,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.1,0.1,0.8
 Lochristi ,44034,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.1,0.13,0.77
 Lokeren ,46014,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.16,0.13,0.71
 Lokeren ,46014,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.16,0.15,0.69
 Lommel ,72020,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.1,0.11,0.79
 Lommel ,72020,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.09,0.11,0.8
 Londerzeel ,23045,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.13,0.11,0.76
 Londerzeel ,23045,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.17,0.14,0.69
 Lo-Reninge ,32030,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.08,0.06,0.86
 Lo-Reninge ,32030,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.05,0.07,0.88
 Lovendegem ,44036,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.09,0.15,0.76
 Lubbeek ,24066,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.08,0.07,0.85
 Lubbeek ,24066,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.05,0.08,0.86
 Lummen ,71037,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.08,0.06,0.86
 Lummen ,71037,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.11,0.1,0.79
 Maarkedal ,45064,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.03,0.03,0.93
 Maarkedal ,45064,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.03,0.04,0.92
 Maaseik ,72021,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.11,0.1,0.79
 Maaseik ,72021,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.12,0.12,0.76
 Maasmechelen ,73107,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.2,0.14,0.66
 Maasmechelen ,73107,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.12,0.16,0.71
 Machelen ,23047,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.21,0.2,0.59
 Machelen ,23047,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.2,0.24,0.56
 Maldegem ,43010,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.1,0.12,0.78
 Maldegem ,43010,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.15,0.13,0.72
 Malle ,11057,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.09,0.12,0.79
 Malle ,11057,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.07,0.1,0.82
 Mechelen ,12025,ja,Tevredenheid over zicht op groen vanuit de woning,2014,0.19,0.21,0.6
 Mechelen ,12025,ja,Tevredenheid over zicht op groen vanuit de woning,2017,0.2,0.19,0.61
 Mechelen ,12025,ja,Tevredenheid over zicht op groen vanuit de woning,2020,0.15,0.14,0.72
 Meerhout ,13021,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.11,0.11,0.78
 Meerhout ,13021,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.1,0.14,0.76
 Meeuwen-Gruitrode ,72040,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.04,0.08,0.89
 Meise ,23050,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.08,0.07,0.84
 Meise ,23050,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.11,0.08,0.81
 Melle ,44040,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.17,0.14,0.69
 Melle ,44040,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.17,0.15,0.68
 Menen ,34027,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.19,0.16,0.65
 Menen ,34027,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.22,0.2,0.58
 Merchtem ,23052,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.17,0.12,0.71
 Merchtem ,23052,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.14,0.12,0.74
 Merelbeke ,44043,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.11,0.12,0.77
 Merelbeke ,44043,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.11,0.12,0.77
 Merksplas ,13023,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.06,0.1,0.84
 Merksplas ,13023,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.08,0.11,0.81
 Mesen ,33016,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.11,0.21,0.68
 Mesen ,33016,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.15,0.16,0.69
 Meulebeke ,37007,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.1,0.14,0.76
 Meulebeke ,37007,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.13,0.15,0.72
 Middelkerke ,35011,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.14,0.18,0.68
 Middelkerke ,35011,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.13,0.17,0.7
 Moerbeke ,44045,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.08,0.09,0.84
 Moerbeke ,44045,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.13,0.13,0.74
 Mol ,13025,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.13,0.12,0.75
 Mol ,13025,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.14,0.15,0.71
 Moorslede ,36012,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.1,0.11,0.79
 Moorslede ,36012,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.1,0.14,0.76
 Mortsel ,11029,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.19,0.15,0.66
 Mortsel ,11029,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.12,0.15,0.73
 Nazareth ,44048,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.1,0.08,0.81
 Nazareth ,44048,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.12,0.13,0.75
 Neerpelt ,72025,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.1,0.11,0.78
 Nevele ,44049,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.05,0.12,0.83
 Niel ,11030,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.23,0.21,0.56
 Niel ,11030,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.24,0.22,0.54
 Nieuwerkerken ,71045,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.07,0.07,0.85
 Nieuwerkerken ,71045,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.06,0.07,0.87
 Nieuwpoort ,38016,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.12,0.18,0.7
 Nieuwpoort ,38016,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.13,0.16,0.72
 Nijlen ,12026,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.14,0.12,0.74
 Nijlen ,12026,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.14,0.12,0.75
 Ninove ,41048,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.16,0.15,0.69
 Ninove ,41048,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.14,0.12,0.74
 Olen ,13029,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.1,0.18,0.72
 Olen ,13029,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.07,0.14,0.79
 Oostende ,35013,ja,Tevredenheid over zicht op groen vanuit de woning,2014,0.17,0.22,0.61
 Oostende ,35013,ja,Tevredenheid over zicht op groen vanuit de woning,2017,0.19,0.19,0.62
 Oostende ,35013,ja,Tevredenheid over zicht op groen vanuit de woning,2020,0.22,0.19,0.6
 Oosterzele ,44052,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.07,0.07,0.86
 Oosterzele ,44052,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.08,0.1,0.82
 Oostkamp ,31022,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.11,0.16,0.73
 Oostkamp ,31022,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.07,0.16,0.77
 Oostrozebeke ,37010,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.16,0.16,0.68
 Oostrozebeke ,37010,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.11,0.18,0.71
 Opglabbeek ,71047,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.07,0.11,0.82
 Opwijk ,23060,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.13,0.13,0.74
 Opwijk ,23060,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.14,0.14,0.72
 Oudenaarde ,45035,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.15,0.17,0.68
 Oudenaarde ,45035,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.15,0.16,0.69
 Oudenburg ,35014,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.13,0.12,0.75
 Oudenburg ,35014,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.14,0.14,0.72
 Oud-Heverlee ,24086,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.05,0.06,0.89
 Oud-Heverlee ,24086,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.03,0.07,0.9
 Oudsbergen ,72042,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.09,0.07,0.83
 Oud-Turnhout ,13031,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.08,0.15,0.78
 Oud-Turnhout ,13031,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.11,0.12,0.77
 Overijse ,23062,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.06,0.07,0.87
 Overijse ,23062,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.06,0.08,0.87
 Overpelt ,72029,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.09,0.13,0.78
 Peer ,72030,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.07,0.1,0.82
 Peer ,72030,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.09,0.13,0.78
 Pelt ,72043,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.1,0.15,0.75
 Pepingen ,23064,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.04,0.03,0.93
 Pepingen ,23064,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.03,0.04,0.93
 Pittem ,37011,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.1,0.13,0.78
 Pittem ,37011,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.1,0.12,0.78
 Poperinge ,33021,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.1,0.12,0.79
 Poperinge ,33021,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.1,0.12,0.79
 Putte ,12029,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.1,0.11,0.78
 Putte ,12029,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.12,0.11,0.77
 Puurs ,12030,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.11,0.14,0.75
 Puurs-Sint-Amands ,12041,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.12,0.15,0.73
 Ranst ,11035,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.1,0.08,0.82
 Ranst ,11035,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.09,0.13,0.78
 Ravels ,13035,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.08,0.07,0.85
 Ravels ,13035,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.09,0.16,0.75
 Retie ,13036,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.1,0.07,0.83
 Retie ,13036,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.08,0.1,0.82
 Riemst ,73066,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.08,0.13,0.79
 Riemst ,73066,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.11,0.12,0.76
 Rijkevorsel ,13037,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.11,0.13,0.76
 Rijkevorsel ,13037,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.1,0.12,0.78
 Roeselare ,36015,ja,Tevredenheid over zicht op groen vanuit de woning,2014,0.18,0.16,0.66
 Roeselare ,36015,ja,Tevredenheid over zicht op groen vanuit de woning,2017,0.19,0.16,0.65
 Roeselare ,36015,ja,Tevredenheid over zicht op groen vanuit de woning,2020,0.19,0.18,0.64
 Ronse ,45041,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.14,0.13,0.73
 Ronse ,45041,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.14,0.12,0.74
 Roosdaal ,23097,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.1,0.07,0.83
 Roosdaal ,23097,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.08,0.1,0.82
 Rotselaar ,24094,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.08,0.1,0.81
 Rotselaar ,24094,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.07,0.11,0.81
 Ruiselede ,37012,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.08,0.08,0.84
 Ruiselede ,37012,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.1,0.1,0.8
 Rumst ,11037,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.13,0.14,0.73
 Rumst ,11037,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.14,0.1,0.76
 Schelle ,11038,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.1,0.18,0.72
 Schelle ,11038,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.14,0.16,0.7
 Scherpenheuvel-Zichem ,24134,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.08,0.1,0.82
 Scherpenheuvel-Zichem ,24134,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.1,0.11,0.79
 Schilde ,11039,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.08,0.05,0.87
 Schilde ,11039,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.09,0.04,0.86
 Schoten ,11040,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.1,0.16,0.74
 Schoten ,11040,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.14,0.09,0.77
 Sint-Amands ,12034,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.11,0.12,0.77
 Sint-Genesius-Rode ,23101,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.07,0.11,0.82
 Sint-Genesius-Rode ,23101,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.06,0.1,0.84
 Sint-Gillis-Waas ,46020,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.09,0.1,0.8
 Sint-Gillis-Waas ,46020,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.08,0.15,0.77
 Sint-Katelijne-Waver ,12035,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.1,0.09,0.81
 Sint-Katelijne-Waver ,12035,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.13,0.09,0.78
 Sint-Laureins ,43014,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.04,0.08,0.89
 Sint-Laureins ,43014,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.04,0.05,0.9
 Sint-Lievens-Houtem ,41063,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.05,0.09,0.86
 Sint-Lievens-Houtem ,41063,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.08,0.11,0.81
 Sint-Martens-Latem ,44064,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.04,0.03,0.93
 Sint-Martens-Latem ,44064,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.03,0.06,0.9
 Sint-Niklaas ,46021,ja,Tevredenheid over zicht op groen vanuit de woning,2014,0.16,0.11,0.73
 Sint-Niklaas ,46021,ja,Tevredenheid over zicht op groen vanuit de woning,2017,0.19,0.15,0.66
 Sint-Niklaas ,46021,ja,Tevredenheid over zicht op groen vanuit de woning,2020,0.2,0.13,0.67
 Sint-Pieters-Leeuw ,23077,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.13,0.14,0.73
 Sint-Pieters-Leeuw ,23077,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.17,0.18,0.65
 Sint-Truiden ,71053,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.13,0.12,0.74
 Sint-Truiden ,71053,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.15,0.1,0.75
 Spiere-Helkijn ,34043,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.09,0.09,0.82
 Spiere-Helkijn ,34043,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.11,0.08,0.81
 Stabroek ,11044,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.15,0.17,0.68
 Stabroek ,11044,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.17,0.2,0.64
 Staden ,36019,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.1,0.1,0.8
 Staden ,36019,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.08,0.12,0.8
 Steenokkerzeel ,23081,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.1,0.12,0.78
 Steenokkerzeel ,23081,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.09,0.14,0.77
 Stekene ,46024,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.1,0.11,0.8
 Stekene ,46024,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.1,0.11,0.79
 Temse ,46025,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.14,0.16,0.7
 Temse ,46025,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.12,0.13,0.75
 Ternat ,23086,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.1,0.13,0.77
 Ternat ,23086,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.1,0.13,0.77
 Tervuren ,24104,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.05,0.05,0.89
 Tervuren ,24104,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.04,0.08,0.88
 Tessenderlo ,71057,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.1,0.11,0.79
 Tessenderlo ,71057,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.11,0.12,0.77
 Tielt ,37015,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.12,0.18,0.7
 Tielt ,37015,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.14,0.13,0.73
 Tielt-Winge ,24135,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.07,0.08,0.85
 Tielt-Winge ,24135,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.05,0.07,0.88
 Tienen ,24107,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.15,0.17,0.69
 Tienen ,24107,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.16,0.15,0.69
 Tongeren ,73083,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.12,0.12,0.76
 Tongeren ,73083,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.15,0.13,0.72
 Torhout ,31033,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.12,0.15,0.74
 Torhout ,31033,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.13,0.14,0.73
 Tremelo ,24109,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.08,0.1,0.81
 Tremelo ,24109,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.09,0.1,0.8
 Turnhout ,13040,ja,Tevredenheid over zicht op groen vanuit de woning,2014,0.23,0.17,0.6
 Turnhout ,13040,ja,Tevredenheid over zicht op groen vanuit de woning,2017,0.21,0.2,0.6
 Turnhout ,13040,ja,Tevredenheid over zicht op groen vanuit de woning,2020,0.22,0.2,0.59
 Veurne ,38025,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.14,0.16,0.7
 Veurne ,38025,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.13,0.17,0.7
 Vilvoorde ,23088,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.18,0.18,0.64
 Vilvoorde ,23088,nee,Tevredenheid over zicht op groen vanuit de woning,2020,0.18,0.19,0.62
 Vleteren ,33041,nee,Tevredenheid over zicht op groen vanuit de woning,2017,0.05,0.06,0.89
