Gemeente,Nis-code,Centrumstad?,Indicator,Jaar,Procent
Lievegem,44085,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.150173
Oudenaarde,45035,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.108416
Oudenaarde,45035,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.12022
Oudenaarde,45035,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.138442
Oudenaarde,45035,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.159422
Oudenaarde,45035,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.167648
Oudenaarde,45035,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.170054
Oudenaarde,45035,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.173276
Oudenaarde,45035,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.180541
Oudenaarde,45035,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.191752
Oudenaarde,45035,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.205853
Oudenaarde,45035,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.223397
Oudenaarde,45035,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.219898
Oudenaarde,45035,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.233908
Oudenaarde,45035,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.2602
Ronse,45041,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.35411
Ronse,45041,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.358829
Ronse,45041,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.385368
Ronse,45041,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.387004
Ronse,45041,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.380767
Ronse,45041,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.369135
Ronse,45041,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.372779
Ronse,45041,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.378518
Ronse,45041,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.375422
Ronse,45041,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.379673
Ronse,45041,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.391025
Ronse,45041,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.410107
Ronse,45041,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.39898
Ronse,45041,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.402772
Brakel,45059,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.0520942
Brakel,45059,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.0593337
Brakel,45059,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.0696571
Brakel,45059,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.073955
Brakel,45059,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.0537307
Brakel,45059,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.0586358
Brakel,45059,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.0663565
Brakel,45059,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.0672994
Brakel,45059,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.082771
Brakel,45059,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.0984831
Brakel,45059,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.0894843
Brakel,45059,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.0891473
Brakel,45059,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.105775
Brakel,45059,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.152725
Kluisbergen,45060,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.0600559
Kluisbergen,45060,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.0879121
Kluisbergen,45060,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.101712
Kluisbergen,45060,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.0929966
Kluisbergen,45060,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.078711
Kluisbergen,45060,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.0671607
Kluisbergen,45060,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.0726172
Kluisbergen,45060,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.072945
Kluisbergen,45060,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.0747986
Kluisbergen,45060,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.0764671
Kluisbergen,45060,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.0840278
Kluisbergen,45060,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.113208
Kluisbergen,45060,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.0883686
Kluisbergen,45060,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.165775
Wortegem-Petegem,45061,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.0393185
Wortegem-Petegem,45061,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.0251534
Wortegem-Petegem,45061,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.0358374
Wortegem-Petegem,45061,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.0281273
Wortegem-Petegem,45061,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.0351967
Wortegem-Petegem,45061,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.0478608
Wortegem-Petegem,45061,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.0699351
Wortegem-Petegem,45061,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.040613
Wortegem-Petegem,45061,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.0329132
Wortegem-Petegem,45061,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.0419118
Wortegem-Petegem,45061,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.065449
Wortegem-Petegem,45061,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.0599251
Wortegem-Petegem,45061,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.0826953
Wortegem-Petegem,45061,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.11147
Horebeke,45062,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.00917431
Horebeke,45062,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.0506823
Horebeke,45062,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.0819672
Horebeke,45062,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.0447761
Horebeke,45062,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.0406699
Horebeke,45062,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.0
Horebeke,45062,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.032345
Horebeke,45062,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.00518135
Horebeke,45062,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.0
Horebeke,45062,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.0
Horebeke,45062,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.0
Horebeke,45062,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.00316456
Horebeke,45062,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.0375427
Horebeke,45062,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.110236
Lierde,45063,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.0494963
Lierde,45063,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.0582339
Lierde,45063,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.0463012
Lierde,45063,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.0643341
Lierde,45063,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.0593036
Lierde,45063,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.0513896
Lierde,45063,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.0839866
Lierde,45063,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.108093
Lierde,45063,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.109513
Lierde,45063,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.105868
Lierde,45063,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.112881
Lierde,45063,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.0974707
Lierde,45063,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.0926586
Lierde,45063,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.0719697
Maarkedal,45064,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.0367647
Maarkedal,45064,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.0360656
Maarkedal,45064,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.0642899
Maarkedal,45064,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.0685197
Maarkedal,45064,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.0582902
Maarkedal,45064,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.0216121
Maarkedal,45064,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.0279465
Maarkedal,45064,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.031856
Maarkedal,45064,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.0310694
Maarkedal,45064,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.0501767
Maarkedal,45064,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.0905573
Maarkedal,45064,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.102337
Maarkedal,45064,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.0786408
Maarkedal,45064,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.132723
Zwalm,45065,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.0394149
Zwalm,45065,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.0385839
Zwalm,45065,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.0448826
Zwalm,45065,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.0346901
Zwalm,45065,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.0310473
Zwalm,45065,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.0166453
Zwalm,45065,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.00621394
Zwalm,45065,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.0270135
Zwalm,45065,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.0262009
Zwalm,45065,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.0299367
Zwalm,45065,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.0452675
Zwalm,45065,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.0462695
Zwalm,45065,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.0409207
Zwalm,45065,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.0417567
Kruisem,45068,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.0354628
Kruisem,45068,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.0511555
Kruisem,45068,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.0686967
Kruisem,45068,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.0901178
Kruisem,45068,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.0791738
Kruisem,45068,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.070914
Kruisem,45068,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.0694013
Kruisem,45068,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.0767721
Kruisem,45068,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.0882043
Kruisem,45068,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.0760652
Kruisem,45068,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.0956601
Kruisem,45068,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.114137
Kruisem,45068,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.109714
Kruisem,45068,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.175055
Beveren,46003,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.106474
Beveren,46003,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.127357
Beveren,46003,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.143453
Beveren,46003,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.155183
Beveren,46003,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.150702
Beveren,46003,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.159617
Beveren,46003,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.176917
Beveren,46003,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.190301
Beveren,46003,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.213083
Beveren,46003,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.217761
Beveren,46003,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.236262
Beveren,46003,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.247512
Beveren,46003,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.243382
Beveren,46003,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.268625
Kruibeke,46013,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.107088
Kruibeke,46013,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.115539
Kruibeke,46013,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.112122
Kruibeke,46013,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.129306
Kruibeke,46013,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.123528
Kruibeke,46013,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.136222
Kruibeke,46013,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.147875
Kruibeke,46013,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.169016
Kruibeke,46013,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.17769
Kruibeke,46013,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.195634
Kruibeke,46013,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.222929
Kruibeke,46013,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.210262
Kruibeke,46013,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.213512
Kruibeke,46013,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.229839
Lokeren,46014,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.358204
Lokeren,46014,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.360059
Lokeren,46014,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.373052
Lokeren,46014,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.371014
Lokeren,46014,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.380062
Lokeren,46014,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.371405
Lokeren,46014,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.380519
Lokeren,46014,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.376406
Lokeren,46014,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.372337
Lokeren,46014,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.37834
Lokeren,46014,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.372325
Lokeren,46014,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.359929
Lokeren,46014,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.372506
Lokeren,46014,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.379365
Sint-Gillis-Waas,46020,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.0973868
Sint-Gillis-Waas,46020,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.123662
Sint-Gillis-Waas,46020,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.138269
Sint-Gillis-Waas,46020,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.134894
Sint-Gillis-Waas,46020,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.143289
Sint-Gillis-Waas,46020,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.144049
Sint-Gillis-Waas,46020,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.136385
Sint-Gillis-Waas,46020,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.134386
Sint-Gillis-Waas,46020,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.150284
Sint-Gillis-Waas,46020,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.15944
Sint-Gillis-Waas,46020,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.19613
Sint-Gillis-Waas,46020,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.209311
Sint-Gillis-Waas,46020,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.216115
Sint-Gillis-Waas,46020,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.249589
Sint-Niklaas,46021,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.309274
Sint-Niklaas,46021,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.332798
Sint-Niklaas,46021,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.349128
Sint-Niklaas,46021,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.355479
Sint-Niklaas,46021,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.360326
Sint-Niklaas,46021,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.36067
Sint-Niklaas,46021,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.369319
Sint-Niklaas,46021,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.399745
Sint-Niklaas,46021,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.411278
Sint-Niklaas,46021,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.422225
Sint-Niklaas,46021,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.445578
Sint-Niklaas,46021,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.456541
Sint-Niklaas,46021,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.468578
Sint-Niklaas,46021,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.490905
Stekene,46024,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.0747036
Stekene,46024,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.0878619
Stekene,46024,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.0954497
Stekene,46024,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.0743788
Stekene,46024,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.076075
Stekene,46024,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.0749594
Stekene,46024,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.0846942
Stekene,46024,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.0820749
Stekene,46024,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.100653
Stekene,46024,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.111758
Stekene,46024,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.109615
Stekene,46024,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.125859
Stekene,46024,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.141362
Stekene,46024,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.139929
Temse,46025,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.274806
Temse,46025,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.291951
Temse,46025,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.286689
Temse,46025,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.301443
Temse,46025,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.315721
Temse,46025,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.306582
Temse,46025,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.31593
Temse,46025,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.321129
Temse,46025,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.331587
Temse,46025,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.351815
Temse,46025,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.354954
Temse,46025,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.369358
Temse,46025,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.370081
Temse,46025,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.409822
As,71002,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.0864616
As,71002,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.106067
As,71002,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.11586
As,71002,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.124868
As,71002,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.129695
As,71002,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.152653
As,71002,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.146386
As,71002,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.144615
As,71002,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.123404
As,71002,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.130094
