Gemeente,Nis-code,Centrumstad?,Indicator,Jaar,Aantal vreemde nationaliteiten
Horebeke,45062,Nee,Vreemde nationaliteiten,2022,7
Lierde,45063,Nee,Vreemde nationaliteiten,2000,10
Lierde,45063,Nee,Vreemde nationaliteiten,2001,12
Lierde,45063,Nee,Vreemde nationaliteiten,2002,16
Lierde,45063,Nee,Vreemde nationaliteiten,2003,15
Lierde,45063,Nee,Vreemde nationaliteiten,2004,15
Lierde,45063,Nee,Vreemde nationaliteiten,2005,15
Lierde,45063,Nee,Vreemde nationaliteiten,2006,15
Lierde,45063,Nee,Vreemde nationaliteiten,2007,13
Lierde,45063,Nee,Vreemde nationaliteiten,2008,15
Lierde,45063,Nee,Vreemde nationaliteiten,2009,20
Lierde,45063,Nee,Vreemde nationaliteiten,2010,25
Lierde,45063,Nee,Vreemde nationaliteiten,2011,20
Lierde,45063,Nee,Vreemde nationaliteiten,2012,19
Lierde,45063,Nee,Vreemde nationaliteiten,2013,21
Lierde,45063,Nee,Vreemde nationaliteiten,2014,26
Lierde,45063,Nee,Vreemde nationaliteiten,2015,24
Lierde,45063,Nee,Vreemde nationaliteiten,2016,24
Lierde,45063,Nee,Vreemde nationaliteiten,2017,23
Lierde,45063,Nee,Vreemde nationaliteiten,2018,28
Lierde,45063,Nee,Vreemde nationaliteiten,2019,27
Lierde,45063,Nee,Vreemde nationaliteiten,2020,30
Lierde,45063,Nee,Vreemde nationaliteiten,2021,31
Lierde,45063,Nee,Vreemde nationaliteiten,2022,31
Maarkedal,45064,Nee,Vreemde nationaliteiten,2000,18
Maarkedal,45064,Nee,Vreemde nationaliteiten,2001,14
Maarkedal,45064,Nee,Vreemde nationaliteiten,2002,11
Maarkedal,45064,Nee,Vreemde nationaliteiten,2003,14
Maarkedal,45064,Nee,Vreemde nationaliteiten,2004,14
Maarkedal,45064,Nee,Vreemde nationaliteiten,2005,17
Maarkedal,45064,Nee,Vreemde nationaliteiten,2006,16
Maarkedal,45064,Nee,Vreemde nationaliteiten,2007,14
Maarkedal,45064,Nee,Vreemde nationaliteiten,2008,16
Maarkedal,45064,Nee,Vreemde nationaliteiten,2009,21
Maarkedal,45064,Nee,Vreemde nationaliteiten,2010,20
Maarkedal,45064,Nee,Vreemde nationaliteiten,2011,22
Maarkedal,45064,Nee,Vreemde nationaliteiten,2012,20
Maarkedal,45064,Nee,Vreemde nationaliteiten,2013,23
Maarkedal,45064,Nee,Vreemde nationaliteiten,2014,22
Maarkedal,45064,Nee,Vreemde nationaliteiten,2015,23
Maarkedal,45064,Nee,Vreemde nationaliteiten,2016,27
Maarkedal,45064,Nee,Vreemde nationaliteiten,2017,28
Maarkedal,45064,Nee,Vreemde nationaliteiten,2018,28
Maarkedal,45064,Nee,Vreemde nationaliteiten,2019,30
Maarkedal,45064,Nee,Vreemde nationaliteiten,2020,27
Maarkedal,45064,Nee,Vreemde nationaliteiten,2021,30
Maarkedal,45064,Nee,Vreemde nationaliteiten,2022,31
Zwalm,45065,Nee,Vreemde nationaliteiten,2000,16
Zwalm,45065,Nee,Vreemde nationaliteiten,2001,17
Zwalm,45065,Nee,Vreemde nationaliteiten,2002,18
Zwalm,45065,Nee,Vreemde nationaliteiten,2003,16
Zwalm,45065,Nee,Vreemde nationaliteiten,2004,18
Zwalm,45065,Nee,Vreemde nationaliteiten,2005,17
Zwalm,45065,Nee,Vreemde nationaliteiten,2006,17
Zwalm,45065,Nee,Vreemde nationaliteiten,2007,18
Zwalm,45065,Nee,Vreemde nationaliteiten,2008,22
Zwalm,45065,Nee,Vreemde nationaliteiten,2009,28
Zwalm,45065,Nee,Vreemde nationaliteiten,2010,29
Zwalm,45065,Nee,Vreemde nationaliteiten,2011,23
Zwalm,45065,Nee,Vreemde nationaliteiten,2012,21
Zwalm,45065,Nee,Vreemde nationaliteiten,2013,20
Zwalm,45065,Nee,Vreemde nationaliteiten,2014,23
Zwalm,45065,Nee,Vreemde nationaliteiten,2015,23
Zwalm,45065,Nee,Vreemde nationaliteiten,2016,29
Zwalm,45065,Nee,Vreemde nationaliteiten,2017,29
Zwalm,45065,Nee,Vreemde nationaliteiten,2018,28
Zwalm,45065,Nee,Vreemde nationaliteiten,2019,28
Zwalm,45065,Nee,Vreemde nationaliteiten,2020,29
Zwalm,45065,Nee,Vreemde nationaliteiten,2021,30
Zwalm,45065,Nee,Vreemde nationaliteiten,2022,31
Kruisem,45068,Nee,Vreemde nationaliteiten,2000,17
Kruisem,45068,Nee,Vreemde nationaliteiten,2001,19
Kruisem,45068,Nee,Vreemde nationaliteiten,2002,23
Kruisem,45068,Nee,Vreemde nationaliteiten,2003,25
Kruisem,45068,Nee,Vreemde nationaliteiten,2004,28
Kruisem,45068,Nee,Vreemde nationaliteiten,2005,25
Kruisem,45068,Nee,Vreemde nationaliteiten,2006,22
Kruisem,45068,Nee,Vreemde nationaliteiten,2007,22
Kruisem,45068,Nee,Vreemde nationaliteiten,2008,22
Kruisem,45068,Nee,Vreemde nationaliteiten,2009,24
Kruisem,45068,Nee,Vreemde nationaliteiten,2010,26
Kruisem,45068,Nee,Vreemde nationaliteiten,2011,27
Kruisem,45068,Nee,Vreemde nationaliteiten,2012,33
Kruisem,45068,Nee,Vreemde nationaliteiten,2013,36
Kruisem,45068,Nee,Vreemde nationaliteiten,2014,36
Kruisem,45068,Nee,Vreemde nationaliteiten,2015,37
Kruisem,45068,Nee,Vreemde nationaliteiten,2016,35
Kruisem,45068,Nee,Vreemde nationaliteiten,2017,43
Kruisem,45068,Nee,Vreemde nationaliteiten,2018,45
Kruisem,45068,Nee,Vreemde nationaliteiten,2019,46
Kruisem,45068,Nee,Vreemde nationaliteiten,2020,52
Kruisem,45068,Nee,Vreemde nationaliteiten,2021,58
Kruisem,45068,Nee,Vreemde nationaliteiten,2022,60
Beveren,46003,Nee,Vreemde nationaliteiten,2000,69
Beveren,46003,Nee,Vreemde nationaliteiten,2001,61
Beveren,46003,Nee,Vreemde nationaliteiten,2002,70
Beveren,46003,Nee,Vreemde nationaliteiten,2003,74
Beveren,46003,Nee,Vreemde nationaliteiten,2004,72
Beveren,46003,Nee,Vreemde nationaliteiten,2005,72
Beveren,46003,Nee,Vreemde nationaliteiten,2006,77
Beveren,46003,Nee,Vreemde nationaliteiten,2007,71
Beveren,46003,Nee,Vreemde nationaliteiten,2008,74
Beveren,46003,Nee,Vreemde nationaliteiten,2009,77
Beveren,46003,Nee,Vreemde nationaliteiten,2010,78
Beveren,46003,Nee,Vreemde nationaliteiten,2011,86
Beveren,46003,Nee,Vreemde nationaliteiten,2012,88
Beveren,46003,Nee,Vreemde nationaliteiten,2013,92
Beveren,46003,Nee,Vreemde nationaliteiten,2014,92
Beveren,46003,Nee,Vreemde nationaliteiten,2015,100
Beveren,46003,Nee,Vreemde nationaliteiten,2016,107
Beveren,46003,Nee,Vreemde nationaliteiten,2017,102
Beveren,46003,Nee,Vreemde nationaliteiten,2018,105
Beveren,46003,Nee,Vreemde nationaliteiten,2019,111
Beveren,46003,Nee,Vreemde nationaliteiten,2020,112
Beveren,46003,Nee,Vreemde nationaliteiten,2021,112
Beveren,46003,Nee,Vreemde nationaliteiten,2022,114
Kruibeke,46013,Nee,Vreemde nationaliteiten,2000,30
Kruibeke,46013,Nee,Vreemde nationaliteiten,2001,29
Kruibeke,46013,Nee,Vreemde nationaliteiten,2002,29
Kruibeke,46013,Nee,Vreemde nationaliteiten,2003,36
Kruibeke,46013,Nee,Vreemde nationaliteiten,2004,37
Kruibeke,46013,Nee,Vreemde nationaliteiten,2005,38
Kruibeke,46013,Nee,Vreemde nationaliteiten,2006,45
Kruibeke,46013,Nee,Vreemde nationaliteiten,2007,45
Kruibeke,46013,Nee,Vreemde nationaliteiten,2008,48
Kruibeke,46013,Nee,Vreemde nationaliteiten,2009,52
Kruibeke,46013,Nee,Vreemde nationaliteiten,2010,51
Kruibeke,46013,Nee,Vreemde nationaliteiten,2011,54
Kruibeke,46013,Nee,Vreemde nationaliteiten,2012,54
Kruibeke,46013,Nee,Vreemde nationaliteiten,2013,58
Kruibeke,46013,Nee,Vreemde nationaliteiten,2014,61
Kruibeke,46013,Nee,Vreemde nationaliteiten,2015,64
Kruibeke,46013,Nee,Vreemde nationaliteiten,2016,62
Kruibeke,46013,Nee,Vreemde nationaliteiten,2017,68
Kruibeke,46013,Nee,Vreemde nationaliteiten,2018,69
Kruibeke,46013,Nee,Vreemde nationaliteiten,2019,71
Kruibeke,46013,Nee,Vreemde nationaliteiten,2020,71
Kruibeke,46013,Nee,Vreemde nationaliteiten,2021,79
Kruibeke,46013,Nee,Vreemde nationaliteiten,2022,81
Lokeren,46014,Nee,Vreemde nationaliteiten,2000,55
Lokeren,46014,Nee,Vreemde nationaliteiten,2001,57
Lokeren,46014,Nee,Vreemde nationaliteiten,2002,60
Lokeren,46014,Nee,Vreemde nationaliteiten,2003,62
Lokeren,46014,Nee,Vreemde nationaliteiten,2004,63
Lokeren,46014,Nee,Vreemde nationaliteiten,2005,63
Lokeren,46014,Nee,Vreemde nationaliteiten,2006,64
Lokeren,46014,Nee,Vreemde nationaliteiten,2007,72
Lokeren,46014,Nee,Vreemde nationaliteiten,2008,74
Lokeren,46014,Nee,Vreemde nationaliteiten,2009,78
Lokeren,46014,Nee,Vreemde nationaliteiten,2010,85
Lokeren,46014,Nee,Vreemde nationaliteiten,2011,84
Lokeren,46014,Nee,Vreemde nationaliteiten,2012,83
Lokeren,46014,Nee,Vreemde nationaliteiten,2013,85
Lokeren,46014,Nee,Vreemde nationaliteiten,2014,89
Lokeren,46014,Nee,Vreemde nationaliteiten,2015,88
Lokeren,46014,Nee,Vreemde nationaliteiten,2016,93
Lokeren,46014,Nee,Vreemde nationaliteiten,2017,94
Lokeren,46014,Nee,Vreemde nationaliteiten,2018,96
Lokeren,46014,Nee,Vreemde nationaliteiten,2019,98
Lokeren,46014,Nee,Vreemde nationaliteiten,2020,103
Lokeren,46014,Nee,Vreemde nationaliteiten,2021,104
Lokeren,46014,Nee,Vreemde nationaliteiten,2022,106
Sint-Gillis-Waas,46020,Nee,Vreemde nationaliteiten,2000,30
Sint-Gillis-Waas,46020,Nee,Vreemde nationaliteiten,2001,30
Sint-Gillis-Waas,46020,Nee,Vreemde nationaliteiten,2002,30
Sint-Gillis-Waas,46020,Nee,Vreemde nationaliteiten,2003,30
Sint-Gillis-Waas,46020,Nee,Vreemde nationaliteiten,2004,28
Sint-Gillis-Waas,46020,Nee,Vreemde nationaliteiten,2005,30
Sint-Gillis-Waas,46020,Nee,Vreemde nationaliteiten,2006,39
Sint-Gillis-Waas,46020,Nee,Vreemde nationaliteiten,2007,42
Sint-Gillis-Waas,46020,Nee,Vreemde nationaliteiten,2008,43
Sint-Gillis-Waas,46020,Nee,Vreemde nationaliteiten,2009,51
Sint-Gillis-Waas,46020,Nee,Vreemde nationaliteiten,2010,49
Sint-Gillis-Waas,46020,Nee,Vreemde nationaliteiten,2011,55
Sint-Gillis-Waas,46020,Nee,Vreemde nationaliteiten,2012,58
Sint-Gillis-Waas,46020,Nee,Vreemde nationaliteiten,2013,65
Sint-Gillis-Waas,46020,Nee,Vreemde nationaliteiten,2014,65
Sint-Gillis-Waas,46020,Nee,Vreemde nationaliteiten,2015,67
Sint-Gillis-Waas,46020,Nee,Vreemde nationaliteiten,2016,67
Sint-Gillis-Waas,46020,Nee,Vreemde nationaliteiten,2017,72
Sint-Gillis-Waas,46020,Nee,Vreemde nationaliteiten,2018,73
Sint-Gillis-Waas,46020,Nee,Vreemde nationaliteiten,2019,73
Sint-Gillis-Waas,46020,Nee,Vreemde nationaliteiten,2020,81
Sint-Gillis-Waas,46020,Nee,Vreemde nationaliteiten,2021,83
Sint-Gillis-Waas,46020,Nee,Vreemde nationaliteiten,2022,83
Sint-Niklaas,46021,Ja,Vreemde nationaliteiten,2000,75
Sint-Niklaas,46021,Ja,Vreemde nationaliteiten,2001,78
Sint-Niklaas,46021,Ja,Vreemde nationaliteiten,2002,82
Sint-Niklaas,46021,Ja,Vreemde nationaliteiten,2003,86
Sint-Niklaas,46021,Ja,Vreemde nationaliteiten,2004,88
Sint-Niklaas,46021,Ja,Vreemde nationaliteiten,2005,89
Sint-Niklaas,46021,Ja,Vreemde nationaliteiten,2006,92
Sint-Niklaas,46021,Ja,Vreemde nationaliteiten,2007,98
Sint-Niklaas,46021,Ja,Vreemde nationaliteiten,2008,102
Sint-Niklaas,46021,Ja,Vreemde nationaliteiten,2009,102
Sint-Niklaas,46021,Ja,Vreemde nationaliteiten,2010,105
Sint-Niklaas,46021,Ja,Vreemde nationaliteiten,2011,112
Sint-Niklaas,46021,Ja,Vreemde nationaliteiten,2012,111
Sint-Niklaas,46021,Ja,Vreemde nationaliteiten,2013,107
Sint-Niklaas,46021,Ja,Vreemde nationaliteiten,2014,112
Sint-Niklaas,46021,Ja,Vreemde nationaliteiten,2015,117
Sint-Niklaas,46021,Ja,Vreemde nationaliteiten,2016,116
Sint-Niklaas,46021,Ja,Vreemde nationaliteiten,2017,115
Sint-Niklaas,46021,Ja,Vreemde nationaliteiten,2018,115
Sint-Niklaas,46021,Ja,Vreemde nationaliteiten,2019,118
Sint-Niklaas,46021,Ja,Vreemde nationaliteiten,2020,119
Sint-Niklaas,46021,Ja,Vreemde nationaliteiten,2021,121
Sint-Niklaas,46021,Ja,Vreemde nationaliteiten,2022,124
Stekene,46024,Nee,Vreemde nationaliteiten,2000,32
Stekene,46024,Nee,Vreemde nationaliteiten,2001,34
Stekene,46024,Nee,Vreemde nationaliteiten,2002,35
Stekene,46024,Nee,Vreemde nationaliteiten,2003,34
Stekene,46024,Nee,Vreemde nationaliteiten,2004,37
Stekene,46024,Nee,Vreemde nationaliteiten,2005,42
Stekene,46024,Nee,Vreemde nationaliteiten,2006,41
Stekene,46024,Nee,Vreemde nationaliteiten,2007,45
Stekene,46024,Nee,Vreemde nationaliteiten,2008,45
Stekene,46024,Nee,Vreemde nationaliteiten,2009,42
Stekene,46024,Nee,Vreemde nationaliteiten,2010,46
Stekene,46024,Nee,Vreemde nationaliteiten,2011,48
Stekene,46024,Nee,Vreemde nationaliteiten,2012,48
Stekene,46024,Nee,Vreemde nationaliteiten,2013,50
Stekene,46024,Nee,Vreemde nationaliteiten,2014,52
Stekene,46024,Nee,Vreemde nationaliteiten,2015,57
Stekene,46024,Nee,Vreemde nationaliteiten,2016,60
Stekene,46024,Nee,Vreemde nationaliteiten,2017,59
Stekene,46024,Nee,Vreemde nationaliteiten,2018,61
Stekene,46024,Nee,Vreemde nationaliteiten,2019,59
Stekene,46024,Nee,Vreemde nationaliteiten,2020,65
Stekene,46024,Nee,Vreemde nationaliteiten,2021,60
Stekene,46024,Nee,Vreemde nationaliteiten,2022,66
Temse,46025,Nee,Vreemde nationaliteiten,2000,43
Temse,46025,Nee,Vreemde nationaliteiten,2001,43
Temse,46025,Nee,Vreemde nationaliteiten,2002,48
Temse,46025,Nee,Vreemde nationaliteiten,2003,52
Temse,46025,Nee,Vreemde nationaliteiten,2004,53
Temse,46025,Nee,Vreemde nationaliteiten,2005,51
Temse,46025,Nee,Vreemde nationaliteiten,2006,53
Temse,46025,Nee,Vreemde nationaliteiten,2007,62
Temse,46025,Nee,Vreemde nationaliteiten,2008,61
Temse,46025,Nee,Vreemde nationaliteiten,2009,60
Temse,46025,Nee,Vreemde nationaliteiten,2010,68
Temse,46025,Nee,Vreemde nationaliteiten,2011,67
Temse,46025,Nee,Vreemde nationaliteiten,2012,74
Temse,46025,Nee,Vreemde nationaliteiten,2013,79
Temse,46025,Nee,Vreemde nationaliteiten,2014,81
Temse,46025,Nee,Vreemde nationaliteiten,2015,83
Temse,46025,Nee,Vreemde nationaliteiten,2016,81
Temse,46025,Nee,Vreemde nationaliteiten,2017,87
Temse,46025,Nee,Vreemde nationaliteiten,2018,97
Temse,46025,Nee,Vreemde nationaliteiten,2019,97
Temse,46025,Nee,Vreemde nationaliteiten,2020,98
Temse,46025,Nee,Vreemde nationaliteiten,2021,94
Temse,46025,Nee,Vreemde nationaliteiten,2022,96
As,71002,Nee,Vreemde nationaliteiten,2000,28
As,71002,Nee,Vreemde nationaliteiten,2001,29
As,71002,Nee,Vreemde nationaliteiten,2002,26
As,71002,Nee,Vreemde nationaliteiten,2003,24
As,71002,Nee,Vreemde nationaliteiten,2004,24
As,71002,Nee,Vreemde nationaliteiten,2005,28
As,71002,Nee,Vreemde nationaliteiten,2006,27
As,71002,Nee,Vreemde nationaliteiten,2007,30
As,71002,Nee,Vreemde nationaliteiten,2008,33
As,71002,Nee,Vreemde nationaliteiten,2009,33
As,71002,Nee,Vreemde nationaliteiten,2010,33
As,71002,Nee,Vreemde nationaliteiten,2011,38
As,71002,Nee,Vreemde nationaliteiten,2012,38
As,71002,Nee,Vreemde nationaliteiten,2013,44
As,71002,Nee,Vreemde nationaliteiten,2014,42
As,71002,Nee,Vreemde nationaliteiten,2015,41
As,71002,Nee,Vreemde nationaliteiten,2016,46
As,71002,Nee,Vreemde nationaliteiten,2017,46
As,71002,Nee,Vreemde nationaliteiten,2018,44
As,71002,Nee,Vreemde nationaliteiten,2019,39
As,71002,Nee,Vreemde nationaliteiten,2020,44
As,71002,Nee,Vreemde nationaliteiten,2021,47
As,71002,Nee,Vreemde nationaliteiten,2022,49
Beringen,71004,Nee,Vreemde nationaliteiten,2000,46
Beringen,71004,Nee,Vreemde nationaliteiten,2001,47
Beringen,71004,Nee,Vreemde nationaliteiten,2002,52
Beringen,71004,Nee,Vreemde nationaliteiten,2003,58
Beringen,71004,Nee,Vreemde nationaliteiten,2004,51
Beringen,71004,Nee,Vreemde nationaliteiten,2005,49
Beringen,71004,Nee,Vreemde nationaliteiten,2006,46
Beringen,71004,Nee,Vreemde nationaliteiten,2007,52
Beringen,71004,Nee,Vreemde nationaliteiten,2008,61
Beringen,71004,Nee,Vreemde nationaliteiten,2009,62
Beringen,71004,Nee,Vreemde nationaliteiten,2010,69
Beringen,71004,Nee,Vreemde nationaliteiten,2011,69
Beringen,71004,Nee,Vreemde nationaliteiten,2012,69
Beringen,71004,Nee,Vreemde nationaliteiten,2013,72
Beringen,71004,Nee,Vreemde nationaliteiten,2014,70
Beringen,71004,Nee,Vreemde nationaliteiten,2015,73
Beringen,71004,Nee,Vreemde nationaliteiten,2016,75
Beringen,71004,Nee,Vreemde nationaliteiten,2017,76
Beringen,71004,Nee,Vreemde nationaliteiten,2018,84
Beringen,71004,Nee,Vreemde nationaliteiten,2019,87
Beringen,71004,Nee,Vreemde nationaliteiten,2020,90
Beringen,71004,Nee,Vreemde nationaliteiten,2021,91
Beringen,71004,Nee,Vreemde nationaliteiten,2022,89
Diepenbeek,71011,Nee,Vreemde nationaliteiten,2000,42
Diepenbeek,71011,Nee,Vreemde nationaliteiten,2001,45
Diepenbeek,71011,Nee,Vreemde nationaliteiten,2002,48
Diepenbeek,71011,Nee,Vreemde nationaliteiten,2003,49
Diepenbeek,71011,Nee,Vreemde nationaliteiten,2004,55
Diepenbeek,71011,Nee,Vreemde nationaliteiten,2005,62
Diepenbeek,71011,Nee,Vreemde nationaliteiten,2006,59
Diepenbeek,71011,Nee,Vreemde nationaliteiten,2007,69
Diepenbeek,71011,Nee,Vreemde nationaliteiten,2008,61
Diepenbeek,71011,Nee,Vreemde nationaliteiten,2009,58
Diepenbeek,71011,Nee,Vreemde nationaliteiten,2010,66
Diepenbeek,71011,Nee,Vreemde nationaliteiten,2011,74
Diepenbeek,71011,Nee,Vreemde nationaliteiten,2012,80
Diepenbeek,71011,Nee,Vreemde nationaliteiten,2013,79
Diepenbeek,71011,Nee,Vreemde nationaliteiten,2014,78
Diepenbeek,71011,Nee,Vreemde nationaliteiten,2015,78
Diepenbeek,71011,Nee,Vreemde nationaliteiten,2016,86
Diepenbeek,71011,Nee,Vreemde nationaliteiten,2017,85
Diepenbeek,71011,Nee,Vreemde nationaliteiten,2018,86
Diepenbeek,71011,Nee,Vreemde nationaliteiten,2019,91
Diepenbeek,71011,Nee,Vreemde nationaliteiten,2020,93
Diepenbeek,71011,Nee,Vreemde nationaliteiten,2021,90
Diepenbeek,71011,Nee,Vreemde nationaliteiten,2022,86
Genk,71016,Ja,Vreemde nationaliteiten,2000,67
Genk,71016,Ja,Vreemde nationaliteiten,2001,75
Genk,71016,Ja,Vreemde nationaliteiten,2002,78
Genk,71016,Ja,Vreemde nationaliteiten,2003,77
Genk,71016,Ja,Vreemde nationaliteiten,2004,81
Genk,71016,Ja,Vreemde nationaliteiten,2005,82
Genk,71016,Ja,Vreemde nationaliteiten,2006,86
Genk,71016,Ja,Vreemde nationaliteiten,2007,86
Genk,71016,Ja,Vreemde nationaliteiten,2008,86
Genk,71016,Ja,Vreemde nationaliteiten,2009,86
Genk,71016,Ja,Vreemde nationaliteiten,2010,86
Genk,71016,Ja,Vreemde nationaliteiten,2011,96
Genk,71016,Ja,Vreemde nationaliteiten,2012,103
Genk,71016,Ja,Vreemde nationaliteiten,2013,104
Genk,71016,Ja,Vreemde nationaliteiten,2014,102
Genk,71016,Ja,Vreemde nationaliteiten,2015,102
Genk,71016,Ja,Vreemde nationaliteiten,2016,100
Genk,71016,Ja,Vreemde nationaliteiten,2017,105
Genk,71016,Ja,Vreemde nationaliteiten,2018,105
Genk,71016,Ja,Vreemde nationaliteiten,2019,109
Genk,71016,Ja,Vreemde nationaliteiten,2020,108
Genk,71016,Ja,Vreemde nationaliteiten,2021,115
Genk,71016,Ja,Vreemde nationaliteiten,2022,117
Gingelom,71017,Nee,Vreemde nationaliteiten,2000,27
Gingelom,71017,Nee,Vreemde nationaliteiten,2001,23
Gingelom,71017,Nee,Vreemde nationaliteiten,2002,23
Gingelom,71017,Nee,Vreemde nationaliteiten,2003,23
Gingelom,71017,Nee,Vreemde nationaliteiten,2004,30
Gingelom,71017,Nee,Vreemde nationaliteiten,2005,30
Gingelom,71017,Nee,Vreemde nationaliteiten,2006,30
Gingelom,71017,Nee,Vreemde nationaliteiten,2007,31
Gingelom,71017,Nee,Vreemde nationaliteiten,2008,34
Gingelom,71017,Nee,Vreemde nationaliteiten,2009,40
Gingelom,71017,Nee,Vreemde nationaliteiten,2010,42
Gingelom,71017,Nee,Vreemde nationaliteiten,2011,38
Gingelom,71017,Nee,Vreemde nationaliteiten,2012,39
Gingelom,71017,Nee,Vreemde nationaliteiten,2013,36
Gingelom,71017,Nee,Vreemde nationaliteiten,2014,36
Gingelom,71017,Nee,Vreemde nationaliteiten,2015,39
Gingelom,71017,Nee,Vreemde nationaliteiten,2016,39
Gingelom,71017,Nee,Vreemde nationaliteiten,2017,39
Gingelom,71017,Nee,Vreemde nationaliteiten,2018,45
Gingelom,71017,Nee,Vreemde nationaliteiten,2019,50
Gingelom,71017,Nee,Vreemde nationaliteiten,2020,50
Gingelom,71017,Nee,Vreemde nationaliteiten,2021,46
Gingelom,71017,Nee,Vreemde nationaliteiten,2022,49
Halen,71020,Nee,Vreemde nationaliteiten,2000,25
Halen,71020,Nee,Vreemde nationaliteiten,2001,25
Halen,71020,Nee,Vreemde nationaliteiten,2002,26
Halen,71020,Nee,Vreemde nationaliteiten,2003,29
Halen,71020,Nee,Vreemde nationaliteiten,2004,27
Halen,71020,Nee,Vreemde nationaliteiten,2005,29
Halen,71020,Nee,Vreemde nationaliteiten,2006,34
Halen,71020,Nee,Vreemde nationaliteiten,2007,32
Halen,71020,Nee,Vreemde nationaliteiten,2008,32
Halen,71020,Nee,Vreemde nationaliteiten,2009,34
Halen,71020,Nee,Vreemde nationaliteiten,2010,37
Halen,71020,Nee,Vreemde nationaliteiten,2011,40
Halen,71020,Nee,Vreemde nationaliteiten,2012,45
Halen,71020,Nee,Vreemde nationaliteiten,2013,39
Halen,71020,Nee,Vreemde nationaliteiten,2014,40
Halen,71020,Nee,Vreemde nationaliteiten,2015,42
Halen,71020,Nee,Vreemde nationaliteiten,2016,44
Halen,71020,Nee,Vreemde nationaliteiten,2017,50
Halen,71020,Nee,Vreemde nationaliteiten,2018,51
Halen,71020,Nee,Vreemde nationaliteiten,2019,53
Halen,71020,Nee,Vreemde nationaliteiten,2020,52
Halen,71020,Nee,Vreemde nationaliteiten,2021,56
Halen,71020,Nee,Vreemde nationaliteiten,2022,57
Hasselt,71022,Ja,Vreemde nationaliteiten,2000,86
Hasselt,71022,Ja,Vreemde nationaliteiten,2001,83
Hasselt,71022,Ja,Vreemde nationaliteiten,2002,88
Hasselt,71022,Ja,Vreemde nationaliteiten,2003,93
Hasselt,71022,Ja,Vreemde nationaliteiten,2004,96
Hasselt,71022,Ja,Vreemde nationaliteiten,2005,99
Hasselt,71022,Ja,Vreemde nationaliteiten,2006,104
Hasselt,71022,Ja,Vreemde nationaliteiten,2007,102
Hasselt,71022,Ja,Vreemde nationaliteiten,2008,106
Hasselt,71022,Ja,Vreemde nationaliteiten,2009,116
Hasselt,71022,Ja,Vreemde nationaliteiten,2010,125
Hasselt,71022,Ja,Vreemde nationaliteiten,2011,130
Hasselt,71022,Ja,Vreemde nationaliteiten,2012,129
Hasselt,71022,Ja,Vreemde nationaliteiten,2013,124
Hasselt,71022,Ja,Vreemde nationaliteiten,2014,127
Hasselt,71022,Ja,Vreemde nationaliteiten,2015,127
Hasselt,71022,Ja,Vreemde nationaliteiten,2016,129
Hasselt,71022,Ja,Vreemde nationaliteiten,2017,130
Hasselt,71022,Ja,Vreemde nationaliteiten,2018,132
Hasselt,71022,Ja,Vreemde nationaliteiten,2019,129
Hasselt,71022,Ja,Vreemde nationaliteiten,2020,129
Hasselt,71022,Ja,Vreemde nationaliteiten,2021,135
Hasselt,71022,Ja,Vreemde nationaliteiten,2022,140
Herk-de-Stad,71024,Nee,Vreemde nationaliteiten,2000,21
Herk-de-Stad,71024,Nee,Vreemde nationaliteiten,2001,27
Herk-de-Stad,71024,Nee,Vreemde nationaliteiten,2002,28
Herk-de-Stad,71024,Nee,Vreemde nationaliteiten,2003,24
Herk-de-Stad,71024,Nee,Vreemde nationaliteiten,2004,27
Herk-de-Stad,71024,Nee,Vreemde nationaliteiten,2005,23
Herk-de-Stad,71024,Nee,Vreemde nationaliteiten,2006,24
Herk-de-Stad,71024,Nee,Vreemde nationaliteiten,2007,29
Herk-de-Stad,71024,Nee,Vreemde nationaliteiten,2008,33
Herk-de-Stad,71024,Nee,Vreemde nationaliteiten,2009,36
Herk-de-Stad,71024,Nee,Vreemde nationaliteiten,2010,35
Herk-de-Stad,71024,Nee,Vreemde nationaliteiten,2011,37
Herk-de-Stad,71024,Nee,Vreemde nationaliteiten,2012,43
Herk-de-Stad,71024,Nee,Vreemde nationaliteiten,2013,43
Herk-de-Stad,71024,Nee,Vreemde nationaliteiten,2014,42
Herk-de-Stad,71024,Nee,Vreemde nationaliteiten,2015,43
Herk-de-Stad,71024,Nee,Vreemde nationaliteiten,2016,42
Herk-de-Stad,71024,Nee,Vreemde nationaliteiten,2017,41
Herk-de-Stad,71024,Nee,Vreemde nationaliteiten,2018,46
Herk-de-Stad,71024,Nee,Vreemde nationaliteiten,2019,53
Herk-de-Stad,71024,Nee,Vreemde nationaliteiten,2020,57
Herk-de-Stad,71024,Nee,Vreemde nationaliteiten,2021,62
Herk-de-Stad,71024,Nee,Vreemde nationaliteiten,2022,61
Leopoldsburg,71034,Nee,Vreemde nationaliteiten,2000,33
Leopoldsburg,71034,Nee,Vreemde nationaliteiten,2001,33
