Gemeente,Nis-code,Centrumstad?,Indicator,Herkomst,Jaar,Aantal personen van buitenlandse herkomst naar nationaliteitshistoriek,Aantal personen van buitenlandse herkomst,Procent
Harelbeke,34013,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2014,968,2754,0.351489
Harelbeke,34013,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2014,973,2754,0.353304
Harelbeke,34013,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2015,864,2929,0.294981
Harelbeke,34013,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2015,1028,2929,0.350973
Harelbeke,34013,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2015,1037,2929,0.354046
Harelbeke,34013,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2016,926,3163,0.29276
Harelbeke,34013,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2016,1077,3163,0.3405
Harelbeke,34013,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2016,1160,3163,0.36674
Harelbeke,34013,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2017,974,3435,0.283552
Harelbeke,34013,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2017,1110,3435,0.323144
Harelbeke,34013,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2017,1351,3435,0.393304
Harelbeke,34013,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2018,1054,3722,0.283181
Harelbeke,34013,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2018,1183,3722,0.31784
Harelbeke,34013,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2018,1485,3722,0.398979
Harelbeke,34013,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2019,1132,4029,0.280963
Harelbeke,34013,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2019,1270,4029,0.315215
Harelbeke,34013,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2019,1627,4029,0.403822
Harelbeke,34013,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2020,1190,4312,0.275974
Harelbeke,34013,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2020,1350,4312,0.31308
Harelbeke,34013,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2020,1772,4312,0.410946
Harelbeke,34013,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2021,1266,4547,0.278425
Harelbeke,34013,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2021,1416,4547,0.311414
Harelbeke,34013,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2021,1865,4547,0.410161
Harelbeke,34013,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2022,1363,4967,0.274411
Harelbeke,34013,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2022,1580,4967,0.318099
Harelbeke,34013,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2022,2024,4967,0.407489
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2000,1145,4927,0.232393
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2000,1430,4927,0.290237
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2000,2352,4927,0.47737
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2001,1219,5175,0.235556
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2001,1622,5175,0.31343
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2001,2334,5175,0.451014
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2002,1309,5627,0.232628
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2002,1816,5627,0.32273
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2002,2502,5627,0.444642
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2003,1430,6018,0.23762
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2003,2068,6018,0.343636
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2003,2520,6018,0.418744
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2004,1539,6384,0.241071
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2004,2241,6384,0.351034
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2004,2604,6384,0.407895
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2005,1696,6768,0.250591
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2005,2404,6768,0.355201
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2005,2668,6768,0.394208
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2006,1863,7354,0.253332
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2006,2596,7354,0.353005
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2006,2895,7354,0.393663
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2007,1998,8013,0.249345
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2007,2777,8013,0.346562
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2007,3238,8013,0.404093
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2008,2146,8694,0.246837
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2008,3066,8694,0.352657
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2008,3482,8694,0.400506
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2009,2311,9420,0.245329
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2009,3299,9420,0.350212
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2009,3810,9420,0.404459
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2010,2537,10369,0.244672
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2010,3537,10369,0.341113
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2010,4295,10369,0.414215
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2011,2719,10900,0.24945
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2011,3846,10900,0.352844
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2011,4335,10900,0.397706
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2012,2899,11447,0.253254
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2012,3914,11447,0.341924
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2012,4634,11447,0.404822
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2013,3053,11718,0.260539
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2013,4087,11718,0.34878
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2013,4578,11718,0.390681
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2014,3242,12170,0.266393
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2014,4365,12170,0.358669
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2014,4563,12170,0.374938
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2015,3434,12651,0.271441
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2015,4431,12651,0.350249
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2015,4786,12651,0.37831
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2016,3607,13323,0.270735
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2016,4546,13323,0.341214
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2016,5170,13323,0.388051
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2017,3794,14039,0.270247
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2017,4707,14039,0.33528
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2017,5538,14039,0.394473
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2018,3950,14876,0.265528
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2018,4857,14876,0.326499
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2018,6069,14876,0.407973
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2019,4121,15544,0.265118
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2019,5043,15544,0.324434
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2019,6380,15544,0.410448
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2020,4268,16219,0.263148
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2020,5248,16219,0.323571
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2020,6703,16219,0.413281
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2021,4366,16773,0.260299
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2021,5494,16773,0.32755
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2021,6913,16773,0.41215
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2022,4530,17711,0.255773
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2022,5650,17711,0.319011
Kortrijk,34022,Ja,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2022,7531,17711,0.425216
Kuurne,34023,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2000,145,484,0.299587
Kuurne,34023,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2000,149,484,0.307851
Kuurne,34023,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2000,190,484,0.392562
Kuurne,34023,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2001,154,510,0.301961
Kuurne,34023,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2001,160,510,0.313725
Kuurne,34023,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2001,196,510,0.384314
Kuurne,34023,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2002,156,532,0.293233
Kuurne,34023,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2002,187,532,0.351504
Kuurne,34023,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2002,189,532,0.355263
Kuurne,34023,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2003,174,546,0.318681
Kuurne,34023,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2003,200,546,0.3663
Kuurne,34023,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2003,172,546,0.315018
Kuurne,34023,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2004,197,585,0.336752
Kuurne,34023,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2004,217,585,0.37094
Kuurne,34023,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2004,171,585,0.292308
Kuurne,34023,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2005,200,633,0.315956
Kuurne,34023,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2005,238,633,0.375987
Kuurne,34023,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2005,195,633,0.308057
Kuurne,34023,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2006,219,717,0.305439
Kuurne,34023,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2006,261,717,0.364017
Kuurne,34023,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2006,237,717,0.330544
Kuurne,34023,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2007,238,810,0.293827
Kuurne,34023,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2007,279,810,0.344444
Kuurne,34023,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2007,293,810,0.361728
Kuurne,34023,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2008,246,868,0.28341
Kuurne,34023,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2008,289,868,0.332949
Kuurne,34023,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2008,333,868,0.383641
Kuurne,34023,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2009,269,942,0.285563
Kuurne,34023,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2009,317,942,0.336518
Kuurne,34023,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2009,356,942,0.377919
Kuurne,34023,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2010,294,1068,0.275281
Kuurne,34023,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2010,351,1068,0.328652
Kuurne,34023,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2010,423,1068,0.396067
Kuurne,34023,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2011,318,1177,0.270178
Kuurne,34023,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2011,382,1177,0.324554
Kuurne,34023,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2011,477,1177,0.405268
Kuurne,34023,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2012,349,1277,0.273297
Kuurne,34023,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2012,392,1277,0.306969
Kuurne,34023,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2012,536,1277,0.419734
Kuurne,34023,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2013,368,1348,0.272997
Kuurne,34023,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2013,447,1348,0.331602
Kuurne,34023,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2013,533,1348,0.395401
Kuurne,34023,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2014,392,1424,0.275281
Kuurne,34023,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2014,493,1424,0.346208
Kuurne,34023,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2014,539,1424,0.378511
Kuurne,34023,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2015,398,1453,0.273916
Kuurne,34023,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2015,491,1453,0.337922
Kuurne,34023,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2015,564,1453,0.388162
Kuurne,34023,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2016,426,1526,0.279161
Kuurne,34023,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2016,504,1526,0.330275
