Gemeente,Nis-code,Centrumstad?,Indicator,Jaar,Externe inwijking van vreemdelingen,Aantal inwoners,Verhouding per 1000 inwoners
Kontich,11024,Nee,Externe inwijking van vreemdelingen,2012,83,20739,4.00212
Kontich,11024,Nee,Externe inwijking van vreemdelingen,2013,64,20883,3.06469
Kontich,11024,Nee,Externe inwijking van vreemdelingen,2014,75,20913,3.58629
Kontich,11024,Nee,Externe inwijking van vreemdelingen,2015,89,20886,4.26123
Kontich,11024,Nee,Externe inwijking van vreemdelingen,2016,81,20873,3.88061
Kontich,11024,Nee,Externe inwijking van vreemdelingen,2017,76,20952,3.62734
Kontich,11024,Nee,Externe inwijking van vreemdelingen,2018,78,21074,3.70124
Kontich,11024,Nee,Externe inwijking van vreemdelingen,2019,93,21115,4.40445
Kontich,11024,Nee,Externe inwijking van vreemdelingen,2020,72,21203,3.39575
Kontich,11024,Nee,Externe inwijking van vreemdelingen,2021,102,21260,4.79774
Lint,11025,Nee,Externe inwijking van vreemdelingen,2000,6,7864,0.76297
Lint,11025,Nee,Externe inwijking van vreemdelingen,2001,1,7903,0.12653
Lint,11025,Nee,Externe inwijking van vreemdelingen,2002,3,7973,0.37627
Lint,11025,Nee,Externe inwijking van vreemdelingen,2003,7,7977,0.87752
Lint,11025,Nee,Externe inwijking van vreemdelingen,2004,10,7959,1.25644
Lint,11025,Nee,Externe inwijking van vreemdelingen,2005,14,7979,1.75461
Lint,11025,Nee,Externe inwijking van vreemdelingen,2006,10,7977,1.2536
Lint,11025,Nee,Externe inwijking van vreemdelingen,2007,7,8035,0.87119
Lint,11025,Nee,Externe inwijking van vreemdelingen,2008,15,8089,1.85437
Lint,11025,Nee,Externe inwijking van vreemdelingen,2009,39,8229,4.73934
Lint,11025,Nee,Externe inwijking van vreemdelingen,2010,6,8363,0.71745
Lint,11025,Nee,Externe inwijking van vreemdelingen,2011,27,8522,3.16827
Lint,11025,Nee,Externe inwijking van vreemdelingen,2012,28,8620,3.24826
Lint,11025,Nee,Externe inwijking van vreemdelingen,2013,14,8668,1.61514
Lint,11025,Nee,Externe inwijking van vreemdelingen,2014,28,8752,3.19927
Lint,11025,Nee,Externe inwijking van vreemdelingen,2015,19,8767,2.16722
Lint,11025,Nee,Externe inwijking van vreemdelingen,2016,17,8821,1.92722
Lint,11025,Nee,Externe inwijking van vreemdelingen,2017,42,8781,4.78305
Lint,11025,Nee,Externe inwijking van vreemdelingen,2018,31,8787,3.52794
Lint,11025,Nee,Externe inwijking van vreemdelingen,2019,29,8718,3.32645
Lint,11025,Nee,Externe inwijking van vreemdelingen,2020,21,8641,2.43027
Lint,11025,Nee,Externe inwijking van vreemdelingen,2021,27,8575,3.14869
Mortsel,11029,Nee,Externe inwijking van vreemdelingen,2000,45,25086,1.79383
Mortsel,11029,Nee,Externe inwijking van vreemdelingen,2001,52,24859,2.0918
Mortsel,11029,Nee,Externe inwijking van vreemdelingen,2002,46,24738,1.85949
Mortsel,11029,Nee,Externe inwijking van vreemdelingen,2003,72,24669,2.91864
Mortsel,11029,Nee,Externe inwijking van vreemdelingen,2004,67,24450,2.74029
Mortsel,11029,Nee,Externe inwijking van vreemdelingen,2005,79,24393,3.23863
Mortsel,11029,Nee,Externe inwijking van vreemdelingen,2006,73,24427,2.9885
Mortsel,11029,Nee,Externe inwijking van vreemdelingen,2007,108,24426,4.42152
Mortsel,11029,Nee,Externe inwijking van vreemdelingen,2008,112,24416,4.58716
Mortsel,11029,Nee,Externe inwijking van vreemdelingen,2009,144,24658,5.83989
Mortsel,11029,Nee,Externe inwijking van vreemdelingen,2010,132,24737,5.33614
Mortsel,11029,Nee,Externe inwijking van vreemdelingen,2011,159,24804,6.41026
Mortsel,11029,Nee,Externe inwijking van vreemdelingen,2012,130,25143,5.17043
Mortsel,11029,Nee,Externe inwijking van vreemdelingen,2013,108,25202,4.28537
Mortsel,11029,Nee,Externe inwijking van vreemdelingen,2014,128,25242,5.07091
Mortsel,11029,Nee,Externe inwijking van vreemdelingen,2015,152,25356,5.99464
Mortsel,11029,Nee,Externe inwijking van vreemdelingen,2016,151,25551,5.90975
Mortsel,11029,Nee,Externe inwijking van vreemdelingen,2017,155,25588,6.05753
Mortsel,11029,Nee,Externe inwijking van vreemdelingen,2018,138,25824,5.34387
Mortsel,11029,Nee,Externe inwijking van vreemdelingen,2019,131,26099,5.01935
Mortsel,11029,Nee,Externe inwijking van vreemdelingen,2020,139,26157,5.31407
Mortsel,11029,Nee,Externe inwijking van vreemdelingen,2021,147,26170,5.61712
Niel,11030,Nee,Externe inwijking van vreemdelingen,2000,13,8405,1.5467
Niel,11030,Nee,Externe inwijking van vreemdelingen,2001,17,8513,1.99695
Niel,11030,Nee,Externe inwijking van vreemdelingen,2002,25,8555,2.92227
Niel,11030,Nee,Externe inwijking van vreemdelingen,2003,20,8590,2.32829
Niel,11030,Nee,Externe inwijking van vreemdelingen,2004,17,8637,1.96828
Niel,11030,Nee,Externe inwijking van vreemdelingen,2005,19,8714,2.1804
Niel,11030,Nee,Externe inwijking van vreemdelingen,2006,20,8798,2.27324
Niel,11030,Nee,Externe inwijking van vreemdelingen,2007,10,8922,1.12082
Niel,11030,Nee,Externe inwijking van vreemdelingen,2008,26,9154,2.84029
Niel,11030,Nee,Externe inwijking van vreemdelingen,2009,25,9230,2.70856
Niel,11030,Nee,Externe inwijking van vreemdelingen,2010,18,9268,1.94217
Niel,11030,Nee,Externe inwijking van vreemdelingen,2011,23,9387,2.4502
Niel,11030,Nee,Externe inwijking van vreemdelingen,2012,21,9461,2.21964
Niel,11030,Nee,Externe inwijking van vreemdelingen,2013,18,9582,1.87852
Niel,11030,Nee,Externe inwijking van vreemdelingen,2014,17,9833,1.72887
Niel,11030,Nee,Externe inwijking van vreemdelingen,2015,17,9962,1.70648
Niel,11030,Nee,Externe inwijking van vreemdelingen,2016,27,10136,2.66377
Niel,11030,Nee,Externe inwijking van vreemdelingen,2017,18,10236,1.7585
Niel,11030,Nee,Externe inwijking van vreemdelingen,2018,26,10424,2.49424
Niel,11030,Nee,Externe inwijking van vreemdelingen,2019,25,10501,2.38073
Niel,11030,Nee,Externe inwijking van vreemdelingen,2020,18,10546,1.70681
Niel,11030,Nee,Externe inwijking van vreemdelingen,2021,20,10493,1.90603
Ranst,11035,Nee,Externe inwijking van vreemdelingen,2000,11,17575,0.62589
Ranst,11035,Nee,Externe inwijking van vreemdelingen,2001,32,17615,1.81663
Ranst,11035,Nee,Externe inwijking van vreemdelingen,2002,17,17639,0.96377
Ranst,11035,Nee,Externe inwijking van vreemdelingen,2003,17,17562,0.968
Ranst,11035,Nee,Externe inwijking van vreemdelingen,2004,16,17708,0.90355
Ranst,11035,Nee,Externe inwijking van vreemdelingen,2005,22,17725,1.24118
Ranst,11035,Nee,Externe inwijking van vreemdelingen,2006,22,17827,1.23408
Ranst,11035,Nee,Externe inwijking van vreemdelingen,2007,28,17948,1.56006
Ranst,11035,Nee,Externe inwijking van vreemdelingen,2008,37,18051,2.04975
Ranst,11035,Nee,Externe inwijking van vreemdelingen,2009,31,18124,1.71044
Ranst,11035,Nee,Externe inwijking van vreemdelingen,2010,19,18253,1.04092
Ranst,11035,Nee,Externe inwijking van vreemdelingen,2011,22,18424,1.19409
Ranst,11035,Nee,Externe inwijking van vreemdelingen,2012,36,18463,1.94985
Ranst,11035,Nee,Externe inwijking van vreemdelingen,2013,44,18581,2.36801
Ranst,11035,Nee,Externe inwijking van vreemdelingen,2014,48,18607,2.57967
Ranst,11035,Nee,Externe inwijking van vreemdelingen,2015,31,18696,1.65811
Ranst,11035,Nee,Externe inwijking van vreemdelingen,2016,29,18856,1.53797
Ranst,11035,Nee,Externe inwijking van vreemdelingen,2017,34,18981,1.79126
Ranst,11035,Nee,Externe inwijking van vreemdelingen,2018,43,18981,2.26542
Ranst,11035,Nee,Externe inwijking van vreemdelingen,2019,31,19008,1.63089
Ranst,11035,Nee,Externe inwijking van vreemdelingen,2020,43,19187,2.2411
Ranst,11035,Nee,Externe inwijking van vreemdelingen,2021,25,19249,1.29877
Rumst,11037,Nee,Externe inwijking van vreemdelingen,2000,28,14583,1.92004
Rumst,11037,Nee,Externe inwijking van vreemdelingen,2001,27,14550,1.85567
Rumst,11037,Nee,Externe inwijking van vreemdelingen,2002,14,14470,0.96752
Rumst,11037,Nee,Externe inwijking van vreemdelingen,2003,25,14489,1.72545
Rumst,11037,Nee,Externe inwijking van vreemdelingen,2004,16,14588,1.09679
Rumst,11037,Nee,Externe inwijking van vreemdelingen,2005,30,14560,2.06044
Rumst,11037,Nee,Externe inwijking van vreemdelingen,2006,14,14628,0.95707
Rumst,11037,Nee,Externe inwijking van vreemdelingen,2007,27,14650,1.843
Rumst,11037,Nee,Externe inwijking van vreemdelingen,2008,35,14694,2.38192
Rumst,11037,Nee,Externe inwijking van vreemdelingen,2009,34,14657,2.31971
Rumst,11037,Nee,Externe inwijking van vreemdelingen,2010,27,14612,1.8478
Rumst,11037,Nee,Externe inwijking van vreemdelingen,2011,67,14756,4.54053
Rumst,11037,Nee,Externe inwijking van vreemdelingen,2012,28,14876,1.88223
Rumst,11037,Nee,Externe inwijking van vreemdelingen,2013,45,14922,3.01568
Rumst,11037,Nee,Externe inwijking van vreemdelingen,2014,37,15025,2.46256
Rumst,11037,Nee,Externe inwijking van vreemdelingen,2015,38,15118,2.51356
Rumst,11037,Nee,Externe inwijking van vreemdelingen,2016,48,15140,3.17041
Rumst,11037,Nee,Externe inwijking van vreemdelingen,2017,59,15083,3.91169
Rumst,11037,Nee,Externe inwijking van vreemdelingen,2018,43,15114,2.84504
Rumst,11037,Nee,Externe inwijking van vreemdelingen,2019,57,15090,3.77734
Rumst,11037,Nee,Externe inwijking van vreemdelingen,2020,60,15050,3.98671
Rumst,11037,Nee,Externe inwijking van vreemdelingen,2021,32,15146,2.11277
Schelle,11038,Nee,Externe inwijking van vreemdelingen,2000,7,7743,0.90404
Schelle,11038,Nee,Externe inwijking van vreemdelingen,2001,5,7711,0.64842
Schelle,11038,Nee,Externe inwijking van vreemdelingen,2002,12,7666,1.56535
Schelle,11038,Nee,Externe inwijking van vreemdelingen,2003,5,7670,0.65189
Schelle,11038,Nee,Externe inwijking van vreemdelingen,2004,4,7746,0.5164
Schelle,11038,Nee,Externe inwijking van vreemdelingen,2005,8,7824,1.02249
Schelle,11038,Nee,Externe inwijking van vreemdelingen,2006,9,7806,1.15296
Schelle,11038,Nee,Externe inwijking van vreemdelingen,2007,7,7914,0.88451
Schelle,11038,Nee,Externe inwijking van vreemdelingen,2008,5,8034,0.62235
Schelle,11038,Nee,Externe inwijking van vreemdelingen,2009,8,8072,0.99108
Schelle,11038,Nee,Externe inwijking van vreemdelingen,2010,13,8104,1.60415
Schelle,11038,Nee,Externe inwijking van vreemdelingen,2011,25,8080,3.09406
Schelle,11038,Nee,Externe inwijking van vreemdelingen,2012,14,8088,1.73096
Schelle,11038,Nee,Externe inwijking van vreemdelingen,2013,10,8201,1.21936
Schelle,11038,Nee,Externe inwijking van vreemdelingen,2014,5,8183,0.61102
Schelle,11038,Nee,Externe inwijking van vreemdelingen,2015,6,8208,0.73099
Schelle,11038,Nee,Externe inwijking van vreemdelingen,2016,11,8259,1.33188
Schelle,11038,Nee,Externe inwijking van vreemdelingen,2017,12,8357,1.43592
Schelle,11038,Nee,Externe inwijking van vreemdelingen,2018,12,8433,1.42298
Schelle,11038,Nee,Externe inwijking van vreemdelingen,2019,11,8518,1.29138
Schelle,11038,Nee,Externe inwijking van vreemdelingen,2020,17,8529,1.9932
Schelle,11038,Nee,Externe inwijking van vreemdelingen,2021,15,8559,1.75254
Schilde,11039,Nee,Externe inwijking van vreemdelingen,2000,159,19562,8.128
Schilde,11039,Nee,Externe inwijking van vreemdelingen,2001,127,19563,6.49185
Schilde,11039,Nee,Externe inwijking van vreemdelingen,2002,140,19595,7.14468
Schilde,11039,Nee,Externe inwijking van vreemdelingen,2003,114,19586,5.82048
Schilde,11039,Nee,Externe inwijking van vreemdelingen,2004,92,19652,4.68146
Schilde,11039,Nee,Externe inwijking van vreemdelingen,2005,121,19618,6.16781
Schilde,11039,Nee,Externe inwijking van vreemdelingen,2006,123,19575,6.28352
Schilde,11039,Nee,Externe inwijking van vreemdelingen,2007,142,19537,7.26826
Schilde,11039,Nee,Externe inwijking van vreemdelingen,2008,93,19521,4.7641
Schilde,11039,Nee,Externe inwijking van vreemdelingen,2009,98,19541,5.0151
Schilde,11039,Nee,Externe inwijking van vreemdelingen,2010,74,19496,3.79565
Schilde,11039,Nee,Externe inwijking van vreemdelingen,2011,110,19429,5.66164
Schilde,11039,Nee,Externe inwijking van vreemdelingen,2012,62,19472,3.18406
Schilde,11039,Nee,Externe inwijking van vreemdelingen,2013,86,19308,4.45411
Schilde,11039,Nee,Externe inwijking van vreemdelingen,2014,84,19400,4.3299
Schilde,11039,Nee,Externe inwijking van vreemdelingen,2015,85,19375,4.3871
Schilde,11039,Nee,Externe inwijking van vreemdelingen,2016,82,19434,4.21941
Schilde,11039,Nee,Externe inwijking van vreemdelingen,2017,71,19516,3.63804
Schilde,11039,Nee,Externe inwijking van vreemdelingen,2018,100,19585,5.10595
Schilde,11039,Nee,Externe inwijking van vreemdelingen,2019,76,19652,3.86729
Schilde,11039,Nee,Externe inwijking van vreemdelingen,2020,63,19873,3.17013
Schilde,11039,Nee,Externe inwijking van vreemdelingen,2021,58,19925,2.91092
Schoten,11040,Nee,Externe inwijking van vreemdelingen,2000,98,32733,2.99392
Schoten,11040,Nee,Externe inwijking van vreemdelingen,2001,110,32720,3.36186
Schoten,11040,Nee,Externe inwijking van vreemdelingen,2002,131,32777,3.99671
Schoten,11040,Nee,Externe inwijking van vreemdelingen,2003,130,33063,3.93189
Schoten,11040,Nee,Externe inwijking van vreemdelingen,2004,96,33190,2.89244
Schoten,11040,Nee,Externe inwijking van vreemdelingen,2005,136,33230,4.09269
Schoten,11040,Nee,Externe inwijking van vreemdelingen,2006,150,33160,4.52352
Schoten,11040,Nee,Externe inwijking van vreemdelingen,2007,108,33132,3.25969
Schoten,11040,Nee,Externe inwijking van vreemdelingen,2008,175,33259,5.26173
Schoten,11040,Nee,Externe inwijking van vreemdelingen,2009,115,33247,3.45896
Schoten,11040,Nee,Externe inwijking van vreemdelingen,2010,162,33342,4.85874
Schoten,11040,Nee,Externe inwijking van vreemdelingen,2011,148,33600,4.40476
Schoten,11040,Nee,Externe inwijking van vreemdelingen,2012,151,33766,4.47195
Schoten,11040,Nee,Externe inwijking van vreemdelingen,2013,166,33776,4.91473
Schoten,11040,Nee,Externe inwijking van vreemdelingen,2014,137,33871,4.04476
Schoten,11040,Nee,Externe inwijking van vreemdelingen,2015,149,34016,4.38029
Schoten,11040,Nee,Externe inwijking van vreemdelingen,2016,130,34063,3.81646
Schoten,11040,Nee,Externe inwijking van vreemdelingen,2017,103,34273,3.00528
Schoten,11040,Nee,Externe inwijking van vreemdelingen,2018,136,34462,3.94638
Schoten,11040,Nee,Externe inwijking van vreemdelingen,2019,129,34517,3.73729
Schoten,11040,Nee,Externe inwijking van vreemdelingen,2020,121,34316,3.52605
Schoten,11040,Nee,Externe inwijking van vreemdelingen,2021,94,34291,2.74124
Stabroek,11044,Nee,Externe inwijking van vreemdelingen,2000,37,17143,2.15832
Stabroek,11044,Nee,Externe inwijking van vreemdelingen,2001,35,17253,2.02863
Stabroek,11044,Nee,Externe inwijking van vreemdelingen,2002,29,17318,1.67456
Stabroek,11044,Nee,Externe inwijking van vreemdelingen,2003,36,17312,2.07948
Stabroek,11044,Nee,Externe inwijking van vreemdelingen,2004,50,17389,2.87538
Stabroek,11044,Nee,Externe inwijking van vreemdelingen,2005,45,17433,2.58131
Stabroek,11044,Nee,Externe inwijking van vreemdelingen,2006,50,17589,2.84269
Stabroek,11044,Nee,Externe inwijking van vreemdelingen,2007,53,17627,3.00675
Stabroek,11044,Nee,Externe inwijking van vreemdelingen,2008,51,17735,2.87567
Stabroek,11044,Nee,Externe inwijking van vreemdelingen,2009,76,17833,4.26176
Stabroek,11044,Nee,Externe inwijking van vreemdelingen,2010,61,17966,3.3953
Stabroek,11044,Nee,Externe inwijking van vreemdelingen,2011,69,17961,3.84166
Stabroek,11044,Nee,Externe inwijking van vreemdelingen,2012,69,18028,3.82738
Stabroek,11044,Nee,Externe inwijking van vreemdelingen,2013,67,18140,3.6935
Stabroek,11044,Nee,Externe inwijking van vreemdelingen,2014,62,18304,3.38724
Stabroek,11044,Nee,Externe inwijking van vreemdelingen,2015,73,18407,3.96588
Stabroek,11044,Nee,Externe inwijking van vreemdelingen,2016,80,18515,4.32082
Stabroek,11044,Nee,Externe inwijking van vreemdelingen,2017,117,18498,6.32501
Stabroek,11044,Nee,Externe inwijking van vreemdelingen,2018,64,18529,3.45405
Stabroek,11044,Nee,Externe inwijking van vreemdelingen,2019,96,18710,5.13095
Stabroek,11044,Nee,Externe inwijking van vreemdelingen,2020,62,18789,3.2998
Stabroek,11044,Nee,Externe inwijking van vreemdelingen,2021,84,18680,4.49679
Wijnegem,11050,Nee,Externe inwijking van vreemdelingen,2000,19,8660,2.194
Wijnegem,11050,Nee,Externe inwijking van vreemdelingen,2001,17,8665,1.96192
Wijnegem,11050,Nee,Externe inwijking van vreemdelingen,2002,13,8717,1.49134
Wijnegem,11050,Nee,Externe inwijking van vreemdelingen,2003,19,8790,2.16155
Wijnegem,11050,Nee,Externe inwijking van vreemdelingen,2004,19,8767,2.16722
Wijnegem,11050,Nee,Externe inwijking van vreemdelingen,2005,21,8836,2.37664
Wijnegem,11050,Nee,Externe inwijking van vreemdelingen,2006,22,8816,2.49546
Wijnegem,11050,Nee,Externe inwijking van vreemdelingen,2007,22,8890,2.47469
Wijnegem,11050,Nee,Externe inwijking van vreemdelingen,2008,31,8884,3.48942
Wijnegem,11050,Nee,Externe inwijking van vreemdelingen,2009,17,8972,1.89478
Wijnegem,11050,Nee,Externe inwijking van vreemdelingen,2010,34,8984,3.78451
Wijnegem,11050,Nee,Externe inwijking van vreemdelingen,2011,30,9039,3.31895
Wijnegem,11050,Nee,Externe inwijking van vreemdelingen,2012,26,9041,2.87579
Wijnegem,11050,Nee,Externe inwijking van vreemdelingen,2013,22,9137,2.40779
Wijnegem,11050,Nee,Externe inwijking van vreemdelingen,2014,39,9131,4.27116
Wijnegem,11050,Nee,Externe inwijking van vreemdelingen,2015,39,9314,4.18725
Wijnegem,11050,Nee,Externe inwijking van vreemdelingen,2016,32,9365,3.41698
Wijnegem,11050,Nee,Externe inwijking van vreemdelingen,2017,68,9659,7.04007
Wijnegem,11050,Nee,Externe inwijking van vreemdelingen,2018,40,9711,4.11904
Wijnegem,11050,Nee,Externe inwijking van vreemdelingen,2019,37,9816,3.76936
Wijnegem,11050,Nee,Externe inwijking van vreemdelingen,2020,59,9983,5.91005
Wijnegem,11050,Nee,Externe inwijking van vreemdelingen,2021,44,10084,4.36335
Wommelgem,11052,Nee,Externe inwijking van vreemdelingen,2000,17,11762,1.44533
Wommelgem,11052,Nee,Externe inwijking van vreemdelingen,2001,19,11874,1.60013
Wommelgem,11052,Nee,Externe inwijking van vreemdelingen,2002,12,11811,1.016
Wommelgem,11052,Nee,Externe inwijking van vreemdelingen,2003,18,11848,1.51924
Wommelgem,11052,Nee,Externe inwijking van vreemdelingen,2004,18,11957,1.50539
Wommelgem,11052,Nee,Externe inwijking van vreemdelingen,2005,23,12046,1.90935
Wommelgem,11052,Nee,Externe inwijking van vreemdelingen,2006,22,12126,1.81428
Wommelgem,11052,Nee,Externe inwijking van vreemdelingen,2007,28,12117,2.3108
Wommelgem,11052,Nee,Externe inwijking van vreemdelingen,2008,51,12190,4.18376
Wommelgem,11052,Nee,Externe inwijking van vreemdelingen,2009,59,12295,4.7987
Wommelgem,11052,Nee,Externe inwijking van vreemdelingen,2010,63,12334,5.10783
Wommelgem,11052,Nee,Externe inwijking van vreemdelingen,2011,50,12373,4.04106
Wommelgem,11052,Nee,Externe inwijking van vreemdelingen,2012,51,12386,4.11755
Wommelgem,11052,Nee,Externe inwijking van vreemdelingen,2013,61,12405,4.91737
Wommelgem,11052,Nee,Externe inwijking van vreemdelingen,2014,68,12467,5.4544
Wommelgem,11052,Nee,Externe inwijking van vreemdelingen,2015,39,12547,3.10831
Wommelgem,11052,Nee,Externe inwijking van vreemdelingen,2016,57,12591,4.52704
Wommelgem,11052,Nee,Externe inwijking van vreemdelingen,2017,62,12785,4.84943
Wommelgem,11052,Nee,Externe inwijking van vreemdelingen,2018,69,12893,5.35174
Wommelgem,11052,Nee,Externe inwijking van vreemdelingen,2019,63,12865,4.89701
Wommelgem,11052,Nee,Externe inwijking van vreemdelingen,2020,65,12943,5.02202
Wommelgem,11052,Nee,Externe inwijking van vreemdelingen,2021,70,12991,5.38835
Wuustwezel,11053,Nee,Externe inwijking van vreemdelingen,2000,76,17552,4.32999
Wuustwezel,11053,Nee,Externe inwijking van vreemdelingen,2001,99,17646,5.61034
Wuustwezel,11053,Nee,Externe inwijking van vreemdelingen,2002,126,17777,7.08781
Wuustwezel,11053,Nee,Externe inwijking van vreemdelingen,2003,98,17893,5.477
Wuustwezel,11053,Nee,Externe inwijking van vreemdelingen,2004,96,18006,5.33156
Wuustwezel,11053,Nee,Externe inwijking van vreemdelingen,2005,101,18184,5.55433
Wuustwezel,11053,Nee,Externe inwijking van vreemdelingen,2006,99,18338,5.39863
Wuustwezel,11053,Nee,Externe inwijking van vreemdelingen,2007,165,18605,8.86858
Wuustwezel,11053,Nee,Externe inwijking van vreemdelingen,2008,142,18839,7.53756
Wuustwezel,11053,Nee,Externe inwijking van vreemdelingen,2009,142,19013,7.46857
Wuustwezel,11053,Nee,Externe inwijking van vreemdelingen,2010,123,19213,6.40192
Wuustwezel,11053,Nee,Externe inwijking van vreemdelingen,2011,125,19371,6.45295
Wuustwezel,11053,Nee,Externe inwijking van vreemdelingen,2012,155,19547,7.92961
Wuustwezel,11053,Nee,Externe inwijking van vreemdelingen,2013,104,19731,5.27089
Wuustwezel,11053,Nee,Externe inwijking van vreemdelingen,2014,128,19872,6.44122
Wuustwezel,11053,Nee,Externe inwijking van vreemdelingen,2015,142,20124,7.05625
