Gemeente,Nis-code,Centrumstad?,Indicator,Jaar,Aantal inburgeraars die een inburgeringsattest hebben behaald,Aantal inwoners,Verhouding per 10000 inwoners
Ternat,23086,Nee,Inburgeraars met inburgeringsattest,2017,10,15428,6.48172
Ternat,23086,Nee,Inburgeraars met inburgeringsattest,2018,14,15481,9.04334
Ternat,23086,Nee,Inburgeraars met inburgeringsattest,2019,15,15746,9.52623
Ternat,23086,Nee,Inburgeraars met inburgeringsattest,2020,24,16012,14.9888
Ternat,23086,Nee,Inburgeraars met inburgeringsattest,2021,11,16144,6.81368
Vilvoorde,23088,Nee,Inburgeraars met inburgeringsattest,2010,54,39628,13.6267
Vilvoorde,23088,Nee,Inburgeraars met inburgeringsattest,2011,79,40493,19.5095
Vilvoorde,23088,Nee,Inburgeraars met inburgeringsattest,2012,91,41005,22.1924
Vilvoorde,23088,Nee,Inburgeraars met inburgeringsattest,2013,68,41432,16.4124
Vilvoorde,23088,Nee,Inburgeraars met inburgeringsattest,2014,103,41843,24.6158
Vilvoorde,23088,Nee,Inburgeraars met inburgeringsattest,2015,85,42418,20.0387
Vilvoorde,23088,Nee,Inburgeraars met inburgeringsattest,2016,93,43017,21.6194
Vilvoorde,23088,Nee,Inburgeraars met inburgeringsattest,2017,113,43653,25.886
Vilvoorde,23088,Nee,Inburgeraars met inburgeringsattest,2018,126,44015,28.6266
Vilvoorde,23088,Nee,Inburgeraars met inburgeringsattest,2019,135,44727,30.1831
Vilvoorde,23088,Nee,Inburgeraars met inburgeringsattest,2020,123,45495,27.0359
Vilvoorde,23088,Nee,Inburgeraars met inburgeringsattest,2021,117,45715,25.5934
Zaventem,23094,Nee,Inburgeraars met inburgeringsattest,2010,31,30446,10.182
Zaventem,23094,Nee,Inburgeraars met inburgeringsattest,2011,33,31243,10.5624
Zaventem,23094,Nee,Inburgeraars met inburgeringsattest,2012,50,31715,15.7654
Zaventem,23094,Nee,Inburgeraars met inburgeringsattest,2013,43,31960,13.4543
Zaventem,23094,Nee,Inburgeraars met inburgeringsattest,2014,50,32388,15.4378
Zaventem,23094,Nee,Inburgeraars met inburgeringsattest,2015,34,32678,10.4046
Zaventem,23094,Nee,Inburgeraars met inburgeringsattest,2016,48,33034,14.5305
Zaventem,23094,Nee,Inburgeraars met inburgeringsattest,2017,86,33385,25.7601
Zaventem,23094,Nee,Inburgeraars met inburgeringsattest,2018,78,33806,23.0728
Zaventem,23094,Nee,Inburgeraars met inburgeringsattest,2019,79,34368,22.9865
Zaventem,23094,Nee,Inburgeraars met inburgeringsattest,2020,101,34782,29.038
Zaventem,23094,Nee,Inburgeraars met inburgeringsattest,2021,99,35184,28.1378
Zemst,23096,Nee,Inburgeraars met inburgeringsattest,2010,5,21928,2.28019
Zemst,23096,Nee,Inburgeraars met inburgeringsattest,2011,10,21960,4.55373
Zemst,23096,Nee,Inburgeraars met inburgeringsattest,2012,13,22249,5.84296
Zemst,23096,Nee,Inburgeraars met inburgeringsattest,2013,9,22437,4.01123
Zemst,23096,Nee,Inburgeraars met inburgeringsattest,2014,9,22587,3.98459
Zemst,23096,Nee,Inburgeraars met inburgeringsattest,2015,7,22778,3.07314
Zemst,23096,Nee,Inburgeraars met inburgeringsattest,2016,11,23068,4.76851
Zemst,23096,Nee,Inburgeraars met inburgeringsattest,2017,18,23240,7.74527
Zemst,23096,Nee,Inburgeraars met inburgeringsattest,2018,14,23325,6.00214
Zemst,23096,Nee,Inburgeraars met inburgeringsattest,2019,6,23358,2.56871
Zemst,23096,Nee,Inburgeraars met inburgeringsattest,2020,8,23260,3.43938
Zemst,23096,Nee,Inburgeraars met inburgeringsattest,2021,15,23314,6.4339
Roosdaal,23097,Nee,Inburgeraars met inburgeringsattest,2010,3,11163,2.68745
Roosdaal,23097,Nee,Inburgeraars met inburgeringsattest,2011,2,11297,1.77038
Roosdaal,23097,Nee,Inburgeraars met inburgeringsattest,2012,0,11260,0.0
Roosdaal,23097,Nee,Inburgeraars met inburgeringsattest,2013,4,11265,3.55082
Roosdaal,23097,Nee,Inburgeraars met inburgeringsattest,2014,2,11277,1.77352
Roosdaal,23097,Nee,Inburgeraars met inburgeringsattest,2015,5,11367,4.3987
Roosdaal,23097,Nee,Inburgeraars met inburgeringsattest,2016,3,11494,2.61006
Roosdaal,23097,Nee,Inburgeraars met inburgeringsattest,2017,4,11621,3.44204
Roosdaal,23097,Nee,Inburgeraars met inburgeringsattest,2018,1,11629,0.859919
Roosdaal,23097,Nee,Inburgeraars met inburgeringsattest,2019,5,11631,4.29886
Roosdaal,23097,Nee,Inburgeraars met inburgeringsattest,2020,2,11665,1.71453
Roosdaal,23097,Nee,Inburgeraars met inburgeringsattest,2021,4,11688,3.42231
Drogenbos,23098,Nee,Inburgeraars met inburgeringsattest,2010,2,4953,4.03796
Drogenbos,23098,Nee,Inburgeraars met inburgeringsattest,2011,1,4935,2.02634
Drogenbos,23098,Nee,Inburgeraars met inburgeringsattest,2012,8,5013,15.9585
Drogenbos,23098,Nee,Inburgeraars met inburgeringsattest,2013,11,5062,21.7305
Drogenbos,23098,Nee,Inburgeraars met inburgeringsattest,2014,9,5093,17.6713
Drogenbos,23098,Nee,Inburgeraars met inburgeringsattest,2015,2,5222,3.82995
Drogenbos,23098,Nee,Inburgeraars met inburgeringsattest,2016,3,5372,5.58451
Drogenbos,23098,Nee,Inburgeraars met inburgeringsattest,2017,4,5457,7.33003
Drogenbos,23098,Nee,Inburgeraars met inburgeringsattest,2018,7,5599,12.5022
Drogenbos,23098,Nee,Inburgeraars met inburgeringsattest,2019,5,5689,8.78889
Drogenbos,23098,Nee,Inburgeraars met inburgeringsattest,2020,6,5653,10.6138
Drogenbos,23098,Nee,Inburgeraars met inburgeringsattest,2021,5,5699,8.77347
Kraainem,23099,Nee,Inburgeraars met inburgeringsattest,2010,7,13368,5.23639
Kraainem,23099,Nee,Inburgeraars met inburgeringsattest,2011,6,13402,4.47694
Kraainem,23099,Nee,Inburgeraars met inburgeringsattest,2012,7,13585,5.15274
Kraainem,23099,Nee,Inburgeraars met inburgeringsattest,2013,12,13556,8.85217
Kraainem,23099,Nee,Inburgeraars met inburgeringsattest,2014,12,13570,8.84304
Kraainem,23099,Nee,Inburgeraars met inburgeringsattest,2015,11,13697,8.03096
Kraainem,23099,Nee,Inburgeraars met inburgeringsattest,2016,6,13713,4.37541
Kraainem,23099,Nee,Inburgeraars met inburgeringsattest,2017,14,13657,10.2512
Kraainem,23099,Nee,Inburgeraars met inburgeringsattest,2018,9,13690,6.57414
Kraainem,23099,Nee,Inburgeraars met inburgeringsattest,2019,8,13730,5.82666
Kraainem,23099,Nee,Inburgeraars met inburgeringsattest,2020,9,13853,6.49679
Kraainem,23099,Nee,Inburgeraars met inburgeringsattest,2021,14,13847,10.1105
Linkebeek,23100,Nee,Inburgeraars met inburgeringsattest,2010,2,4755,4.2061
Linkebeek,23100,Nee,Inburgeraars met inburgeringsattest,2011,1,4805,2.08117
Linkebeek,23100,Nee,Inburgeraars met inburgeringsattest,2012,1,4787,2.08899
Linkebeek,23100,Nee,Inburgeraars met inburgeringsattest,2013,0,4807,0.0
Linkebeek,23100,Nee,Inburgeraars met inburgeringsattest,2014,3,4792,6.26043
Linkebeek,23100,Nee,Inburgeraars met inburgeringsattest,2015,0,4745,0.0
Linkebeek,23100,Nee,Inburgeraars met inburgeringsattest,2016,1,4752,2.10438
Linkebeek,23100,Nee,Inburgeraars met inburgeringsattest,2017,0,4722,0.0
Linkebeek,23100,Nee,Inburgeraars met inburgeringsattest,2018,0,4760,0.0
Linkebeek,23100,Nee,Inburgeraars met inburgeringsattest,2019,0,4671,0.0
Linkebeek,23100,Nee,Inburgeraars met inburgeringsattest,2020,1,4696,2.12947
Linkebeek,23100,Nee,Inburgeraars met inburgeringsattest,2021,4,4739,8.4406
Sint-Genesius-Rode,23101,Nee,Inburgeraars met inburgeringsattest,2010,8,18029,4.4373
Sint-Genesius-Rode,23101,Nee,Inburgeraars met inburgeringsattest,2011,4,17952,2.22816
Sint-Genesius-Rode,23101,Nee,Inburgeraars met inburgeringsattest,2012,12,17934,6.6912
Sint-Genesius-Rode,23101,Nee,Inburgeraars met inburgeringsattest,2013,17,17926,9.48343
Sint-Genesius-Rode,23101,Nee,Inburgeraars met inburgeringsattest,2014,10,18005,5.55401
Sint-Genesius-Rode,23101,Nee,Inburgeraars met inburgeringsattest,2015,12,17955,6.68338
Sint-Genesius-Rode,23101,Nee,Inburgeraars met inburgeringsattest,2016,9,18171,4.95295
Sint-Genesius-Rode,23101,Nee,Inburgeraars met inburgeringsattest,2017,10,18231,5.48516
Sint-Genesius-Rode,23101,Nee,Inburgeraars met inburgeringsattest,2018,10,18296,5.46568
Sint-Genesius-Rode,23101,Nee,Inburgeraars met inburgeringsattest,2019,6,18387,3.26318
Sint-Genesius-Rode,23101,Nee,Inburgeraars met inburgeringsattest,2020,14,18519,7.5598
Sint-Genesius-Rode,23101,Nee,Inburgeraars met inburgeringsattest,2021,11,18626,5.90572
Wemmel,23102,Nee,Inburgeraars met inburgeringsattest,2010,11,15156,7.25785
Wemmel,23102,Nee,Inburgeraars met inburgeringsattest,2011,18,15288,11.7739
Wemmel,23102,Nee,Inburgeraars met inburgeringsattest,2012,18,15341,11.7333
Wemmel,23102,Nee,Inburgeraars met inburgeringsattest,2013,8,15507,5.15896
Wemmel,23102,Nee,Inburgeraars met inburgeringsattest,2014,16,15586,10.2656
Wemmel,23102,Nee,Inburgeraars met inburgeringsattest,2015,10,15721,6.36092
Wemmel,23102,Nee,Inburgeraars met inburgeringsattest,2016,16,16059,9.96326
Wemmel,23102,Nee,Inburgeraars met inburgeringsattest,2017,18,16130,11.1593
Wemmel,23102,Nee,Inburgeraars met inburgeringsattest,2018,18,16347,11.0112
Wemmel,23102,Nee,Inburgeraars met inburgeringsattest,2019,30,16491,18.1917
Wemmel,23102,Nee,Inburgeraars met inburgeringsattest,2020,29,16814,17.2475
Wemmel,23102,Nee,Inburgeraars met inburgeringsattest,2021,40,17013,23.5114
Wezembeek-Oppem,23103,Nee,Inburgeraars met inburgeringsattest,2010,5,13682,3.65444
Wezembeek-Oppem,23103,Nee,Inburgeraars met inburgeringsattest,2011,8,13705,5.83729
Wezembeek-Oppem,23103,Nee,Inburgeraars met inburgeringsattest,2012,8,13830,5.78453
Wezembeek-Oppem,23103,Nee,Inburgeraars met inburgeringsattest,2013,6,13924,4.30911
Wezembeek-Oppem,23103,Nee,Inburgeraars met inburgeringsattest,2014,15,13894,10.796
Wezembeek-Oppem,23103,Nee,Inburgeraars met inburgeringsattest,2015,8,14032,5.70125
Wezembeek-Oppem,23103,Nee,Inburgeraars met inburgeringsattest,2016,7,14095,4.9663
Wezembeek-Oppem,23103,Nee,Inburgeraars met inburgeringsattest,2017,14,14044,9.96867
Wezembeek-Oppem,23103,Nee,Inburgeraars met inburgeringsattest,2018,18,14021,12.8379
Wezembeek-Oppem,23103,Nee,Inburgeraars met inburgeringsattest,2019,15,14258,10.5204
Wezembeek-Oppem,23103,Nee,Inburgeraars met inburgeringsattest,2020,17,14269,11.9139
Wezembeek-Oppem,23103,Nee,Inburgeraars met inburgeringsattest,2021,27,14254,18.9421
Lennik,23104,Nee,Inburgeraars met inburgeringsattest,2010,0,8821,0.0
Lennik,23104,Nee,Inburgeraars met inburgeringsattest,2011,7,8873,7.8891
Lennik,23104,Nee,Inburgeraars met inburgeringsattest,2012,6,8915,6.73023
Lennik,23104,Nee,Inburgeraars met inburgeringsattest,2013,4,8879,4.50501
Lennik,23104,Nee,Inburgeraars met inburgeringsattest,2014,9,8925,10.084
Lennik,23104,Nee,Inburgeraars met inburgeringsattest,2015,5,8963,5.57849
Lennik,23104,Nee,Inburgeraars met inburgeringsattest,2016,7,9033,7.74936
Lennik,23104,Nee,Inburgeraars met inburgeringsattest,2017,10,9033,11.0705
Lennik,23104,Nee,Inburgeraars met inburgeringsattest,2018,7,9024,7.75709
Lennik,23104,Nee,Inburgeraars met inburgeringsattest,2019,12,9074,13.2246
Lennik,23104,Nee,Inburgeraars met inburgeringsattest,2020,9,9096,9.89446
Lennik,23104,Nee,Inburgeraars met inburgeringsattest,2021,11,9190,11.9695
Affligem,23105,Nee,Inburgeraars met inburgeringsattest,2010,5,12397,4.03323
Affligem,23105,Nee,Inburgeraars met inburgeringsattest,2011,6,12461,4.81502
Affligem,23105,Nee,Inburgeraars met inburgeringsattest,2012,7,12615,5.54895
Affligem,23105,Nee,Inburgeraars met inburgeringsattest,2013,6,12851,4.6689
Affligem,23105,Nee,Inburgeraars met inburgeringsattest,2014,7,12953,5.40415
Affligem,23105,Nee,Inburgeraars met inburgeringsattest,2015,11,13016,8.45114
Affligem,23105,Nee,Inburgeraars met inburgeringsattest,2016,2,13079,1.52917
Affligem,23105,Nee,Inburgeraars met inburgeringsattest,2017,3,13129,2.28502
Affligem,23105,Nee,Inburgeraars met inburgeringsattest,2018,4,13225,3.02457
Affligem,23105,Nee,Inburgeraars met inburgeringsattest,2019,4,13228,3.02389
Affligem,23105,Nee,Inburgeraars met inburgeringsattest,2020,12,13351,8.98809
Affligem,23105,Nee,Inburgeraars met inburgeringsattest,2021,12,13407,8.95055
Aarschot,24001,Nee,Inburgeraars met inburgeringsattest,2010,16,28405,5.63281
Aarschot,24001,Nee,Inburgeraars met inburgeringsattest,2011,29,28636,10.1271
Aarschot,24001,Nee,Inburgeraars met inburgeringsattest,2012,27,28755,9.38967
Aarschot,24001,Nee,Inburgeraars met inburgeringsattest,2013,32,28969,11.0463
Aarschot,24001,Nee,Inburgeraars met inburgeringsattest,2014,35,29074,12.0382
Aarschot,24001,Nee,Inburgeraars met inburgeringsattest,2015,34,29288,11.6089
Aarschot,24001,Nee,Inburgeraars met inburgeringsattest,2016,21,29529,7.11165
Aarschot,24001,Nee,Inburgeraars met inburgeringsattest,2017,42,29654,14.1634
Aarschot,24001,Nee,Inburgeraars met inburgeringsattest,2018,47,29965,15.685
Aarschot,24001,Nee,Inburgeraars met inburgeringsattest,2019,54,30115,17.9313
Aarschot,24001,Nee,Inburgeraars met inburgeringsattest,2020,49,30183,16.2343
Aarschot,24001,Nee,Inburgeraars met inburgeringsattest,2021,46,30281,15.191
Begijnendijk,24007,Nee,Inburgeraars met inburgeringsattest,2010,7,9812,7.13412
Begijnendijk,24007,Nee,Inburgeraars met inburgeringsattest,2011,3,9848,3.0463
Begijnendijk,24007,Nee,Inburgeraars met inburgeringsattest,2012,4,9962,4.01526
Begijnendijk,24007,Nee,Inburgeraars met inburgeringsattest,2013,3,9944,3.01689
Begijnendijk,24007,Nee,Inburgeraars met inburgeringsattest,2014,4,9979,4.00842
Begijnendijk,24007,Nee,Inburgeraars met inburgeringsattest,2015,5,10029,4.98554
Begijnendijk,24007,Nee,Inburgeraars met inburgeringsattest,2016,3,10058,2.9827
Begijnendijk,24007,Nee,Inburgeraars met inburgeringsattest,2017,8,10004,7.9968
Begijnendijk,24007,Nee,Inburgeraars met inburgeringsattest,2018,6,10053,5.96837
Begijnendijk,24007,Nee,Inburgeraars met inburgeringsattest,2019,8,10114,7.90983
Begijnendijk,24007,Nee,Inburgeraars met inburgeringsattest,2020,11,10256,10.7254
Begijnendijk,24007,Nee,Inburgeraars met inburgeringsattest,2021,6,10322,5.81283
Bekkevoort,24008,Nee,Inburgeraars met inburgeringsattest,2010,1,5968,1.6756
Bekkevoort,24008,Nee,Inburgeraars met inburgeringsattest,2011,3,6081,4.9334
Bekkevoort,24008,Nee,Inburgeraars met inburgeringsattest,2012,3,6079,4.93502
Bekkevoort,24008,Nee,Inburgeraars met inburgeringsattest,2013,4,6084,6.57462
Bekkevoort,24008,Nee,Inburgeraars met inburgeringsattest,2014,2,6094,3.28192
Bekkevoort,24008,Nee,Inburgeraars met inburgeringsattest,2015,2,6080,3.28947
Bekkevoort,24008,Nee,Inburgeraars met inburgeringsattest,2016,6,6117,9.80873
Bekkevoort,24008,Nee,Inburgeraars met inburgeringsattest,2017,6,6134,9.78155
Bekkevoort,24008,Nee,Inburgeraars met inburgeringsattest,2018,10,6274,15.9388
Bekkevoort,24008,Nee,Inburgeraars met inburgeringsattest,2019,6,6306,9.51475
Bekkevoort,24008,Nee,Inburgeraars met inburgeringsattest,2020,5,6332,7.8964
Bekkevoort,24008,Nee,Inburgeraars met inburgeringsattest,2021,12,6348,18.9036
Bertem,24009,Nee,Inburgeraars met inburgeringsattest,2010,7,9569,7.31529
Bertem,24009,Nee,Inburgeraars met inburgeringsattest,2011,7,9558,7.32371
Bertem,24009,Nee,Inburgeraars met inburgeringsattest,2012,8,9638,8.30048
Bertem,24009,Nee,Inburgeraars met inburgeringsattest,2013,3,9712,3.08896
Bertem,24009,Nee,Inburgeraars met inburgeringsattest,2014,11,9773,11.2555
Bertem,24009,Nee,Inburgeraars met inburgeringsattest,2015,3,9725,3.08483
Bertem,24009,Nee,Inburgeraars met inburgeringsattest,2016,6,9803,6.12058
Bertem,24009,Nee,Inburgeraars met inburgeringsattest,2017,10,9907,10.0939
Bertem,24009,Nee,Inburgeraars met inburgeringsattest,2018,15,9958,15.0633
Bertem,24009,Nee,Inburgeraars met inburgeringsattest,2019,12,10007,11.9916
Bertem,24009,Nee,Inburgeraars met inburgeringsattest,2020,20,10141,19.7219
Bertem,24009,Nee,Inburgeraars met inburgeringsattest,2021,13,10190,12.7576
Bierbeek,24011,Nee,Inburgeraars met inburgeringsattest,2010,3,9467,3.1689
Bierbeek,24011,Nee,Inburgeraars met inburgeringsattest,2011,5,9503,5.2615
Bierbeek,24011,Nee,Inburgeraars met inburgeringsattest,2012,9,9609,9.36622
Bierbeek,24011,Nee,Inburgeraars met inburgeringsattest,2013,4,9696,4.12541
Bierbeek,24011,Nee,Inburgeraars met inburgeringsattest,2014,1,9800,1.02041
Bierbeek,24011,Nee,Inburgeraars met inburgeringsattest,2015,7,9881,7.0843
Bierbeek,24011,Nee,Inburgeraars met inburgeringsattest,2016,8,9953,8.03778
Bierbeek,24011,Nee,Inburgeraars met inburgeringsattest,2017,12,10017,11.9796
Bierbeek,24011,Nee,Inburgeraars met inburgeringsattest,2018,10,10025,9.97506
Bierbeek,24011,Nee,Inburgeraars met inburgeringsattest,2019,22,10083,21.8189
Bierbeek,24011,Nee,Inburgeraars met inburgeringsattest,2020,15,10162,14.7609
Bierbeek,24011,Nee,Inburgeraars met inburgeringsattest,2021,15,10194,14.7145
Boortmeerbeek,24014,Nee,Inburgeraars met inburgeringsattest,2010,2,11773,1.6988
Boortmeerbeek,24014,Nee,Inburgeraars met inburgeringsattest,2011,5,11878,4.20946
Boortmeerbeek,24014,Nee,Inburgeraars met inburgeringsattest,2012,9,11967,7.52068
Boortmeerbeek,24014,Nee,Inburgeraars met inburgeringsattest,2013,7,11929,5.86805
Boortmeerbeek,24014,Nee,Inburgeraars met inburgeringsattest,2014,16,11971,13.3656
Boortmeerbeek,24014,Nee,Inburgeraars met inburgeringsattest,2015,3,12057,2.48818
Boortmeerbeek,24014,Nee,Inburgeraars met inburgeringsattest,2016,9,12102,7.43679
Boortmeerbeek,24014,Nee,Inburgeraars met inburgeringsattest,2017,13,12192,10.6627
Boortmeerbeek,24014,Nee,Inburgeraars met inburgeringsattest,2018,11,12379,8.88602
Boortmeerbeek,24014,Nee,Inburgeraars met inburgeringsattest,2019,10,12516,7.98977
Boortmeerbeek,24014,Nee,Inburgeraars met inburgeringsattest,2020,12,12629,9.50194
Boortmeerbeek,24014,Nee,Inburgeraars met inburgeringsattest,2021,8,12711,6.29376
Boutersem,24016,Nee,Inburgeraars met inburgeringsattest,2010,4,7691,5.20088
Boutersem,24016,Nee,Inburgeraars met inburgeringsattest,2011,6,7691,7.80133
Boutersem,24016,Nee,Inburgeraars met inburgeringsattest,2012,5,7792,6.41684
Boutersem,24016,Nee,Inburgeraars met inburgeringsattest,2013,8,7946,10.068
Boutersem,24016,Nee,Inburgeraars met inburgeringsattest,2014,8,7974,10.0326
Boutersem,24016,Nee,Inburgeraars met inburgeringsattest,2015,3,8063,3.7207
Boutersem,24016,Nee,Inburgeraars met inburgeringsattest,2016,5,8132,6.14855
Boutersem,24016,Nee,Inburgeraars met inburgeringsattest,2017,5,8178,6.11396
Boutersem,24016,Nee,Inburgeraars met inburgeringsattest,2018,2,8167,2.44888
Boutersem,24016,Nee,Inburgeraars met inburgeringsattest,2019,5,8242,6.06649
Boutersem,24016,Nee,Inburgeraars met inburgeringsattest,2020,10,8242,12.133
Boutersem,24016,Nee,Inburgeraars met inburgeringsattest,2021,10,8249,12.1227
Diest,24020,Nee,Inburgeraars met inburgeringsattest,2010,21,23048,9.11142
Diest,24020,Nee,Inburgeraars met inburgeringsattest,2011,52,23150,22.4622
Diest,24020,Nee,Inburgeraars met inburgeringsattest,2012,32,23259,13.7581
Diest,24020,Nee,Inburgeraars met inburgeringsattest,2013,38,23271,16.3293
Diest,24020,Nee,Inburgeraars met inburgeringsattest,2014,29,23219,12.4898
Diest,24020,Nee,Inburgeraars met inburgeringsattest,2015,35,23429,14.9388
Diest,24020,Nee,Inburgeraars met inburgeringsattest,2016,33,23538,14.0199
Diest,24020,Nee,Inburgeraars met inburgeringsattest,2017,57,23612,24.1403
Diest,24020,Nee,Inburgeraars met inburgeringsattest,2018,27,23824,11.3331
Diest,24020,Nee,Inburgeraars met inburgeringsattest,2019,56,23998,23.3353
Diest,24020,Nee,Inburgeraars met inburgeringsattest,2020,47,24234,19.3942
Diest,24020,Nee,Inburgeraars met inburgeringsattest,2021,44,24370,18.055
Geetbets,24028,Nee,Inburgeraars met inburgeringsattest,2010,1,5906,1.69319
Geetbets,24028,Nee,Inburgeraars met inburgeringsattest,2011,5,5917,8.45023
Geetbets,24028,Nee,Inburgeraars met inburgeringsattest,2012,8,5947,13.4522
Geetbets,24028,Nee,Inburgeraars met inburgeringsattest,2013,7,5934,11.7964
Geetbets,24028,Nee,Inburgeraars met inburgeringsattest,2014,9,5944,15.1413
Geetbets,24028,Nee,Inburgeraars met inburgeringsattest,2015,1,5987,1.67029
Geetbets,24028,Nee,Inburgeraars met inburgeringsattest,2016,4,5970,6.70017
Geetbets,24028,Nee,Inburgeraars met inburgeringsattest,2017,4,6037,6.62581
Geetbets,24028,Nee,Inburgeraars met inburgeringsattest,2018,1,6035,1.657
Geetbets,24028,Nee,Inburgeraars met inburgeringsattest,2019,7,6118,11.4416
Geetbets,24028,Nee,Inburgeraars met inburgeringsattest,2020,7,6136,11.4081
Geetbets,24028,Nee,Inburgeraars met inburgeringsattest,2021,7,6188,11.3122
Haacht,24033,Nee,Inburgeraars met inburgeringsattest,2010,1,14159,0.706265
Haacht,24033,Nee,Inburgeraars met inburgeringsattest,2011,10,14183,7.05069
Haacht,24033,Nee,Inburgeraars met inburgeringsattest,2012,6,14186,4.22952
Haacht,24033,Nee,Inburgeraars met inburgeringsattest,2013,6,14275,4.20315
Haacht,24033,Nee,Inburgeraars met inburgeringsattest,2014,8,14204,5.63222
Haacht,24033,Nee,Inburgeraars met inburgeringsattest,2015,12,14262,8.41397
Haacht,24033,Nee,Inburgeraars met inburgeringsattest,2016,9,14296,6.29547
Haacht,24033,Nee,Inburgeraars met inburgeringsattest,2017,10,14442,6.92425
Haacht,24033,Nee,Inburgeraars met inburgeringsattest,2018,14,14470,9.67519
Haacht,24033,Nee,Inburgeraars met inburgeringsattest,2019,15,14577,10.2902
Haacht,24033,Nee,Inburgeraars met inburgeringsattest,2020,10,14854,6.73219
Haacht,24033,Nee,Inburgeraars met inburgeringsattest,2021,12,15080,7.95756
