Gemeente,Nis-code,Centrumstad?,Indicator,Jaar,Taal,"Aantal OKAN-leerlingen, wonend in de gemeente","Aantal OKAN-leerlingen, naar thuistaal, wonend in de gemeente",Procent
Aalter,44084,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,3,0.0
Aalter,44084,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,3,3,1.0
Aalter,44084,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,0,3,0.0
Aalter,44084,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,2,0.0
Aalter,44084,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,1,2,0.5
Aalter,44084,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,1,2,0.5
Aalter,44084,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Nederlands,0,5,0.0
Aalter,44084,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Niet Nederlands,4,5,0.8
Aalter,44084,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Onbekend,1,5,0.2
Aalter,44084,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,1,4,0.25
Aalter,44084,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,3,4,0.75
Aalter,44084,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,4,0.0
Aalter,44084,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Nederlands,0,9,0.0
Aalter,44084,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Niet Nederlands,9,9,1.0
Aalter,44084,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Onbekend,0,9,0.0
Lievegem,44085,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Nederlands,0,9,0.0
Lievegem,44085,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Niet Nederlands,9,9,1.0
Lievegem,44085,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Onbekend,0,9,0.0
Lievegem,44085,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,5,0.0
Lievegem,44085,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,5,5,1.0
Lievegem,44085,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,5,0.0
Lievegem,44085,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Nederlands,0,9,0.0
Lievegem,44085,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Niet Nederlands,9,9,1.0
Lievegem,44085,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Onbekend,0,9,0.0
Oudenaarde,45035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,1,7,0.142857
Oudenaarde,45035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,6,7,0.857143
Oudenaarde,45035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,0,7,0.0
Oudenaarde,45035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,1,9,0.111111
Oudenaarde,45035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,8,9,0.888889
Oudenaarde,45035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,0,9,0.0
Oudenaarde,45035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Nederlands,0,15,0.0
Oudenaarde,45035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Niet Nederlands,15,15,1.0
Oudenaarde,45035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Onbekend,0,15,0.0
Oudenaarde,45035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Nederlands,0,15,0.0
Oudenaarde,45035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Niet Nederlands,15,15,1.0
Oudenaarde,45035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Onbekend,0,15,0.0
Oudenaarde,45035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Nederlands,0,14,0.0
Oudenaarde,45035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Niet Nederlands,14,14,1.0
Oudenaarde,45035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Onbekend,0,14,0.0
Oudenaarde,45035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,20,0.0
Oudenaarde,45035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,20,20,1.0
Oudenaarde,45035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,20,0.0
Oudenaarde,45035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Nederlands,0,17,0.0
Oudenaarde,45035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Niet Nederlands,17,17,1.0
Oudenaarde,45035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Onbekend,0,17,0.0
Ronse,45041,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,1,0.0
Ronse,45041,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,1,1,1.0
Ronse,45041,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,0,1,0.0
Ronse,45041,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,5,0.0
Ronse,45041,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,5,5,1.0
Ronse,45041,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,0,5,0.0
Ronse,45041,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2013,Niet Nederlands,7,7,1.0
Ronse,45041,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Nederlands,0,13,0.0
Ronse,45041,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Niet Nederlands,13,13,1.0
Ronse,45041,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Onbekend,0,13,0.0
Ronse,45041,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Nederlands,0,14,0.0
Ronse,45041,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Niet Nederlands,14,14,1.0
Ronse,45041,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Onbekend,0,14,0.0
Ronse,45041,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Nederlands,0,17,0.0
Ronse,45041,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Niet Nederlands,17,17,1.0
Ronse,45041,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Onbekend,0,17,0.0
Ronse,45041,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,7,0.0
Ronse,45041,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,7,7,1.0
Ronse,45041,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,7,0.0
Ronse,45041,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Nederlands,0,15,0.0
Ronse,45041,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Niet Nederlands,15,15,1.0
Ronse,45041,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Onbekend,0,15,0.0
Brakel,45059,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,1,0.0
Brakel,45059,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,1,1,1.0
Brakel,45059,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,0,1,0.0
Brakel,45059,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,4,0.0
Brakel,45059,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,4,4,1.0
Brakel,45059,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,4,0.0
Kluisbergen,45060,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,1,0.0
Kluisbergen,45060,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,1,1,1.0
Kluisbergen,45060,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,0,1,0.0
Kluisbergen,45060,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,2,0.0
Kluisbergen,45060,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,2,2,1.0
Kluisbergen,45060,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,2,0.0
Wortegem-Petegem,45061,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,1,0.0
Wortegem-Petegem,45061,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,1,1,1.0
Wortegem-Petegem,45061,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,0,1,0.0
Maarkedal,45064,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,3,0.0
Maarkedal,45064,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,1,3,0.333333
Maarkedal,45064,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,2,3,0.666667
Maarkedal,45064,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,1,0.0
Maarkedal,45064,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,1,1,1.0
Maarkedal,45064,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,0,1,0.0
Kruisem,45068,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,3,0.0
Kruisem,45068,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,1,3,0.333333
Kruisem,45068,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,2,3,0.666667
Kruisem,45068,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,1,0.0
Kruisem,45068,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,0,1,0.0
Kruisem,45068,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,1,1,1.0
Beveren,46003,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,5,0.0
Beveren,46003,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,5,5,1.0
Beveren,46003,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,0,5,0.0
Beveren,46003,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,7,0.0
Beveren,46003,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,7,7,1.0
Beveren,46003,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,0,7,0.0
Beveren,46003,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2013,Nederlands,1,8,0.125
Beveren,46003,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2013,Niet Nederlands,6,8,0.75
Beveren,46003,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2013,Onbekend,1,8,0.125
Beveren,46003,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Nederlands,0,11,0.0
Beveren,46003,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Niet Nederlands,11,11,1.0
Beveren,46003,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Onbekend,0,11,0.0
Beveren,46003,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Nederlands,0,5,0.0
Beveren,46003,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Niet Nederlands,4,5,0.8
Beveren,46003,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Onbekend,1,5,0.2
Beveren,46003,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Nederlands,0,21,0.0
Beveren,46003,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Niet Nederlands,15,21,0.714286
Beveren,46003,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Onbekend,6,21,0.285714
Beveren,46003,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,15,0.0
Beveren,46003,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,14,15,0.933333
Beveren,46003,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,1,15,0.0666667
Beveren,46003,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Nederlands,0,25,0.0
Beveren,46003,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Niet Nederlands,25,25,1.0
Beveren,46003,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Onbekend,0,25,0.0
Kruibeke,46013,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,3,0.0
Kruibeke,46013,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,2,3,0.666667
Kruibeke,46013,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,1,3,0.333333
Kruibeke,46013,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,7,0.0
Kruibeke,46013,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,5,7,0.714286
Kruibeke,46013,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,2,7,0.285714
Kruibeke,46013,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2013,Niet Nederlands,4,5,0.8
Kruibeke,46013,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2013,Onbekend,1,5,0.2
Kruibeke,46013,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Nederlands,0,7,0.0
Kruibeke,46013,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Niet Nederlands,6,7,0.857143
Kruibeke,46013,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Onbekend,1,7,0.142857
Kruibeke,46013,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Nederlands,0,8,0.0
Kruibeke,46013,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Niet Nederlands,7,8,0.875
Kruibeke,46013,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Onbekend,1,8,0.125
Kruibeke,46013,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Nederlands,0,7,0.0
Kruibeke,46013,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Niet Nederlands,5,7,0.714286
Kruibeke,46013,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Onbekend,2,7,0.285714
Kruibeke,46013,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,9,0.0
Kruibeke,46013,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,8,9,0.888889
Kruibeke,46013,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,1,9,0.111111
Kruibeke,46013,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Nederlands,0,8,0.0
Kruibeke,46013,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Niet Nederlands,8,8,1.0
Kruibeke,46013,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Onbekend,0,8,0.0
Lokeren,46014,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,21,0.0
Lokeren,46014,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,21,21,1.0
Lokeren,46014,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,0,21,0.0
Lokeren,46014,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,18,0.0
Lokeren,46014,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,15,18,0.833333
Lokeren,46014,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,3,18,0.166667
Lokeren,46014,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2013,Niet Nederlands,17,18,0.944444
Lokeren,46014,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2013,Onbekend,1,18,0.0555556
Lokeren,46014,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Nederlands,0,7,0.0
Lokeren,46014,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Niet Nederlands,7,7,1.0
Lokeren,46014,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Onbekend,0,7,0.0
Lokeren,46014,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Nederlands,0,11,0.0
Lokeren,46014,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Niet Nederlands,11,11,1.0
Lokeren,46014,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Onbekend,0,11,0.0
Lokeren,46014,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Nederlands,0,9,0.0
Lokeren,46014,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Niet Nederlands,8,9,0.888889
Lokeren,46014,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Onbekend,1,9,0.111111
Lokeren,46014,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,12,0.0
Lokeren,46014,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,12,12,1.0
Lokeren,46014,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,12,0.0
Lokeren,46014,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Nederlands,0,13,0.0
Lokeren,46014,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Niet Nederlands,11,13,0.846154
Lokeren,46014,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Onbekend,2,13,0.153846
Sint-Gillis-Waas,46020,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,5,0.0
Sint-Gillis-Waas,46020,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,5,5,1.0
Sint-Gillis-Waas,46020,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,0,5,0.0
Sint-Gillis-Waas,46020,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,1,0.0
Sint-Gillis-Waas,46020,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,1,1,1.0
Sint-Gillis-Waas,46020,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,0,1,0.0
Sint-Gillis-Waas,46020,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Nederlands,0,5,0.0
Sint-Gillis-Waas,46020,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Niet Nederlands,5,5,1.0
Sint-Gillis-Waas,46020,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Onbekend,0,5,0.0
Sint-Gillis-Waas,46020,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,5,0.0
Sint-Gillis-Waas,46020,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,5,5,1.0
Sint-Gillis-Waas,46020,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,5,0.0
Sint-Gillis-Waas,46020,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Nederlands,0,6,0.0
Sint-Gillis-Waas,46020,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Niet Nederlands,6,6,1.0
Sint-Gillis-Waas,46020,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Onbekend,0,6,0.0
Sint-Niklaas,46021,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,58,0.0
Sint-Niklaas,46021,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,43,58,0.741379
Sint-Niklaas,46021,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,15,58,0.258621
Sint-Niklaas,46021,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,1,64,0.015625
Sint-Niklaas,46021,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,50,64,0.78125
Sint-Niklaas,46021,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,13,64,0.203125
Sint-Niklaas,46021,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2013,Nederlands,2,63,0.031746
Sint-Niklaas,46021,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2013,Niet Nederlands,52,63,0.825397
Sint-Niklaas,46021,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2013,Onbekend,9,63,0.142857
Sint-Niklaas,46021,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Nederlands,0,64,0.0
Sint-Niklaas,46021,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Niet Nederlands,60,64,0.9375
Sint-Niklaas,46021,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Onbekend,4,64,0.0625
Sint-Niklaas,46021,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Nederlands,1,123,0.00813008
Sint-Niklaas,46021,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Niet Nederlands,109,123,0.886179
Sint-Niklaas,46021,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Onbekend,13,123,0.105691
Sint-Niklaas,46021,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Nederlands,0,147,0.0
Sint-Niklaas,46021,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Niet Nederlands,136,147,0.92517
Sint-Niklaas,46021,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Onbekend,11,147,0.0748299
Sint-Niklaas,46021,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,83,0.0
Sint-Niklaas,46021,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,76,83,0.915663
Sint-Niklaas,46021,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,7,83,0.0843373
Sint-Niklaas,46021,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Nederlands,0,93,0.0
Sint-Niklaas,46021,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Niet Nederlands,75,93,0.806452
Sint-Niklaas,46021,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Onbekend,18,93,0.193548
Stekene,46024,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,1,0.0
Stekene,46024,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,1,1,1.0
Stekene,46024,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,0,1,0.0
Stekene,46024,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Nederlands,0,5,0.0
Stekene,46024,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Niet Nederlands,5,5,1.0
Stekene,46024,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Onbekend,0,5,0.0
Stekene,46024,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,1,0.0
Stekene,46024,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,1,1,1.0
Stekene,46024,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,1,0.0
Temse,46025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,5,0.0
Temse,46025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,4,5,0.8
Temse,46025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,1,5,0.2
Temse,46025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,10,0.0
Temse,46025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,10,10,1.0
Temse,46025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,0,10,0.0
Temse,46025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2013,Niet Nederlands,12,14,0.857143
Temse,46025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2013,Onbekend,2,14,0.142857
Temse,46025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Nederlands,1,9,0.111111
Temse,46025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Niet Nederlands,8,9,0.888889
Temse,46025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Onbekend,0,9,0.0
Temse,46025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Nederlands,0,8,0.0
Temse,46025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Niet Nederlands,8,8,1.0
Temse,46025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Onbekend,0,8,0.0
Temse,46025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Nederlands,0,5,0.0
Temse,46025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Niet Nederlands,5,5,1.0
Temse,46025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Onbekend,0,5,0.0
Temse,46025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,13,0.0
Temse,46025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,13,13,1.0
