Gemeente,Nis-code,Centrumstad?,Indicator,Jaar,Doelgroep,Aantal inburgeraars die een inburgeringscontract hebben ondertekend naar doelgroep,Aantal inburgeraars die een inburgeringscontract hebben ondertekend,Procent
Dessel,13006,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2011,Rechthebbend,3,9,0.333333
Dessel,13006,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2011,Verplicht           ,6,9,0.666667
Dessel,13006,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2012,Nader te bepalen,0,5,0.0
Dessel,13006,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2012,Rechthebbend,3,5,0.6
Dessel,13006,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2012,Verplicht           ,2,5,0.4
Dessel,13006,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2013,Nader te bepalen,0,10,0.0
Dessel,13006,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2013,Rechthebbend,7,10,0.7
Dessel,13006,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2013,Verplicht           ,3,10,0.3
Dessel,13006,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2014,Rechthebbend,6,8,0.75
Dessel,13006,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2014,Verplicht           ,2,8,0.25
Dessel,13006,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2015,Rechthebbend,8,10,0.8
Dessel,13006,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2015,Verplicht           ,2,10,0.2
Dessel,13006,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2016,Rechthebbend,8,20,0.4
Dessel,13006,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2016,Verplicht           ,12,20,0.6
Dessel,13006,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2017,Rechthebbend,0,19,0.0
Dessel,13006,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2017,Verplicht           ,19,19,1.0
Dessel,13006,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2018,Rechthebbend,9,19,0.473684
Dessel,13006,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2018,Verplicht           ,10,19,0.526316
Dessel,13006,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2019,Rechthebbend,10,20,0.5
Dessel,13006,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2019,Verplicht           ,10,20,0.5
Dessel,13006,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Nader te bepalen,0,15,0.0
Dessel,13006,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Rechthebbend,9,15,0.6
Dessel,13006,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Verplicht           ,6,15,0.4
Dessel,13006,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Nader te bepalen,0,17,0.0
Dessel,13006,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Rechthebbend,7,17,0.411765
Dessel,13006,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Verplicht           ,10,17,0.588235
Geel,13008,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2010,Nader te bepalen,0,72,0.0
Geel,13008,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2010,Rechthebbend,18,72,0.25
Geel,13008,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2010,Verplicht           ,54,72,0.75
Geel,13008,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2011,Nader te bepalen,1,76,0.0131579
Geel,13008,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2011,Rechthebbend,20,76,0.263158
Geel,13008,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2011,Verplicht           ,55,76,0.723684
Geel,13008,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2012,Nader te bepalen,5,71,0.0704225
Geel,13008,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2012,Rechthebbend,22,71,0.309859
Geel,13008,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2012,Verplicht           ,44,71,0.619718
Geel,13008,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2013,Nader te bepalen,0,48,0.0
Geel,13008,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2013,Rechthebbend,21,48,0.4375
Geel,13008,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2013,Verplicht           ,27,48,0.5625
Geel,13008,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2014,Rechthebbend,24,47,0.510638
Geel,13008,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2014,Verplicht           ,23,47,0.489362
Geel,13008,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2015,Rechthebbend,43,75,0.573333
Geel,13008,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2015,Verplicht           ,32,75,0.426667
Geel,13008,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2016,Rechthebbend,45,96,0.46875
Geel,13008,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2016,Verplicht           ,51,96,0.53125
Geel,13008,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2017,Rechthebbend,31,67,0.462687
Geel,13008,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2017,Verplicht           ,36,67,0.537313
Geel,13008,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2018,Rechthebbend,46,117,0.393162
Geel,13008,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2018,Verplicht           ,71,117,0.606838
Geel,13008,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2019,Rechthebbend,41,90,0.455556
Geel,13008,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2019,Verplicht           ,49,90,0.544444
Geel,13008,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Nader te bepalen,1,74,0.0135135
Geel,13008,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Rechthebbend,32,74,0.432432
Geel,13008,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Verplicht           ,41,74,0.554054
Geel,13008,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Nader te bepalen,0,116,0.0
Geel,13008,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Rechthebbend,60,116,0.517241
Geel,13008,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Verplicht           ,56,116,0.482759
Grobbendonk,13010,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2010,Nader te bepalen,0,5,0.0
Grobbendonk,13010,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2010,Rechthebbend,2,5,0.4
Grobbendonk,13010,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2010,Verplicht           ,3,5,0.6
Grobbendonk,13010,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2011,Nader te bepalen,0,18,0.0
Grobbendonk,13010,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2011,Rechthebbend,3,18,0.166667
Grobbendonk,13010,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2011,Verplicht           ,15,18,0.833333
Grobbendonk,13010,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2012,Nader te bepalen,0,4,0.0
Grobbendonk,13010,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2012,Rechthebbend,3,4,0.75
Grobbendonk,13010,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2012,Verplicht           ,1,4,0.25
Grobbendonk,13010,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2013,Nader te bepalen,0,8,0.0
Grobbendonk,13010,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2013,Rechthebbend,4,8,0.5
Grobbendonk,13010,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2013,Verplicht           ,4,8,0.5
Grobbendonk,13010,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2014,Rechthebbend,3,6,0.5
Grobbendonk,13010,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2014,Verplicht           ,3,6,0.5
Grobbendonk,13010,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2015,Rechthebbend,9,15,0.6
Grobbendonk,13010,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2015,Verplicht           ,6,15,0.4
Grobbendonk,13010,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2016,Rechthebbend,3,8,0.375
Grobbendonk,13010,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2016,Verplicht           ,5,8,0.625
Grobbendonk,13010,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2017,Rechthebbend,4,8,0.5
Grobbendonk,13010,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2017,Verplicht           ,4,8,0.5
Grobbendonk,13010,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2018,Rechthebbend,3,7,0.428571
Grobbendonk,13010,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2018,Verplicht           ,4,7,0.571429
Grobbendonk,13010,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2019,Rechthebbend,2,12,0.166667
Grobbendonk,13010,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2019,Verplicht           ,10,12,0.833333
Grobbendonk,13010,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Nader te bepalen,0,8,0.0
Grobbendonk,13010,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Rechthebbend,5,8,0.625
Grobbendonk,13010,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Verplicht           ,3,8,0.375
Grobbendonk,13010,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Nader te bepalen,0,16,0.0
Grobbendonk,13010,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Rechthebbend,8,16,0.5
Grobbendonk,13010,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Verplicht           ,8,16,0.5
Herentals,13011,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2010,Nader te bepalen,3,85,0.0352941
Herentals,13011,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2010,Rechthebbend,20,85,0.235294
Herentals,13011,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2010,Verplicht           ,62,85,0.729412
Herentals,13011,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2011,Nader te bepalen,3,76,0.0394737
Herentals,13011,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2011,Rechthebbend,10,76,0.131579
Herentals,13011,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2011,Verplicht           ,63,76,0.828947
Herentals,13011,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2012,Nader te bepalen,4,49,0.0816327
Herentals,13011,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2012,Rechthebbend,15,49,0.306122
Herentals,13011,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2012,Verplicht           ,30,49,0.612245
Herentals,13011,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2013,Nader te bepalen,0,67,0.0
Herentals,13011,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2013,Rechthebbend,37,67,0.552239
Herentals,13011,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2013,Verplicht           ,30,67,0.447761
Herentals,13011,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2014,Rechthebbend,25,50,0.5
Herentals,13011,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2014,Verplicht           ,25,50,0.5
Herentals,13011,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2015,Rechthebbend,26,62,0.419355
Herentals,13011,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2015,Verplicht           ,36,62,0.580645
Herentals,13011,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2016,Rechthebbend,45,102,0.441176
Herentals,13011,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2016,Verplicht           ,57,102,0.558824
Herentals,13011,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2017,Rechthebbend,29,88,0.329545
Herentals,13011,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2017,Verplicht           ,59,88,0.670455
Herentals,13011,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2018,Rechthebbend,27,86,0.313953
Herentals,13011,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2018,Verplicht           ,59,86,0.686047
Herentals,13011,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2019,Rechthebbend,48,96,0.5
Herentals,13011,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2019,Verplicht           ,48,96,0.5
Herentals,13011,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Nader te bepalen,0,66,0.0
Herentals,13011,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Rechthebbend,38,66,0.575758
Herentals,13011,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Verplicht           ,28,66,0.424242
Herentals,13011,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Nader te bepalen,0,73,0.0
Herentals,13011,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Rechthebbend,27,73,0.369863
Herentals,13011,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Verplicht           ,46,73,0.630137
Herenthout,13012,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2010,Nader te bepalen,0,8,0.0
Herenthout,13012,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2010,Rechthebbend,1,8,0.125
Herenthout,13012,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2010,Verplicht           ,7,8,0.875
Herenthout,13012,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2011,Nader te bepalen,0,14,0.0
Herenthout,13012,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2011,Rechthebbend,2,14,0.142857
Herenthout,13012,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2011,Verplicht           ,12,14,0.857143
Herenthout,13012,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2012,Nader te bepalen,0,10,0.0
Herenthout,13012,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2012,Rechthebbend,7,10,0.7
Herenthout,13012,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2012,Verplicht           ,3,10,0.3
Herenthout,13012,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2013,Nader te bepalen,0,10,0.0
Herenthout,13012,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2013,Rechthebbend,8,10,0.8
Herenthout,13012,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2013,Verplicht           ,2,10,0.2
Herenthout,13012,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2014,Rechthebbend,10,13,0.769231
Herenthout,13012,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2014,Verplicht           ,3,13,0.230769
Herenthout,13012,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2015,Rechthebbend,30,35,0.857143
Herenthout,13012,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2015,Verplicht           ,5,35,0.142857
Herenthout,13012,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2016,Rechthebbend,20,23,0.869565
Herenthout,13012,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2016,Verplicht           ,3,23,0.130435
Herenthout,13012,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2017,Rechthebbend,14,24,0.583333
Herenthout,13012,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2017,Verplicht           ,10,24,0.416667
Herenthout,13012,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2018,Rechthebbend,10,11,0.909091
Herenthout,13012,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2018,Verplicht           ,1,11,0.0909091
Herenthout,13012,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2019,Rechthebbend,16,20,0.8
Herenthout,13012,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2019,Verplicht           ,4,20,0.2
Herenthout,13012,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Nader te bepalen,0,11,0.0
Herenthout,13012,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Rechthebbend,10,11,0.909091
Herenthout,13012,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Verplicht           ,1,11,0.0909091
Herenthout,13012,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Nader te bepalen,0,24,0.0
Herenthout,13012,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Rechthebbend,18,24,0.75
Herenthout,13012,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Verplicht           ,6,24,0.25
Herselt,13013,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2010,Nader te bepalen,0,8,0.0
Herselt,13013,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2010,Rechthebbend,2,8,0.25
Herselt,13013,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2010,Verplicht           ,6,8,0.75
Herselt,13013,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2011,Nader te bepalen,0,6,0.0
Herselt,13013,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2011,Rechthebbend,3,6,0.5
Herselt,13013,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2011,Verplicht           ,3,6,0.5
Herselt,13013,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2012,Nader te bepalen,0,9,0.0
Herselt,13013,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2012,Rechthebbend,4,9,0.444444
Herselt,13013,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2012,Verplicht           ,5,9,0.555556
Herselt,13013,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2013,Nader te bepalen,0,5,0.0
Herselt,13013,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2013,Rechthebbend,4,5,0.8
Herselt,13013,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2013,Verplicht           ,1,5,0.2
Herselt,13013,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2014,Rechthebbend,11,13,0.846154
Herselt,13013,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2014,Verplicht           ,2,13,0.153846
Herselt,13013,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2015,Rechthebbend,7,10,0.7
Herselt,13013,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2015,Verplicht           ,3,10,0.3
Herselt,13013,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2016,Rechthebbend,8,14,0.571429
Herselt,13013,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2016,Verplicht           ,6,14,0.428571
Herselt,13013,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2017,Rechthebbend,7,12,0.583333
Herselt,13013,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2017,Verplicht           ,5,12,0.416667
Herselt,13013,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2018,Rechthebbend,3,14,0.214286
Herselt,13013,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2018,Verplicht           ,11,14,0.785714
Herselt,13013,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2019,Rechthebbend,4,10,0.4
Herselt,13013,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2019,Verplicht           ,6,10,0.6
Herselt,13013,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Nader te bepalen,0,10,0.0
Herselt,13013,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Rechthebbend,3,10,0.3
Herselt,13013,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Verplicht           ,7,10,0.7
Herselt,13013,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Nader te bepalen,0,11,0.0
Herselt,13013,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Rechthebbend,2,11,0.181818
Herselt,13013,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Verplicht           ,9,11,0.818182
Hoogstraten,13014,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2010,Nader te bepalen,0,37,0.0
Hoogstraten,13014,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2010,Rechthebbend,16,37,0.432432
Hoogstraten,13014,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2010,Verplicht           ,21,37,0.567568
