Gemeente,Nis-code,Centrumstad?,Indicator,Leeftijdsgroep,Jaar,Aantal personen met huidige niet-Belgische nationaliteit naar leeftijdsgroep,Aantal inwoners naar leeftijdsgroep,Procent
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2010,153,3565,0.0429173
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2010,128,4604,0.0278019
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2010,107,4933,0.0216907
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2011,94,2642,0.0355791
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2011,200,3234,0.0618429
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2011,169,3443,0.0490851
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2011,138,4707,0.029318
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2011,116,5070,0.0228797
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2012,112,2697,0.0415276
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2012,249,3247,0.0766862
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2012,197,3420,0.0576023
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2012,139,4758,0.029214
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2012,115,5215,0.0220518
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2013,128,2722,0.0470242
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2013,298,3320,0.089759
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2013,226,3414,0.066198
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2013,155,4820,0.0321577
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2013,117,5406,0.0216426
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2014,144,2718,0.0529801
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2014,303,3323,0.0911827
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2014,257,3352,0.0766706
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2014,146,4925,0.0296447
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2014,120,5561,0.0215789
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2015,159,2691,0.0590858
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2015,313,3296,0.0949636
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2015,253,3276,0.0772283
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2015,144,5050,0.0285149
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2015,121,5701,0.0212243
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2016,174,2669,0.065193
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2016,349,3255,0.10722
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2016,260,3213,0.0809213
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2016,147,5041,0.0291609
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2016,112,5835,0.0191945
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2017,193,2686,0.0718541
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2017,389,3265,0.119142
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2017,293,3211,0.0912488
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2017,155,5038,0.0307662
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2017,115,6065,0.0189613
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2018,187,2674,0.0699327
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2018,410,3234,0.126778
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2018,293,3178,0.0921963
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2018,157,5017,0.0312936
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2018,118,6246,0.0188921
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2019,213,2705,0.0787431
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2019,421,3177,0.132515
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2019,322,3146,0.102352
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2019,165,5009,0.0329407
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2019,121,6399,0.0189092
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2020,234,2664,0.0878378
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2020,420,3099,0.135528
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2020,358,3169,0.112969
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2020,178,4993,0.0356499
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2020,128,6538,0.0195779
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2021,243,2677,0.0907733
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2021,403,3032,0.132916
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2021,372,3148,0.11817
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2021,178,4940,0.0360324
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2021,131,6682,0.0196049
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2022,249,2620,0.0950382
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2022,409,2964,0.137989
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2022,359,3090,0.116181
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2022,201,4878,0.0412054
Blankenberge,31004,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2022,129,6856,0.0188156
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",0-17 jaar,2000,349,22460,0.0155387
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",18-34 jaar,2000,1062,26099,0.0406912
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",35-49 jaar,2000,618,25387,0.0243432
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",50-64 jaar,2000,356,20844,0.0170793
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2000,215,21456,0.0100205
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",0-17 jaar,2001,336,22374,0.0150174
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",18-34 jaar,2001,1072,25872,0.0414348
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",35-49 jaar,2001,642,25547,0.0251302
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",50-64 jaar,2001,370,20992,0.0176258
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2001,211,21774,0.00969046
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",0-17 jaar,2002,347,22235,0.015606
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",18-34 jaar,2002,1082,25589,0.0422838
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",35-49 jaar,2002,691,25781,0.0268027
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",50-64 jaar,2002,378,21071,0.0179393
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2002,224,22160,0.0101083
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",0-17 jaar,2003,306,21984,0.0139192
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",18-34 jaar,2003,1133,25257,0.0448589
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",35-49 jaar,2003,711,25785,0.0275742
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",50-64 jaar,2003,392,21227,0.018467
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2003,226,22558,0.0100186
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",0-17 jaar,2004,321,21890,0.0146642
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",18-34 jaar,2004,1139,25054,0.0454618
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",35-49 jaar,2004,737,25759,0.0286114
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",50-64 jaar,2004,403,21397,0.0188344
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2004,227,22925,0.00990185
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",0-17 jaar,2005,320,21622,0.0147997
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",18-34 jaar,2005,1152,24881,0.0463004
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",35-49 jaar,2005,767,25769,0.0297644
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",50-64 jaar,2005,421,21692,0.0194081
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2005,242,23363,0.0103583
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",0-17 jaar,2006,360,21443,0.0167887
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",18-34 jaar,2006,1191,24385,0.0488415
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",35-49 jaar,2006,779,25650,0.0303704
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",50-64 jaar,2006,447,22193,0.0201415
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2006,256,23553,0.0108691
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",0-17 jaar,2007,371,21250,0.0174588
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",18-34 jaar,2007,1253,23869,0.0524949
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",35-49 jaar,2007,836,25475,0.0328165
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",50-64 jaar,2007,467,22756,0.0205221
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2007,266,23632,0.0112559
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",0-17 jaar,2008,423,21067,0.0200788
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",18-34 jaar,2008,1405,23700,0.0592827
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",35-49 jaar,2008,950,25223,0.037664
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",50-64 jaar,2008,496,23194,0.0213848
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2008,296,23929,0.0123699
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",0-17 jaar,2009,458,20914,0.0218992
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",18-34 jaar,2009,1384,23360,0.0592466
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",35-49 jaar,2009,978,24764,0.0394928
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",50-64 jaar,2009,532,23661,0.0224843
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2009,311,24270,0.0128142
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",0-17 jaar,2010,520,20647,0.0251853
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",18-34 jaar,2010,1391,23213,0.0599233
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",35-49 jaar,2010,1043,24339,0.042853
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",50-64 jaar,2010,550,23949,0.0229655
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2010,319,24593,0.0129712
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",0-17 jaar,2011,529,20376,0.0259619
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",18-34 jaar,2011,1545,23421,0.0659664
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",35-49 jaar,2011,1087,23900,0.0454812
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",50-64 jaar,2011,559,24224,0.0230763
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2011,348,24964,0.0139401
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",0-17 jaar,2012,591,20248,0.0291881
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",18-34 jaar,2012,1738,23550,0.0738004
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",35-49 jaar,2012,1192,23568,0.0505771
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",50-64 jaar,2012,558,24185,0.0230722
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2012,365,25619,0.0142472
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",0-17 jaar,2013,673,20122,0.033446
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",18-34 jaar,2013,2017,23686,0.0851558
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",35-49 jaar,2013,1302,23342,0.0557793
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",50-64 jaar,2013,598,24387,0.0245213
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2013,372,26040,0.0142857
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",0-17 jaar,2014,732,20096,0.0364252
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",18-34 jaar,2014,1746,23259,0.0750677
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",35-49 jaar,2014,1423,23171,0.061413
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",50-64 jaar,2014,612,24481,0.024999
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2014,398,26370,0.0150929
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",0-17 jaar,2015,790,19978,0.0395435
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",18-34 jaar,2015,2124,23517,0.0903176
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",35-49 jaar,2015,1548,22920,0.0675393
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",50-64 jaar,2015,653,24746,0.0263881
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2015,401,26725,0.0150047
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",0-17 jaar,2016,864,19774,0.0436937
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",18-34 jaar,2016,2236,23631,0.0946215
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",35-49 jaar,2016,1674,22614,0.0740249
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",50-64 jaar,2016,690,24922,0.0276864
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2016,414,27112,0.01527
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",0-17 jaar,2017,1013,19775,0.0512263
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",18-34 jaar,2017,2423,23549,0.102892
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",35-49 jaar,2017,1787,22368,0.0798909
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",50-64 jaar,2017,749,25079,0.0298656
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2017,407,27416,0.0148453
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",0-17 jaar,2018,1150,19664,0.0584825
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",18-34 jaar,2018,2589,23530,0.11003
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",35-49 jaar,2018,1950,22219,0.0877627
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",50-64 jaar,2018,818,25081,0.0326143
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2018,425,27790,0.0152933
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",0-17 jaar,2019,1299,19579,0.0663466
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",18-34 jaar,2019,2727,23468,0.116201
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",35-49 jaar,2019,2109,22102,0.0954212
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",50-64 jaar,2019,902,25084,0.0359592
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2019,430,28092,0.0153068
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",0-17 jaar,2020,1436,19577,0.0733514
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",18-34 jaar,2020,2975,23541,0.126375
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",35-49 jaar,2020,2199,21886,0.100475
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",50-64 jaar,2020,944,25155,0.0375273
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2020,461,28497,0.0161771
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",0-17 jaar,2021,1428,19410,0.0735703
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",18-34 jaar,2021,2888,23423,0.123298
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",35-49 jaar,2021,2239,21624,0.103542
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",50-64 jaar,2021,990,25192,0.0392982
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2021,487,28818,0.0168992
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",0-17 jaar,2022,1402,19349,0.0724585
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",18-34 jaar,2022,2988,23303,0.128224
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",35-49 jaar,2022,2306,21449,0.107511
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",50-64 jaar,2022,1060,25173,0.0421086
Brugge,31005,Ja,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2022,511,29235,0.017479
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2000,11,2517,0.00437028
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2000,29,2273,0.0127585
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2000,39,2696,0.0144659
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2000,23,1730,0.0132948
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2000,13,1842,0.00705755
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2001,11,2481,0.0044337
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2001,36,2272,0.0158451
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2001,43,2724,0.0157856
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2001,22,1746,0.0126002
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2001,13,1857,0.00700054
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2002,10,2395,0.00417537
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2002,30,2238,0.0134048
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2002,50,2722,0.0183688
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2002,18,1787,0.0100727
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2002,14,1896,0.00738397
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2003,11,2358,0.00466497
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2003,24,2209,0.0108646
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2003,51,2690,0.0189591
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2003,25,1838,0.0136017
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2003,16,1906,0.00839454
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2004,11,2282,0.00482033
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2004,28,2147,0.0130415
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2004,44,2661,0.0165351
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2004,26,1878,0.0138445
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2004,15,1954,0.00767656
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2005,8,2226,0.00359389
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2005,32,2094,0.0152818
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2005,50,2626,0.0190404
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2005,28,1930,0.0145078
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2005,15,1999,0.00750375
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2006,14,2187,0.00640146
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2006,39,2068,0.0188588
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2006,58,2607,0.0222478
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2006,34,2031,0.0167405
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2006,16,2006,0.00797607
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2007,11,2123,0.00518135
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2007,32,2076,0.0154143
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2007,52,2509,0.0207254
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2007,38,2139,0.0177653
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2007,17,2006,0.00847458
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2008,14,2103,0.00665716
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2008,32,2062,0.0155189
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2008,60,2458,0.0244101
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2008,41,2232,0.0183692
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2008,18,2019,0.0089153
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2009,20,2063,0.00969462
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2009,33,2073,0.015919
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2009,62,2363,0.0262378
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2009,37,2314,0.0159896
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2009,20,2020,0.00990099
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2010,20,2021,0.00989609
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2010,34,2080,0.0163462
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2010,73,2297,0.0317806
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2010,37,2389,0.0154877
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2010,20,2052,0.00974659
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2011,17,1996,0.00851703
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2011,36,2120,0.0169811
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2011,63,2207,0.0285455
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2011,40,2456,0.0162866
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2011,24,2066,0.0116167
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2012,13,1979,0.00656897
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2012,40,2101,0.0190386
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2012,64,2127,0.0300893
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2012,40,2516,0.0158983
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2012,23,2121,0.0108439
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2013,17,1953,0.00870456
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2013,49,2125,0.0230588
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2013,66,2045,0.0322738
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2013,38,2580,0.0147287
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2013,25,2152,0.0116171
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2014,18,1922,0.00936524
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2014,51,2116,0.0241021
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2014,68,1990,0.0341709
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2014,47,2622,0.0179252
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2014,29,2195,0.0132118
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2015,17,1945,0.00874036
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2015,55,2103,0.0261531
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2015,64,1916,0.0334029
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2015,50,2667,0.0187477
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2015,28,2252,0.0124334
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2016,22,1919,0.0114643
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2016,60,2098,0.0285987
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2016,77,1901,0.040505
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2016,53,2707,0.0195789
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2016,28,2282,0.0122699
Damme,31006,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2017,33,1937,0.0170367
