Jaar/Maand,Dag,Productgroep,Product,Prijs incl. BTW
apr22,15apr22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),1.251
apr22,15apr22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),1.351
apr22,15apr22,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),1.176
apr22,15apr22,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),1.208
apr22,15apr22,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),1.314
apr22,15apr22,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),1.335
apr22,15apr22,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),1.304
apr22,15apr22,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.438
apr22,15apr22,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),1.388
apr22,15apr22,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),1.356
apr22,15apr22,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.491
apr22,15apr22,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),1.08
apr22,15apr22,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),1.155
apr22,15apr22,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),1.002
apr22,15apr22,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),1.132
apr22,15apr22,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),1.057
apr22,15apr22,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),779.73
apr22,16apr22,Benzines,Benzine 95 RON E5 (€/L),1.88
apr22,16apr22,Benzines,Benzine 95 RON E10 (€/L),1.808
apr22,16apr22,Benzines,Benzine 98 RON E5 (€/L),1.915
apr22,16apr22,Benzines,Benzine 98 RON E10 (€/L),1.869
apr22,16apr22,Gasolie Diesel wegvervoer,Diesel B7 (€/L),2.029
apr22,16apr22,Gasolie Diesel wegvervoer,Diesel B10 (€/L),2.006
apr22,16apr22,Gasolie Diesel wegvervoer,Diesel B20 (€/L),2.041
apr22,16apr22,Gasolie Diesel wegvervoer,Diesel B30 (€/L),2.13
apr22,16apr22,Gasolie Diesel wegvervoer,Diesel XTL (€/L),3.625
apr22,16apr22,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),1.266
apr22,16apr22,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),1.298
apr22,16apr22,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),1.243
apr22,16apr22,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),1.275
apr22,16apr22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),1.271
apr22,16apr22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),1.303
apr22,16apr22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),1.403
apr22,16apr22,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),1.229
apr22,16apr22,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),1.261
apr22,16apr22,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),1.367
apr22,16apr22,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),1.335
apr22,16apr22,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),1.304
apr22,16apr22,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.438
apr22,16apr22,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),1.388
apr22,16apr22,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),1.356
apr22,16apr22,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.491
apr22,16apr22,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),1.08
apr22,16apr22,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),1.155
apr22,16apr22,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),1.002
apr22,16apr22,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),1.132
apr22,16apr22,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),1.057
apr22,16apr22,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),779.73
apr22,17apr22,Benzines,Benzine 95 RON E5 (€/L),1.88
apr22,17apr22,Benzines,Benzine 95 RON E10 (€/L),1.808
apr22,17apr22,Benzines,Benzine 98 RON E5 (€/L),1.915
apr22,17apr22,Benzines,Benzine 98 RON E10 (€/L),1.869
apr22,17apr22,Gasolie Diesel wegvervoer,Diesel B7 (€/L),2.029
apr22,17apr22,Gasolie Diesel wegvervoer,Diesel B10 (€/L),2.006
apr22,17apr22,Gasolie Diesel wegvervoer,Diesel B20 (€/L),2.041
apr22,17apr22,Gasolie Diesel wegvervoer,Diesel B30 (€/L),2.13
apr22,17apr22,Gasolie Diesel wegvervoer,Diesel XTL (€/L),3.625
apr22,17apr22,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),1.266
apr22,17apr22,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),1.298
apr22,17apr22,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),1.243
apr22,17apr22,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),1.275
apr22,17apr22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),1.271
apr22,17apr22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),1.303
apr22,17apr22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),1.403
apr22,17apr22,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),1.229
apr22,17apr22,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),1.261
apr22,17apr22,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),1.367
apr22,17apr22,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),1.335
apr22,17apr22,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),1.304
apr22,17apr22,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.438
apr22,17apr22,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),1.388
apr22,17apr22,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),1.356
apr22,17apr22,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.491
apr22,17apr22,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),1.08
apr22,17apr22,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),1.155
apr22,17apr22,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),1.002
apr22,17apr22,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),1.132
apr22,17apr22,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),1.057
apr22,17apr22,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),779.73
apr22,18apr22,Benzines,Benzine 95 RON E5 (€/L),1.88
apr22,18apr22,Benzines,Benzine 95 RON E10 (€/L),1.808
apr22,18apr22,Benzines,Benzine 98 RON E5 (€/L),1.915
apr22,18apr22,Benzines,Benzine 98 RON E10 (€/L),1.869
apr22,18apr22,Gasolie Diesel wegvervoer,Diesel B7 (€/L),2.029
apr22,18apr22,Gasolie Diesel wegvervoer,Diesel B10 (€/L),2.006
apr22,18apr22,Gasolie Diesel wegvervoer,Diesel B20 (€/L),2.041
apr22,18apr22,Gasolie Diesel wegvervoer,Diesel B30 (€/L),2.13
apr22,18apr22,Gasolie Diesel wegvervoer,Diesel XTL (€/L),3.625
apr22,18apr22,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),1.266
apr22,18apr22,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),1.298
apr22,18apr22,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),1.243
apr22,18apr22,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),1.275
apr22,18apr22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),1.271
apr22,18apr22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),1.303
apr22,18apr22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),1.403
apr22,18apr22,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),1.229
apr22,18apr22,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),1.261
apr22,18apr22,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),1.367
apr22,18apr22,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),1.335
apr22,18apr22,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),1.304
apr22,18apr22,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.438
apr22,18apr22,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),1.388
apr22,18apr22,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),1.356
apr22,18apr22,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.491
apr22,18apr22,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),1.08
apr22,18apr22,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),1.155
apr22,18apr22,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),1.002
apr22,18apr22,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),1.132
apr22,18apr22,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),1.057
apr22,18apr22,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),779.73
apr22,19apr22,Benzines,Benzine 95 RON E5 (€/L),1.88
apr22,19apr22,Benzines,Benzine 95 RON E10 (€/L),1.808
apr22,19apr22,Benzines,Benzine 98 RON E5 (€/L),1.915
apr22,19apr22,Benzines,Benzine 98 RON E10 (€/L),1.869
apr22,19apr22,Gasolie Diesel wegvervoer,Diesel B7 (€/L),2.029
apr22,19apr22,Gasolie Diesel wegvervoer,Diesel B10 (€/L),2.006
apr22,19apr22,Gasolie Diesel wegvervoer,Diesel B20 (€/L),2.041
apr22,19apr22,Gasolie Diesel wegvervoer,Diesel B30 (€/L),2.13
apr22,19apr22,Gasolie Diesel wegvervoer,Diesel XTL (€/L),3.625
apr22,19apr22,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),1.266
apr22,19apr22,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),1.298
apr22,19apr22,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),1.243
apr22,19apr22,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),1.275
apr22,19apr22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),1.271
apr22,19apr22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),1.303
apr22,19apr22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),1.403
apr22,19apr22,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),1.229
apr22,19apr22,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),1.261
apr22,19apr22,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),1.367
apr22,19apr22,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),1.335
apr22,19apr22,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),1.304
apr22,19apr22,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.438
apr22,19apr22,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),1.388
apr22,19apr22,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),1.356
apr22,19apr22,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.491
apr22,19apr22,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),1.08
apr22,19apr22,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),1.155
apr22,19apr22,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),1.002
apr22,19apr22,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),1.132
apr22,19apr22,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),1.057
apr22,19apr22,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),779.73
apr22,20apr22,Benzines,Benzine 95 RON E5 (€/L),1.88
apr22,20apr22,Benzines,Benzine 95 RON E10 (€/L),1.808
apr22,20apr22,Benzines,Benzine 98 RON E5 (€/L),1.915
apr22,20apr22,Benzines,Benzine 98 RON E10 (€/L),1.869
apr22,20apr22,Gasolie Diesel wegvervoer,Diesel B7 (€/L),2.029
apr22,20apr22,Gasolie Diesel wegvervoer,Diesel B10 (€/L),2.006
apr22,20apr22,Gasolie Diesel wegvervoer,Diesel B20 (€/L),2.041
apr22,20apr22,Gasolie Diesel wegvervoer,Diesel B30 (€/L),2.13
apr22,20apr22,Gasolie Diesel wegvervoer,Diesel XTL (€/L),3.625
apr22,20apr22,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),1.266
apr22,20apr22,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),1.298
apr22,20apr22,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),1.243
apr22,20apr22,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),1.275
apr22,20apr22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),1.271
apr22,20apr22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),1.303
apr22,20apr22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),1.403
apr22,20apr22,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),1.229
apr22,20apr22,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),1.261
apr22,20apr22,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),1.367
apr22,20apr22,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),1.335
apr22,20apr22,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),1.304
apr22,20apr22,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.438
apr22,20apr22,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),1.388
apr22,20apr22,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),1.356
apr22,20apr22,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.491
apr22,20apr22,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),1.08
apr22,20apr22,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),1.155
apr22,20apr22,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),1.002
apr22,20apr22,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),1.132
apr22,20apr22,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),1.057
apr22,20apr22,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),767.71
apr22,21apr22,Benzines,Benzine 95 RON E5 (€/L),1.88
apr22,21apr22,Benzines,Benzine 95 RON E10 (€/L),1.808
apr22,21apr22,Benzines,Benzine 98 RON E5 (€/L),1.915
apr22,21apr22,Benzines,Benzine 98 RON E10 (€/L),1.869
apr22,21apr22,Gasolie Diesel wegvervoer,Diesel B7 (€/L),2.029
apr22,21apr22,Gasolie Diesel wegvervoer,Diesel B10 (€/L),2.006
apr22,21apr22,Gasolie Diesel wegvervoer,Diesel B20 (€/L),2.041
apr22,21apr22,Gasolie Diesel wegvervoer,Diesel B30 (€/L),2.13
apr22,21apr22,Gasolie Diesel wegvervoer,Diesel XTL (€/L),3.625
apr22,21apr22,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),1.258
apr22,21apr22,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),1.29
apr22,21apr22,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),1.236
apr22,21apr22,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),1.267
apr22,21apr22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),1.263
apr22,21apr22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),1.295
apr22,21apr22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),1.396
apr22,21apr22,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),1.221
apr22,21apr22,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),1.253
apr22,21apr22,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),1.359
apr22,21apr22,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),1.41
apr22,21apr22,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),1.378
apr22,21apr22,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.513
apr22,21apr22,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),1.466
apr22,21apr22,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),1.434
apr22,21apr22,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.569
apr22,21apr22,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),1.08
apr22,21apr22,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),1.155
apr22,21apr22,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),1.002
apr22,21apr22,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),1.132
apr22,21apr22,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),1.057
apr22,21apr22,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),767.71
apr22,22apr22,Benzines,Benzine 95 RON E5 (€/L),1.88
apr22,22apr22,Benzines,Benzine 95 RON E10 (€/L),1.808
apr22,22apr22,Benzines,Benzine 98 RON E5 (€/L),1.915
apr22,22apr22,Benzines,Benzine 98 RON E10 (€/L),1.869
apr22,22apr22,Gasolie Diesel wegvervoer,Diesel B7 (€/L),2.029
apr22,22apr22,Gasolie Diesel wegvervoer,Diesel B10 (€/L),2.006
apr22,22apr22,Gasolie Diesel wegvervoer,Diesel B20 (€/L),2.041
apr22,22apr22,Gasolie Diesel wegvervoer,Diesel B30 (€/L),2.13
apr22,22apr22,Gasolie Diesel wegvervoer,Diesel XTL (€/L),3.625
apr22,22apr22,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),1.273
apr22,22apr22,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),1.305
apr22,22apr22,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),1.25
apr22,22apr22,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),1.282
apr22,22apr22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),1.278
apr22,22apr22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),1.31
apr22,22apr22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),1.411
apr22,22apr22,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),1.244
apr22,22apr22,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),1.276
apr22,22apr22,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),1.381
apr22,22apr22,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),1.41
apr22,22apr22,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),1.378
apr22,22apr22,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.513
apr22,22apr22,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),1.466
apr22,22apr22,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),1.434
apr22,22apr22,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.569
apr22,22apr22,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),1.08
apr22,22apr22,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),1.155
apr22,22apr22,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),1.002
apr22,22apr22,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),1.132
apr22,22apr22,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),1.057
apr22,22apr22,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),767.71
apr22,23apr22,Benzines,Benzine 95 RON E5 (€/L),1.901
apr22,23apr22,Benzines,Benzine 95 RON E10 (€/L),1.839
apr22,23apr22,Benzines,Benzine 98 RON E5 (€/L),1.931
apr22,23apr22,Benzines,Benzine 98 RON E10 (€/L),1.887
apr22,23apr22,Gasolie Diesel wegvervoer,Diesel B7 (€/L),2.013
apr22,23apr22,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.988
apr22,23apr22,Gasolie Diesel wegvervoer,Diesel B20 (€/L),2.022
apr22,23apr22,Gasolie Diesel wegvervoer,Diesel B30 (€/L),2.108
apr22,23apr22,Gasolie Diesel wegvervoer,Diesel XTL (€/L),3.601
apr22,23apr22,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),1.25
apr22,23apr22,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),1.282
apr22,23apr22,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),1.227
apr22,23apr22,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),1.259
apr22,23apr22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),1.255
apr22,23apr22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),1.287
apr22,23apr22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),1.387
apr22,23apr22,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),1.227
apr22,23apr22,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),1.259
apr22,23apr22,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),1.365
apr22,23apr22,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),1.41
apr22,23apr22,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),1.378
apr22,23apr22,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.513
apr22,23apr22,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),1.466
apr22,23apr22,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),1.434
apr22,23apr22,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.569
apr22,23apr22,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),1.08
apr22,23apr22,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),1.155
apr22,23apr22,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),1.002
apr22,23apr22,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),1.132
apr22,23apr22,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),1.057
apr22,23apr22,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),767.71
apr22,24apr22,Benzines,Benzine 95 RON E5 (€/L),1.901
apr22,24apr22,Benzines,Benzine 95 RON E10 (€/L),1.839
apr22,24apr22,Benzines,Benzine 98 RON E5 (€/L),1.931
apr22,24apr22,Benzines,Benzine 98 RON E10 (€/L),1.887
apr22,24apr22,Gasolie Diesel wegvervoer,Diesel B7 (€/L),2.013
apr22,24apr22,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.988
apr22,24apr22,Gasolie Diesel wegvervoer,Diesel B20 (€/L),2.022
apr22,24apr22,Gasolie Diesel wegvervoer,Diesel B30 (€/L),2.108
apr22,24apr22,Gasolie Diesel wegvervoer,Diesel XTL (€/L),3.601
apr22,24apr22,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),1.25
apr22,24apr22,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),1.282
apr22,24apr22,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),1.227
apr22,24apr22,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),1.259
apr22,24apr22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),1.255
apr22,24apr22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),1.287
apr22,24apr22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),1.387
apr22,24apr22,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),1.227
apr22,24apr22,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),1.259
apr22,24apr22,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),1.365
apr22,24apr22,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),1.41
apr22,24apr22,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),1.378
apr22,24apr22,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.513
apr22,24apr22,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),1.466
apr22,24apr22,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),1.434
apr22,24apr22,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.569
apr22,24apr22,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),1.08
