Jaar/Maand,Dag,Productgroep,Product,Prijs incl. BTW
jan23,26jan23,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),1.335
jan23,26jan23,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),1.3
jan23,26jan23,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.439
jan23,26jan23,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.764
jan23,26jan23,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.844
jan23,26jan23,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.74
jan23,26jan23,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.877
jan23,26jan23,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.797
jan23,26jan23,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),594.04
jan23,27jan23,Benzines,Benzine 95 RON E5 (€/L),1.876
jan23,27jan23,Benzines,Benzine 95 RON E10 (€/L),1.812
jan23,27jan23,Benzines,Benzine 98 RON E5 (€/L),2.021
jan23,27jan23,Benzines,Benzine 98 RON E10 (€/L),1.983
jan23,27jan23,Gasolie Diesel wegvervoer,Diesel B7 (€/L),1.832
jan23,27jan23,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.817
jan23,27jan23,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.851
jan23,27jan23,Gasolie Diesel wegvervoer,Diesel B30 (€/L),1.928
jan23,27jan23,Gasolie Diesel wegvervoer,Diesel XTL (€/L),3.06
jan23,27jan23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),1.083
jan23,27jan23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),1.118
jan23,27jan23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),1.06
jan23,27jan23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),1.095
jan23,27jan23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),1.088
jan23,27jan23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),1.123
jan23,27jan23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),1.224
jan23,27jan23,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),1.053
jan23,27jan23,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),1.089
jan23,27jan23,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),1.195
jan23,27jan23,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),1.241
jan23,27jan23,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),1.206
jan23,27jan23,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.345
jan23,27jan23,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),1.289
jan23,27jan23,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),1.253
jan23,27jan23,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.393
jan23,27jan23,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.764
jan23,27jan23,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.844
jan23,27jan23,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.74
jan23,27jan23,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.877
jan23,27jan23,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.797
jan23,27jan23,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),594.04
jan23,28jan23,Benzines,Benzine 95 RON E5 (€/L),1.876
jan23,28jan23,Benzines,Benzine 95 RON E10 (€/L),1.812
jan23,28jan23,Benzines,Benzine 98 RON E5 (€/L),2.021
jan23,28jan23,Benzines,Benzine 98 RON E10 (€/L),1.983
jan23,28jan23,Gasolie Diesel wegvervoer,Diesel B7 (€/L),1.832
jan23,28jan23,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.817
jan23,28jan23,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.851
jan23,28jan23,Gasolie Diesel wegvervoer,Diesel B30 (€/L),1.928
jan23,28jan23,Gasolie Diesel wegvervoer,Diesel XTL (€/L),3.06
jan23,28jan23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),1.088
jan23,28jan23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),1.123
jan23,28jan23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),1.065
jan23,28jan23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),1.1
jan23,28jan23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),1.092
jan23,28jan23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),1.128
jan23,28jan23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),1.229
jan23,28jan23,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),1.058
jan23,28jan23,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),1.093
jan23,28jan23,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),1.199
jan23,28jan23,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),1.241
jan23,28jan23,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),1.206
jan23,28jan23,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.345
jan23,28jan23,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),1.289
jan23,28jan23,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),1.253
jan23,28jan23,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.393
jan23,28jan23,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.764
jan23,28jan23,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.844
jan23,28jan23,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.74
jan23,28jan23,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.877
jan23,28jan23,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.797
jan23,28jan23,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),594.04
jan23,29jan23,Benzines,Benzine 95 RON E5 (€/L),1.876
jan23,29jan23,Benzines,Benzine 95 RON E10 (€/L),1.812
jan23,29jan23,Benzines,Benzine 98 RON E5 (€/L),2.021
jan23,29jan23,Benzines,Benzine 98 RON E10 (€/L),1.983
jan23,29jan23,Gasolie Diesel wegvervoer,Diesel B7 (€/L),1.832
jan23,29jan23,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.817
jan23,29jan23,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.851
jan23,29jan23,Gasolie Diesel wegvervoer,Diesel B30 (€/L),1.928
jan23,29jan23,Gasolie Diesel wegvervoer,Diesel XTL (€/L),3.06
jan23,29jan23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),1.088
jan23,29jan23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),1.123
jan23,29jan23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),1.065
jan23,29jan23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),1.1
jan23,29jan23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),1.092
jan23,29jan23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),1.128
jan23,29jan23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),1.229
jan23,29jan23,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),1.058
jan23,29jan23,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),1.093
jan23,29jan23,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),1.199
jan23,29jan23,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),1.241
jan23,29jan23,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),1.206
jan23,29jan23,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.345
jan23,29jan23,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),1.289
jan23,29jan23,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),1.253
jan23,29jan23,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.393
jan23,29jan23,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.764
jan23,29jan23,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.844
jan23,29jan23,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.74
jan23,29jan23,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.877
jan23,29jan23,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.797
jan23,29jan23,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),594.04
jan23,30jan23,Benzines,Benzine 95 RON E5 (€/L),1.876
jan23,30jan23,Benzines,Benzine 95 RON E10 (€/L),1.812
jan23,30jan23,Benzines,Benzine 98 RON E5 (€/L),2.021
jan23,30jan23,Benzines,Benzine 98 RON E10 (€/L),1.983
jan23,30jan23,Gasolie Diesel wegvervoer,Diesel B7 (€/L),1.832
jan23,30jan23,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.817
jan23,30jan23,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.851
jan23,30jan23,Gasolie Diesel wegvervoer,Diesel B30 (€/L),1.928
jan23,30jan23,Gasolie Diesel wegvervoer,Diesel XTL (€/L),3.06
jan23,30jan23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),1.088
jan23,30jan23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),1.123
jan23,30jan23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),1.065
jan23,30jan23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),1.1
jan23,30jan23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),1.092
jan23,30jan23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),1.128
jan23,30jan23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),1.229
jan23,30jan23,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),1.058
jan23,30jan23,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),1.093
jan23,30jan23,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),1.199
jan23,30jan23,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),1.241
jan23,30jan23,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),1.206
jan23,30jan23,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.345
jan23,30jan23,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),1.289
jan23,30jan23,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),1.253
jan23,30jan23,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.393
jan23,30jan23,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.764
jan23,30jan23,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.844
jan23,30jan23,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.74
jan23,30jan23,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.877
jan23,30jan23,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.797
jan23,30jan23,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),594.04
jan23,31jan23,Benzines,Benzine 95 RON E5 (€/L),1.876
jan23,31jan23,Benzines,Benzine 95 RON E10 (€/L),1.812
jan23,31jan23,Benzines,Benzine 98 RON E5 (€/L),2.021
jan23,31jan23,Benzines,Benzine 98 RON E10 (€/L),1.983
jan23,31jan23,Gasolie Diesel wegvervoer,Diesel B7 (€/L),1.832
jan23,31jan23,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.817
jan23,31jan23,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.851
jan23,31jan23,Gasolie Diesel wegvervoer,Diesel B30 (€/L),1.928
jan23,31jan23,Gasolie Diesel wegvervoer,Diesel XTL (€/L),3.06
jan23,31jan23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),1.066
jan23,31jan23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),1.101
jan23,31jan23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),1.043
jan23,31jan23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),1.078
jan23,31jan23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),1.071
jan23,31jan23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),1.106
jan23,31jan23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),1.207
jan23,31jan23,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),1.034
jan23,31jan23,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),1.07
jan23,31jan23,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),1.176
jan23,31jan23,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),1.241
jan23,31jan23,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),1.206
jan23,31jan23,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.345
jan23,31jan23,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),1.289
jan23,31jan23,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),1.253
jan23,31jan23,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.393
jan23,31jan23,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.764
jan23,31jan23,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.844
jan23,31jan23,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.74
jan23,31jan23,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.877
jan23,31jan23,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.797
jan23,31jan23,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),594.04
feb23,01feb23,Benzines,Benzine 95 RON E5 (€/L),1.876
feb23,01feb23,Benzines,Benzine 95 RON E10 (€/L),1.812
feb23,01feb23,Benzines,Benzine 98 RON E5 (€/L),2.021
feb23,01feb23,Benzines,Benzine 98 RON E10 (€/L),1.983
feb23,01feb23,Gasolie Diesel wegvervoer,Diesel B7 (€/L),1.832
feb23,01feb23,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.817
feb23,01feb23,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.851
feb23,01feb23,Gasolie Diesel wegvervoer,Diesel B30 (€/L),1.928
feb23,01feb23,Gasolie Diesel wegvervoer,Diesel XTL (€/L),3.06
feb23,01feb23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),1.034
feb23,01feb23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),1.07
feb23,01feb23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),1.011
feb23,01feb23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),1.047
feb23,01feb23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),1.039
feb23,01feb23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),1.075
feb23,01feb23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),1.176
feb23,01feb23,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),1.004
feb23,01feb23,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),1.04
feb23,01feb23,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),1.146
feb23,01feb23,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),1.241
feb23,01feb23,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),1.206
feb23,01feb23,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.345
feb23,01feb23,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),1.289
feb23,01feb23,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),1.253
feb23,01feb23,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.393
feb23,01feb23,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.804
feb23,01feb23,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.884
feb23,01feb23,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.766
feb23,01feb23,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.903
feb23,01feb23,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.823
feb23,01feb23,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),594.04
feb23,02feb23,Benzines,Benzine 95 RON E5 (€/L),1.876
feb23,02feb23,Benzines,Benzine 95 RON E10 (€/L),1.812
feb23,02feb23,Benzines,Benzine 98 RON E5 (€/L),2.021
feb23,02feb23,Benzines,Benzine 98 RON E10 (€/L),1.983
feb23,02feb23,Gasolie Diesel wegvervoer,Diesel B7 (€/L),1.781
feb23,02feb23,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.766
feb23,02feb23,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.795
feb23,02feb23,Gasolie Diesel wegvervoer,Diesel B30 (€/L),1.861
feb23,02feb23,Gasolie Diesel wegvervoer,Diesel XTL (€/L),2.899
feb23,02feb23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),1.045
feb23,02feb23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),1.081
feb23,02feb23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),1.023
feb23,02feb23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),1.058
feb23,02feb23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),1.05
feb23,02feb23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),1.086
feb23,02feb23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),1.187
feb23,02feb23,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),1.015
feb23,02feb23,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),1.051
feb23,02feb23,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),1.157
feb23,02feb23,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),1.241
feb23,02feb23,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),1.206
feb23,02feb23,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.345
feb23,02feb23,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),1.289
feb23,02feb23,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),1.253
feb23,02feb23,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.393
feb23,02feb23,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.804
feb23,02feb23,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.884
feb23,02feb23,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.766
feb23,02feb23,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.903
feb23,02feb23,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.823
feb23,02feb23,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),594.04
feb23,03feb23,Benzines,Benzine 95 RON E5 (€/L),1.876
feb23,03feb23,Benzines,Benzine 95 RON E10 (€/L),1.812
feb23,03feb23,Benzines,Benzine 98 RON E5 (€/L),2.021
feb23,03feb23,Benzines,Benzine 98 RON E10 (€/L),1.983
feb23,03feb23,Gasolie Diesel wegvervoer,Diesel B7 (€/L),1.781
feb23,03feb23,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.766
feb23,03feb23,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.795
feb23,03feb23,Gasolie Diesel wegvervoer,Diesel B30 (€/L),1.861
feb23,03feb23,Gasolie Diesel wegvervoer,Diesel XTL (€/L),2.899
feb23,03feb23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),1.011
feb23,03feb23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),1.046
feb23,03feb23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),0.988
feb23,03feb23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),1.023
feb23,03feb23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),1.015
feb23,03feb23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),1.051
feb23,03feb23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),1.152
feb23,03feb23,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),0.979
feb23,03feb23,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),1.014
feb23,03feb23,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),1.12
feb23,03feb23,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),1.159
feb23,03feb23,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),1.123
feb23,03feb23,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.263
feb23,03feb23,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),1.203
feb23,03feb23,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),1.167
feb23,03feb23,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.306
feb23,03feb23,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.804
feb23,03feb23,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.884
feb23,03feb23,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.766
feb23,03feb23,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.903
feb23,03feb23,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.823
feb23,03feb23,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),594.04
feb23,04feb23,Benzines,Benzine 95 RON E5 (€/L),1.803
feb23,04feb23,Benzines,Benzine 95 RON E10 (€/L),1.764
feb23,04feb23,Benzines,Benzine 98 RON E5 (€/L),1.941
feb23,04feb23,Benzines,Benzine 98 RON E10 (€/L),1.904
feb23,04feb23,Gasolie Diesel wegvervoer,Diesel B7 (€/L),1.781
feb23,04feb23,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.766
feb23,04feb23,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.795
feb23,04feb23,Gasolie Diesel wegvervoer,Diesel B30 (€/L),1.861
feb23,04feb23,Gasolie Diesel wegvervoer,Diesel XTL (€/L),2.899
feb23,04feb23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),0.969
feb23,04feb23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),1.004
feb23,04feb23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),0.946
feb23,04feb23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),0.982
feb23,04feb23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),0.974
feb23,04feb23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),1.009
feb23,04feb23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),1.11
feb23,04feb23,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),0.938
feb23,04feb23,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),0.973
feb23,04feb23,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),1.079
feb23,04feb23,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),1.159
feb23,04feb23,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),1.123
feb23,04feb23,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.263
feb23,04feb23,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),1.203
feb23,04feb23,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),1.167
feb23,04feb23,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.306
feb23,04feb23,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.804
feb23,04feb23,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.884
feb23,04feb23,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.766
feb23,04feb23,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.903
feb23,04feb23,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.823
feb23,04feb23,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),594.04
feb23,05feb23,Benzines,Benzine 95 RON E5 (€/L),1.803
feb23,05feb23,Benzines,Benzine 95 RON E10 (€/L),1.764
feb23,05feb23,Benzines,Benzine 98 RON E5 (€/L),1.941
feb23,05feb23,Benzines,Benzine 98 RON E10 (€/L),1.904
feb23,05feb23,Gasolie Diesel wegvervoer,Diesel B7 (€/L),1.781
