Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Oneens (%),Neutraal (%),Eens (%)
 Lichtervelde ,36011,nee,Fierheid over de gemeente,2017,0.05,0.16,0.78
 Lichtervelde ,36011,nee,Fierheid over de gemeente,2020,0.03,0.13,0.84
 Liedekerke ,23044,nee,Fierheid over de gemeente,2017,0.09,0.24,0.66
 Liedekerke ,23044,nee,Fierheid over de gemeente,2020,0.17,0.27,0.56
 Lier ,12021,nee,Fierheid over de gemeente,2017,0.1,0.23,0.67
 Lier ,12021,nee,Fierheid over de gemeente,2020,0.06,0.2,0.73
 Lierde ,45063,nee,Fierheid over de gemeente,2017,0.03,0.12,0.85
 Lierde ,45063,nee,Fierheid over de gemeente,2020,0.04,0.14,0.81
 Lievegem ,44085,nee,Fierheid over de gemeente,2020,0.04,0.28,0.68
 Lille ,13019,nee,Fierheid over de gemeente,2017,0.05,0.19,0.76
 Lille ,13019,nee,Fierheid over de gemeente,2020,0.05,0.24,0.71
 Linkebeek ,23100,nee,Fierheid over de gemeente,2017,0.1,0.13,0.77
 Linkebeek ,23100,nee,Fierheid over de gemeente,2020,0.09,0.16,0.75
 Lint ,11025,nee,Fierheid over de gemeente,2017,0.07,0.3,0.63
 Lint ,11025,nee,Fierheid over de gemeente,2020,0.06,0.24,0.7
 Linter ,24133,nee,Fierheid over de gemeente,2017,0.07,0.21,0.72
 Linter ,24133,nee,Fierheid over de gemeente,2020,0.07,0.25,0.68
 Lochristi ,44034,nee,Fierheid over de gemeente,2017,0.04,0.17,0.8
 Lochristi ,44034,nee,Fierheid over de gemeente,2020,0.03,0.2,0.77
 Lokeren ,46014,nee,Fierheid over de gemeente,2017,0.12,0.25,0.63
 Lokeren ,46014,nee,Fierheid over de gemeente,2020,0.07,0.29,0.64
 Lommel ,72020,nee,Fierheid over de gemeente,2017,0.05,0.14,0.8
 Lommel ,72020,nee,Fierheid over de gemeente,2020,0.05,0.12,0.83
 Londerzeel ,23045,nee,Fierheid over de gemeente,2017,0.07,0.25,0.68
 Londerzeel ,23045,nee,Fierheid over de gemeente,2020,0.11,0.28,0.61
 Lo-Reninge ,32030,nee,Fierheid over de gemeente,2017,0.05,0.16,0.79
 Lo-Reninge ,32030,nee,Fierheid over de gemeente,2020,0.05,0.16,0.79
 Lovendegem ,44036,nee,Fierheid over de gemeente,2017,0.04,0.27,0.69
 Lubbeek ,24066,nee,Fierheid over de gemeente,2017,0.06,0.24,0.7
 Lubbeek ,24066,nee,Fierheid over de gemeente,2020,0.11,0.24,0.65
 Lummen ,71037,nee,Fierheid over de gemeente,2017,0.06,0.24,0.69
 Lummen ,71037,nee,Fierheid over de gemeente,2020,0.08,0.23,0.69
 Maarkedal ,45064,nee,Fierheid over de gemeente,2017,0.03,0.11,0.86
 Maarkedal ,45064,nee,Fierheid over de gemeente,2020,0.02,0.13,0.84
 Maaseik ,72021,nee,Fierheid over de gemeente,2017,0.12,0.29,0.59
 Maaseik ,72021,nee,Fierheid over de gemeente,2020,0.1,0.27,0.62
 Maasmechelen ,73107,nee,Fierheid over de gemeente,2017,0.16,0.26,0.58
 Maasmechelen ,73107,nee,Fierheid over de gemeente,2020,0.14,0.29,0.57
 Machelen ,23047,nee,Fierheid over de gemeente,2017,0.17,0.22,0.62
 Machelen ,23047,nee,Fierheid over de gemeente,2020,0.16,0.27,0.58
 Maldegem ,43010,nee,Fierheid over de gemeente,2017,0.07,0.26,0.67
 Maldegem ,43010,nee,Fierheid over de gemeente,2020,0.06,0.26,0.68
 Malle ,11057,nee,Fierheid over de gemeente,2017,0.04,0.22,0.74
 Malle ,11057,nee,Fierheid over de gemeente,2020,0.05,0.2,0.75
 Mechelen ,12025,ja,Fierheid over de gemeente,2008,0.11,0.25,0.64
 Mechelen ,12025,ja,Fierheid over de gemeente,2011,0.08,0.23,0.69
 Mechelen ,12025,ja,Fierheid over de gemeente,2014,0.08,0.16,0.76
 Mechelen ,12025,ja,Fierheid over de gemeente,2017,0.04,0.15,0.81
 Mechelen ,12025,ja,Fierheid over de gemeente,2020,0.06,0.18,0.76
 Meerhout ,13021,nee,Fierheid over de gemeente,2017,0.06,0.24,0.7
 Meerhout ,13021,nee,Fierheid over de gemeente,2020,0.05,0.22,0.73
 Meeuwen-Gruitrode ,72040,nee,Fierheid over de gemeente,2017,0.02,0.17,0.8
 Meise ,23050,nee,Fierheid over de gemeente,2017,0.1,0.24,0.66
 Meise ,23050,nee,Fierheid over de gemeente,2020,0.14,0.29,0.58
 Melle ,44040,nee,Fierheid over de gemeente,2017,0.09,0.35,0.56
 Melle ,44040,nee,Fierheid over de gemeente,2020,0.16,0.29,0.55
 Menen ,34027,nee,Fierheid over de gemeente,2017,0.14,0.32,0.53
 Menen ,34027,nee,Fierheid over de gemeente,2020,0.14,0.25,0.61
 Merchtem ,23052,nee,Fierheid over de gemeente,2017,0.1,0.26,0.65
 Merchtem ,23052,nee,Fierheid over de gemeente,2020,0.08,0.29,0.62
 Merelbeke ,44043,nee,Fierheid over de gemeente,2017,0.08,0.25,0.66
 Merelbeke ,44043,nee,Fierheid over de gemeente,2020,0.07,0.23,0.7
 Merksplas ,13023,nee,Fierheid over de gemeente,2017,0.03,0.1,0.87
 Merksplas ,13023,nee,Fierheid over de gemeente,2020,0.07,0.11,0.82
 Mesen ,33016,nee,Fierheid over de gemeente,2017,0.08,0.1,0.82
 Mesen ,33016,nee,Fierheid over de gemeente,2020,0.07,0.13,0.79
 Meulebeke ,37007,nee,Fierheid over de gemeente,2017,0.05,0.22,0.73
 Meulebeke ,37007,nee,Fierheid over de gemeente,2020,0.13,0.22,0.65
 Middelkerke ,35011,nee,Fierheid over de gemeente,2017,0.11,0.22,0.67
 Middelkerke ,35011,nee,Fierheid over de gemeente,2020,0.07,0.22,0.7
 Moerbeke ,44045,nee,Fierheid over de gemeente,2017,0.12,0.27,0.61
 Moerbeke ,44045,nee,Fierheid over de gemeente,2020,0.17,0.32,0.51
 Mol ,13025,nee,Fierheid over de gemeente,2017,0.08,0.18,0.74
 Mol ,13025,nee,Fierheid over de gemeente,2020,0.05,0.18,0.77
 Moorslede ,36012,nee,Fierheid over de gemeente,2017,0.05,0.23,0.72
 Moorslede ,36012,nee,Fierheid over de gemeente,2020,0.06,0.19,0.75
 Mortsel ,11029,nee,Fierheid over de gemeente,2017,0.16,0.32,0.53
 Mortsel ,11029,nee,Fierheid over de gemeente,2020,0.12,0.35,0.54
 Nazareth ,44048,nee,Fierheid over de gemeente,2017,0.06,0.23,0.71
 Nazareth ,44048,nee,Fierheid over de gemeente,2020,0.05,0.25,0.71
 Neerpelt ,72025,nee,Fierheid over de gemeente,2017,0.05,0.2,0.75
 Nevele ,44049,nee,Fierheid over de gemeente,2017,0.08,0.28,0.64
 Niel ,11030,nee,Fierheid over de gemeente,2017,0.08,0.25,0.67
 Niel ,11030,nee,Fierheid over de gemeente,2020,0.19,0.27,0.53
 Nieuwerkerken ,71045,nee,Fierheid over de gemeente,2017,0.08,0.16,0.76
 Nieuwerkerken ,71045,nee,Fierheid over de gemeente,2020,0.07,0.22,0.71
 Nieuwpoort ,38016,nee,Fierheid over de gemeente,2017,0.04,0.09,0.87
 Nieuwpoort ,38016,nee,Fierheid over de gemeente,2020,0.05,0.15,0.81
 Nijlen ,12026,nee,Fierheid over de gemeente,2017,0.1,0.25,0.65
 Nijlen ,12026,nee,Fierheid over de gemeente,2020,0.09,0.3,0.61
 Ninove ,41048,nee,Fierheid over de gemeente,2017,0.15,0.29,0.57
 Ninove ,41048,nee,Fierheid over de gemeente,2020,0.16,0.34,0.5
 Olen ,13029,nee,Fierheid over de gemeente,2017,0.04,0.19,0.76
 Olen ,13029,nee,Fierheid over de gemeente,2020,0.06,0.17,0.77
 Oostende ,35013,ja,Fierheid over de gemeente,2008,0.06,0.19,0.75
 Oostende ,35013,ja,Fierheid over de gemeente,2011,0.13,0.19,0.68
 Oostende ,35013,ja,Fierheid over de gemeente,2014,0.1,0.19,0.71
 Oostende ,35013,ja,Fierheid over de gemeente,2017,0.12,0.21,0.68
 Oostende ,35013,ja,Fierheid over de gemeente,2020,0.12,0.21,0.67
 Oosterzele ,44052,nee,Fierheid over de gemeente,2017,0.07,0.28,0.65
 Oosterzele ,44052,nee,Fierheid over de gemeente,2020,0.1,0.32,0.58
 Oostkamp ,31022,nee,Fierheid over de gemeente,2017,0.04,0.19,0.77
 Oostkamp ,31022,nee,Fierheid over de gemeente,2020,0.04,0.17,0.78
 Oostrozebeke ,37010,nee,Fierheid over de gemeente,2017,0.08,0.27,0.65
 Oostrozebeke ,37010,nee,Fierheid over de gemeente,2020,0.1,0.31,0.59
 Opglabbeek ,71047,nee,Fierheid over de gemeente,2017,0.04,0.17,0.79
 Opwijk ,23060,nee,Fierheid over de gemeente,2017,0.08,0.22,0.7
 Opwijk ,23060,nee,Fierheid over de gemeente,2020,0.07,0.28,0.65
 Oudenaarde ,45035,nee,Fierheid over de gemeente,2017,0.06,0.19,0.75
 Oudenaarde ,45035,nee,Fierheid over de gemeente,2020,0.06,0.24,0.71
 Oudenburg ,35014,nee,Fierheid over de gemeente,2017,0.09,0.22,0.69
 Oudenburg ,35014,nee,Fierheid over de gemeente,2020,0.05,0.24,0.71
 Oud-Heverlee ,24086,nee,Fierheid over de gemeente,2017,0.09,0.3,0.6
 Oud-Heverlee ,24086,nee,Fierheid over de gemeente,2020,0.09,0.28,0.63
 Oudsbergen ,72042,nee,Fierheid over de gemeente,2020,0.07,0.22,0.71
 Oud-Turnhout ,13031,nee,Fierheid over de gemeente,2017,0.03,0.19,0.78
 Oud-Turnhout ,13031,nee,Fierheid over de gemeente,2020,0.03,0.21,0.75
 Overijse ,23062,nee,Fierheid over de gemeente,2017,0.09,0.25,0.65
 Overijse ,23062,nee,Fierheid over de gemeente,2020,0.11,0.26,0.63
 Overpelt ,72029,nee,Fierheid over de gemeente,2017,0.05,0.22,0.73
 Peer ,72030,nee,Fierheid over de gemeente,2017,0.07,0.26,0.67
 Peer ,72030,nee,Fierheid over de gemeente,2020,0.07,0.25,0.68
 Pelt ,72043,nee,Fierheid over de gemeente,2020,0.05,0.21,0.74
 Pepingen ,23064,nee,Fierheid over de gemeente,2017,0.11,0.26,0.63
 Pepingen ,23064,nee,Fierheid over de gemeente,2020,0.08,0.16,0.76
 Pittem ,37011,nee,Fierheid over de gemeente,2017,0.06,0.21,0.73
 Pittem ,37011,nee,Fierheid over de gemeente,2020,0.06,0.23,0.7
 Poperinge ,33021,nee,Fierheid over de gemeente,2017,0.08,0.14,0.78
 Poperinge ,33021,nee,Fierheid over de gemeente,2020,0.03,0.14,0.84
 Putte ,12029,nee,Fierheid over de gemeente,2017,0.09,0.31,0.61
 Putte ,12029,nee,Fierheid over de gemeente,2020,0.11,0.24,0.65
 Puurs ,12030,nee,Fierheid over de gemeente,2017,0.05,0.24,0.71
 Puurs-Sint-Amands ,12041,nee,Fierheid over de gemeente,2020,0.07,0.22,0.71
 Ranst ,11035,nee,Fierheid over de gemeente,2017,0.09,0.24,0.67
 Ranst ,11035,nee,Fierheid over de gemeente,2020,0.07,0.29,0.64
 Ravels ,13035,nee,Fierheid over de gemeente,2017,0.04,0.16,0.8
 Ravels ,13035,nee,Fierheid over de gemeente,2020,0.08,0.21,0.7
 Retie ,13036,nee,Fierheid over de gemeente,2017,0.03,0.14,0.82
 Retie ,13036,nee,Fierheid over de gemeente,2020,0.05,0.16,0.8
 Riemst ,73066,nee,Fierheid over de gemeente,2017,0.06,0.2,0.75
 Riemst ,73066,nee,Fierheid over de gemeente,2020,0.08,0.22,0.71
 Rijkevorsel ,13037,nee,Fierheid over de gemeente,2017,0.06,0.2,0.75
 Rijkevorsel ,13037,nee,Fierheid over de gemeente,2020,0.05,0.2,0.75
 Roeselare ,36015,ja,Fierheid over de gemeente,2008,0.07,0.22,0.7
 Roeselare ,36015,ja,Fierheid over de gemeente,2011,0.1,0.28,0.62
 Roeselare ,36015,ja,Fierheid over de gemeente,2014,0.09,0.23,0.68
 Roeselare ,36015,ja,Fierheid over de gemeente,2017,0.09,0.23,0.68
 Roeselare ,36015,ja,Fierheid over de gemeente,2020,0.08,0.21,0.71
 Ronse ,45041,nee,Fierheid over de gemeente,2017,0.1,0.25,0.65
 Ronse ,45041,nee,Fierheid over de gemeente,2020,0.16,0.2,0.64
 Roosdaal ,23097,nee,Fierheid over de gemeente,2017,0.11,0.26,0.63
 Roosdaal ,23097,nee,Fierheid over de gemeente,2020,0.08,0.23,0.69
 Rotselaar ,24094,nee,Fierheid over de gemeente,2017,0.1,0.27,0.63
 Rotselaar ,24094,nee,Fierheid over de gemeente,2020,0.08,0.23,0.69
 Ruiselede ,37012,nee,Fierheid over de gemeente,2017,0.1,0.15,0.75
 Ruiselede ,37012,nee,Fierheid over de gemeente,2020,0.06,0.22,0.72
 Rumst ,11037,nee,Fierheid over de gemeente,2017,0.11,0.27,0.62
 Rumst ,11037,nee,Fierheid over de gemeente,2020,0.1,0.28,0.62
 Schelle ,11038,nee,Fierheid over de gemeente,2017,0.05,0.24,0.71
 Schelle ,11038,nee,Fierheid over de gemeente,2020,0.08,0.25,0.67
 Scherpenheuvel-Zichem ,24134,nee,Fierheid over de gemeente,2017,0.13,0.28,0.58
 Scherpenheuvel-Zichem ,24134,nee,Fierheid over de gemeente,2020,0.08,0.28,0.64
 Schilde ,11039,nee,Fierheid over de gemeente,2017,0.08,0.21,0.71
 Schilde ,11039,nee,Fierheid over de gemeente,2020,0.08,0.19,0.73
 Schoten ,11040,nee,Fierheid over de gemeente,2017,0.04,0.15,0.81
 Schoten ,11040,nee,Fierheid over de gemeente,2020,0.05,0.19,0.76
 Sint-Amands ,12034,nee,Fierheid over de gemeente,2017,0.09,0.26,0.65
 Sint-Genesius-Rode ,23101,nee,Fierheid over de gemeente,2017,0.14,0.22,0.64
 Sint-Genesius-Rode ,23101,nee,Fierheid over de gemeente,2020,0.09,0.24,0.67
 Sint-Gillis-Waas ,46020,nee,Fierheid over de gemeente,2017,0.09,0.25,0.66
 Sint-Gillis-Waas ,46020,nee,Fierheid over de gemeente,2020,0.12,0.3,0.59
 Sint-Katelijne-Waver ,12035,nee,Fierheid over de gemeente,2017,0.06,0.24,0.69
 Sint-Katelijne-Waver ,12035,nee,Fierheid over de gemeente,2020,0.06,0.32,0.62
 Sint-Laureins ,43014,nee,Fierheid over de gemeente,2017,0.03,0.19,0.78
 Sint-Laureins ,43014,nee,Fierheid over de gemeente,2020,0.04,0.14,0.82
 Sint-Lievens-Houtem ,41063,nee,Fierheid over de gemeente,2017,0.08,0.19,0.73
 Sint-Lievens-Houtem ,41063,nee,Fierheid over de gemeente,2020,0.04,0.15,0.81
 Sint-Martens-Latem ,44064,nee,Fierheid over de gemeente,2017,0.04,0.11,0.85
 Sint-Martens-Latem ,44064,nee,Fierheid over de gemeente,2020,0.03,0.16,0.81
 Sint-Niklaas ,46021,ja,Fierheid over de gemeente,2008,0.11,0.3,0.6
 Sint-Niklaas ,46021,ja,Fierheid over de gemeente,2011,0.18,0.28,0.54
 Sint-Niklaas ,46021,ja,Fierheid over de gemeente,2014,0.13,0.28,0.59
 Sint-Niklaas ,46021,ja,Fierheid over de gemeente,2017,0.15,0.29,0.55
 Sint-Niklaas ,46021,ja,Fierheid over de gemeente,2020,0.17,0.28,0.54
 Sint-Pieters-Leeuw ,23077,nee,Fierheid over de gemeente,2017,0.07,0.22,0.71
 Sint-Pieters-Leeuw ,23077,nee,Fierheid over de gemeente,2020,0.1,0.27,0.62
 Sint-Truiden ,71053,nee,Fierheid over de gemeente,2017,0.08,0.22,0.7
 Sint-Truiden ,71053,nee,Fierheid over de gemeente,2020,0.11,0.2,0.69
 Spiere-Helkijn ,34043,nee,Fierheid over de gemeente,2017,0.05,0.12,0.83
 Spiere-Helkijn ,34043,nee,Fierheid over de gemeente,2020,0.14,0.12,0.73
 Stabroek ,11044,nee,Fierheid over de gemeente,2017,0.1,0.28,0.62
 Stabroek ,11044,nee,Fierheid over de gemeente,2020,0.15,0.3,0.55
 Staden ,36019,nee,Fierheid over de gemeente,2017,0.05,0.25,0.69
 Staden ,36019,nee,Fierheid over de gemeente,2020,0.06,0.18,0.76
 Steenokkerzeel ,23081,nee,Fierheid over de gemeente,2017,0.04,0.23,0.72
 Steenokkerzeel ,23081,nee,Fierheid over de gemeente,2020,0.04,0.21,0.74
 Stekene ,46024,nee,Fierheid over de gemeente,2017,0.06,0.18,0.76
 Stekene ,46024,nee,Fierheid over de gemeente,2020,0.06,0.18,0.76
 Temse ,46025,nee,Fierheid over de gemeente,2017,0.2,0.3,0.5
 Temse ,46025,nee,Fierheid over de gemeente,2020,0.23,0.33,0.44
 Ternat ,23086,nee,Fierheid over de gemeente,2017,0.12,0.26,0.62
 Ternat ,23086,nee,Fierheid over de gemeente,2020,0.08,0.24,0.67
 Tervuren ,24104,nee,Fierheid over de gemeente,2017,0.07,0.17,0.76
 Tervuren ,24104,nee,Fierheid over de gemeente,2020,0.04,0.19,0.76
 Tessenderlo ,71057,nee,Fierheid over de gemeente,2017,0.04,0.21,0.75
 Tessenderlo ,71057,nee,Fierheid over de gemeente,2020,0.05,0.18,0.77
 Tielt ,37015,nee,Fierheid over de gemeente,2017,0.11,0.26,0.62
 Tielt ,37015,nee,Fierheid over de gemeente,2020,0.1,0.25,0.66
 Tielt-Winge ,24135,nee,Fierheid over de gemeente,2017,0.11,0.32,0.57
 Tielt-Winge ,24135,nee,Fierheid over de gemeente,2020,0.14,0.29,0.57
 Tienen ,24107,nee,Fierheid over de gemeente,2017,0.27,0.31,0.41
 Tienen ,24107,nee,Fierheid over de gemeente,2020,0.3,0.29,0.41
 Tongeren ,73083,nee,Fierheid over de gemeente,2017,0.11,0.19,0.69
 Tongeren ,73083,nee,Fierheid over de gemeente,2020,0.15,0.26,0.59
 Torhout ,31033,nee,Fierheid over de gemeente,2017,0.15,0.29,0.56
 Torhout ,31033,nee,Fierheid over de gemeente,2020,0.08,0.28,0.64
 Tremelo ,24109,nee,Fierheid over de gemeente,2017,0.06,0.23,0.71
 Tremelo ,24109,nee,Fierheid over de gemeente,2020,0.07,0.24,0.7
 Turnhout ,13040,ja,Fierheid over de gemeente,2008,0.12,0.31,0.56
 Turnhout ,13040,ja,Fierheid over de gemeente,2011,0.25,0.36,0.4
 Turnhout ,13040,ja,Fierheid over de gemeente,2014,0.21,0.3,0.49
 Turnhout ,13040,ja,Fierheid over de gemeente,2017,0.25,0.31,0.44
 Turnhout ,13040,ja,Fierheid over de gemeente,2020,0.22,0.29,0.49
 Veurne ,38025,nee,Fierheid over de gemeente,2017,0.08,0.2,0.72
 Veurne ,38025,nee,Fierheid over de gemeente,2020,0.05,0.18,0.76
 Vilvoorde ,23088,nee,Fierheid over de gemeente,2017,0.23,0.42,0.34
 Vilvoorde ,23088,nee,Fierheid over de gemeente,2020,0.24,0.28,0.48
 Vleteren ,33041,nee,Fierheid over de gemeente,2017,0.05,0.2,0.75
 Vleteren ,33041,nee,Fierheid over de gemeente,2020,0.03,0.18,0.79
 Voeren ,73109,nee,Fierheid over de gemeente,2017,0.05,0.22,0.73
 Voeren ,73109,nee,Fierheid over de gemeente,2020,0.12,0.23,0.65
 Vorselaar ,13044,nee,Fierheid over de gemeente,2017,0.03,0.09,0.88
 Vorselaar ,13044,nee,Fierheid over de gemeente,2020,0.03,0.12,0.85
 Vosselaar ,13046,nee,Fierheid over de gemeente,2017,0.05,0.18,0.77
 Vosselaar ,13046,nee,Fierheid over de gemeente,2020,0.03,0.2,0.77
 Waarschoot ,44072,nee,Fierheid over de gemeente,2017,0.06,0.22,0.72
 Waasmunster ,42023,nee,Fierheid over de gemeente,2017,0.04,0.17,0.79
 Waasmunster ,42023,nee,Fierheid over de gemeente,2020,0.06,0.2,0.74
 Wachtebeke ,44073,nee,Fierheid over de gemeente,2017,0.1,0.22,0.68
 Wachtebeke ,44073,nee,Fierheid over de gemeente,2020,0.12,0.25,0.63
 Waregem ,34040,nee,Fierheid over de gemeente,2017,0.04,0.15,0.81
 Waregem ,34040,nee,Fierheid over de gemeente,2020,0.08,0.17,0.75
 Wellen ,73098,nee,Fierheid over de gemeente,2017,0.06,0.16,0.78
 Wellen ,73098,nee,Fierheid over de gemeente,2020,0.06,0.18,0.76
 Wemmel ,23102,nee,Fierheid over de gemeente,2017,0.11,0.25,0.63
 Wemmel ,23102,nee,Fierheid over de gemeente,2020,0.12,0.22,0.66
 Wervik ,33029,nee,Fierheid over de gemeente,2017,0.13,0.26,0.61
 Wervik ,33029,nee,Fierheid over de gemeente,2020,0.1,0.21,0.7
 Westerlo ,13049,nee,Fierheid over de gemeente,2017,0.03,0.15,0.82
 Westerlo ,13049,nee,Fierheid over de gemeente,2020,0.03,0.16,0.8
 Wetteren ,42025,nee,Fierheid over de gemeente,2017,0.2,0.29,0.51
 Wetteren ,42025,nee,Fierheid over de gemeente,2020,0.17,0.38,0.45
 Wevelgem ,34041,nee,Fierheid over de gemeente,2017,0.06,0.21,0.73
 Wevelgem ,34041,nee,Fierheid over de gemeente,2020,0.09,0.18,0.73
 Wezembeek-Oppem ,23103,nee,Fierheid over de gemeente,2017,0.09,0.29,0.62
 Wezembeek-Oppem ,23103,nee,Fierheid over de gemeente,2020,0.08,0.3,0.62
 Wichelen ,42026,nee,Fierheid over de gemeente,2017,0.08,0.22,0.7
 Wichelen ,42026,nee,Fierheid over de gemeente,2020,0.05,0.21,0.74
 Wielsbeke ,37017,nee,Fierheid over de gemeente,2017,0.06,0.25,0.68
 Wielsbeke ,37017,nee,Fierheid over de gemeente,2020,0.09,0.28,0.62
 Wijnegem ,11050,nee,Fierheid over de gemeente,2017,0.08,0.2,0.72
 Wijnegem ,11050,nee,Fierheid over de gemeente,2020,0.06,0.23,0.71
 Willebroek ,12040,nee,Fierheid over de gemeente,2017,0.31,0.29,0.4
 Willebroek ,12040,nee,Fierheid over de gemeente,2020,0.28,0.32,0.4
 Wingene ,37018,nee,Fierheid over de gemeente,2017,0.05,0.16,0.79
 Wingene ,37018,nee,Fierheid over de gemeente,2020,0.06,0.21,0.73
 Wommelgem ,11052,nee,Fierheid over de gemeente,2017,0.06,0.21,0.73
 Wommelgem ,11052,nee,Fierheid over de gemeente,2020,0.11,0.27,0.62
 Wortegem-Petegem ,45061,nee,Fierheid over de gemeente,2017,0.02,0.16,0.81
 Wortegem-Petegem ,45061,nee,Fierheid over de gemeente,2020,0.06,0.16,0.79
 Wuustwezel ,11053,nee,Fierheid over de gemeente,2017,0.04,0.17,0.79
 Wuustwezel ,11053,nee,Fierheid over de gemeente,2020,0.05,0.18,0.77
 Zandhoven ,11054,nee,Fierheid over de gemeente,2017,0.04,0.17,0.79
 Zandhoven ,11054,nee,Fierheid over de gemeente,2020,0.03,0.19,0.78
 Zaventem ,23094,nee,Fierheid over de gemeente,2017,0.14,0.27,0.59
 Zaventem ,23094,nee,Fierheid over de gemeente,2020,0.13,0.3,0.57
 Zedelgem ,31040,nee,Fierheid over de gemeente,2017,0.03,0.25,0.72
 Zedelgem ,31040,nee,Fierheid over de gemeente,2020,0.06,0.22,0.72
 Zele ,42028,nee,Fierheid over de gemeente,2017,0.19,0.3,0.51
 Zele ,42028,nee,Fierheid over de gemeente,2020,0.14,0.27,0.58
 Zelzate ,43018,nee,Fierheid over de gemeente,2017,0.34,0.35,0.32
 Zelzate ,43018,nee,Fierheid over de gemeente,2020,0.23,0.3,0.47
 Zemst ,23096,nee,Fierheid over de gemeente,2017,0.04,0.25,0.72
 Zemst ,23096,nee,Fierheid over de gemeente,2020,0.04,0.21,0.74
 Zingem ,45057,nee,Fierheid over de gemeente,2017,0.07,0.26,0.67
 Zoersel ,11055,nee,Fierheid over de gemeente,2017,0.05,0.24,0.71
 Zoersel ,11055,nee,Fierheid over de gemeente,2020,0.04,0.29,0.68
 Zomergem ,44080,nee,Fierheid over de gemeente,2017,0.03,0.12,0.85
 Zonhoven ,71066,nee,Fierheid over de gemeente,2017,0.04,0.19,0.77
 Zonhoven ,71066,nee,Fierheid over de gemeente,2020,0.03,0.18,0.79
 Zonnebeke ,33037,nee,Fierheid over de gemeente,2017,0.03,0.16,0.81
 Zonnebeke ,33037,nee,Fierheid over de gemeente,2020,0.05,0.18,0.77
 Zottegem ,41081,nee,Fierheid over de gemeente,2017,0.11,0.26,0.63
 Zottegem ,41081,nee,Fierheid over de gemeente,2020,0.16,0.26,0.58
 Zoutleeuw ,24130,nee,Fierheid over de gemeente,2017,0.08,0.23,0.68
 Zoutleeuw ,24130,nee,Fierheid over de gemeente,2020,0.05,0.23,0.72
 Zuienkerke ,31042,nee,Fierheid over de gemeente,2017,0.05,0.13,0.82
 Zuienkerke ,31042,nee,Fierheid over de gemeente,2020,0.04,0.13,0.83
 Zulte ,44081,nee,Fierheid over de gemeente,2017,0.02,0.15,0.83
 Zulte ,44081,nee,Fierheid over de gemeente,2020,0.03,0.21,0.76
 Zutendaal ,71067,nee,Fierheid over de gemeente,2017,0.02,0.14,0.84
 Zutendaal ,71067,nee,Fierheid over de gemeente,2020,0.05,0.08,0.86
 Zwalm ,45065,nee,Fierheid over de gemeente,2017,0.07,0.28,0.65
 Zwalm ,45065,nee,Fierheid over de gemeente,2020,0.09,0.22,0.69
 Zwevegem ,34042,nee,Fierheid over de gemeente,2017,0.05,0.19,0.76
 Zwevegem ,34042,nee,Fierheid over de gemeente,2020,0.05,0.25,0.7
 Zwijndrecht ,11056,nee,Fierheid over de gemeente,2017,0.1,0.3,0.6
 Zwijndrecht ,11056,nee,Fierheid over de gemeente,2020,0.13,0.29,0.58
13 centrumsteden,/,/,Fierheid over de gemeente,2008,0.09,0.2,0.71
13 centrumsteden,/,/,Fierheid over de gemeente,2011,0.1,0.21,0.69
13 centrumsteden,/,/,Fierheid over de gemeente,2014,0.08,0.18,0.74
13 centrumsteden,/,/,Fierheid over de gemeente,2017,0.09,0.19,0.72
13 centrumsteden,/,/,Fierheid over de gemeente,2020,0.1,0.19,0.71
Gemeenten groter dan 50.000 inw.,/,/,Fierheid over de gemeente,2017,0.08,0.19,0.73
Gemeenten groter dan 50.000 inw.,/,/,Fierheid over de gemeente,2020,0.1,0.19,0.72
Gemeenten kleiner dan 10.000 inw.,/,/,Fierheid over de gemeente,2017,0.07,0.2,0.74
Gemeenten kleiner dan 10.000 inw.,/,/,Fierheid over de gemeente,2020,0.08,0.2,0.72
Gemeenten van 10.000 tot 20.000 inw.,/,/,Fierheid over de gemeente,2017,0.08,0.23,0.69
Gemeenten van 10.000 tot 20.000 inw.,/,/,Fierheid over de gemeente,2020,0.08,0.23,0.69
Gemeenten van 20.000 tot 30.000 inw.,/,/,Fierheid over de gemeente,2017,0.09,0.24,0.67
Gemeenten van 20.000 tot 30.000 inw.,/,/,Fierheid over de gemeente,2020,0.09,0.25,0.65
Gemeenten van 30.000 tot 50.000 inw.,/,/,Fierheid over de gemeente,2017,0.11,0.24,0.65
Gemeenten van 30.000 tot 50.000 inw.,/,/,Fierheid over de gemeente,2020,0.12,0.23,0.65
Vlaams Gewest,/,/,Fierheid over de gemeente,2017,0.09,0.22,0.69
Vlaams Gewest,/,/,Fierheid over de gemeente,2020,0.09,0.22,0.68
