Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Oneens (%),Neutraal (%),Eens (%)
 Lebbeke ,42011,nee,Netheid van straten en voetpaden,2020,0.3,0.15,0.55
 Lede ,41034,nee,Netheid van straten en voetpaden,2017,0.28,0.11,0.61
 Lede ,41034,nee,Netheid van straten en voetpaden,2020,0.2,0.17,0.63
 Ledegem ,36010,nee,Netheid van straten en voetpaden,2017,0.16,0.11,0.72
 Ledegem ,36010,nee,Netheid van straten en voetpaden,2020,0.19,0.13,0.68
 Lendelede ,34025,nee,Netheid van straten en voetpaden,2017,0.11,0.09,0.8
 Lendelede ,34025,nee,Netheid van straten en voetpaden,2020,0.13,0.12,0.75
 Lennik ,23104,nee,Netheid van straten en voetpaden,2017,0.34,0.12,0.54
 Lennik ,23104,nee,Netheid van straten en voetpaden,2020,0.3,0.13,0.57
 Leopoldsburg ,71034,nee,Netheid van straten en voetpaden,2017,0.25,0.15,0.61
 Leopoldsburg ,71034,nee,Netheid van straten en voetpaden,2020,0.26,0.16,0.58
 Leuven ,24062,ja,Netheid van straten en voetpaden,2008,0.19,0.13,0.68
 Leuven ,24062,ja,Netheid van straten en voetpaden,2011,0.17,0.13,0.71
 Leuven ,24062,ja,Netheid van straten en voetpaden,2014,0.14,0.14,0.72
 Leuven ,24062,ja,Netheid van straten en voetpaden,2017,0.17,0.12,0.71
 Leuven ,24062,ja,Netheid van straten en voetpaden,2020,0.15,0.1,0.75
 Lichtervelde ,36011,nee,Netheid van straten en voetpaden,2017,0.14,0.14,0.72
 Lichtervelde ,36011,nee,Netheid van straten en voetpaden,2020,0.16,0.15,0.7
 Liedekerke ,23044,nee,Netheid van straten en voetpaden,2017,0.17,0.09,0.74
 Liedekerke ,23044,nee,Netheid van straten en voetpaden,2020,0.24,0.13,0.62
 Lier ,12021,nee,Netheid van straten en voetpaden,2017,0.29,0.15,0.56
 Lier ,12021,nee,Netheid van straten en voetpaden,2020,0.25,0.17,0.59
 Lierde ,45063,nee,Netheid van straten en voetpaden,2017,0.09,0.09,0.81
 Lierde ,45063,nee,Netheid van straten en voetpaden,2020,0.14,0.1,0.75
 Lievegem ,44085,nee,Netheid van straten en voetpaden,2020,0.19,0.13,0.69
 Lille ,13019,nee,Netheid van straten en voetpaden,2017,0.09,0.1,0.81
 Lille ,13019,nee,Netheid van straten en voetpaden,2020,0.12,0.13,0.75
 Linkebeek ,23100,nee,Netheid van straten en voetpaden,2017,0.15,0.16,0.69
 Linkebeek ,23100,nee,Netheid van straten en voetpaden,2020,0.36,0.13,0.52
 Lint ,11025,nee,Netheid van straten en voetpaden,2017,0.13,0.11,0.76
 Lint ,11025,nee,Netheid van straten en voetpaden,2020,0.18,0.16,0.66
 Linter ,24133,nee,Netheid van straten en voetpaden,2017,0.2,0.14,0.66
 Linter ,24133,nee,Netheid van straten en voetpaden,2020,0.2,0.17,0.63
 Lochristi ,44034,nee,Netheid van straten en voetpaden,2017,0.11,0.07,0.82
 Lochristi ,44034,nee,Netheid van straten en voetpaden,2020,0.16,0.09,0.74
 Lokeren ,46014,nee,Netheid van straten en voetpaden,2017,0.22,0.09,0.68
 Lokeren ,46014,nee,Netheid van straten en voetpaden,2020,0.27,0.12,0.6
 Lommel ,72020,nee,Netheid van straten en voetpaden,2017,0.1,0.1,0.79
 Lommel ,72020,nee,Netheid van straten en voetpaden,2020,0.16,0.11,0.74
 Londerzeel ,23045,nee,Netheid van straten en voetpaden,2017,0.18,0.1,0.72
 Londerzeel ,23045,nee,Netheid van straten en voetpaden,2020,0.2,0.15,0.65
 Lo-Reninge ,32030,nee,Netheid van straten en voetpaden,2017,0.13,0.12,0.75
 Lo-Reninge ,32030,nee,Netheid van straten en voetpaden,2020,0.15,0.1,0.74
 Lovendegem ,44036,nee,Netheid van straten en voetpaden,2017,0.12,0.09,0.78
 Lubbeek ,24066,nee,Netheid van straten en voetpaden,2017,0.25,0.13,0.61
 Lubbeek ,24066,nee,Netheid van straten en voetpaden,2020,0.29,0.14,0.57
 Lummen ,71037,nee,Netheid van straten en voetpaden,2017,0.17,0.08,0.75
 Lummen ,71037,nee,Netheid van straten en voetpaden,2020,0.15,0.13,0.71
 Maarkedal ,45064,nee,Netheid van straten en voetpaden,2017,0.16,0.14,0.7
 Maarkedal ,45064,nee,Netheid van straten en voetpaden,2020,0.16,0.1,0.74
 Maaseik ,72021,nee,Netheid van straten en voetpaden,2017,0.17,0.1,0.73
 Maaseik ,72021,nee,Netheid van straten en voetpaden,2020,0.21,0.18,0.61
 Maasmechelen ,73107,nee,Netheid van straten en voetpaden,2017,0.28,0.11,0.62
 Maasmechelen ,73107,nee,Netheid van straten en voetpaden,2020,0.27,0.14,0.6
 Machelen ,23047,nee,Netheid van straten en voetpaden,2017,0.22,0.13,0.65
 Machelen ,23047,nee,Netheid van straten en voetpaden,2020,0.19,0.13,0.68
 Maldegem ,43010,nee,Netheid van straten en voetpaden,2017,0.19,0.1,0.71
 Maldegem ,43010,nee,Netheid van straten en voetpaden,2020,0.19,0.17,0.64
 Malle ,11057,nee,Netheid van straten en voetpaden,2017,0.17,0.1,0.73
 Malle ,11057,nee,Netheid van straten en voetpaden,2020,0.13,0.13,0.74
 Mechelen ,12025,ja,Netheid van straten en voetpaden,2008,0.27,0.16,0.58
 Mechelen ,12025,ja,Netheid van straten en voetpaden,2011,0.22,0.15,0.63
 Mechelen ,12025,ja,Netheid van straten en voetpaden,2014,0.18,0.17,0.65
 Mechelen ,12025,ja,Netheid van straten en voetpaden,2017,0.2,0.11,0.7
 Mechelen ,12025,ja,Netheid van straten en voetpaden,2020,0.17,0.1,0.73
 Meerhout ,13021,nee,Netheid van straten en voetpaden,2017,0.2,0.12,0.68
 Meerhout ,13021,nee,Netheid van straten en voetpaden,2020,0.25,0.14,0.62
 Meeuwen-Gruitrode ,72040,nee,Netheid van straten en voetpaden,2017,0.05,0.05,0.9
 Meise ,23050,nee,Netheid van straten en voetpaden,2017,0.28,0.07,0.65
 Meise ,23050,nee,Netheid van straten en voetpaden,2020,0.23,0.17,0.6
 Melle ,44040,nee,Netheid van straten en voetpaden,2017,0.2,0.08,0.72
 Melle ,44040,nee,Netheid van straten en voetpaden,2020,0.19,0.11,0.69
 Menen ,34027,nee,Netheid van straten en voetpaden,2017,0.28,0.1,0.62
 Menen ,34027,nee,Netheid van straten en voetpaden,2020,0.32,0.16,0.52
 Merchtem ,23052,nee,Netheid van straten en voetpaden,2017,0.17,0.13,0.7
 Merchtem ,23052,nee,Netheid van straten en voetpaden,2020,0.23,0.12,0.65
 Merelbeke ,44043,nee,Netheid van straten en voetpaden,2017,0.19,0.09,0.72
 Merelbeke ,44043,nee,Netheid van straten en voetpaden,2020,0.19,0.12,0.69
 Merksplas ,13023,nee,Netheid van straten en voetpaden,2017,0.11,0.08,0.81
 Merksplas ,13023,nee,Netheid van straten en voetpaden,2020,0.12,0.07,0.81
 Mesen ,33016,nee,Netheid van straten en voetpaden,2017,0.24,0.03,0.73
 Mesen ,33016,nee,Netheid van straten en voetpaden,2020,0.13,0.1,0.77
 Meulebeke ,37007,nee,Netheid van straten en voetpaden,2017,0.15,0.09,0.76
 Meulebeke ,37007,nee,Netheid van straten en voetpaden,2020,0.16,0.11,0.73
 Middelkerke ,35011,nee,Netheid van straten en voetpaden,2017,0.15,0.11,0.73
 Middelkerke ,35011,nee,Netheid van straten en voetpaden,2020,0.16,0.15,0.68
 Moerbeke ,44045,nee,Netheid van straten en voetpaden,2017,0.25,0.12,0.63
 Moerbeke ,44045,nee,Netheid van straten en voetpaden,2020,0.37,0.16,0.47
 Mol ,13025,nee,Netheid van straten en voetpaden,2017,0.19,0.12,0.69
 Mol ,13025,nee,Netheid van straten en voetpaden,2020,0.22,0.12,0.65
 Moorslede ,36012,nee,Netheid van straten en voetpaden,2017,0.2,0.13,0.67
 Moorslede ,36012,nee,Netheid van straten en voetpaden,2020,0.22,0.15,0.64
 Mortsel ,11029,nee,Netheid van straten en voetpaden,2017,0.24,0.08,0.68
 Mortsel ,11029,nee,Netheid van straten en voetpaden,2020,0.29,0.15,0.56
 Nazareth ,44048,nee,Netheid van straten en voetpaden,2017,0.16,0.12,0.72
 Nazareth ,44048,nee,Netheid van straten en voetpaden,2020,0.2,0.1,0.7
 Neerpelt ,72025,nee,Netheid van straten en voetpaden,2017,0.13,0.09,0.78
 Nevele ,44049,nee,Netheid van straten en voetpaden,2017,0.19,0.1,0.71
 Niel ,11030,nee,Netheid van straten en voetpaden,2017,0.27,0.13,0.6
 Niel ,11030,nee,Netheid van straten en voetpaden,2020,0.24,0.18,0.58
 Nieuwerkerken ,71045,nee,Netheid van straten en voetpaden,2017,0.12,0.1,0.78
 Nieuwerkerken ,71045,nee,Netheid van straten en voetpaden,2020,0.13,0.13,0.74
 Nieuwpoort ,38016,nee,Netheid van straten en voetpaden,2017,0.09,0.08,0.84
 Nieuwpoort ,38016,nee,Netheid van straten en voetpaden,2020,0.17,0.13,0.7
 Nijlen ,12026,nee,Netheid van straten en voetpaden,2017,0.15,0.1,0.74
 Nijlen ,12026,nee,Netheid van straten en voetpaden,2020,0.16,0.14,0.7
 Ninove ,41048,nee,Netheid van straten en voetpaden,2017,0.29,0.13,0.58
 Ninove ,41048,nee,Netheid van straten en voetpaden,2020,0.3,0.15,0.55
 Olen ,13029,nee,Netheid van straten en voetpaden,2017,0.1,0.08,0.81
 Olen ,13029,nee,Netheid van straten en voetpaden,2020,0.1,0.12,0.78
 Oostende ,35013,ja,Netheid van straten en voetpaden,2008,0.22,0.12,0.65
 Oostende ,35013,ja,Netheid van straten en voetpaden,2011,0.22,0.13,0.65
 Oostende ,35013,ja,Netheid van straten en voetpaden,2014,0.14,0.15,0.71
 Oostende ,35013,ja,Netheid van straten en voetpaden,2017,0.2,0.11,0.68
 Oostende ,35013,ja,Netheid van straten en voetpaden,2020,0.2,0.14,0.67
 Oosterzele ,44052,nee,Netheid van straten en voetpaden,2017,0.15,0.1,0.75
 Oosterzele ,44052,nee,Netheid van straten en voetpaden,2020,0.18,0.13,0.68
 Oostkamp ,31022,nee,Netheid van straten en voetpaden,2017,0.15,0.11,0.74
 Oostkamp ,31022,nee,Netheid van straten en voetpaden,2020,0.12,0.08,0.8
 Oostrozebeke ,37010,nee,Netheid van straten en voetpaden,2017,0.2,0.15,0.66
 Oostrozebeke ,37010,nee,Netheid van straten en voetpaden,2020,0.2,0.14,0.66
 Opglabbeek ,71047,nee,Netheid van straten en voetpaden,2017,0.06,0.07,0.86
 Opwijk ,23060,nee,Netheid van straten en voetpaden,2017,0.19,0.13,0.68
 Opwijk ,23060,nee,Netheid van straten en voetpaden,2020,0.2,0.16,0.64
 Oudenaarde ,45035,nee,Netheid van straten en voetpaden,2017,0.25,0.14,0.61
 Oudenaarde ,45035,nee,Netheid van straten en voetpaden,2020,0.28,0.14,0.58
 Oudenburg ,35014,nee,Netheid van straten en voetpaden,2017,0.25,0.13,0.62
 Oudenburg ,35014,nee,Netheid van straten en voetpaden,2020,0.26,0.13,0.6
 Oud-Heverlee ,24086,nee,Netheid van straten en voetpaden,2017,0.34,0.11,0.56
 Oud-Heverlee ,24086,nee,Netheid van straten en voetpaden,2020,0.3,0.14,0.57
 Oudsbergen ,72042,nee,Netheid van straten en voetpaden,2020,0.11,0.09,0.8
 Oud-Turnhout ,13031,nee,Netheid van straten en voetpaden,2017,0.07,0.08,0.84
 Oud-Turnhout ,13031,nee,Netheid van straten en voetpaden,2020,0.16,0.09,0.75
 Overijse ,23062,nee,Netheid van straten en voetpaden,2017,0.21,0.14,0.65
 Overijse ,23062,nee,Netheid van straten en voetpaden,2020,0.25,0.12,0.63
 Overpelt ,72029,nee,Netheid van straten en voetpaden,2017,0.17,0.11,0.73
 Peer ,72030,nee,Netheid van straten en voetpaden,2017,0.14,0.11,0.75
 Peer ,72030,nee,Netheid van straten en voetpaden,2020,0.18,0.09,0.72
 Pelt ,72043,nee,Netheid van straten en voetpaden,2020,0.15,0.12,0.73
 Pepingen ,23064,nee,Netheid van straten en voetpaden,2017,0.18,0.13,0.69
 Pepingen ,23064,nee,Netheid van straten en voetpaden,2020,0.2,0.1,0.7
 Pittem ,37011,nee,Netheid van straten en voetpaden,2017,0.19,0.14,0.67
 Pittem ,37011,nee,Netheid van straten en voetpaden,2020,0.2,0.14,0.66
 Poperinge ,33021,nee,Netheid van straten en voetpaden,2017,0.19,0.08,0.73
 Poperinge ,33021,nee,Netheid van straten en voetpaden,2020,0.18,0.09,0.73
 Putte ,12029,nee,Netheid van straten en voetpaden,2017,0.19,0.12,0.69
 Putte ,12029,nee,Netheid van straten en voetpaden,2020,0.21,0.14,0.65
 Puurs ,12030,nee,Netheid van straten en voetpaden,2017,0.12,0.1,0.78
 Puurs-Sint-Amands ,12041,nee,Netheid van straten en voetpaden,2020,0.15,0.14,0.71
 Ranst ,11035,nee,Netheid van straten en voetpaden,2017,0.23,0.12,0.65
 Ranst ,11035,nee,Netheid van straten en voetpaden,2020,0.27,0.15,0.59
 Ravels ,13035,nee,Netheid van straten en voetpaden,2017,0.12,0.1,0.77
 Ravels ,13035,nee,Netheid van straten en voetpaden,2020,0.14,0.13,0.74
 Retie ,13036,nee,Netheid van straten en voetpaden,2017,0.11,0.08,0.81
 Retie ,13036,nee,Netheid van straten en voetpaden,2020,0.14,0.13,0.73
 Riemst ,73066,nee,Netheid van straten en voetpaden,2017,0.16,0.09,0.75
 Riemst ,73066,nee,Netheid van straten en voetpaden,2020,0.17,0.11,0.73
 Rijkevorsel ,13037,nee,Netheid van straten en voetpaden,2017,0.11,0.11,0.77
 Rijkevorsel ,13037,nee,Netheid van straten en voetpaden,2020,0.11,0.11,0.78
 Roeselare ,36015,ja,Netheid van straten en voetpaden,2008,0.19,0.16,0.65
 Roeselare ,36015,ja,Netheid van straten en voetpaden,2011,0.16,0.16,0.68
 Roeselare ,36015,ja,Netheid van straten en voetpaden,2014,0.18,0.19,0.64
 Roeselare ,36015,ja,Netheid van straten en voetpaden,2017,0.19,0.13,0.68
 Roeselare ,36015,ja,Netheid van straten en voetpaden,2020,0.15,0.11,0.73
 Ronse ,45041,nee,Netheid van straten en voetpaden,2017,0.27,0.12,0.61
 Ronse ,45041,nee,Netheid van straten en voetpaden,2020,0.27,0.17,0.56
 Roosdaal ,23097,nee,Netheid van straten en voetpaden,2017,0.25,0.12,0.62
 Roosdaal ,23097,nee,Netheid van straten en voetpaden,2020,0.31,0.12,0.57
 Rotselaar ,24094,nee,Netheid van straten en voetpaden,2017,0.22,0.12,0.66
 Rotselaar ,24094,nee,Netheid van straten en voetpaden,2020,0.23,0.14,0.63
 Ruiselede ,37012,nee,Netheid van straten en voetpaden,2017,0.13,0.09,0.79
 Ruiselede ,37012,nee,Netheid van straten en voetpaden,2020,0.14,0.13,0.72
 Rumst ,11037,nee,Netheid van straten en voetpaden,2017,0.2,0.08,0.72
 Rumst ,11037,nee,Netheid van straten en voetpaden,2020,0.26,0.13,0.62
 Schelle ,11038,nee,Netheid van straten en voetpaden,2017,0.08,0.09,0.84
 Schelle ,11038,nee,Netheid van straten en voetpaden,2020,0.16,0.11,0.73
 Scherpenheuvel-Zichem ,24134,nee,Netheid van straten en voetpaden,2017,0.25,0.1,0.64
 Scherpenheuvel-Zichem ,24134,nee,Netheid van straten en voetpaden,2020,0.23,0.15,0.63
 Schilde ,11039,nee,Netheid van straten en voetpaden,2017,0.2,0.08,0.72
 Schilde ,11039,nee,Netheid van straten en voetpaden,2020,0.19,0.11,0.7
 Schoten ,11040,nee,Netheid van straten en voetpaden,2017,0.11,0.08,0.81
 Schoten ,11040,nee,Netheid van straten en voetpaden,2020,0.23,0.09,0.68
 Sint-Amands ,12034,nee,Netheid van straten en voetpaden,2017,0.21,0.13,0.67
 Sint-Genesius-Rode ,23101,nee,Netheid van straten en voetpaden,2017,0.22,0.09,0.69
 Sint-Genesius-Rode ,23101,nee,Netheid van straten en voetpaden,2020,0.21,0.11,0.68
 Sint-Gillis-Waas ,46020,nee,Netheid van straten en voetpaden,2017,0.26,0.13,0.61
 Sint-Gillis-Waas ,46020,nee,Netheid van straten en voetpaden,2020,0.38,0.15,0.47
 Sint-Katelijne-Waver ,12035,nee,Netheid van straten en voetpaden,2017,0.17,0.13,0.7
 Sint-Katelijne-Waver ,12035,nee,Netheid van straten en voetpaden,2020,0.14,0.12,0.74
 Sint-Laureins ,43014,nee,Netheid van straten en voetpaden,2017,0.14,0.13,0.73
 Sint-Laureins ,43014,nee,Netheid van straten en voetpaden,2020,0.23,0.16,0.61
 Sint-Lievens-Houtem ,41063,nee,Netheid van straten en voetpaden,2017,0.2,0.12,0.68
 Sint-Lievens-Houtem ,41063,nee,Netheid van straten en voetpaden,2020,0.22,0.13,0.65
 Sint-Martens-Latem ,44064,nee,Netheid van straten en voetpaden,2017,0.12,0.05,0.83
 Sint-Martens-Latem ,44064,nee,Netheid van straten en voetpaden,2020,0.13,0.13,0.74
 Sint-Niklaas ,46021,ja,Netheid van straten en voetpaden,2008,0.28,0.16,0.56
 Sint-Niklaas ,46021,ja,Netheid van straten en voetpaden,2011,0.26,0.16,0.58
 Sint-Niklaas ,46021,ja,Netheid van straten en voetpaden,2014,0.23,0.18,0.59
 Sint-Niklaas ,46021,ja,Netheid van straten en voetpaden,2017,0.27,0.13,0.6
 Sint-Niklaas ,46021,ja,Netheid van straten en voetpaden,2020,0.25,0.13,0.62
 Sint-Pieters-Leeuw ,23077,nee,Netheid van straten en voetpaden,2017,0.19,0.1,0.71
 Sint-Pieters-Leeuw ,23077,nee,Netheid van straten en voetpaden,2020,0.22,0.18,0.6
 Sint-Truiden ,71053,nee,Netheid van straten en voetpaden,2017,0.22,0.12,0.66
 Sint-Truiden ,71053,nee,Netheid van straten en voetpaden,2020,0.25,0.16,0.59
 Spiere-Helkijn ,34043,nee,Netheid van straten en voetpaden,2017,0.19,0.14,0.67
 Spiere-Helkijn ,34043,nee,Netheid van straten en voetpaden,2020,0.21,0.14,0.64
 Stabroek ,11044,nee,Netheid van straten en voetpaden,2017,0.22,0.09,0.7
 Stabroek ,11044,nee,Netheid van straten en voetpaden,2020,0.26,0.14,0.6
 Staden ,36019,nee,Netheid van straten en voetpaden,2017,0.18,0.14,0.68
 Staden ,36019,nee,Netheid van straten en voetpaden,2020,0.18,0.12,0.7
 Steenokkerzeel ,23081,nee,Netheid van straten en voetpaden,2017,0.16,0.08,0.76
 Steenokkerzeel ,23081,nee,Netheid van straten en voetpaden,2020,0.13,0.09,0.77
 Stekene ,46024,nee,Netheid van straten en voetpaden,2017,0.22,0.11,0.67
 Stekene ,46024,nee,Netheid van straten en voetpaden,2020,0.19,0.14,0.67
 Temse ,46025,nee,Netheid van straten en voetpaden,2017,0.21,0.12,0.67
 Temse ,46025,nee,Netheid van straten en voetpaden,2020,0.25,0.17,0.58
 Ternat ,23086,nee,Netheid van straten en voetpaden,2017,0.27,0.12,0.62
 Ternat ,23086,nee,Netheid van straten en voetpaden,2020,0.22,0.09,0.68
 Tervuren ,24104,nee,Netheid van straten en voetpaden,2017,0.24,0.09,0.67
 Tervuren ,24104,nee,Netheid van straten en voetpaden,2020,0.17,0.13,0.71
 Tessenderlo ,71057,nee,Netheid van straten en voetpaden,2017,0.11,0.09,0.8
 Tessenderlo ,71057,nee,Netheid van straten en voetpaden,2020,0.12,0.13,0.75
 Tielt ,37015,nee,Netheid van straten en voetpaden,2017,0.24,0.14,0.62
 Tielt ,37015,nee,Netheid van straten en voetpaden,2020,0.21,0.14,0.66
 Tielt-Winge ,24135,nee,Netheid van straten en voetpaden,2017,0.22,0.16,0.63
 Tielt-Winge ,24135,nee,Netheid van straten en voetpaden,2020,0.28,0.12,0.6
 Tienen ,24107,nee,Netheid van straten en voetpaden,2017,0.42,0.12,0.46
 Tienen ,24107,nee,Netheid van straten en voetpaden,2020,0.45,0.13,0.42
 Tongeren ,73083,nee,Netheid van straten en voetpaden,2017,0.29,0.12,0.59
 Tongeren ,73083,nee,Netheid van straten en voetpaden,2020,0.31,0.16,0.53
 Torhout ,31033,nee,Netheid van straten en voetpaden,2017,0.17,0.09,0.74
 Torhout ,31033,nee,Netheid van straten en voetpaden,2020,0.16,0.13,0.71
 Tremelo ,24109,nee,Netheid van straten en voetpaden,2017,0.16,0.1,0.74
 Tremelo ,24109,nee,Netheid van straten en voetpaden,2020,0.19,0.13,0.69
 Turnhout ,13040,ja,Netheid van straten en voetpaden,2008,0.34,0.17,0.49
 Turnhout ,13040,ja,Netheid van straten en voetpaden,2011,0.35,0.17,0.48
 Turnhout ,13040,ja,Netheid van straten en voetpaden,2014,0.28,0.19,0.53
 Turnhout ,13040,ja,Netheid van straten en voetpaden,2017,0.32,0.14,0.54
 Turnhout ,13040,ja,Netheid van straten en voetpaden,2020,0.29,0.15,0.57
 Veurne ,38025,nee,Netheid van straten en voetpaden,2017,0.24,0.12,0.64
 Veurne ,38025,nee,Netheid van straten en voetpaden,2020,0.29,0.16,0.55
 Vilvoorde ,23088,nee,Netheid van straten en voetpaden,2017,0.41,0.11,0.49
 Vilvoorde ,23088,nee,Netheid van straten en voetpaden,2020,0.33,0.13,0.54
 Vleteren ,33041,nee,Netheid van straten en voetpaden,2017,0.14,0.12,0.74
 Vleteren ,33041,nee,Netheid van straten en voetpaden,2020,0.11,0.15,0.75
 Voeren ,73109,nee,Netheid van straten en voetpaden,2017,0.18,0.13,0.68
 Voeren ,73109,nee,Netheid van straten en voetpaden,2020,0.25,0.16,0.59
 Vorselaar ,13044,nee,Netheid van straten en voetpaden,2017,0.12,0.08,0.8
 Vorselaar ,13044,nee,Netheid van straten en voetpaden,2020,0.14,0.12,0.74
 Vosselaar ,13046,nee,Netheid van straten en voetpaden,2017,0.11,0.1,0.78
 Vosselaar ,13046,nee,Netheid van straten en voetpaden,2020,0.13,0.1,0.76
 Waarschoot ,44072,nee,Netheid van straten en voetpaden,2017,0.17,0.13,0.7
 Waasmunster ,42023,nee,Netheid van straten en voetpaden,2017,0.21,0.11,0.68
 Waasmunster ,42023,nee,Netheid van straten en voetpaden,2020,0.28,0.1,0.61
 Wachtebeke ,44073,nee,Netheid van straten en voetpaden,2017,0.23,0.13,0.64
 Wachtebeke ,44073,nee,Netheid van straten en voetpaden,2020,0.35,0.19,0.46
 Waregem ,34040,nee,Netheid van straten en voetpaden,2017,0.14,0.11,0.75
 Waregem ,34040,nee,Netheid van straten en voetpaden,2020,0.2,0.11,0.69
 Wellen ,73098,nee,Netheid van straten en voetpaden,2017,0.16,0.1,0.74
 Wellen ,73098,nee,Netheid van straten en voetpaden,2020,0.18,0.08,0.74
 Wemmel ,23102,nee,Netheid van straten en voetpaden,2017,0.3,0.14,0.57
 Wemmel ,23102,nee,Netheid van straten en voetpaden,2020,0.28,0.15,0.57
 Wervik ,33029,nee,Netheid van straten en voetpaden,2017,0.26,0.14,0.61
 Wervik ,33029,nee,Netheid van straten en voetpaden,2020,0.25,0.16,0.59
 Westerlo ,13049,nee,Netheid van straten en voetpaden,2017,0.09,0.11,0.8
 Westerlo ,13049,nee,Netheid van straten en voetpaden,2020,0.13,0.11,0.76
 Wetteren ,42025,nee,Netheid van straten en voetpaden,2017,0.24,0.1,0.66
 Wetteren ,42025,nee,Netheid van straten en voetpaden,2020,0.26,0.16,0.58
 Wevelgem ,34041,nee,Netheid van straten en voetpaden,2017,0.22,0.11,0.67
 Wevelgem ,34041,nee,Netheid van straten en voetpaden,2020,0.2,0.13,0.67
 Wezembeek-Oppem ,23103,nee,Netheid van straten en voetpaden,2017,0.19,0.11,0.69
 Wezembeek-Oppem ,23103,nee,Netheid van straten en voetpaden,2020,0.2,0.14,0.67
 Wichelen ,42026,nee,Netheid van straten en voetpaden,2017,0.22,0.13,0.65
 Wichelen ,42026,nee,Netheid van straten en voetpaden,2020,0.3,0.16,0.54
 Wielsbeke ,37017,nee,Netheid van straten en voetpaden,2017,0.12,0.1,0.78
 Wielsbeke ,37017,nee,Netheid van straten en voetpaden,2020,0.17,0.1,0.73
 Wijnegem ,11050,nee,Netheid van straten en voetpaden,2017,0.11,0.07,0.81
 Wijnegem ,11050,nee,Netheid van straten en voetpaden,2020,0.15,0.11,0.75
 Willebroek ,12040,nee,Netheid van straten en voetpaden,2017,0.34,0.12,0.54
 Willebroek ,12040,nee,Netheid van straten en voetpaden,2020,0.32,0.15,0.53
 Wingene ,37018,nee,Netheid van straten en voetpaden,2017,0.13,0.12,0.76
 Wingene ,37018,nee,Netheid van straten en voetpaden,2020,0.17,0.16,0.66
 Wommelgem ,11052,nee,Netheid van straten en voetpaden,2017,0.16,0.08,0.76
 Wommelgem ,11052,nee,Netheid van straten en voetpaden,2020,0.23,0.11,0.66
 Wortegem-Petegem ,45061,nee,Netheid van straten en voetpaden,2017,0.11,0.1,0.79
 Wortegem-Petegem ,45061,nee,Netheid van straten en voetpaden,2020,0.17,0.13,0.7
 Wuustwezel ,11053,nee,Netheid van straten en voetpaden,2017,0.17,0.08,0.75
 Wuustwezel ,11053,nee,Netheid van straten en voetpaden,2020,0.14,0.14,0.72
 Zandhoven ,11054,nee,Netheid van straten en voetpaden,2017,0.1,0.06,0.84
 Zandhoven ,11054,nee,Netheid van straten en voetpaden,2020,0.11,0.07,0.82
 Zaventem ,23094,nee,Netheid van straten en voetpaden,2017,0.34,0.12,0.54
 Zaventem ,23094,nee,Netheid van straten en voetpaden,2020,0.3,0.11,0.59
 Zedelgem ,31040,nee,Netheid van straten en voetpaden,2017,0.16,0.11,0.72
 Zedelgem ,31040,nee,Netheid van straten en voetpaden,2020,0.2,0.14,0.66
 Zele ,42028,nee,Netheid van straten en voetpaden,2017,0.25,0.14,0.61
 Zele ,42028,nee,Netheid van straten en voetpaden,2020,0.3,0.13,0.57
 Zelzate ,43018,nee,Netheid van straten en voetpaden,2017,0.47,0.19,0.35
 Zelzate ,43018,nee,Netheid van straten en voetpaden,2020,0.47,0.17,0.36
 Zemst ,23096,nee,Netheid van straten en voetpaden,2017,0.14,0.06,0.81
 Zemst ,23096,nee,Netheid van straten en voetpaden,2020,0.12,0.11,0.76
 Zingem ,45057,nee,Netheid van straten en voetpaden,2017,0.16,0.1,0.74
 Zoersel ,11055,nee,Netheid van straten en voetpaden,2017,0.13,0.1,0.76
 Zoersel ,11055,nee,Netheid van straten en voetpaden,2020,0.14,0.12,0.74
 Zomergem ,44080,nee,Netheid van straten en voetpaden,2017,0.11,0.09,0.8
 Zonhoven ,71066,nee,Netheid van straten en voetpaden,2017,0.15,0.11,0.74
 Zonhoven ,71066,nee,Netheid van straten en voetpaden,2020,0.2,0.15,0.65
 Zonnebeke ,33037,nee,Netheid van straten en voetpaden,2017,0.2,0.1,0.7
 Zonnebeke ,33037,nee,Netheid van straten en voetpaden,2020,0.18,0.16,0.66
 Zottegem ,41081,nee,Netheid van straten en voetpaden,2017,0.31,0.11,0.58
 Zottegem ,41081,nee,Netheid van straten en voetpaden,2020,0.36,0.12,0.53
 Zoutleeuw ,24130,nee,Netheid van straten en voetpaden,2017,0.27,0.15,0.58
 Zoutleeuw ,24130,nee,Netheid van straten en voetpaden,2020,0.31,0.15,0.54
 Zuienkerke ,31042,nee,Netheid van straten en voetpaden,2017,0.08,0.09,0.83
 Zuienkerke ,31042,nee,Netheid van straten en voetpaden,2020,0.13,0.06,0.81
 Zulte ,44081,nee,Netheid van straten en voetpaden,2017,0.12,0.11,0.76
 Zulte ,44081,nee,Netheid van straten en voetpaden,2020,0.15,0.14,0.71
 Zutendaal ,71067,nee,Netheid van straten en voetpaden,2017,0.06,0.06,0.88
 Zutendaal ,71067,nee,Netheid van straten en voetpaden,2020,0.06,0.05,0.88
 Zwalm ,45065,nee,Netheid van straten en voetpaden,2017,0.2,0.12,0.69
