Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Ja (%),Nee (%)
 Maaseik ,72021,nee,Internetaansluiting in de woning,2020,0.98,0.02
 Maasmechelen ,73107,nee,Internetaansluiting in de woning,2017,0.9,0.1
 Maasmechelen ,73107,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Machelen ,23047,nee,Internetaansluiting in de woning,2017,0.92,0.08
 Machelen ,23047,nee,Internetaansluiting in de woning,2020,0.96,0.04
 Maldegem ,43010,nee,Internetaansluiting in de woning,2017,0.88,0.12
 Maldegem ,43010,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Malle ,11057,nee,Internetaansluiting in de woning,2017,0.95,0.05
 Malle ,11057,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Mechelen ,12025,ja,Internetaansluiting in de woning,2011,0.84,0.16
 Mechelen ,12025,ja,Internetaansluiting in de woning,2014,0.92,0.08
 Mechelen ,12025,ja,Internetaansluiting in de woning,2017,0.93,0.07
 Mechelen ,12025,ja,Internetaansluiting in de woning,2020,0.97,0.03
 Meerhout ,13021,nee,Internetaansluiting in de woning,2017,0.91,0.09
 Meerhout ,13021,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Meeuwen-Gruitrode ,72040,nee,Internetaansluiting in de woning,2017,0.93,0.07
 Meise ,23050,nee,Internetaansluiting in de woning,2017,0.97,0.03
 Meise ,23050,nee,Internetaansluiting in de woning,2020,0.99,0.01
 Melle ,44040,nee,Internetaansluiting in de woning,2017,0.94,0.06
 Melle ,44040,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Menen ,34027,nee,Internetaansluiting in de woning,2017,0.91,0.09
 Menen ,34027,nee,Internetaansluiting in de woning,2020,0.95,0.05
 Merchtem ,23052,nee,Internetaansluiting in de woning,2017,0.93,0.07
 Merchtem ,23052,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Merelbeke ,44043,nee,Internetaansluiting in de woning,2017,0.91,0.09
 Merelbeke ,44043,nee,Internetaansluiting in de woning,2020,0.98,0.02
 Merksplas ,13023,nee,Internetaansluiting in de woning,2017,0.95,0.05
 Merksplas ,13023,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Mesen ,33016,nee,Internetaansluiting in de woning,2017,0.86,0.14
 Mesen ,33016,nee,Internetaansluiting in de woning,2020,0.94,0.06
 Meulebeke ,37007,nee,Internetaansluiting in de woning,2017,0.89,0.11
 Meulebeke ,37007,nee,Internetaansluiting in de woning,2020,0.93,0.07
 Middelkerke ,35011,nee,Internetaansluiting in de woning,2017,0.86,0.14
 Middelkerke ,35011,nee,Internetaansluiting in de woning,2020,0.94,0.06
 Moerbeke ,44045,nee,Internetaansluiting in de woning,2017,0.92,0.08
 Moerbeke ,44045,nee,Internetaansluiting in de woning,2020,0.96,0.04
 Mol ,13025,nee,Internetaansluiting in de woning,2017,0.93,0.07
 Mol ,13025,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Moorslede ,36012,nee,Internetaansluiting in de woning,2017,0.9,0.1
 Moorslede ,36012,nee,Internetaansluiting in de woning,2020,0.94,0.06
 Mortsel ,11029,nee,Internetaansluiting in de woning,2017,0.94,0.06
 Mortsel ,11029,nee,Internetaansluiting in de woning,2020,0.98,0.02
 Nazareth ,44048,nee,Internetaansluiting in de woning,2017,0.89,0.11
 Nazareth ,44048,nee,Internetaansluiting in de woning,2020,0.98,0.02
 Neerpelt ,72025,nee,Internetaansluiting in de woning,2017,0.92,0.08
 Nevele ,44049,nee,Internetaansluiting in de woning,2017,0.91,0.09
 Niel ,11030,nee,Internetaansluiting in de woning,2017,0.9,0.1
 Niel ,11030,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Nieuwerkerken ,71045,nee,Internetaansluiting in de woning,2017,0.91,0.09
 Nieuwerkerken ,71045,nee,Internetaansluiting in de woning,2020,0.96,0.04
 Nieuwpoort ,38016,nee,Internetaansluiting in de woning,2017,0.9,0.1
 Nieuwpoort ,38016,nee,Internetaansluiting in de woning,2020,0.95,0.05
 Nijlen ,12026,nee,Internetaansluiting in de woning,2017,0.91,0.09
 Nijlen ,12026,nee,Internetaansluiting in de woning,2020,0.96,0.04
 Ninove ,41048,nee,Internetaansluiting in de woning,2017,0.92,0.08
 Ninove ,41048,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Olen ,13029,nee,Internetaansluiting in de woning,2017,0.94,0.06
 Olen ,13029,nee,Internetaansluiting in de woning,2020,0.95,0.05
 Oostende ,35013,ja,Internetaansluiting in de woning,2011,0.82,0.18
 Oostende ,35013,ja,Internetaansluiting in de woning,2014,0.85,0.15
 Oostende ,35013,ja,Internetaansluiting in de woning,2017,0.92,0.08
 Oostende ,35013,ja,Internetaansluiting in de woning,2020,0.95,0.05
 Oosterzele ,44052,nee,Internetaansluiting in de woning,2017,0.92,0.08
 Oosterzele ,44052,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Oostkamp ,31022,nee,Internetaansluiting in de woning,2017,0.92,0.08
 Oostkamp ,31022,nee,Internetaansluiting in de woning,2020,0.96,0.04
 Oostrozebeke ,37010,nee,Internetaansluiting in de woning,2017,0.93,0.07
 Oostrozebeke ,37010,nee,Internetaansluiting in de woning,2020,0.96,0.04
 Opglabbeek ,71047,nee,Internetaansluiting in de woning,2017,0.91,0.09
 Opwijk ,23060,nee,Internetaansluiting in de woning,2017,0.91,0.09
 Opwijk ,23060,nee,Internetaansluiting in de woning,2020,0.99,0.01
 Oudenaarde ,45035,nee,Internetaansluiting in de woning,2017,0.91,0.09
 Oudenaarde ,45035,nee,Internetaansluiting in de woning,2020,0.95,0.05
 Oudenburg ,35014,nee,Internetaansluiting in de woning,2017,0.91,0.09
 Oudenburg ,35014,nee,Internetaansluiting in de woning,2020,0.96,0.04
 Oud-Heverlee ,24086,nee,Internetaansluiting in de woning,2017,0.94,0.06
 Oud-Heverlee ,24086,nee,Internetaansluiting in de woning,2020,0.99,0.01
 Oudsbergen ,72042,nee,Internetaansluiting in de woning,2020,0.98,0.02
 Oud-Turnhout ,13031,nee,Internetaansluiting in de woning,2017,0.94,0.06
 Oud-Turnhout ,13031,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Overijse ,23062,nee,Internetaansluiting in de woning,2017,0.92,0.08
 Overijse ,23062,nee,Internetaansluiting in de woning,2020,0.98,0.02
 Overpelt ,72029,nee,Internetaansluiting in de woning,2017,0.94,0.06
 Peer ,72030,nee,Internetaansluiting in de woning,2017,0.95,0.05
 Peer ,72030,nee,Internetaansluiting in de woning,2020,0.99,0.01
 Pelt ,72043,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Pepingen ,23064,nee,Internetaansluiting in de woning,2017,0.94,0.06
 Pepingen ,23064,nee,Internetaansluiting in de woning,2020,0.98,0.02
 Pittem ,37011,nee,Internetaansluiting in de woning,2017,0.91,0.09
 Pittem ,37011,nee,Internetaansluiting in de woning,2020,0.98,0.02
 Poperinge ,33021,nee,Internetaansluiting in de woning,2017,0.89,0.11
 Poperinge ,33021,nee,Internetaansluiting in de woning,2020,0.96,0.04
 Putte ,12029,nee,Internetaansluiting in de woning,2017,0.89,0.11
 Putte ,12029,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Puurs ,12030,nee,Internetaansluiting in de woning,2017,0.91,0.09
 Puurs-Sint-Amands ,12041,nee,Internetaansluiting in de woning,2020,0.96,0.04
 Ranst ,11035,nee,Internetaansluiting in de woning,2017,0.93,0.07
 Ranst ,11035,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Ravels ,13035,nee,Internetaansluiting in de woning,2017,0.94,0.06
 Ravels ,13035,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Retie ,13036,nee,Internetaansluiting in de woning,2017,0.93,0.07
 Retie ,13036,nee,Internetaansluiting in de woning,2020,0.95,0.05
 Riemst ,73066,nee,Internetaansluiting in de woning,2017,0.92,0.08
 Riemst ,73066,nee,Internetaansluiting in de woning,2020,0.95,0.05
 Rijkevorsel ,13037,nee,Internetaansluiting in de woning,2017,0.89,0.11
 Rijkevorsel ,13037,nee,Internetaansluiting in de woning,2020,0.99,0.01
 Roeselare ,36015,ja,Internetaansluiting in de woning,2011,0.84,0.16
 Roeselare ,36015,ja,Internetaansluiting in de woning,2014,0.91,0.09
 Roeselare ,36015,ja,Internetaansluiting in de woning,2017,0.93,0.07
 Roeselare ,36015,ja,Internetaansluiting in de woning,2020,0.97,0.03
 Ronse ,45041,nee,Internetaansluiting in de woning,2017,0.88,0.12
 Ronse ,45041,nee,Internetaansluiting in de woning,2020,0.95,0.05
 Roosdaal ,23097,nee,Internetaansluiting in de woning,2017,0.92,0.08
 Roosdaal ,23097,nee,Internetaansluiting in de woning,2020,0.98,0.02
 Rotselaar ,24094,nee,Internetaansluiting in de woning,2017,0.93,0.07
 Rotselaar ,24094,nee,Internetaansluiting in de woning,2020,0.99,0.01
 Ruiselede ,37012,nee,Internetaansluiting in de woning,2017,0.88,0.12
 Ruiselede ,37012,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Rumst ,11037,nee,Internetaansluiting in de woning,2017,0.94,0.06
 Rumst ,11037,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Schelle ,11038,nee,Internetaansluiting in de woning,2017,0.91,0.09
 Schelle ,11038,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Scherpenheuvel-Zichem ,24134,nee,Internetaansluiting in de woning,2017,0.89,0.11
 Scherpenheuvel-Zichem ,24134,nee,Internetaansluiting in de woning,2020,0.95,0.05
 Schilde ,11039,nee,Internetaansluiting in de woning,2017,0.96,0.04
 Schilde ,11039,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Schoten ,11040,nee,Internetaansluiting in de woning,2017,0.94,0.06
 Schoten ,11040,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Sint-Amands ,12034,nee,Internetaansluiting in de woning,2017,0.92,0.08
 Sint-Genesius-Rode ,23101,nee,Internetaansluiting in de woning,2017,0.94,0.06
 Sint-Genesius-Rode ,23101,nee,Internetaansluiting in de woning,2020,0.98,0.02
 Sint-Gillis-Waas ,46020,nee,Internetaansluiting in de woning,2017,0.92,0.08
 Sint-Gillis-Waas ,46020,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Sint-Katelijne-Waver ,12035,nee,Internetaansluiting in de woning,2017,0.92,0.08
 Sint-Katelijne-Waver ,12035,nee,Internetaansluiting in de woning,2020,0.96,0.04
 Sint-Laureins ,43014,nee,Internetaansluiting in de woning,2017,0.88,0.12
 Sint-Laureins ,43014,nee,Internetaansluiting in de woning,2020,0.94,0.06
 Sint-Lievens-Houtem ,41063,nee,Internetaansluiting in de woning,2017,0.86,0.14
 Sint-Lievens-Houtem ,41063,nee,Internetaansluiting in de woning,2020,0.96,0.04
 Sint-Martens-Latem ,44064,nee,Internetaansluiting in de woning,2017,0.94,0.06
 Sint-Martens-Latem ,44064,nee,Internetaansluiting in de woning,2020,0.98,0.02
 Sint-Niklaas ,46021,ja,Internetaansluiting in de woning,2011,0.83,0.17
 Sint-Niklaas ,46021,ja,Internetaansluiting in de woning,2014,0.9,0.1
 Sint-Niklaas ,46021,ja,Internetaansluiting in de woning,2017,0.93,0.07
 Sint-Niklaas ,46021,ja,Internetaansluiting in de woning,2020,0.96,0.04
 Sint-Pieters-Leeuw ,23077,nee,Internetaansluiting in de woning,2017,0.93,0.07
 Sint-Pieters-Leeuw ,23077,nee,Internetaansluiting in de woning,2020,0.98,0.02
 Sint-Truiden ,71053,nee,Internetaansluiting in de woning,2017,0.92,0.08
 Sint-Truiden ,71053,nee,Internetaansluiting in de woning,2020,0.96,0.04
 Spiere-Helkijn ,34043,nee,Internetaansluiting in de woning,2017,0.89,0.11
 Spiere-Helkijn ,34043,nee,Internetaansluiting in de woning,2020,0.93,0.07
 Stabroek ,11044,nee,Internetaansluiting in de woning,2017,0.93,0.07
 Stabroek ,11044,nee,Internetaansluiting in de woning,2020,0.99,0.01
 Staden ,36019,nee,Internetaansluiting in de woning,2017,0.88,0.12
 Staden ,36019,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Steenokkerzeel ,23081,nee,Internetaansluiting in de woning,2017,0.93,0.07
 Steenokkerzeel ,23081,nee,Internetaansluiting in de woning,2020,0.98,0.02
 Stekene ,46024,nee,Internetaansluiting in de woning,2017,0.89,0.11
 Stekene ,46024,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Temse ,46025,nee,Internetaansluiting in de woning,2017,0.9,0.1
 Temse ,46025,nee,Internetaansluiting in de woning,2020,0.95,0.05
 Ternat ,23086,nee,Internetaansluiting in de woning,2017,0.94,0.06
 Ternat ,23086,nee,Internetaansluiting in de woning,2020,0.98,0.02
 Tervuren ,24104,nee,Internetaansluiting in de woning,2017,0.94,0.06
 Tervuren ,24104,nee,Internetaansluiting in de woning,2020,0.98,0.02
 Tessenderlo ,71057,nee,Internetaansluiting in de woning,2017,0.93,0.07
 Tessenderlo ,71057,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Tielt ,37015,nee,Internetaansluiting in de woning,2017,0.87,0.13
 Tielt ,37015,nee,Internetaansluiting in de woning,2020,0.95,0.05
 Tielt-Winge ,24135,nee,Internetaansluiting in de woning,2017,0.93,0.07
 Tielt-Winge ,24135,nee,Internetaansluiting in de woning,2020,0.96,0.04
 Tienen ,24107,nee,Internetaansluiting in de woning,2017,0.91,0.09
 Tienen ,24107,nee,Internetaansluiting in de woning,2020,0.95,0.05
 Tongeren ,73083,nee,Internetaansluiting in de woning,2017,0.88,0.12
 Tongeren ,73083,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Torhout ,31033,nee,Internetaansluiting in de woning,2017,0.9,0.1
 Torhout ,31033,nee,Internetaansluiting in de woning,2020,0.98,0.02
 Tremelo ,24109,nee,Internetaansluiting in de woning,2017,0.92,0.08
 Tremelo ,24109,nee,Internetaansluiting in de woning,2020,0.98,0.02
 Turnhout ,13040,ja,Internetaansluiting in de woning,2011,0.85,0.15
 Turnhout ,13040,ja,Internetaansluiting in de woning,2014,0.91,0.09
 Turnhout ,13040,ja,Internetaansluiting in de woning,2017,0.94,0.06
 Turnhout ,13040,ja,Internetaansluiting in de woning,2020,0.97,0.03
 Veurne ,38025,nee,Internetaansluiting in de woning,2017,0.91,0.09
 Veurne ,38025,nee,Internetaansluiting in de woning,2020,0.98,0.02
 Vilvoorde ,23088,nee,Internetaansluiting in de woning,2017,0.93,0.07
 Vilvoorde ,23088,nee,Internetaansluiting in de woning,2020,0.96,0.04
 Vleteren ,33041,nee,Internetaansluiting in de woning,2017,0.86,0.14
 Vleteren ,33041,nee,Internetaansluiting in de woning,2020,0.96,0.04
 Voeren ,73109,nee,Internetaansluiting in de woning,2017,0.89,0.11
 Voeren ,73109,nee,Internetaansluiting in de woning,2020,0.96,0.04
 Vorselaar ,13044,nee,Internetaansluiting in de woning,2017,0.91,0.09
 Vorselaar ,13044,nee,Internetaansluiting in de woning,2020,0.95,0.05
 Vosselaar ,13046,nee,Internetaansluiting in de woning,2017,0.93,0.07
 Vosselaar ,13046,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Waarschoot ,44072,nee,Internetaansluiting in de woning,2017,0.89,0.11
 Waasmunster ,42023,nee,Internetaansluiting in de woning,2017,0.92,0.08
 Waasmunster ,42023,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Wachtebeke ,44073,nee,Internetaansluiting in de woning,2017,0.9,0.1
 Wachtebeke ,44073,nee,Internetaansluiting in de woning,2020,0.96,0.04
 Waregem ,34040,nee,Internetaansluiting in de woning,2017,0.94,0.06
 Waregem ,34040,nee,Internetaansluiting in de woning,2020,0.95,0.05
 Wellen ,73098,nee,Internetaansluiting in de woning,2017,0.92,0.08
 Wellen ,73098,nee,Internetaansluiting in de woning,2020,0.96,0.04
 Wemmel ,23102,nee,Internetaansluiting in de woning,2017,0.92,0.08
 Wemmel ,23102,nee,Internetaansluiting in de woning,2020,0.99,0.01
 Wervik ,33029,nee,Internetaansluiting in de woning,2017,0.87,0.13
 Wervik ,33029,nee,Internetaansluiting in de woning,2020,0.95,0.05
 Westerlo ,13049,nee,Internetaansluiting in de woning,2017,0.91,0.09
 Westerlo ,13049,nee,Internetaansluiting in de woning,2020,0.99,0.01
 Wetteren ,42025,nee,Internetaansluiting in de woning,2017,0.89,0.11
 Wetteren ,42025,nee,Internetaansluiting in de woning,2020,0.94,0.06
 Wevelgem ,34041,nee,Internetaansluiting in de woning,2017,0.92,0.08
 Wevelgem ,34041,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Wezembeek-Oppem ,23103,nee,Internetaansluiting in de woning,2017,0.9,0.1
 Wezembeek-Oppem ,23103,nee,Internetaansluiting in de woning,2020,0.99,0.01
 Wichelen ,42026,nee,Internetaansluiting in de woning,2017,0.9,0.1
 Wichelen ,42026,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Wielsbeke ,37017,nee,Internetaansluiting in de woning,2017,0.93,0.07
 Wielsbeke ,37017,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Wijnegem ,11050,nee,Internetaansluiting in de woning,2017,0.9,0.1
 Wijnegem ,11050,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Willebroek ,12040,nee,Internetaansluiting in de woning,2017,0.91,0.09
 Willebroek ,12040,nee,Internetaansluiting in de woning,2020,0.96,0.04
 Wingene ,37018,nee,Internetaansluiting in de woning,2017,0.9,0.1
 Wingene ,37018,nee,Internetaansluiting in de woning,2020,0.95,0.05
 Wommelgem ,11052,nee,Internetaansluiting in de woning,2017,0.93,0.07
 Wommelgem ,11052,nee,Internetaansluiting in de woning,2020,0.98,0.02
 Wortegem-Petegem ,45061,nee,Internetaansluiting in de woning,2017,0.93,0.07
 Wortegem-Petegem ,45061,nee,Internetaansluiting in de woning,2020,0.98,0.02
 Wuustwezel ,11053,nee,Internetaansluiting in de woning,2017,0.94,0.06
 Wuustwezel ,11053,nee,Internetaansluiting in de woning,2020,0.99,0.01
 Zandhoven ,11054,nee,Internetaansluiting in de woning,2017,0.92,0.08
 Zandhoven ,11054,nee,Internetaansluiting in de woning,2020,0.96,0.04
 Zaventem ,23094,nee,Internetaansluiting in de woning,2017,0.94,0.06
 Zaventem ,23094,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Zedelgem ,31040,nee,Internetaansluiting in de woning,2017,0.95,0.05
 Zedelgem ,31040,nee,Internetaansluiting in de woning,2020,0.98,0.02
 Zele ,42028,nee,Internetaansluiting in de woning,2017,0.89,0.11
 Zele ,42028,nee,Internetaansluiting in de woning,2020,0.96,0.04
 Zelzate ,43018,nee,Internetaansluiting in de woning,2017,0.86,0.14
 Zelzate ,43018,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Zemst ,23096,nee,Internetaansluiting in de woning,2017,0.93,0.07
 Zemst ,23096,nee,Internetaansluiting in de woning,2020,0.98,0.02
 Zingem ,45057,nee,Internetaansluiting in de woning,2017,0.93,0.07
 Zoersel ,11055,nee,Internetaansluiting in de woning,2017,0.96,0.04
 Zoersel ,11055,nee,Internetaansluiting in de woning,2020,0.98,0.02
 Zomergem ,44080,nee,Internetaansluiting in de woning,2017,0.93,0.07
 Zonhoven ,71066,nee,Internetaansluiting in de woning,2017,0.93,0.07
 Zonhoven ,71066,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Zonnebeke ,33037,nee,Internetaansluiting in de woning,2017,0.89,0.11
 Zonnebeke ,33037,nee,Internetaansluiting in de woning,2020,0.95,0.05
 Zottegem ,41081,nee,Internetaansluiting in de woning,2017,0.91,0.09
 Zottegem ,41081,nee,Internetaansluiting in de woning,2020,0.95,0.05
 Zoutleeuw ,24130,nee,Internetaansluiting in de woning,2017,0.84,0.16
 Zoutleeuw ,24130,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Zuienkerke ,31042,nee,Internetaansluiting in de woning,2017,0.95,0.05
 Zuienkerke ,31042,nee,Internetaansluiting in de woning,2020,0.99,0.01
 Zulte ,44081,nee,Internetaansluiting in de woning,2017,0.92,0.08
 Zulte ,44081,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Zutendaal ,71067,nee,Internetaansluiting in de woning,2017,0.95,0.05
 Zutendaal ,71067,nee,Internetaansluiting in de woning,2020,0.98,0.02
 Zwalm ,45065,nee,Internetaansluiting in de woning,2017,0.9,0.1
 Zwalm ,45065,nee,Internetaansluiting in de woning,2020,0.95,0.05
 Zwevegem ,34042,nee,Internetaansluiting in de woning,2017,0.94,0.06
 Zwevegem ,34042,nee,Internetaansluiting in de woning,2020,0.98,0.02
 Zwijndrecht ,11056,nee,Internetaansluiting in de woning,2017,0.93,0.07
 Zwijndrecht ,11056,nee,Internetaansluiting in de woning,2020,0.99,0.01
13 centrumsteden,/,/,Internetaansluiting in de woning,2011,0.83,0.17
13 centrumsteden,/,/,Internetaansluiting in de woning,2014,0.9,0.1
13 centrumsteden,/,/,Internetaansluiting in de woning,2017,0.93,0.07
13 centrumsteden,/,/,Internetaansluiting in de woning,2020,0.97,0.03
Gemeenten groter dan 50.000 inw.,/,/,Internetaansluiting in de woning,2017,0.93,0.07
Gemeenten groter dan 50.000 inw.,/,/,Internetaansluiting in de woning,2020,0.97,0.03
Gemeenten kleiner dan 10.000 inw.,/,/,Internetaansluiting in de woning,2017,0.91,0.09
Gemeenten kleiner dan 10.000 inw.,/,/,Internetaansluiting in de woning,2020,0.97,0.03
Gemeenten van 10.000 tot 20.000 inw.,/,/,Internetaansluiting in de woning,2017,0.92,0.08
Gemeenten van 10.000 tot 20.000 inw.,/,/,Internetaansluiting in de woning,2020,0.97,0.03
Gemeenten van 20.000 tot 30.000 inw.,/,/,Internetaansluiting in de woning,2017,0.91,0.09
Gemeenten van 20.000 tot 30.000 inw.,/,/,Internetaansluiting in de woning,2020,0.97,0.03
Gemeenten van 30.000 tot 50.000 inw.,/,/,Internetaansluiting in de woning,2017,0.92,0.08
Gemeenten van 30.000 tot 50.000 inw.,/,/,Internetaansluiting in de woning,2020,0.96,0.04
Vlaams Gewest,/,/,Internetaansluiting in de woning,2017,0.92,0.08
Vlaams Gewest,/,/,Internetaansluiting in de woning,2020,0.97,0.03
