Gemeente,NIS-code,Centrumstad?,Indicator,Item,Jaar,Ja (%),Nee (%)
 Borsbeek ,11007,nee,Duurzaamheid van de woning (detail),Groen dak,2017,0.02,0.98
 Borsbeek ,11007,nee,Duurzaamheid van de woning (detail),Groen dak,2020,0.04,0.96
 Borsbeek ,11007,nee,Duurzaamheid van de woning (detail),Isolatie dak,2017,0.74,0.26
 Borsbeek ,11007,nee,Duurzaamheid van de woning (detail),Isolatie dak,2020,0.86,0.14
 Borsbeek ,11007,nee,Duurzaamheid van de woning (detail),Isolatie muren,2020,0.62,0.38
 Borsbeek ,11007,nee,Duurzaamheid van de woning (detail),Warmtepomp,2020,0.09,0.91
 Borsbeek ,11007,nee,Duurzaamheid van de woning (detail),Zonneboiler,2017,0.04,0.96
 Borsbeek ,11007,nee,Duurzaamheid van de woning (detail),Zonneboiler,2020,0.03,0.97
 Borsbeek ,11007,nee,Duurzaamheid van de woning (detail),Zonnepanelen,2017,0.12,0.88
 Borsbeek ,11007,nee,Duurzaamheid van de woning (detail),Zonnepanelen,2020,0.13,0.87
 Boutersem ,24016,nee,Duurzaamheid van de woning (detail),Dubbel glas of driedubbel glas,2017,0.95,0.05
 Boutersem ,24016,nee,Duurzaamheid van de woning (detail),Dubbel glas of driedubbel glas,2020,0.94,0.06
 Boutersem ,24016,nee,Duurzaamheid van de woning (detail),Energiezuinige ketel,2017,0.66,0.34
 Boutersem ,24016,nee,Duurzaamheid van de woning (detail),Energiezuinige ketel,2020,0.7,0.3
 Boutersem ,24016,nee,Duurzaamheid van de woning (detail),Gebruik regenwater,2017,0.45,0.55
 Boutersem ,24016,nee,Duurzaamheid van de woning (detail),Gebruik regenwater,2020,0.49,0.51
 Boutersem ,24016,nee,Duurzaamheid van de woning (detail),Groen dak,2017,0.01,0.99
 Boutersem ,24016,nee,Duurzaamheid van de woning (detail),Groen dak,2020,0.01,0.99
 Boutersem ,24016,nee,Duurzaamheid van de woning (detail),Isolatie dak,2017,0.9,0.1
 Boutersem ,24016,nee,Duurzaamheid van de woning (detail),Isolatie dak,2020,0.93,0.07
 Boutersem ,24016,nee,Duurzaamheid van de woning (detail),Isolatie muren,2020,0.66,0.34
 Boutersem ,24016,nee,Duurzaamheid van de woning (detail),Warmtepomp,2020,0.18,0.82
 Boutersem ,24016,nee,Duurzaamheid van de woning (detail),Zonneboiler,2017,0.05,0.95
 Boutersem ,24016,nee,Duurzaamheid van de woning (detail),Zonneboiler,2020,0.08,0.92
 Boutersem ,24016,nee,Duurzaamheid van de woning (detail),Zonnepanelen,2017,0.19,0.81
 Boutersem ,24016,nee,Duurzaamheid van de woning (detail),Zonnepanelen,2020,0.35,0.65
 Brakel ,45059,nee,Duurzaamheid van de woning (detail),Dubbel glas of driedubbel glas,2017,0.9,0.1
 Brakel ,45059,nee,Duurzaamheid van de woning (detail),Dubbel glas of driedubbel glas,2020,0.93,0.07
 Brakel ,45059,nee,Duurzaamheid van de woning (detail),Energiezuinige ketel,2017,0.52,0.48
 Brakel ,45059,nee,Duurzaamheid van de woning (detail),Energiezuinige ketel,2020,0.61,0.39
 Brakel ,45059,nee,Duurzaamheid van de woning (detail),Gebruik regenwater,2017,0.62,0.38
 Brakel ,45059,nee,Duurzaamheid van de woning (detail),Gebruik regenwater,2020,0.67,0.33
 Brakel ,45059,nee,Duurzaamheid van de woning (detail),Groen dak,2017,0.02,0.98
 Brakel ,45059,nee,Duurzaamheid van de woning (detail),Groen dak,2020,0.02,0.98
 Brakel ,45059,nee,Duurzaamheid van de woning (detail),Isolatie dak,2017,0.83,0.17
 Brakel ,45059,nee,Duurzaamheid van de woning (detail),Isolatie dak,2020,0.86,0.14
 Brakel ,45059,nee,Duurzaamheid van de woning (detail),Isolatie muren,2020,0.68,0.32
 Brakel ,45059,nee,Duurzaamheid van de woning (detail),Warmtepomp,2020,0.18,0.82
 Brakel ,45059,nee,Duurzaamheid van de woning (detail),Zonneboiler,2017,0.1,0.9
 Brakel ,45059,nee,Duurzaamheid van de woning (detail),Zonneboiler,2020,0.09,0.91
 Brakel ,45059,nee,Duurzaamheid van de woning (detail),Zonnepanelen,2017,0.23,0.77
 Brakel ,45059,nee,Duurzaamheid van de woning (detail),Zonnepanelen,2020,0.37,0.63
 Brasschaat ,11008,nee,Duurzaamheid van de woning (detail),Dubbel glas of driedubbel glas,2017,0.94,0.06
 Brasschaat ,11008,nee,Duurzaamheid van de woning (detail),Dubbel glas of driedubbel glas,2020,0.95,0.05
 Brasschaat ,11008,nee,Duurzaamheid van de woning (detail),Energiezuinige ketel,2017,0.72,0.28
 Brasschaat ,11008,nee,Duurzaamheid van de woning (detail),Energiezuinige ketel,2020,0.82,0.18
 Brasschaat ,11008,nee,Duurzaamheid van de woning (detail),Gebruik regenwater,2017,0.14,0.86
 Brasschaat ,11008,nee,Duurzaamheid van de woning (detail),Gebruik regenwater,2020,0.14,0.86
 Brasschaat ,11008,nee,Duurzaamheid van de woning (detail),Groen dak,2017,0.03,0.97
 Brasschaat ,11008,nee,Duurzaamheid van de woning (detail),Groen dak,2020,0.05,0.95
 Brasschaat ,11008,nee,Duurzaamheid van de woning (detail),Isolatie dak,2017,0.83,0.17
 Brasschaat ,11008,nee,Duurzaamheid van de woning (detail),Isolatie dak,2020,0.86,0.14
 Brasschaat ,11008,nee,Duurzaamheid van de woning (detail),Isolatie muren,2020,0.67,0.33
 Brasschaat ,11008,nee,Duurzaamheid van de woning (detail),Warmtepomp,2020,0.14,0.86
 Brasschaat ,11008,nee,Duurzaamheid van de woning (detail),Zonneboiler,2017,0.04,0.96
 Brasschaat ,11008,nee,Duurzaamheid van de woning (detail),Zonneboiler,2020,0.06,0.94
 Brasschaat ,11008,nee,Duurzaamheid van de woning (detail),Zonnepanelen,2017,0.1,0.9
 Brasschaat ,11008,nee,Duurzaamheid van de woning (detail),Zonnepanelen,2020,0.19,0.81
 Brecht ,11009,nee,Duurzaamheid van de woning (detail),Dubbel glas of driedubbel glas,2017,0.96,0.04
 Brecht ,11009,nee,Duurzaamheid van de woning (detail),Dubbel glas of driedubbel glas,2020,0.97,0.03
 Brecht ,11009,nee,Duurzaamheid van de woning (detail),Energiezuinige ketel,2017,0.65,0.35
 Brecht ,11009,nee,Duurzaamheid van de woning (detail),Energiezuinige ketel,2020,0.76,0.24
 Brecht ,11009,nee,Duurzaamheid van de woning (detail),Gebruik regenwater,2017,0.35,0.65
 Brecht ,11009,nee,Duurzaamheid van de woning (detail),Gebruik regenwater,2020,0.37,0.63
 Brecht ,11009,nee,Duurzaamheid van de woning (detail),Groen dak,2017,0.02,0.98
 Brecht ,11009,nee,Duurzaamheid van de woning (detail),Groen dak,2020,0.03,0.97
 Brecht ,11009,nee,Duurzaamheid van de woning (detail),Isolatie dak,2017,0.88,0.12
 Brecht ,11009,nee,Duurzaamheid van de woning (detail),Isolatie dak,2020,0.95,0.05
 Brecht ,11009,nee,Duurzaamheid van de woning (detail),Isolatie muren,2020,0.79,0.21
 Brecht ,11009,nee,Duurzaamheid van de woning (detail),Warmtepomp,2020,0.18,0.82
 Brecht ,11009,nee,Duurzaamheid van de woning (detail),Zonneboiler,2017,0.07,0.93
 Brecht ,11009,nee,Duurzaamheid van de woning (detail),Zonneboiler,2020,0.08,0.92
 Brecht ,11009,nee,Duurzaamheid van de woning (detail),Zonnepanelen,2017,0.19,0.81
 Brecht ,11009,nee,Duurzaamheid van de woning (detail),Zonnepanelen,2020,0.32,0.68
 Bredene ,35002,nee,Duurzaamheid van de woning (detail),Dubbel glas of driedubbel glas,2017,0.97,0.03
 Bredene ,35002,nee,Duurzaamheid van de woning (detail),Dubbel glas of driedubbel glas,2020,0.96,0.04
 Bredene ,35002,nee,Duurzaamheid van de woning (detail),Energiezuinige ketel,2017,0.57,0.43
 Bredene ,35002,nee,Duurzaamheid van de woning (detail),Energiezuinige ketel,2020,0.68,0.32
 Bredene ,35002,nee,Duurzaamheid van de woning (detail),Gebruik regenwater,2017,0.57,0.43
 Bredene ,35002,nee,Duurzaamheid van de woning (detail),Gebruik regenwater,2020,0.51,0.49
 Bredene ,35002,nee,Duurzaamheid van de woning (detail),Groen dak,2017,0.02,0.98
 Bredene ,35002,nee,Duurzaamheid van de woning (detail),Groen dak,2020,0.04,0.96
 Bredene ,35002,nee,Duurzaamheid van de woning (detail),Isolatie dak,2017,0.87,0.13
 Bredene ,35002,nee,Duurzaamheid van de woning (detail),Isolatie dak,2020,0.91,0.09
 Bredene ,35002,nee,Duurzaamheid van de woning (detail),Isolatie muren,2020,0.71,0.29
 Bredene ,35002,nee,Duurzaamheid van de woning (detail),Warmtepomp,2020,0.14,0.86
 Bredene ,35002,nee,Duurzaamheid van de woning (detail),Zonneboiler,2017,0.03,0.97
 Bredene ,35002,nee,Duurzaamheid van de woning (detail),Zonneboiler,2020,0.04,0.96
 Bredene ,35002,nee,Duurzaamheid van de woning (detail),Zonnepanelen,2017,0.18,0.82
 Bredene ,35002,nee,Duurzaamheid van de woning (detail),Zonnepanelen,2020,0.35,0.65
 Bree ,72004,nee,Duurzaamheid van de woning (detail),Dubbel glas of driedubbel glas,2017,0.9,0.1
 Bree ,72004,nee,Duurzaamheid van de woning (detail),Dubbel glas of driedubbel glas,2020,0.96,0.04
 Bree ,72004,nee,Duurzaamheid van de woning (detail),Energiezuinige ketel,2017,0.58,0.42
 Bree ,72004,nee,Duurzaamheid van de woning (detail),Energiezuinige ketel,2020,0.71,0.29
 Bree ,72004,nee,Duurzaamheid van de woning (detail),Gebruik regenwater,2017,0.27,0.73
 Bree ,72004,nee,Duurzaamheid van de woning (detail),Gebruik regenwater,2020,0.32,0.68
 Bree ,72004,nee,Duurzaamheid van de woning (detail),Groen dak,2017,0.02,0.98
 Bree ,72004,nee,Duurzaamheid van de woning (detail),Groen dak,2020,0.03,0.97
 Bree ,72004,nee,Duurzaamheid van de woning (detail),Isolatie dak,2017,0.79,0.21
 Bree ,72004,nee,Duurzaamheid van de woning (detail),Isolatie dak,2020,0.85,0.15
 Bree ,72004,nee,Duurzaamheid van de woning (detail),Isolatie muren,2020,0.7,0.3
 Bree ,72004,nee,Duurzaamheid van de woning (detail),Warmtepomp,2020,0.16,0.84
 Bree ,72004,nee,Duurzaamheid van de woning (detail),Zonneboiler,2017,0.07,0.93
 Bree ,72004,nee,Duurzaamheid van de woning (detail),Zonneboiler,2020,0.08,0.92
 Bree ,72004,nee,Duurzaamheid van de woning (detail),Zonnepanelen,2017,0.23,0.77
 Bree ,72004,nee,Duurzaamheid van de woning (detail),Zonnepanelen,2020,0.39,0.61
 Brugge ,31005,ja,Duurzaamheid van de woning (detail),Dubbel glas of driedubbel glas,2011,0.83,0.17
 Brugge ,31005,ja,Duurzaamheid van de woning (detail),Dubbel glas of driedubbel glas,2014,0.89,0.11
 Brugge ,31005,ja,Duurzaamheid van de woning (detail),Dubbel glas of driedubbel glas,2017,0.91,0.09
 Brugge ,31005,ja,Duurzaamheid van de woning (detail),Dubbel glas of driedubbel glas,2020,0.93,0.07
 Brugge ,31005,ja,Duurzaamheid van de woning (detail),Energiezuinige ketel,2011,0.54,0.46
 Brugge ,31005,ja,Duurzaamheid van de woning (detail),Energiezuinige ketel,2014,0.63,0.37
 Brugge ,31005,ja,Duurzaamheid van de woning (detail),Energiezuinige ketel,2017,0.7,0.3
 Brugge ,31005,ja,Duurzaamheid van de woning (detail),Energiezuinige ketel,2020,0.74,0.26
 Brugge ,31005,ja,Duurzaamheid van de woning (detail),Gebruik regenwater,2011,0.36,0.64
 Brugge ,31005,ja,Duurzaamheid van de woning (detail),Gebruik regenwater,2014,0.37,0.63
 Brugge ,31005,ja,Duurzaamheid van de woning (detail),Gebruik regenwater,2017,0.41,0.59
 Brugge ,31005,ja,Duurzaamheid van de woning (detail),Gebruik regenwater,2020,0.43,0.57
 Brugge ,31005,ja,Duurzaamheid van de woning (detail),Groen dak,2011,0.01,0.99
 Brugge ,31005,ja,Duurzaamheid van de woning (detail),Groen dak,2014,0.01,0.99
 Brugge ,31005,ja,Duurzaamheid van de woning (detail),Groen dak,2017,0.02,0.98
 Brugge ,31005,ja,Duurzaamheid van de woning (detail),Groen dak,2020,0.02,0.98
 Brugge ,31005,ja,Duurzaamheid van de woning (detail),Isolatie dak,2011,0.74,0.26
 Brugge ,31005,ja,Duurzaamheid van de woning (detail),Isolatie dak,2014,0.79,0.21
 Brugge ,31005,ja,Duurzaamheid van de woning (detail),Isolatie dak,2017,0.82,0.18
 Brugge ,31005,ja,Duurzaamheid van de woning (detail),Isolatie dak,2020,0.89,0.11
 Brugge ,31005,ja,Duurzaamheid van de woning (detail),Isolatie muren,2020,0.56,0.44
 Brugge ,31005,ja,Duurzaamheid van de woning (detail),Warmtepomp,2020,0.13,0.87
 Brugge ,31005,ja,Duurzaamheid van de woning (detail),Zonneboiler,2011,0.01,0.99
 Brugge ,31005,ja,Duurzaamheid van de woning (detail),Zonneboiler,2014,0.02,0.98
 Brugge ,31005,ja,Duurzaamheid van de woning (detail),Zonneboiler,2017,0.05,0.95
 Brugge ,31005,ja,Duurzaamheid van de woning (detail),Zonneboiler,2020,0.05,0.95
 Brugge ,31005,ja,Duurzaamheid van de woning (detail),Zonnepanelen,2011,0.05,0.95
 Brugge ,31005,ja,Duurzaamheid van de woning (detail),Zonnepanelen,2014,0.09,0.91
 Brugge ,31005,ja,Duurzaamheid van de woning (detail),Zonnepanelen,2017,0.12,0.88
 Brugge ,31005,ja,Duurzaamheid van de woning (detail),Zonnepanelen,2020,0.25,0.75
 Buggenhout ,42004,nee,Duurzaamheid van de woning (detail),Dubbel glas of driedubbel glas,2017,0.94,0.06
 Buggenhout ,42004,nee,Duurzaamheid van de woning (detail),Dubbel glas of driedubbel glas,2020,0.95,0.05
 Buggenhout ,42004,nee,Duurzaamheid van de woning (detail),Energiezuinige ketel,2017,0.57,0.43
 Buggenhout ,42004,nee,Duurzaamheid van de woning (detail),Energiezuinige ketel,2020,0.72,0.28
 Buggenhout ,42004,nee,Duurzaamheid van de woning (detail),Gebruik regenwater,2017,0.33,0.67
 Buggenhout ,42004,nee,Duurzaamheid van de woning (detail),Gebruik regenwater,2020,0.37,0.63
 Buggenhout ,42004,nee,Duurzaamheid van de woning (detail),Groen dak,2017,0.03,0.97
 Buggenhout ,42004,nee,Duurzaamheid van de woning (detail),Groen dak,2020,0.03,0.97
 Buggenhout ,42004,nee,Duurzaamheid van de woning (detail),Isolatie dak,2017,0.84,0.16
 Buggenhout ,42004,nee,Duurzaamheid van de woning (detail),Isolatie dak,2020,0.86,0.14
 Buggenhout ,42004,nee,Duurzaamheid van de woning (detail),Isolatie muren,2020,0.72,0.28
 Buggenhout ,42004,nee,Duurzaamheid van de woning (detail),Warmtepomp,2020,0.19,0.81
 Buggenhout ,42004,nee,Duurzaamheid van de woning (detail),Zonneboiler,2017,0.06,0.94
 Buggenhout ,42004,nee,Duurzaamheid van de woning (detail),Zonneboiler,2020,0.1,0.9
 Buggenhout ,42004,nee,Duurzaamheid van de woning (detail),Zonnepanelen,2017,0.22,0.78
 Buggenhout ,42004,nee,Duurzaamheid van de woning (detail),Zonnepanelen,2020,0.4,0.6
 Damme ,31006,nee,Duurzaamheid van de woning (detail),Dubbel glas of driedubbel glas,2017,0.94,0.06
 Damme ,31006,nee,Duurzaamheid van de woning (detail),Dubbel glas of driedubbel glas,2020,0.96,0.04
 Damme ,31006,nee,Duurzaamheid van de woning (detail),Energiezuinige ketel,2017,0.58,0.42
 Damme ,31006,nee,Duurzaamheid van de woning (detail),Energiezuinige ketel,2020,0.71,0.29
 Damme ,31006,nee,Duurzaamheid van de woning (detail),Gebruik regenwater,2017,0.68,0.32
 Damme ,31006,nee,Duurzaamheid van de woning (detail),Gebruik regenwater,2020,0.69,0.31
 Damme ,31006,nee,Duurzaamheid van de woning (detail),Groen dak,2017,0.01,0.99
 Damme ,31006,nee,Duurzaamheid van de woning (detail),Groen dak,2020,0.03,0.97
 Damme ,31006,nee,Duurzaamheid van de woning (detail),Isolatie dak,2017,0.85,0.15
 Damme ,31006,nee,Duurzaamheid van de woning (detail),Isolatie dak,2020,0.94,0.06
 Damme ,31006,nee,Duurzaamheid van de woning (detail),Isolatie muren,2020,0.72,0.28
 Damme ,31006,nee,Duurzaamheid van de woning (detail),Warmtepomp,2020,0.15,0.85
 Damme ,31006,nee,Duurzaamheid van de woning (detail),Zonneboiler,2017,0.09,0.91
 Damme ,31006,nee,Duurzaamheid van de woning (detail),Zonneboiler,2020,0.1,0.9
 Damme ,31006,nee,Duurzaamheid van de woning (detail),Zonnepanelen,2017,0.19,0.81
 Damme ,31006,nee,Duurzaamheid van de woning (detail),Zonnepanelen,2020,0.42,0.58
 De Haan ,35029,nee,Duurzaamheid van de woning (detail),Dubbel glas of driedubbel glas,2017,0.95,0.05
 De Haan ,35029,nee,Duurzaamheid van de woning (detail),Dubbel glas of driedubbel glas,2020,0.96,0.04
 De Haan ,35029,nee,Duurzaamheid van de woning (detail),Energiezuinige ketel,2017,0.52,0.48
 De Haan ,35029,nee,Duurzaamheid van de woning (detail),Energiezuinige ketel,2020,0.7,0.3
 De Haan ,35029,nee,Duurzaamheid van de woning (detail),Gebruik regenwater,2017,0.4,0.6
 De Haan ,35029,nee,Duurzaamheid van de woning (detail),Gebruik regenwater,2020,0.43,0.57
 De Haan ,35029,nee,Duurzaamheid van de woning (detail),Groen dak,2017,0.01,0.99
 De Haan ,35029,nee,Duurzaamheid van de woning (detail),Groen dak,2020,0.02,0.98
 De Haan ,35029,nee,Duurzaamheid van de woning (detail),Isolatie dak,2017,0.82,0.18
 De Haan ,35029,nee,Duurzaamheid van de woning (detail),Isolatie dak,2020,0.89,0.11
 De Haan ,35029,nee,Duurzaamheid van de woning (detail),Isolatie muren,2020,0.65,0.35
 De Haan ,35029,nee,Duurzaamheid van de woning (detail),Warmtepomp,2020,0.09,0.91
 De Haan ,35029,nee,Duurzaamheid van de woning (detail),Zonneboiler,2017,0.03,0.97
 De Haan ,35029,nee,Duurzaamheid van de woning (detail),Zonneboiler,2020,0.06,0.94
 De Haan ,35029,nee,Duurzaamheid van de woning (detail),Zonnepanelen,2017,0.11,0.89
 De Haan ,35029,nee,Duurzaamheid van de woning (detail),Zonnepanelen,2020,0.25,0.75
 De Panne ,38008,nee,Duurzaamheid van de woning (detail),Dubbel glas of driedubbel glas,2017,0.9,0.1
 De Panne ,38008,nee,Duurzaamheid van de woning (detail),Dubbel glas of driedubbel glas,2020,0.94,0.06
 De Panne ,38008,nee,Duurzaamheid van de woning (detail),Energiezuinige ketel,2017,0.53,0.47
 De Panne ,38008,nee,Duurzaamheid van de woning (detail),Energiezuinige ketel,2020,0.65,0.35
 De Panne ,38008,nee,Duurzaamheid van de woning (detail),Gebruik regenwater,2017,0.35,0.65
 De Panne ,38008,nee,Duurzaamheid van de woning (detail),Gebruik regenwater,2020,0.37,0.63
 De Panne ,38008,nee,Duurzaamheid van de woning (detail),Groen dak,2017,0.04,0.96
 De Panne ,38008,nee,Duurzaamheid van de woning (detail),Groen dak,2020,0.02,0.98
 De Panne ,38008,nee,Duurzaamheid van de woning (detail),Isolatie dak,2017,0.74,0.26
 De Panne ,38008,nee,Duurzaamheid van de woning (detail),Isolatie dak,2020,0.84,0.16
 De Panne ,38008,nee,Duurzaamheid van de woning (detail),Isolatie muren,2020,0.54,0.46
 De Panne ,38008,nee,Duurzaamheid van de woning (detail),Warmtepomp,2020,0.18,0.82
 De Panne ,38008,nee,Duurzaamheid van de woning (detail),Zonneboiler,2017,0.03,0.97
 De Panne ,38008,nee,Duurzaamheid van de woning (detail),Zonneboiler,2020,0.04,0.96
 De Panne ,38008,nee,Duurzaamheid van de woning (detail),Zonnepanelen,2017,0.1,0.9
 De Panne ,38008,nee,Duurzaamheid van de woning (detail),Zonnepanelen,2020,0.18,0.82
 De Pinte ,44012,nee,Duurzaamheid van de woning (detail),Dubbel glas of driedubbel glas,2017,0.95,0.05
 De Pinte ,44012,nee,Duurzaamheid van de woning (detail),Dubbel glas of driedubbel glas,2020,0.97,0.03
 De Pinte ,44012,nee,Duurzaamheid van de woning (detail),Energiezuinige ketel,2017,0.65,0.35
 De Pinte ,44012,nee,Duurzaamheid van de woning (detail),Energiezuinige ketel,2020,0.74,0.26
 De Pinte ,44012,nee,Duurzaamheid van de woning (detail),Gebruik regenwater,2017,0.54,0.46
 De Pinte ,44012,nee,Duurzaamheid van de woning (detail),Gebruik regenwater,2020,0.56,0.44
 De Pinte ,44012,nee,Duurzaamheid van de woning (detail),Groen dak,2017,0.01,0.99
 De Pinte ,44012,nee,Duurzaamheid van de woning (detail),Groen dak,2020,0.02,0.98
 De Pinte ,44012,nee,Duurzaamheid van de woning (detail),Isolatie dak,2017,0.9,0.1
 De Pinte ,44012,nee,Duurzaamheid van de woning (detail),Isolatie dak,2020,0.9,0.1
 De Pinte ,44012,nee,Duurzaamheid van de woning (detail),Isolatie muren,2020,0.71,0.29
 De Pinte ,44012,nee,Duurzaamheid van de woning (detail),Warmtepomp,2020,0.17,0.83
 De Pinte ,44012,nee,Duurzaamheid van de woning (detail),Zonneboiler,2017,0.06,0.94
 De Pinte ,44012,nee,Duurzaamheid van de woning (detail),Zonneboiler,2020,0.11,0.89
 De Pinte ,44012,nee,Duurzaamheid van de woning (detail),Zonnepanelen,2017,0.2,0.8
 De Pinte ,44012,nee,Duurzaamheid van de woning (detail),Zonnepanelen,2020,0.37,0.63
 Deerlijk ,34009,nee,Duurzaamheid van de woning (detail),Dubbel glas of driedubbel glas,2017,0.95,0.05
 Deerlijk ,34009,nee,Duurzaamheid van de woning (detail),Dubbel glas of driedubbel glas,2020,0.96,0.04
 Deerlijk ,34009,nee,Duurzaamheid van de woning (detail),Energiezuinige ketel,2017,0.61,0.39
 Deerlijk ,34009,nee,Duurzaamheid van de woning (detail),Energiezuinige ketel,2020,0.72,0.28
 Deerlijk ,34009,nee,Duurzaamheid van de woning (detail),Gebruik regenwater,2017,0.71,0.29
 Deerlijk ,34009,nee,Duurzaamheid van de woning (detail),Gebruik regenwater,2020,0.73,0.27
 Deerlijk ,34009,nee,Duurzaamheid van de woning (detail),Groen dak,2017,0.02,0.98
 Deerlijk ,34009,nee,Duurzaamheid van de woning (detail),Groen dak,2020,0.02,0.98
 Deerlijk ,34009,nee,Duurzaamheid van de woning (detail),Isolatie dak,2017,0.82,0.18
 Deerlijk ,34009,nee,Duurzaamheid van de woning (detail),Isolatie dak,2020,0.9,0.1
 Deerlijk ,34009,nee,Duurzaamheid van de woning (detail),Isolatie muren,2020,0.61,0.39
 Deerlijk ,34009,nee,Duurzaamheid van de woning (detail),Warmtepomp,2020,0.19,0.81
 Deerlijk ,34009,nee,Duurzaamheid van de woning (detail),Zonneboiler,2017,0.08,0.92
 Deerlijk ,34009,nee,Duurzaamheid van de woning (detail),Zonneboiler,2020,0.06,0.94
 Deerlijk ,34009,nee,Duurzaamheid van de woning (detail),Zonnepanelen,2017,0.21,0.79
 Deerlijk ,34009,nee,Duurzaamheid van de woning (detail),Zonnepanelen,2020,0.4,0.6
 Deinze ,44011,nee,Duurzaamheid van de woning (detail),Dubbel glas of driedubbel glas,2017,0.91,0.09
 Deinze ,44083,nee,Duurzaamheid van de woning (detail),Dubbel glas of driedubbel glas,2020,0.94,0.06
 Deinze ,44011,nee,Duurzaamheid van de woning (detail),Energiezuinige ketel,2017,0.5,0.5
 Deinze ,44083,nee,Duurzaamheid van de woning (detail),Energiezuinige ketel,2020,0.66,0.34
 Deinze ,44011,nee,Duurzaamheid van de woning (detail),Gebruik regenwater,2017,0.53,0.47
 Deinze ,44083,nee,Duurzaamheid van de woning (detail),Gebruik regenwater,2020,0.58,0.42
 Deinze ,44011,nee,Duurzaamheid van de woning (detail),Groen dak,2017,0.01,0.99
 Deinze ,44083,nee,Duurzaamheid van de woning (detail),Groen dak,2020,0.01,0.99
 Deinze ,44011,nee,Duurzaamheid van de woning (detail),Isolatie dak,2017,0.85,0.15
 Deinze ,44083,nee,Duurzaamheid van de woning (detail),Isolatie dak,2020,0.89,0.11
 Deinze ,44083,nee,Duurzaamheid van de woning (detail),Isolatie muren,2020,0.67,0.33
 Deinze ,44083,nee,Duurzaamheid van de woning (detail),Warmtepomp,2020,0.13,0.87
 Deinze ,44011,nee,Duurzaamheid van de woning (detail),Zonneboiler,2017,0.08,0.92
 Deinze ,44083,nee,Duurzaamheid van de woning (detail),Zonneboiler,2020,0.08,0.92
 Deinze ,44011,nee,Duurzaamheid van de woning (detail),Zonnepanelen,2017,0.21,0.79
 Deinze ,44083,nee,Duurzaamheid van de woning (detail),Zonnepanelen,2020,0.36,0.64
 Denderleeuw ,41011,nee,Duurzaamheid van de woning (detail),Dubbel glas of driedubbel glas,2017,0.93,0.07
 Denderleeuw ,41011,nee,Duurzaamheid van de woning (detail),Dubbel glas of driedubbel glas,2020,0.95,0.05
 Denderleeuw ,41011,nee,Duurzaamheid van de woning (detail),Energiezuinige ketel,2017,0.56,0.44
 Denderleeuw ,41011,nee,Duurzaamheid van de woning (detail),Energiezuinige ketel,2020,0.71,0.29
 Denderleeuw ,41011,nee,Duurzaamheid van de woning (detail),Gebruik regenwater,2017,0.43,0.57
 Denderleeuw ,41011,nee,Duurzaamheid van de woning (detail),Gebruik regenwater,2020,0.37,0.63
 Denderleeuw ,41011,nee,Duurzaamheid van de woning (detail),Groen dak,2017,0.01,0.99
 Denderleeuw ,41011,nee,Duurzaamheid van de woning (detail),Groen dak,2020,0.02,0.98
 Denderleeuw ,41011,nee,Duurzaamheid van de woning (detail),Isolatie dak,2017,0.85,0.15
 Denderleeuw ,41011,nee,Duurzaamheid van de woning (detail),Isolatie dak,2020,0.87,0.13
 Denderleeuw ,41011,nee,Duurzaamheid van de woning (detail),Isolatie muren,2020,0.66,0.34
 Denderleeuw ,41011,nee,Duurzaamheid van de woning (detail),Warmtepomp,2020,0.13,0.87
 Denderleeuw ,41011,nee,Duurzaamheid van de woning (detail),Zonneboiler,2017,0.03,0.97
 Denderleeuw ,41011,nee,Duurzaamheid van de woning (detail),Zonneboiler,2020,0.07,0.93
 Denderleeuw ,41011,nee,Duurzaamheid van de woning (detail),Zonnepanelen,2017,0.16,0.84
 Denderleeuw ,41011,nee,Duurzaamheid van de woning (detail),Zonnepanelen,2020,0.27,0.73
 Dendermonde ,42006,nee,Duurzaamheid van de woning (detail),Dubbel glas of driedubbel glas,2017,0.93,0.07
 Dendermonde ,42006,nee,Duurzaamheid van de woning (detail),Dubbel glas of driedubbel glas,2020,0.95,0.05
 Dendermonde ,42006,nee,Duurzaamheid van de woning (detail),Energiezuinige ketel,2017,0.57,0.43
 Dendermonde ,42006,nee,Duurzaamheid van de woning (detail),Energiezuinige ketel,2020,0.73,0.27
 Dendermonde ,42006,nee,Duurzaamheid van de woning (detail),Gebruik regenwater,2017,0.26,0.74
 Dendermonde ,42006,nee,Duurzaamheid van de woning (detail),Gebruik regenwater,2020,0.25,0.75
 Dendermonde ,42006,nee,Duurzaamheid van de woning (detail),Groen dak,2017,0.02,0.98
 Dendermonde ,42006,nee,Duurzaamheid van de woning (detail),Groen dak,2020,0.01,0.99
 Dendermonde ,42006,nee,Duurzaamheid van de woning (detail),Isolatie dak,2017,0.85,0.15
 Dendermonde ,42006,nee,Duurzaamheid van de woning (detail),Isolatie dak,2020,0.85,0.15
 Dendermonde ,42006,nee,Duurzaamheid van de woning (detail),Isolatie muren,2020,0.63,0.37
 Dendermonde ,42006,nee,Duurzaamheid van de woning (detail),Warmtepomp,2020,0.14,0.86
 Dendermonde ,42006,nee,Duurzaamheid van de woning (detail),Zonneboiler,2017,0.03,0.97
 Dendermonde ,42006,nee,Duurzaamheid van de woning (detail),Zonneboiler,2020,0.02,0.98
