Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Oneens (%),Neutraal (%),Eens (%)
 Lierde ,45063,nee,Graag wonen in de gemeente,2020,0.01,0.04,0.94
 Lievegem ,44085,nee,Graag wonen in de gemeente,2020,0.02,0.04,0.94
 Lille ,13019,nee,Graag wonen in de gemeente,2017,0.02,0.05,0.93
 Lille ,13019,nee,Graag wonen in de gemeente,2020,0.02,0.05,0.93
 Linkebeek ,23100,nee,Graag wonen in de gemeente,2017,0.05,0.03,0.92
 Linkebeek ,23100,nee,Graag wonen in de gemeente,2020,0.06,0.01,0.93
 Lint ,11025,nee,Graag wonen in de gemeente,2017,0.02,0.06,0.93
 Lint ,11025,nee,Graag wonen in de gemeente,2020,0.02,0.04,0.93
 Linter ,24133,nee,Graag wonen in de gemeente,2017,0.03,0.06,0.91
 Linter ,24133,nee,Graag wonen in de gemeente,2020,0.04,0.05,0.91
 Lochristi ,44034,nee,Graag wonen in de gemeente,2017,0.02,0.05,0.93
 Lochristi ,44034,nee,Graag wonen in de gemeente,2020,0.01,0.04,0.95
 Lokeren ,46014,nee,Graag wonen in de gemeente,2017,0.05,0.07,0.88
 Lokeren ,46014,nee,Graag wonen in de gemeente,2020,0.04,0.07,0.9
 Lommel ,72020,nee,Graag wonen in de gemeente,2017,0.03,0.04,0.93
 Lommel ,72020,nee,Graag wonen in de gemeente,2020,0.01,0.03,0.96
 Londerzeel ,23045,nee,Graag wonen in de gemeente,2017,0.02,0.05,0.93
 Londerzeel ,23045,nee,Graag wonen in de gemeente,2020,0.03,0.08,0.89
 Lo-Reninge ,32030,nee,Graag wonen in de gemeente,2017,0.02,0.06,0.92
 Lo-Reninge ,32030,nee,Graag wonen in de gemeente,2020,0.02,0.05,0.92
 Lovendegem ,44036,nee,Graag wonen in de gemeente,2017,0.02,0.05,0.93
 Lubbeek ,24066,nee,Graag wonen in de gemeente,2017,0.02,0.05,0.93
 Lubbeek ,24066,nee,Graag wonen in de gemeente,2020,0.03,0.05,0.92
 Lummen ,71037,nee,Graag wonen in de gemeente,2017,0.03,0.07,0.9
 Lummen ,71037,nee,Graag wonen in de gemeente,2020,0.02,0.07,0.92
 Maarkedal ,45064,nee,Graag wonen in de gemeente,2017,0.01,0.02,0.97
 Maarkedal ,45064,nee,Graag wonen in de gemeente,2020,0.01,0.03,0.96
 Maaseik ,72021,nee,Graag wonen in de gemeente,2017,0.05,0.07,0.88
 Maaseik ,72021,nee,Graag wonen in de gemeente,2020,0.03,0.07,0.9
 Maasmechelen ,73107,nee,Graag wonen in de gemeente,2017,0.06,0.08,0.86
 Maasmechelen ,73107,nee,Graag wonen in de gemeente,2020,0.03,0.08,0.89
 Machelen ,23047,nee,Graag wonen in de gemeente,2017,0.08,0.1,0.82
 Machelen ,23047,nee,Graag wonen in de gemeente,2020,0.11,0.13,0.76
 Maldegem ,43010,nee,Graag wonen in de gemeente,2017,0.02,0.05,0.93
 Maldegem ,43010,nee,Graag wonen in de gemeente,2020,0.03,0.04,0.93
 Malle ,11057,nee,Graag wonen in de gemeente,2017,0.03,0.04,0.93
 Malle ,11057,nee,Graag wonen in de gemeente,2020,0.02,0.03,0.95
 Mechelen ,12025,ja,Graag wonen in de gemeente,2014,0.05,0.09,0.86
 Mechelen ,12025,ja,Graag wonen in de gemeente,2017,0.05,0.08,0.87
 Mechelen ,12025,ja,Graag wonen in de gemeente,2020,0.04,0.05,0.91
 Meerhout ,13021,nee,Graag wonen in de gemeente,2017,0.03,0.06,0.91
 Meerhout ,13021,nee,Graag wonen in de gemeente,2020,0.03,0.04,0.93
 Meeuwen-Gruitrode ,72040,nee,Graag wonen in de gemeente,2017,0.01,0.04,0.95
 Meise ,23050,nee,Graag wonen in de gemeente,2017,0.03,0.06,0.91
 Meise ,23050,nee,Graag wonen in de gemeente,2020,0.05,0.05,0.9
 Melle ,44040,nee,Graag wonen in de gemeente,2017,0.05,0.09,0.86
 Melle ,44040,nee,Graag wonen in de gemeente,2020,0.05,0.07,0.88
 Menen ,34027,nee,Graag wonen in de gemeente,2017,0.07,0.1,0.83
 Menen ,34027,nee,Graag wonen in de gemeente,2020,0.07,0.11,0.82
 Merchtem ,23052,nee,Graag wonen in de gemeente,2017,0.04,0.05,0.91
 Merchtem ,23052,nee,Graag wonen in de gemeente,2020,0.03,0.05,0.92
 Merelbeke ,44043,nee,Graag wonen in de gemeente,2017,0.02,0.07,0.92
 Merelbeke ,44043,nee,Graag wonen in de gemeente,2020,0.02,0.05,0.93
 Merksplas ,13023,nee,Graag wonen in de gemeente,2017,0.02,0.02,0.96
 Merksplas ,13023,nee,Graag wonen in de gemeente,2020,0.02,0.03,0.95
 Mesen ,33016,nee,Graag wonen in de gemeente,2017,0.05,0.03,0.92
 Mesen ,33016,nee,Graag wonen in de gemeente,2020,0.07,0.07,0.86
 Meulebeke ,37007,nee,Graag wonen in de gemeente,2017,0.04,0.05,0.92
 Meulebeke ,37007,nee,Graag wonen in de gemeente,2020,0.03,0.04,0.93
 Middelkerke ,35011,nee,Graag wonen in de gemeente,2017,0.03,0.06,0.91
 Middelkerke ,35011,nee,Graag wonen in de gemeente,2020,0.02,0.04,0.94
 Moerbeke ,44045,nee,Graag wonen in de gemeente,2017,0.04,0.06,0.9
 Moerbeke ,44045,nee,Graag wonen in de gemeente,2020,0.06,0.07,0.87
 Mol ,13025,nee,Graag wonen in de gemeente,2017,0.02,0.05,0.92
 Mol ,13025,nee,Graag wonen in de gemeente,2020,0.02,0.05,0.93
 Moorslede ,36012,nee,Graag wonen in de gemeente,2017,0.02,0.06,0.92
 Moorslede ,36012,nee,Graag wonen in de gemeente,2020,0.03,0.06,0.91
 Mortsel ,11029,nee,Graag wonen in de gemeente,2017,0.06,0.07,0.87
 Mortsel ,11029,nee,Graag wonen in de gemeente,2020,0.04,0.06,0.9
 Nazareth ,44048,nee,Graag wonen in de gemeente,2017,0.02,0.03,0.95
 Nazareth ,44048,nee,Graag wonen in de gemeente,2020,0.02,0.05,0.93
 Neerpelt ,72025,nee,Graag wonen in de gemeente,2017,0.02,0.05,0.94
 Nevele ,44049,nee,Graag wonen in de gemeente,2017,0.02,0.06,0.92
 Niel ,11030,nee,Graag wonen in de gemeente,2017,0.03,0.09,0.88
 Niel ,11030,nee,Graag wonen in de gemeente,2020,0.05,0.1,0.85
 Nieuwerkerken ,71045,nee,Graag wonen in de gemeente,2017,0.03,0.02,0.95
 Nieuwerkerken ,71045,nee,Graag wonen in de gemeente,2020,0.02,0.05,0.92
 Nieuwpoort ,38016,nee,Graag wonen in de gemeente,2017,0.02,0.03,0.95
 Nieuwpoort ,38016,nee,Graag wonen in de gemeente,2020,0.03,0.04,0.94
 Nijlen ,12026,nee,Graag wonen in de gemeente,2017,0.03,0.08,0.89
 Nijlen ,12026,nee,Graag wonen in de gemeente,2020,0.02,0.06,0.92
 Ninove ,41048,nee,Graag wonen in de gemeente,2017,0.03,0.05,0.92
 Ninove ,41048,nee,Graag wonen in de gemeente,2020,0.05,0.1,0.85
 Olen ,13029,nee,Graag wonen in de gemeente,2017,0.02,0.04,0.94
 Olen ,13029,nee,Graag wonen in de gemeente,2020,0.02,0.04,0.94
 Oostende ,35013,ja,Graag wonen in de gemeente,2014,0.05,0.08,0.87
 Oostende ,35013,ja,Graag wonen in de gemeente,2017,0.06,0.1,0.84
 Oostende ,35013,ja,Graag wonen in de gemeente,2020,0.05,0.08,0.87
 Oosterzele ,44052,nee,Graag wonen in de gemeente,2017,0.03,0.04,0.93
 Oosterzele ,44052,nee,Graag wonen in de gemeente,2020,0.02,0.08,0.9
 Oostkamp ,31022,nee,Graag wonen in de gemeente,2017,0.02,0.04,0.94
 Oostkamp ,31022,nee,Graag wonen in de gemeente,2020,0.02,0.05,0.94
 Oostrozebeke ,37010,nee,Graag wonen in de gemeente,2017,0.03,0.07,0.91
 Oostrozebeke ,37010,nee,Graag wonen in de gemeente,2020,0.04,0.09,0.87
 Opglabbeek ,71047,nee,Graag wonen in de gemeente,2017,0.01,0.06,0.93
 Opwijk ,23060,nee,Graag wonen in de gemeente,2017,0.02,0.06,0.92
 Opwijk ,23060,nee,Graag wonen in de gemeente,2020,0.03,0.07,0.9
 Oudenaarde ,45035,nee,Graag wonen in de gemeente,2017,0.05,0.03,0.92
 Oudenaarde ,45035,nee,Graag wonen in de gemeente,2020,0.02,0.04,0.94
 Oudenburg ,35014,nee,Graag wonen in de gemeente,2017,0.02,0.07,0.91
 Oudenburg ,35014,nee,Graag wonen in de gemeente,2020,0.03,0.03,0.94
 Oud-Heverlee ,24086,nee,Graag wonen in de gemeente,2017,0.01,0.04,0.95
 Oud-Heverlee ,24086,nee,Graag wonen in de gemeente,2020,0.01,0.03,0.96
 Oudsbergen ,72042,nee,Graag wonen in de gemeente,2020,0.03,0.07,0.9
 Oud-Turnhout ,13031,nee,Graag wonen in de gemeente,2017,0.0,0.03,0.96
 Oud-Turnhout ,13031,nee,Graag wonen in de gemeente,2020,0.02,0.03,0.96
 Overijse ,23062,nee,Graag wonen in de gemeente,2017,0.02,0.08,0.9
 Overijse ,23062,nee,Graag wonen in de gemeente,2020,0.04,0.07,0.89
 Overpelt ,72029,nee,Graag wonen in de gemeente,2017,0.02,0.07,0.91
 Peer ,72030,nee,Graag wonen in de gemeente,2017,0.02,0.08,0.9
 Peer ,72030,nee,Graag wonen in de gemeente,2020,0.02,0.05,0.93
 Pelt ,72043,nee,Graag wonen in de gemeente,2020,0.01,0.05,0.94
 Pepingen ,23064,nee,Graag wonen in de gemeente,2017,0.02,0.05,0.93
 Pepingen ,23064,nee,Graag wonen in de gemeente,2020,0.02,0.04,0.94
 Pittem ,37011,nee,Graag wonen in de gemeente,2017,0.04,0.05,0.91
 Pittem ,37011,nee,Graag wonen in de gemeente,2020,0.03,0.06,0.91
 Poperinge ,33021,nee,Graag wonen in de gemeente,2017,0.05,0.04,0.91
 Poperinge ,33021,nee,Graag wonen in de gemeente,2020,0.02,0.04,0.94
 Putte ,12029,nee,Graag wonen in de gemeente,2017,0.02,0.05,0.93
 Putte ,12029,nee,Graag wonen in de gemeente,2020,0.04,0.08,0.88
 Puurs ,12030,nee,Graag wonen in de gemeente,2017,0.02,0.05,0.93
 Puurs-Sint-Amands ,12041,nee,Graag wonen in de gemeente,2020,0.03,0.04,0.93
 Ranst ,11035,nee,Graag wonen in de gemeente,2017,0.01,0.04,0.95
 Ranst ,11035,nee,Graag wonen in de gemeente,2020,0.01,0.03,0.96
 Ravels ,13035,nee,Graag wonen in de gemeente,2017,0.02,0.05,0.94
 Ravels ,13035,nee,Graag wonen in de gemeente,2020,0.04,0.05,0.92
 Retie ,13036,nee,Graag wonen in de gemeente,2017,0.02,0.03,0.96
 Retie ,13036,nee,Graag wonen in de gemeente,2020,0.01,0.03,0.96
 Riemst ,73066,nee,Graag wonen in de gemeente,2017,0.01,0.06,0.93
 Riemst ,73066,nee,Graag wonen in de gemeente,2020,0.03,0.05,0.92
 Rijkevorsel ,13037,nee,Graag wonen in de gemeente,2017,0.03,0.05,0.93
 Rijkevorsel ,13037,nee,Graag wonen in de gemeente,2020,0.02,0.06,0.92
 Roeselare ,36015,ja,Graag wonen in de gemeente,2014,0.04,0.09,0.87
 Roeselare ,36015,ja,Graag wonen in de gemeente,2017,0.05,0.1,0.85
 Roeselare ,36015,ja,Graag wonen in de gemeente,2020,0.04,0.07,0.89
 Ronse ,45041,nee,Graag wonen in de gemeente,2017,0.04,0.11,0.85
 Ronse ,45041,nee,Graag wonen in de gemeente,2020,0.09,0.1,0.82
 Roosdaal ,23097,nee,Graag wonen in de gemeente,2017,0.04,0.08,0.87
 Roosdaal ,23097,nee,Graag wonen in de gemeente,2020,0.02,0.07,0.91
 Rotselaar ,24094,nee,Graag wonen in de gemeente,2017,0.02,0.07,0.9
 Rotselaar ,24094,nee,Graag wonen in de gemeente,2020,0.01,0.05,0.94
 Ruiselede ,37012,nee,Graag wonen in de gemeente,2017,0.02,0.07,0.91
 Ruiselede ,37012,nee,Graag wonen in de gemeente,2020,0.02,0.05,0.93
 Rumst ,11037,nee,Graag wonen in de gemeente,2017,0.04,0.08,0.88
 Rumst ,11037,nee,Graag wonen in de gemeente,2020,0.03,0.04,0.92
 Schelle ,11038,nee,Graag wonen in de gemeente,2017,0.01,0.07,0.91
 Schelle ,11038,nee,Graag wonen in de gemeente,2020,0.02,0.05,0.93
 Scherpenheuvel-Zichem ,24134,nee,Graag wonen in de gemeente,2017,0.06,0.07,0.88
 Scherpenheuvel-Zichem ,24134,nee,Graag wonen in de gemeente,2020,0.04,0.05,0.9
 Schilde ,11039,nee,Graag wonen in de gemeente,2017,0.03,0.04,0.93
 Schilde ,11039,nee,Graag wonen in de gemeente,2020,0.03,0.04,0.93
 Schoten ,11040,nee,Graag wonen in de gemeente,2017,0.01,0.03,0.96
 Schoten ,11040,nee,Graag wonen in de gemeente,2020,0.02,0.02,0.96
 Sint-Amands ,12034,nee,Graag wonen in de gemeente,2017,0.03,0.07,0.9
 Sint-Genesius-Rode ,23101,nee,Graag wonen in de gemeente,2017,0.05,0.06,0.89
 Sint-Genesius-Rode ,23101,nee,Graag wonen in de gemeente,2020,0.05,0.05,0.89
 Sint-Gillis-Waas ,46020,nee,Graag wonen in de gemeente,2017,0.02,0.06,0.92
 Sint-Gillis-Waas ,46020,nee,Graag wonen in de gemeente,2020,0.02,0.07,0.9
 Sint-Katelijne-Waver ,12035,nee,Graag wonen in de gemeente,2017,0.02,0.07,0.91
 Sint-Katelijne-Waver ,12035,nee,Graag wonen in de gemeente,2020,0.02,0.06,0.92
 Sint-Laureins ,43014,nee,Graag wonen in de gemeente,2017,0.02,0.03,0.95
 Sint-Laureins ,43014,nee,Graag wonen in de gemeente,2020,0.0,0.04,0.96
 Sint-Lievens-Houtem ,41063,nee,Graag wonen in de gemeente,2017,0.04,0.04,0.92
 Sint-Lievens-Houtem ,41063,nee,Graag wonen in de gemeente,2020,0.02,0.04,0.94
 Sint-Martens-Latem ,44064,nee,Graag wonen in de gemeente,2017,0.01,0.02,0.97
 Sint-Martens-Latem ,44064,nee,Graag wonen in de gemeente,2020,0.01,0.02,0.96
 Sint-Niklaas ,46021,ja,Graag wonen in de gemeente,2014,0.06,0.12,0.82
 Sint-Niklaas ,46021,ja,Graag wonen in de gemeente,2017,0.08,0.16,0.75
 Sint-Niklaas ,46021,ja,Graag wonen in de gemeente,2020,0.08,0.11,0.81
 Sint-Pieters-Leeuw ,23077,nee,Graag wonen in de gemeente,2017,0.05,0.09,0.86
 Sint-Pieters-Leeuw ,23077,nee,Graag wonen in de gemeente,2020,0.07,0.11,0.82
 Sint-Truiden ,71053,nee,Graag wonen in de gemeente,2017,0.03,0.06,0.91
 Sint-Truiden ,71053,nee,Graag wonen in de gemeente,2020,0.04,0.06,0.9
 Spiere-Helkijn ,34043,nee,Graag wonen in de gemeente,2017,0.01,0.04,0.94
 Spiere-Helkijn ,34043,nee,Graag wonen in de gemeente,2020,0.08,0.07,0.86
 Stabroek ,11044,nee,Graag wonen in de gemeente,2017,0.02,0.08,0.89
 Stabroek ,11044,nee,Graag wonen in de gemeente,2020,0.05,0.08,0.86
 Staden ,36019,nee,Graag wonen in de gemeente,2017,0.02,0.07,0.91
 Staden ,36019,nee,Graag wonen in de gemeente,2020,0.03,0.05,0.92
 Steenokkerzeel ,23081,nee,Graag wonen in de gemeente,2017,0.03,0.04,0.93
 Steenokkerzeel ,23081,nee,Graag wonen in de gemeente,2020,0.03,0.03,0.93
 Stekene ,46024,nee,Graag wonen in de gemeente,2017,0.02,0.06,0.92
 Stekene ,46024,nee,Graag wonen in de gemeente,2020,0.03,0.04,0.93
 Temse ,46025,nee,Graag wonen in de gemeente,2017,0.05,0.14,0.81
 Temse ,46025,nee,Graag wonen in de gemeente,2020,0.07,0.11,0.82
 Ternat ,23086,nee,Graag wonen in de gemeente,2017,0.04,0.06,0.9
 Ternat ,23086,nee,Graag wonen in de gemeente,2020,0.04,0.06,0.91
 Tervuren ,24104,nee,Graag wonen in de gemeente,2017,0.03,0.02,0.96
 Tervuren ,24104,nee,Graag wonen in de gemeente,2020,0.02,0.04,0.94
 Tessenderlo ,71057,nee,Graag wonen in de gemeente,2017,0.03,0.06,0.91
 Tessenderlo ,71057,nee,Graag wonen in de gemeente,2020,0.03,0.05,0.92
 Tielt ,37015,nee,Graag wonen in de gemeente,2017,0.03,0.06,0.91
 Tielt ,37015,nee,Graag wonen in de gemeente,2020,0.02,0.03,0.95
 Tielt-Winge ,24135,nee,Graag wonen in de gemeente,2017,0.03,0.07,0.9
 Tielt-Winge ,24135,nee,Graag wonen in de gemeente,2020,0.05,0.08,0.87
 Tienen ,24107,nee,Graag wonen in de gemeente,2017,0.08,0.13,0.79
 Tienen ,24107,nee,Graag wonen in de gemeente,2020,0.08,0.15,0.77
 Tongeren ,73083,nee,Graag wonen in de gemeente,2017,0.04,0.05,0.91
 Tongeren ,73083,nee,Graag wonen in de gemeente,2020,0.04,0.1,0.86
 Torhout ,31033,nee,Graag wonen in de gemeente,2017,0.03,0.11,0.86
 Torhout ,31033,nee,Graag wonen in de gemeente,2020,0.04,0.07,0.89
 Tremelo ,24109,nee,Graag wonen in de gemeente,2017,0.03,0.05,0.92
 Tremelo ,24109,nee,Graag wonen in de gemeente,2020,0.02,0.05,0.92
 Turnhout ,13040,ja,Graag wonen in de gemeente,2014,0.09,0.13,0.78
 Turnhout ,13040,ja,Graag wonen in de gemeente,2017,0.11,0.17,0.71
 Turnhout ,13040,ja,Graag wonen in de gemeente,2020,0.09,0.12,0.79
 Veurne ,38025,nee,Graag wonen in de gemeente,2017,0.03,0.06,0.9
 Veurne ,38025,nee,Graag wonen in de gemeente,2020,0.03,0.03,0.95
 Vilvoorde ,23088,nee,Graag wonen in de gemeente,2017,0.12,0.18,0.7
 Vilvoorde ,23088,nee,Graag wonen in de gemeente,2020,0.11,0.11,0.78
 Vleteren ,33041,nee,Graag wonen in de gemeente,2017,0.03,0.06,0.91
 Vleteren ,33041,nee,Graag wonen in de gemeente,2020,0.02,0.06,0.91
 Voeren ,73109,nee,Graag wonen in de gemeente,2017,0.01,0.05,0.94
 Voeren ,73109,nee,Graag wonen in de gemeente,2020,0.03,0.08,0.9
 Vorselaar ,13044,nee,Graag wonen in de gemeente,2017,0.01,0.02,0.97
 Vorselaar ,13044,nee,Graag wonen in de gemeente,2020,0.02,0.03,0.95
 Vosselaar ,13046,nee,Graag wonen in de gemeente,2017,0.01,0.05,0.94
 Vosselaar ,13046,nee,Graag wonen in de gemeente,2020,0.01,0.04,0.95
 Waarschoot ,44072,nee,Graag wonen in de gemeente,2017,0.02,0.05,0.93
 Waasmunster ,42023,nee,Graag wonen in de gemeente,2017,0.01,0.04,0.94
 Waasmunster ,42023,nee,Graag wonen in de gemeente,2020,0.01,0.06,0.93
 Wachtebeke ,44073,nee,Graag wonen in de gemeente,2017,0.04,0.07,0.89
 Wachtebeke ,44073,nee,Graag wonen in de gemeente,2020,0.03,0.09,0.89
 Waregem ,34040,nee,Graag wonen in de gemeente,2017,0.02,0.07,0.91
 Waregem ,34040,nee,Graag wonen in de gemeente,2020,0.03,0.05,0.92
 Wellen ,73098,nee,Graag wonen in de gemeente,2017,0.03,0.04,0.93
 Wellen ,73098,nee,Graag wonen in de gemeente,2020,0.02,0.05,0.92
 Wemmel ,23102,nee,Graag wonen in de gemeente,2017,0.06,0.08,0.86
 Wemmel ,23102,nee,Graag wonen in de gemeente,2020,0.04,0.08,0.88
 Wervik ,33029,nee,Graag wonen in de gemeente,2017,0.05,0.07,0.88
 Wervik ,33029,nee,Graag wonen in de gemeente,2020,0.04,0.05,0.91
 Westerlo ,13049,nee,Graag wonen in de gemeente,2017,0.01,0.04,0.96
 Westerlo ,13049,nee,Graag wonen in de gemeente,2020,0.01,0.06,0.92
 Wetteren ,42025,nee,Graag wonen in de gemeente,2017,0.05,0.11,0.84
 Wetteren ,42025,nee,Graag wonen in de gemeente,2020,0.04,0.1,0.86
 Wevelgem ,34041,nee,Graag wonen in de gemeente,2017,0.0,0.05,0.95
 Wevelgem ,34041,nee,Graag wonen in de gemeente,2020,0.03,0.06,0.91
 Wezembeek-Oppem ,23103,nee,Graag wonen in de gemeente,2017,0.03,0.04,0.93
 Wezembeek-Oppem ,23103,nee,Graag wonen in de gemeente,2020,0.05,0.07,0.89
 Wichelen ,42026,nee,Graag wonen in de gemeente,2017,0.02,0.07,0.91
 Wichelen ,42026,nee,Graag wonen in de gemeente,2020,0.03,0.04,0.93
 Wielsbeke ,37017,nee,Graag wonen in de gemeente,2017,0.04,0.07,0.89
 Wielsbeke ,37017,nee,Graag wonen in de gemeente,2020,0.04,0.06,0.9
 Wijnegem ,11050,nee,Graag wonen in de gemeente,2017,0.03,0.06,0.91
 Wijnegem ,11050,nee,Graag wonen in de gemeente,2020,0.02,0.02,0.96
 Willebroek ,12040,nee,Graag wonen in de gemeente,2017,0.1,0.18,0.72
 Willebroek ,12040,nee,Graag wonen in de gemeente,2020,0.13,0.16,0.71
 Wingene ,37018,nee,Graag wonen in de gemeente,2017,0.02,0.06,0.92
 Wingene ,37018,nee,Graag wonen in de gemeente,2020,0.03,0.06,0.91
 Wommelgem ,11052,nee,Graag wonen in de gemeente,2017,0.02,0.04,0.93
 Wommelgem ,11052,nee,Graag wonen in de gemeente,2020,0.03,0.06,0.9
 Wortegem-Petegem ,45061,nee,Graag wonen in de gemeente,2017,0.01,0.03,0.95
 Wortegem-Petegem ,45061,nee,Graag wonen in de gemeente,2020,0.01,0.03,0.96
 Wuustwezel ,11053,nee,Graag wonen in de gemeente,2017,0.02,0.05,0.93
 Wuustwezel ,11053,nee,Graag wonen in de gemeente,2020,0.02,0.03,0.95
 Zandhoven ,11054,nee,Graag wonen in de gemeente,2017,0.01,0.04,0.95
 Zandhoven ,11054,nee,Graag wonen in de gemeente,2020,0.03,0.03,0.94
 Zaventem ,23094,nee,Graag wonen in de gemeente,2017,0.06,0.11,0.83
 Zaventem ,23094,nee,Graag wonen in de gemeente,2020,0.07,0.1,0.83
 Zedelgem ,31040,nee,Graag wonen in de gemeente,2017,0.0,0.04,0.95
 Zedelgem ,31040,nee,Graag wonen in de gemeente,2020,0.01,0.05,0.94
 Zele ,42028,nee,Graag wonen in de gemeente,2017,0.08,0.13,0.79
 Zele ,42028,nee,Graag wonen in de gemeente,2020,0.06,0.12,0.82
 Zelzate ,43018,nee,Graag wonen in de gemeente,2017,0.11,0.19,0.71
 Zelzate ,43018,nee,Graag wonen in de gemeente,2020,0.11,0.16,0.73
 Zemst ,23096,nee,Graag wonen in de gemeente,2017,0.02,0.03,0.95
 Zemst ,23096,nee,Graag wonen in de gemeente,2020,0.02,0.04,0.95
 Zingem ,45057,nee,Graag wonen in de gemeente,2017,0.03,0.05,0.92
 Zoersel ,11055,nee,Graag wonen in de gemeente,2017,0.02,0.05,0.94
 Zoersel ,11055,nee,Graag wonen in de gemeente,2020,0.01,0.05,0.95
 Zomergem ,44080,nee,Graag wonen in de gemeente,2017,0.01,0.02,0.97
 Zonhoven ,71066,nee,Graag wonen in de gemeente,2017,0.02,0.05,0.93
 Zonhoven ,71066,nee,Graag wonen in de gemeente,2020,0.02,0.03,0.95
 Zonnebeke ,33037,nee,Graag wonen in de gemeente,2017,0.01,0.06,0.93
 Zonnebeke ,33037,nee,Graag wonen in de gemeente,2020,0.02,0.04,0.94
 Zottegem ,41081,nee,Graag wonen in de gemeente,2017,0.04,0.09,0.87
 Zottegem ,41081,nee,Graag wonen in de gemeente,2020,0.03,0.06,0.91
 Zoutleeuw ,24130,nee,Graag wonen in de gemeente,2017,0.02,0.07,0.91
 Zoutleeuw ,24130,nee,Graag wonen in de gemeente,2020,0.02,0.06,0.92
 Zuienkerke ,31042,nee,Graag wonen in de gemeente,2017,0.02,0.06,0.92
 Zuienkerke ,31042,nee,Graag wonen in de gemeente,2020,0.02,0.03,0.95
 Zulte ,44081,nee,Graag wonen in de gemeente,2017,0.01,0.02,0.97
 Zulte ,44081,nee,Graag wonen in de gemeente,2020,0.01,0.03,0.96
 Zutendaal ,71067,nee,Graag wonen in de gemeente,2017,0.02,0.04,0.94
 Zutendaal ,71067,nee,Graag wonen in de gemeente,2020,0.03,0.03,0.95
 Zwalm ,45065,nee,Graag wonen in de gemeente,2017,0.02,0.05,0.93
 Zwalm ,45065,nee,Graag wonen in de gemeente,2020,0.02,0.06,0.92
 Zwevegem ,34042,nee,Graag wonen in de gemeente,2017,0.02,0.04,0.94
 Zwevegem ,34042,nee,Graag wonen in de gemeente,2020,0.01,0.03,0.95
 Zwijndrecht ,11056,nee,Graag wonen in de gemeente,2017,0.03,0.05,0.92
 Zwijndrecht ,11056,nee,Graag wonen in de gemeente,2020,0.04,0.07,0.89
13 centrumsteden,/,/,Graag wonen in de gemeente,2014,0.05,0.08,0.88
13 centrumsteden,/,/,Graag wonen in de gemeente,2017,0.05,0.09,0.85
13 centrumsteden,/,/,Graag wonen in de gemeente,2020,0.05,0.07,0.88
Gemeenten groter dan 50.000 inw.,/,/,Graag wonen in de gemeente,2017,0.05,0.09,0.86
Gemeenten groter dan 50.000 inw.,/,/,Graag wonen in de gemeente,2020,0.05,0.07,0.88
Gemeenten kleiner dan 10.000 inw.,/,/,Graag wonen in de gemeente,2017,0.02,0.05,0.92
Gemeenten kleiner dan 10.000 inw.,/,/,Graag wonen in de gemeente,2020,0.03,0.05,0.92
Gemeenten van 10.000 tot 20.000 inw.,/,/,Graag wonen in de gemeente,2017,0.03,0.06,0.91
Gemeenten van 10.000 tot 20.000 inw.,/,/,Graag wonen in de gemeente,2020,0.03,0.06,0.91
Gemeenten van 20.000 tot 30.000 inw.,/,/,Graag wonen in de gemeente,2017,0.03,0.07,0.9
Gemeenten van 20.000 tot 30.000 inw.,/,/,Graag wonen in de gemeente,2020,0.03,0.06,0.91
Gemeenten van 30.000 tot 50.000 inw.,/,/,Graag wonen in de gemeente,2017,0.04,0.07,0.89
Gemeenten van 30.000 tot 50.000 inw.,/,/,Graag wonen in de gemeente,2020,0.04,0.07,0.89
Vlaams Gewest,/,/,Graag wonen in de gemeente,2017,0.04,0.07,0.89
Vlaams Gewest,/,/,Graag wonen in de gemeente,2020,0.04,0.06,0.9
