Gemeente,NIS-code,Centrumstad?,Indicator,Item,Jaar,Ja (%),Nee (%)
 Galmaarden ,23023,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2020,0.9,0.1
 Galmaarden ,23023,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2017,0.94,0.06
 Galmaarden ,23023,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2020,0.93,0.07
 Galmaarden ,23023,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2017,0.94,0.06
 Galmaarden ,23023,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2020,0.96,0.04
 Gavere ,44020,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2017,0.94,0.06
 Gavere ,44020,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2020,0.9,0.1
 Gavere ,44020,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2017,0.93,0.07
 Gavere ,44020,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2020,0.92,0.08
 Gavere ,44020,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2017,0.93,0.07
 Gavere ,44020,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2020,0.94,0.06
 Geel ,13008,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2017,0.88,0.12
 Geel ,13008,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2020,0.88,0.12
 Geel ,13008,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2017,0.93,0.07
 Geel ,13008,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2020,0.91,0.09
 Geel ,13008,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2017,0.8,0.2
 Geel ,13008,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2020,0.83,0.17
 Geetbets ,24028,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2017,0.93,0.07
 Geetbets ,24028,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2020,0.81,0.19
 Geetbets ,24028,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2017,0.95,0.05
 Geetbets ,24028,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2020,0.93,0.07
 Geetbets ,24028,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2017,0.94,0.06
 Geetbets ,24028,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2020,0.92,0.08
 Genk ,71016,ja,Private buitenruimte of garage,Balkon / koer / terras /patio,2011,0.87,0.13
 Genk ,71016,ja,Private buitenruimte of garage,Balkon / koer / terras /patio,2014,0.9,0.1
 Genk ,71016,ja,Private buitenruimte of garage,Balkon / koer / terras /patio,2017,0.9,0.1
 Genk ,71016,ja,Private buitenruimte of garage,Balkon / koer / terras /patio,2020,0.84,0.16
 Genk ,71016,ja,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2011,0.85,0.15
 Genk ,71016,ja,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2014,0.88,0.12
 Genk ,71016,ja,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2017,0.87,0.13
 Genk ,71016,ja,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2020,0.89,0.11
 Genk ,71016,ja,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2011,0.8,0.2
 Genk ,71016,ja,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2014,0.82,0.18
 Genk ,71016,ja,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2017,0.82,0.18
 Genk ,71016,ja,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2020,0.85,0.15
 Gent ,44021,ja,Private buitenruimte of garage,Balkon / koer / terras /patio,2011,0.79,0.21
 Gent ,44021,ja,Private buitenruimte of garage,Balkon / koer / terras /patio,2014,0.84,0.16
 Gent ,44021,ja,Private buitenruimte of garage,Balkon / koer / terras /patio,2017,0.83,0.17
 Gent ,44021,ja,Private buitenruimte of garage,Balkon / koer / terras /patio,2020,0.8,0.2
 Gent ,44021,ja,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2011,0.54,0.46
 Gent ,44021,ja,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2014,0.56,0.44
 Gent ,44021,ja,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2017,0.54,0.46
 Gent ,44021,ja,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2020,0.52,0.48
 Gent ,44021,ja,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2011,0.6,0.4
 Gent ,44021,ja,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2014,0.61,0.39
 Gent ,44021,ja,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2017,0.59,0.41
 Gent ,44021,ja,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2020,0.62,0.38
 Geraardsbergen ,41018,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2017,0.88,0.12
 Geraardsbergen ,41018,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2020,0.89,0.11
 Geraardsbergen ,41018,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2017,0.79,0.21
 Geraardsbergen ,41018,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2020,0.83,0.17
 Geraardsbergen ,41018,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2017,0.82,0.18
 Geraardsbergen ,41018,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2020,0.86,0.14
 Gingelom ,71017,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2017,0.92,0.08
 Gingelom ,71017,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2020,0.9,0.1
 Gingelom ,71017,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2017,0.94,0.06
 Gingelom ,71017,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2020,0.91,0.09
 Gingelom ,71017,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2017,0.95,0.05
 Gingelom ,71017,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2020,0.95,0.05
 Gistel ,35005,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2017,0.9,0.1
 Gistel ,35005,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2020,0.92,0.08
 Gistel ,35005,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2017,0.87,0.13
 Gistel ,35005,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2020,0.88,0.12
 Gistel ,35005,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2017,0.92,0.08
 Gistel ,35005,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2020,0.9,0.1
 Glabbeek ,24137,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2017,0.96,0.04
 Glabbeek ,24137,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2020,0.91,0.09
 Glabbeek ,24137,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2017,0.96,0.04
 Glabbeek ,24137,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2020,0.97,0.03
 Glabbeek ,24137,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2017,0.96,0.04
 Glabbeek ,24137,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2020,0.99,0.01
 Gooik ,23024,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2017,0.94,0.06
 Gooik ,23024,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2020,0.92,0.08
 Gooik ,23024,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2017,0.94,0.06
 Gooik ,23024,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2020,0.93,0.07
 Gooik ,23024,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2017,0.92,0.08
 Gooik ,23024,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2020,0.93,0.07
 Grimbergen ,23025,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2017,0.89,0.11
 Grimbergen ,23025,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2020,0.9,0.1
 Grimbergen ,23025,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2017,0.92,0.08
 Grimbergen ,23025,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2020,0.85,0.15
 Grimbergen ,23025,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2017,0.89,0.11
 Grimbergen ,23025,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2020,0.81,0.19
 Grobbendonk ,13010,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2017,0.88,0.12
 Grobbendonk ,13010,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2020,0.87,0.13
 Grobbendonk ,13010,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2017,0.93,0.07
 Grobbendonk ,13010,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2020,0.91,0.09
 Grobbendonk ,13010,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2017,0.95,0.05
 Grobbendonk ,13010,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2020,0.92,0.08
 Haacht ,24033,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2017,0.89,0.11
 Haacht ,24033,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2020,0.93,0.07
 Haacht ,24033,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2017,0.96,0.04
 Haacht ,24033,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2020,0.92,0.08
 Haacht ,24033,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2017,0.94,0.06
 Haacht ,24033,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2020,0.94,0.06
 Haaltert ,41024,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2017,0.94,0.06
 Haaltert ,41024,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2020,0.91,0.09
 Haaltert ,41024,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2017,0.92,0.08
 Haaltert ,41024,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2020,0.92,0.08
 Haaltert ,41024,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2017,0.92,0.08
 Haaltert ,41024,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2020,0.87,0.13
 Halen ,71020,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2017,0.93,0.07
 Halen ,71020,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2020,0.91,0.09
 Halen ,71020,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2017,0.94,0.06
 Halen ,71020,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2020,0.94,0.06
 Halen ,71020,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2017,0.87,0.13
 Halen ,71020,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2020,0.86,0.14
 Halle ,23027,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2017,0.9,0.1
 Halle ,23027,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2020,0.9,0.1
 Halle ,23027,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2017,0.71,0.29
 Halle ,23027,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2020,0.74,0.26
 Halle ,23027,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2017,0.8,0.2
 Halle ,23027,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2020,0.78,0.22
 Ham ,71069,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2017,0.93,0.07
 Ham ,71069,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2020,0.88,0.12
 Ham ,71069,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2017,0.94,0.06
 Ham ,71069,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2020,0.94,0.06
 Ham ,71069,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2017,0.92,0.08
 Ham ,71069,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2020,0.93,0.07
 Hamme ,42008,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2017,0.87,0.13
 Hamme ,42008,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2020,0.89,0.11
 Hamme ,42008,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2017,0.84,0.16
 Hamme ,42008,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2020,0.86,0.14
 Hamme ,42008,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2017,0.9,0.1
 Hamme ,42008,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2020,0.89,0.11
 Hamont-Achel ,72037,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2017,0.92,0.08
 Hamont-Achel ,72037,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2020,0.86,0.14
 Hamont-Achel ,72037,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2017,0.92,0.08
 Hamont-Achel ,72037,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2020,0.93,0.07
 Hamont-Achel ,72037,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2017,0.89,0.11
 Hamont-Achel ,72037,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2020,0.91,0.09
 Harelbeke ,34013,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2017,0.94,0.06
 Harelbeke ,34013,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2020,0.88,0.12
 Harelbeke ,34013,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2017,0.89,0.11
 Harelbeke ,34013,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2020,0.85,0.15
 Harelbeke ,34013,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2017,0.86,0.14
 Harelbeke ,34013,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2020,0.87,0.13
 Hasselt ,71022,ja,Private buitenruimte of garage,Balkon / koer / terras /patio,2011,0.89,0.11
 Hasselt ,71022,ja,Private buitenruimte of garage,Balkon / koer / terras /patio,2014,0.9,0.1
 Hasselt ,71022,ja,Private buitenruimte of garage,Balkon / koer / terras /patio,2017,0.92,0.08
 Hasselt ,71022,ja,Private buitenruimte of garage,Balkon / koer / terras /patio,2020,0.88,0.12
 Hasselt ,71022,ja,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2011,0.82,0.18
 Hasselt ,71022,ja,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2014,0.84,0.16
 Hasselt ,71022,ja,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2017,0.87,0.13
 Hasselt ,71022,ja,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2020,0.82,0.18
 Hasselt ,71022,ja,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2011,0.76,0.24
 Hasselt ,71022,ja,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2014,0.77,0.23
 Hasselt ,71022,ja,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2017,0.76,0.24
 Hasselt ,71022,ja,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2020,0.78,0.22
 Hechtel-Eksel ,72038,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2017,0.93,0.07
 Hechtel-Eksel ,72038,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2020,0.9,0.1
 Hechtel-Eksel ,72038,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2017,0.97,0.03
 Hechtel-Eksel ,72038,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2020,0.93,0.07
 Hechtel-Eksel ,72038,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2017,0.93,0.07
 Hechtel-Eksel ,72038,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2020,0.95,0.05
 Heers ,73022,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2017,0.94,0.06
 Heers ,73022,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2020,0.9,0.1
 Heers ,73022,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2017,0.92,0.08
 Heers ,73022,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2020,0.94,0.06
 Heers ,73022,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2017,0.92,0.08
 Heers ,73022,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2020,0.93,0.07
 Heist-Op-Den-Berg ,12014,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2017,0.85,0.15
 Heist-Op-Den-Berg ,12014,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2020,0.86,0.14
 Heist-Op-Den-Berg ,12014,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2017,0.95,0.05
 Heist-Op-Den-Berg ,12014,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2020,0.93,0.07
 Heist-Op-Den-Berg ,12014,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2017,0.91,0.09
 Heist-Op-Den-Berg ,12014,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2020,0.93,0.07
 Hemiksem ,11018,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2017,0.85,0.15
 Hemiksem ,11018,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2020,0.83,0.17
 Hemiksem ,11018,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2017,0.75,0.25
 Hemiksem ,11018,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2020,0.72,0.28
 Hemiksem ,11018,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2017,0.8,0.2
 Hemiksem ,11018,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2020,0.77,0.23
 Herent ,24038,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2017,0.93,0.07
 Herent ,24038,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2020,0.89,0.11
 Herent ,24038,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2017,0.9,0.1
 Herent ,24038,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2020,0.9,0.1
 Herent ,24038,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2017,0.89,0.11
 Herent ,24038,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2020,0.92,0.08
 Herentals ,13011,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2017,0.89,0.11
 Herentals ,13011,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2020,0.84,0.16
 Herentals ,13011,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2017,0.88,0.12
 Herentals ,13011,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2020,0.82,0.18
 Herentals ,13011,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2017,0.79,0.21
 Herentals ,13011,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2020,0.79,0.21
 Herenthout ,13012,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2017,0.89,0.11
 Herenthout ,13012,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2020,0.88,0.12
 Herenthout ,13012,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2017,0.92,0.08
 Herenthout ,13012,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2020,0.91,0.09
 Herenthout ,13012,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2017,0.91,0.09
 Herenthout ,13012,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2020,0.89,0.11
 Herk-De-Stad ,71024,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2017,0.93,0.07
 Herk-De-Stad ,71024,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2020,0.9,0.1
 Herk-De-Stad ,71024,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2017,0.94,0.06
 Herk-De-Stad ,71024,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2020,0.93,0.07
 Herk-De-Stad ,71024,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2017,0.92,0.08
 Herk-De-Stad ,71024,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2020,0.89,0.11
 Herne ,23032,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2017,0.94,0.06
 Herne ,23032,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2020,0.89,0.11
 Herne ,23032,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2017,0.91,0.09
 Herne ,23032,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2020,0.9,0.1
 Herne ,23032,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2017,0.93,0.07
 Herne ,23032,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2020,0.94,0.06
 Herselt ,13013,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2017,0.84,0.16
 Herselt ,13013,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2020,0.9,0.1
 Herselt ,13013,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2017,0.93,0.07
 Herselt ,13013,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2020,0.93,0.07
 Herselt ,13013,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2017,0.92,0.08
 Herselt ,13013,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2020,0.95,0.05
 Herzele ,41027,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2017,0.94,0.06
 Herzele ,41027,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2020,0.89,0.11
 Herzele ,41027,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2017,0.94,0.06
 Herzele ,41027,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2020,0.95,0.05
 Herzele ,41027,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2017,0.91,0.09
 Herzele ,41027,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2020,0.89,0.11
 Heusden-Zolder ,71070,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2017,0.9,0.1
 Heusden-Zolder ,71070,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2020,0.86,0.14
 Heusden-Zolder ,71070,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2017,0.89,0.11
 Heusden-Zolder ,71070,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2020,0.94,0.06
 Heusden-Zolder ,71070,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2017,0.91,0.09
 Heusden-Zolder ,71070,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2020,0.9,0.1
 Heuvelland ,33039,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2017,0.93,0.07
 Heuvelland ,33039,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2020,0.94,0.06
 Heuvelland ,33039,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2017,0.89,0.11
 Heuvelland ,33039,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2020,0.9,0.1
 Heuvelland ,33039,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2017,0.95,0.05
 Heuvelland ,33039,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2020,0.94,0.06
 Hoegaarden ,24041,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2017,0.94,0.06
 Hoegaarden ,24041,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2020,0.92,0.08
 Hoegaarden ,24041,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2017,0.84,0.16
 Hoegaarden ,24041,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2020,0.85,0.15
 Hoegaarden ,24041,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2017,0.88,0.12
 Hoegaarden ,24041,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2020,0.89,0.11
 Hoeilaart ,23033,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2017,0.88,0.12
 Hoeilaart ,23033,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2020,0.9,0.1
 Hoeilaart ,23033,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2017,0.87,0.13
 Hoeilaart ,23033,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2020,0.86,0.14
 Hoeilaart ,23033,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2017,0.88,0.12
 Hoeilaart ,23033,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2020,0.85,0.15
 Hoeselt ,73032,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2017,0.92,0.08
 Hoeselt ,73032,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2020,0.91,0.09
 Hoeselt ,73032,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2017,0.95,0.05
 Hoeselt ,73032,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2020,0.93,0.07
 Hoeselt ,73032,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2017,0.88,0.12
 Hoeselt ,73032,nee,Private buitenruimte of garage,Tuin voor eigen gebruik / gedeeld gebruik,2020,0.89,0.11
 Holsbeek ,24043,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2017,0.93,0.07
 Holsbeek ,24043,nee,Private buitenruimte of garage,Balkon / koer / terras /patio,2020,0.93,0.07
 Holsbeek ,24043,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2017,0.93,0.07
 Holsbeek ,24043,nee,Private buitenruimte of garage,Garage / autobox / privé standplaats / carport,2020,0.93,0.07
