Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Aantal fiscale aangiften met een netto belastbaar inkomen hoger dan 50.000 euro,Aantal fiscale aangiften,Procent
Waregem,34040,Nee,Aangiften groter dan 50.000 Euro,2015,3981,21339,0.18656
Waregem,34040,Nee,Aangiften groter dan 50.000 Euro,2016,4070,21494,0.189355
Waregem,34040,Nee,Aangiften groter dan 50.000 Euro,2017,4310,21762,0.198052
Waregem,34040,Nee,Aangiften groter dan 50.000 Euro,2018,4511,21890,0.206076
Waregem,34040,Nee,Aangiften groter dan 50.000 Euro,2019,4673,21827,0.214093
Waregem,34040,Nee,Aangiften groter dan 50.000 Euro,2020,4943,22047,0.224203
Wevelgem,34041,Nee,Aangiften groter dan 50.000 Euro,2001,1063,14388,0.073881
Wevelgem,34041,Nee,Aangiften groter dan 50.000 Euro,2002,1221,14720,0.0829484
Wevelgem,34041,Nee,Aangiften groter dan 50.000 Euro,2003,1335,14801,0.0901966
Wevelgem,34041,Nee,Aangiften groter dan 50.000 Euro,2004,1466,15662,0.0936023
Wevelgem,34041,Nee,Aangiften groter dan 50.000 Euro,2005,1596,15907,0.100333
Wevelgem,34041,Nee,Aangiften groter dan 50.000 Euro,2006,1713,16059,0.106669
Wevelgem,34041,Nee,Aangiften groter dan 50.000 Euro,2007,1898,17304,0.109686
Wevelgem,34041,Nee,Aangiften groter dan 50.000 Euro,2008,2096,17473,0.119957
Wevelgem,34041,Nee,Aangiften groter dan 50.000 Euro,2009,2222,17451,0.127328
Wevelgem,34041,Nee,Aangiften groter dan 50.000 Euro,2010,2304,17628,0.130701
Wevelgem,34041,Nee,Aangiften groter dan 50.000 Euro,2011,2514,17643,0.142493
Wevelgem,34041,Nee,Aangiften groter dan 50.000 Euro,2012,2757,17369,0.158731
Wevelgem,34041,Nee,Aangiften groter dan 50.000 Euro,2013,2890,17398,0.166111
Wevelgem,34041,Nee,Aangiften groter dan 50.000 Euro,2014,3309,17555,0.188493
Wevelgem,34041,Nee,Aangiften groter dan 50.000 Euro,2015,3305,17511,0.188739
Wevelgem,34041,Nee,Aangiften groter dan 50.000 Euro,2016,3338,17579,0.189886
Wevelgem,34041,Nee,Aangiften groter dan 50.000 Euro,2017,3519,17540,0.200627
Wevelgem,34041,Nee,Aangiften groter dan 50.000 Euro,2018,3661,17548,0.208628
Wevelgem,34041,Nee,Aangiften groter dan 50.000 Euro,2019,3848,17542,0.219359
Wevelgem,34041,Nee,Aangiften groter dan 50.000 Euro,2020,4054,17495,0.231723
Zwevegem,34042,Nee,Aangiften groter dan 50.000 Euro,2001,965,11444,0.0843237
Zwevegem,34042,Nee,Aangiften groter dan 50.000 Euro,2002,1096,11711,0.0935872
Zwevegem,34042,Nee,Aangiften groter dan 50.000 Euro,2003,1218,12380,0.0983845
Zwevegem,34042,Nee,Aangiften groter dan 50.000 Euro,2004,1285,12528,0.10257
Zwevegem,34042,Nee,Aangiften groter dan 50.000 Euro,2005,1377,12676,0.10863
Zwevegem,34042,Nee,Aangiften groter dan 50.000 Euro,2006,1471,12923,0.113828
Zwevegem,34042,Nee,Aangiften groter dan 50.000 Euro,2007,1626,13142,0.123725
Zwevegem,34042,Nee,Aangiften groter dan 50.000 Euro,2008,1801,13348,0.134927
Zwevegem,34042,Nee,Aangiften groter dan 50.000 Euro,2009,1875,13342,0.140534
Zwevegem,34042,Nee,Aangiften groter dan 50.000 Euro,2010,1914,13409,0.14274
Zwevegem,34042,Nee,Aangiften groter dan 50.000 Euro,2011,2062,13419,0.153663
Zwevegem,34042,Nee,Aangiften groter dan 50.000 Euro,2012,2236,13265,0.168564
Zwevegem,34042,Nee,Aangiften groter dan 50.000 Euro,2013,2385,13320,0.179054
Zwevegem,34042,Nee,Aangiften groter dan 50.000 Euro,2014,2644,13363,0.19786
Zwevegem,34042,Nee,Aangiften groter dan 50.000 Euro,2015,2703,13416,0.201476
Zwevegem,34042,Nee,Aangiften groter dan 50.000 Euro,2016,2731,13520,0.201997
Zwevegem,34042,Nee,Aangiften groter dan 50.000 Euro,2017,2881,13638,0.211248
Zwevegem,34042,Nee,Aangiften groter dan 50.000 Euro,2018,3016,13719,0.219841
Zwevegem,34042,Nee,Aangiften groter dan 50.000 Euro,2019,3208,13779,0.232818
Zwevegem,34042,Nee,Aangiften groter dan 50.000 Euro,2020,3412,13796,0.247318
Spiere-Helkijn,34043,Nee,Aangiften groter dan 50.000 Euro,2001,52,1021,0.0509305
Spiere-Helkijn,34043,Nee,Aangiften groter dan 50.000 Euro,2002,46,1049,0.0438513
Spiere-Helkijn,34043,Nee,Aangiften groter dan 50.000 Euro,2003,54,1072,0.0503731
Spiere-Helkijn,34043,Nee,Aangiften groter dan 50.000 Euro,2004,69,1086,0.0635359
Spiere-Helkijn,34043,Nee,Aangiften groter dan 50.000 Euro,2005,84,1083,0.0775623
Spiere-Helkijn,34043,Nee,Aangiften groter dan 50.000 Euro,2006,90,1107,0.0813008
Spiere-Helkijn,34043,Nee,Aangiften groter dan 50.000 Euro,2007,114,1138,0.100176
Spiere-Helkijn,34043,Nee,Aangiften groter dan 50.000 Euro,2008,125,1145,0.10917
Spiere-Helkijn,34043,Nee,Aangiften groter dan 50.000 Euro,2009,126,1156,0.108997
Spiere-Helkijn,34043,Nee,Aangiften groter dan 50.000 Euro,2010,132,1171,0.112724
Spiere-Helkijn,34043,Nee,Aangiften groter dan 50.000 Euro,2011,147,1161,0.126615
Spiere-Helkijn,34043,Nee,Aangiften groter dan 50.000 Euro,2012,152,1168,0.130137
Spiere-Helkijn,34043,Nee,Aangiften groter dan 50.000 Euro,2013,155,1170,0.132479
Spiere-Helkijn,34043,Nee,Aangiften groter dan 50.000 Euro,2014,166,1185,0.140084
Spiere-Helkijn,34043,Nee,Aangiften groter dan 50.000 Euro,2015,181,1171,0.154569
Spiere-Helkijn,34043,Nee,Aangiften groter dan 50.000 Euro,2016,181,1180,0.15339
Spiere-Helkijn,34043,Nee,Aangiften groter dan 50.000 Euro,2017,196,1179,0.166243
Spiere-Helkijn,34043,Nee,Aangiften groter dan 50.000 Euro,2018,207,1152,0.179688
Spiere-Helkijn,34043,Nee,Aangiften groter dan 50.000 Euro,2019,203,1171,0.173356
Spiere-Helkijn,34043,Nee,Aangiften groter dan 50.000 Euro,2020,218,1179,0.184902
Bredene,35002,Nee,Aangiften groter dan 50.000 Euro,2001,490,6780,0.0722714
Bredene,35002,Nee,Aangiften groter dan 50.000 Euro,2002,559,6980,0.080086
Bredene,35002,Nee,Aangiften groter dan 50.000 Euro,2003,621,8403,0.0739022
Bredene,35002,Nee,Aangiften groter dan 50.000 Euro,2004,686,8622,0.0795639
Bredene,35002,Nee,Aangiften groter dan 50.000 Euro,2005,762,8796,0.0866303
Bredene,35002,Nee,Aangiften groter dan 50.000 Euro,2006,842,8982,0.093743
Bredene,35002,Nee,Aangiften groter dan 50.000 Euro,2007,935,9196,0.101675
Bredene,35002,Nee,Aangiften groter dan 50.000 Euro,2008,1092,9385,0.116356
Bredene,35002,Nee,Aangiften groter dan 50.000 Euro,2009,1185,9533,0.124305
Bredene,35002,Nee,Aangiften groter dan 50.000 Euro,2010,1208,9673,0.124884
Bredene,35002,Nee,Aangiften groter dan 50.000 Euro,2011,1315,9594,0.137065
Bredene,35002,Nee,Aangiften groter dan 50.000 Euro,2012,1450,9593,0.151152
Bredene,35002,Nee,Aangiften groter dan 50.000 Euro,2013,1570,9726,0.161423
Bredene,35002,Nee,Aangiften groter dan 50.000 Euro,2014,1775,10019,0.177163
Bredene,35002,Nee,Aangiften groter dan 50.000 Euro,2015,1776,10106,0.175737
Bredene,35002,Nee,Aangiften groter dan 50.000 Euro,2016,1827,10184,0.179399
Bredene,35002,Nee,Aangiften groter dan 50.000 Euro,2017,1961,10421,0.188178
Bredene,35002,Nee,Aangiften groter dan 50.000 Euro,2018,2063,10558,0.195397
Bredene,35002,Nee,Aangiften groter dan 50.000 Euro,2019,2115,10579,0.199924
Bredene,35002,Nee,Aangiften groter dan 50.000 Euro,2020,2236,10583,0.211282
Gistel,35005,Nee,Aangiften groter dan 50.000 Euro,2001,389,5036,0.0772438
Gistel,35005,Nee,Aangiften groter dan 50.000 Euro,2002,442,5146,0.085892
Gistel,35005,Nee,Aangiften groter dan 50.000 Euro,2003,478,5960,0.0802013
Gistel,35005,Nee,Aangiften groter dan 50.000 Euro,2004,546,6012,0.0908184
Gistel,35005,Nee,Aangiften groter dan 50.000 Euro,2005,586,6066,0.096604
Gistel,35005,Nee,Aangiften groter dan 50.000 Euro,2006,649,6209,0.104526
Gistel,35005,Nee,Aangiften groter dan 50.000 Euro,2007,686,6365,0.107777
Gistel,35005,Nee,Aangiften groter dan 50.000 Euro,2008,772,6590,0.117147
Gistel,35005,Nee,Aangiften groter dan 50.000 Euro,2009,832,6603,0.126003
Gistel,35005,Nee,Aangiften groter dan 50.000 Euro,2010,877,6659,0.131701
Gistel,35005,Nee,Aangiften groter dan 50.000 Euro,2011,938,6636,0.14135
Gistel,35005,Nee,Aangiften groter dan 50.000 Euro,2012,1029,6527,0.157653
Gistel,35005,Nee,Aangiften groter dan 50.000 Euro,2013,1096,6570,0.166819
Gistel,35005,Nee,Aangiften groter dan 50.000 Euro,2014,1247,6663,0.187153
Gistel,35005,Nee,Aangiften groter dan 50.000 Euro,2015,1237,6663,0.185652
Gistel,35005,Nee,Aangiften groter dan 50.000 Euro,2016,1260,6720,0.1875
Gistel,35005,Nee,Aangiften groter dan 50.000 Euro,2017,1346,6846,0.196611
Gistel,35005,Nee,Aangiften groter dan 50.000 Euro,2018,1415,6895,0.205221
Gistel,35005,Nee,Aangiften groter dan 50.000 Euro,2019,1451,6920,0.209682
Gistel,35005,Nee,Aangiften groter dan 50.000 Euro,2020,1536,6856,0.224037
Ichtegem,35006,Nee,Aangiften groter dan 50.000 Euro,2001,298,6057,0.0491993
Ichtegem,35006,Nee,Aangiften groter dan 50.000 Euro,2002,345,6814,0.0506311
Ichtegem,35006,Nee,Aangiften groter dan 50.000 Euro,2003,388,7164,0.0541597
Ichtegem,35006,Nee,Aangiften groter dan 50.000 Euro,2004,424,7200,0.0588889
Ichtegem,35006,Nee,Aangiften groter dan 50.000 Euro,2005,507,7387,0.0686341
Ichtegem,35006,Nee,Aangiften groter dan 50.000 Euro,2006,578,7465,0.077428
Ichtegem,35006,Nee,Aangiften groter dan 50.000 Euro,2007,645,7570,0.0852048
Ichtegem,35006,Nee,Aangiften groter dan 50.000 Euro,2008,725,7688,0.0943028
Ichtegem,35006,Nee,Aangiften groter dan 50.000 Euro,2009,766,7749,0.0988515
Ichtegem,35006,Nee,Aangiften groter dan 50.000 Euro,2010,839,7800,0.107564
Ichtegem,35006,Nee,Aangiften groter dan 50.000 Euro,2011,902,7734,0.116628
Ichtegem,35006,Nee,Aangiften groter dan 50.000 Euro,2012,1002,7614,0.1316
Ichtegem,35006,Nee,Aangiften groter dan 50.000 Euro,2013,1083,7631,0.141921
Ichtegem,35006,Nee,Aangiften groter dan 50.000 Euro,2014,1265,7703,0.164222
Ichtegem,35006,Nee,Aangiften groter dan 50.000 Euro,2015,1279,7672,0.16671
Ichtegem,35006,Nee,Aangiften groter dan 50.000 Euro,2016,1302,7648,0.170241
Ichtegem,35006,Nee,Aangiften groter dan 50.000 Euro,2017,1401,7722,0.18143
Ichtegem,35006,Nee,Aangiften groter dan 50.000 Euro,2018,1444,7790,0.185366
Ichtegem,35006,Nee,Aangiften groter dan 50.000 Euro,2019,1517,7790,0.194737
Ichtegem,35006,Nee,Aangiften groter dan 50.000 Euro,2020,1608,7805,0.206022
Middelkerke,35011,Nee,Aangiften groter dan 50.000 Euro,2001,377,8020,0.0470075
Middelkerke,35011,Nee,Aangiften groter dan 50.000 Euro,2002,444,8651,0.0513235
Middelkerke,35011,Nee,Aangiften groter dan 50.000 Euro,2003,537,10464,0.0513188
Middelkerke,35011,Nee,Aangiften groter dan 50.000 Euro,2004,576,10705,0.0538066
Middelkerke,35011,Nee,Aangiften groter dan 50.000 Euro,2005,641,10867,0.0589859
Middelkerke,35011,Nee,Aangiften groter dan 50.000 Euro,2006,713,11069,0.0644141
Middelkerke,35011,Nee,Aangiften groter dan 50.000 Euro,2007,797,11344,0.0702574
Middelkerke,35011,Nee,Aangiften groter dan 50.000 Euro,2008,897,11605,0.0772943
Middelkerke,35011,Nee,Aangiften groter dan 50.000 Euro,2009,998,11658,0.0856065
Middelkerke,35011,Nee,Aangiften groter dan 50.000 Euro,2010,1028,11880,0.086532
Middelkerke,35011,Nee,Aangiften groter dan 50.000 Euro,2011,1113,11892,0.0935923
Middelkerke,35011,Nee,Aangiften groter dan 50.000 Euro,2012,1222,11702,0.104427
Middelkerke,35011,Nee,Aangiften groter dan 50.000 Euro,2013,1295,11854,0.109246
Middelkerke,35011,Nee,Aangiften groter dan 50.000 Euro,2014,1464,12169,0.120306
Middelkerke,35011,Nee,Aangiften groter dan 50.000 Euro,2015,1463,12300,0.118943
Middelkerke,35011,Nee,Aangiften groter dan 50.000 Euro,2016,1492,12257,0.121726
Middelkerke,35011,Nee,Aangiften groter dan 50.000 Euro,2017,1612,12417,0.129822
Middelkerke,35011,Nee,Aangiften groter dan 50.000 Euro,2018,1749,12433,0.140674
Middelkerke,35011,Nee,Aangiften groter dan 50.000 Euro,2019,1792,12556,0.142721
Middelkerke,35011,Nee,Aangiften groter dan 50.000 Euro,2020,1961,12662,0.154873
Oostende,35013,Ja,Aangiften groter dan 50.000 Euro,2001,1928,34280,0.0562427
Oostende,35013,Ja,Aangiften groter dan 50.000 Euro,2002,2142,35021,0.0611633
Oostende,35013,Ja,Aangiften groter dan 50.000 Euro,2003,2296,43185,0.0531666
Oostende,35013,Ja,Aangiften groter dan 50.000 Euro,2004,2515,43625,0.0576504
Oostende,35013,Ja,Aangiften groter dan 50.000 Euro,2005,2700,44165,0.0611344
Oostende,35013,Ja,Aangiften groter dan 50.000 Euro,2006,2977,44704,0.0665936
Oostende,35013,Ja,Aangiften groter dan 50.000 Euro,2007,3199,45037,0.0710305
Oostende,35013,Ja,Aangiften groter dan 50.000 Euro,2008,3601,45051,0.0799316
Oostende,35013,Ja,Aangiften groter dan 50.000 Euro,2009,3775,45000,0.0838889
Oostende,35013,Ja,Aangiften groter dan 50.000 Euro,2010,3930,45191,0.0869642
Oostende,35013,Ja,Aangiften groter dan 50.000 Euro,2011,4284,44853,0.095512
Oostende,35013,Ja,Aangiften groter dan 50.000 Euro,2012,4653,43975,0.10581
Oostende,35013,Ja,Aangiften groter dan 50.000 Euro,2013,4987,44188,0.112859
Oostende,35013,Ja,Aangiften groter dan 50.000 Euro,2014,5421,44950,0.120601
Oostende,35013,Ja,Aangiften groter dan 50.000 Euro,2015,5413,45123,0.119961
Oostende,35013,Ja,Aangiften groter dan 50.000 Euro,2016,5506,44878,0.122688
Oostende,35013,Ja,Aangiften groter dan 50.000 Euro,2017,5792,45257,0.12798
Oostende,35013,Ja,Aangiften groter dan 50.000 Euro,2018,6181,45337,0.136335
Oostende,35013,Ja,Aangiften groter dan 50.000 Euro,2019,6233,45140,0.138082
Oostende,35013,Ja,Aangiften groter dan 50.000 Euro,2020,6597,44955,0.146747
Oudenburg,35014,Nee,Aangiften groter dan 50.000 Euro,2001,283,3887,0.0728068
Oudenburg,35014,Nee,Aangiften groter dan 50.000 Euro,2002,297,3992,0.0743988
Oudenburg,35014,Nee,Aangiften groter dan 50.000 Euro,2003,327,4756,0.0687553
Oudenburg,35014,Nee,Aangiften groter dan 50.000 Euro,2004,381,4819,0.079062
Oudenburg,35014,Nee,Aangiften groter dan 50.000 Euro,2005,436,4893,0.0891069
Oudenburg,35014,Nee,Aangiften groter dan 50.000 Euro,2006,492,4963,0.0991336
Oudenburg,35014,Nee,Aangiften groter dan 50.000 Euro,2007,523,5037,0.103832
Oudenburg,35014,Nee,Aangiften groter dan 50.000 Euro,2008,569,5093,0.111722
Oudenburg,35014,Nee,Aangiften groter dan 50.000 Euro,2009,599,5118,0.117038
Oudenburg,35014,Nee,Aangiften groter dan 50.000 Euro,2010,634,5174,0.122536
Oudenburg,35014,Nee,Aangiften groter dan 50.000 Euro,2011,698,5152,0.135481
Oudenburg,35014,Nee,Aangiften groter dan 50.000 Euro,2012,774,5121,0.151142
Oudenburg,35014,Nee,Aangiften groter dan 50.000 Euro,2013,809,5187,0.155967
Oudenburg,35014,Nee,Aangiften groter dan 50.000 Euro,2014,906,5217,0.173663
Oudenburg,35014,Nee,Aangiften groter dan 50.000 Euro,2015,913,5245,0.174071
Oudenburg,35014,Nee,Aangiften groter dan 50.000 Euro,2016,947,5252,0.180312
Oudenburg,35014,Nee,Aangiften groter dan 50.000 Euro,2017,1005,5262,0.190992
Oudenburg,35014,Nee,Aangiften groter dan 50.000 Euro,2018,1066,5283,0.201779
Oudenburg,35014,Nee,Aangiften groter dan 50.000 Euro,2019,1107,5399,0.205038
Oudenburg,35014,Nee,Aangiften groter dan 50.000 Euro,2020,1185,5498,0.215533
De Haan,35029,Nee,Aangiften groter dan 50.000 Euro,2001,472,5535,0.0852755
De Haan,35029,Nee,Aangiften groter dan 50.000 Euro,2002,538,6813,0.0789667
De Haan,35029,Nee,Aangiften groter dan 50.000 Euro,2003,566,7022,0.0806038
De Haan,35029,Nee,Aangiften groter dan 50.000 Euro,2004,620,7104,0.0872748
De Haan,35029,Nee,Aangiften groter dan 50.000 Euro,2005,667,7290,0.0914952
De Haan,35029,Nee,Aangiften groter dan 50.000 Euro,2006,743,7488,0.0992254
De Haan,35029,Nee,Aangiften groter dan 50.000 Euro,2007,778,7585,0.102571
De Haan,35029,Nee,Aangiften groter dan 50.000 Euro,2008,878,7724,0.113672
De Haan,35029,Nee,Aangiften groter dan 50.000 Euro,2009,935,7828,0.119443
De Haan,35029,Nee,Aangiften groter dan 50.000 Euro,2010,992,7942,0.124906
De Haan,35029,Nee,Aangiften groter dan 50.000 Euro,2011,1060,7896,0.134245
De Haan,35029,Nee,Aangiften groter dan 50.000 Euro,2012,1154,7816,0.147646
De Haan,35029,Nee,Aangiften groter dan 50.000 Euro,2013,1199,7853,0.152681
De Haan,35029,Nee,Aangiften groter dan 50.000 Euro,2014,1285,7961,0.161412
De Haan,35029,Nee,Aangiften groter dan 50.000 Euro,2015,1270,8019,0.158374
De Haan,35029,Nee,Aangiften groter dan 50.000 Euro,2016,1287,8049,0.159896
De Haan,35029,Nee,Aangiften groter dan 50.000 Euro,2017,1379,8080,0.170668
De Haan,35029,Nee,Aangiften groter dan 50.000 Euro,2018,1459,8079,0.180592
De Haan,35029,Nee,Aangiften groter dan 50.000 Euro,2019,1497,8064,0.18564
De Haan,35029,Nee,Aangiften groter dan 50.000 Euro,2020,1587,8128,0.195251
Hooglede,36006,Nee,Aangiften groter dan 50.000 Euro,2001,366,4231,0.0865044
Hooglede,36006,Nee,Aangiften groter dan 50.000 Euro,2002,411,4253,0.0966377
Hooglede,36006,Nee,Aangiften groter dan 50.000 Euro,2003,463,4350,0.106437
Hooglede,36006,Nee,Aangiften groter dan 50.000 Euro,2004,494,4846,0.10194
Hooglede,36006,Nee,Aangiften groter dan 50.000 Euro,2005,533,5270,0.101139
Hooglede,36006,Nee,Aangiften groter dan 50.000 Euro,2006,592,5310,0.111488
Hooglede,36006,Nee,Aangiften groter dan 50.000 Euro,2007,639,5425,0.117788
Hooglede,36006,Nee,Aangiften groter dan 50.000 Euro,2008,688,5481,0.125525
Hooglede,36006,Nee,Aangiften groter dan 50.000 Euro,2009,734,5484,0.133844
Hooglede,36006,Nee,Aangiften groter dan 50.000 Euro,2010,763,5473,0.139412
Hooglede,36006,Nee,Aangiften groter dan 50.000 Euro,2011,816,5375,0.151814
Hooglede,36006,Nee,Aangiften groter dan 50.000 Euro,2012,897,5449,0.164617
Hooglede,36006,Nee,Aangiften groter dan 50.000 Euro,2013,946,5494,0.172188
Hooglede,36006,Nee,Aangiften groter dan 50.000 Euro,2014,1092,5515,0.198005
Hooglede,36006,Nee,Aangiften groter dan 50.000 Euro,2015,1116,5499,0.202946
Hooglede,36006,Nee,Aangiften groter dan 50.000 Euro,2016,1127,5500,0.204909
Hooglede,36006,Nee,Aangiften groter dan 50.000 Euro,2017,1152,5447,0.211493
Hooglede,36006,Nee,Aangiften groter dan 50.000 Euro,2018,1232,5512,0.223512
Hooglede,36006,Nee,Aangiften groter dan 50.000 Euro,2019,1296,5484,0.236324
Hooglede,36006,Nee,Aangiften groter dan 50.000 Euro,2020,1355,5480,0.247263
Ingelmunster,36007,Nee,Aangiften groter dan 50.000 Euro,2001,285,5732,0.0497209
Ingelmunster,36007,Nee,Aangiften groter dan 50.000 Euro,2002,343,5732,0.0598395
Ingelmunster,36007,Nee,Aangiften groter dan 50.000 Euro,2003,356,5813,0.061242
Ingelmunster,36007,Nee,Aangiften groter dan 50.000 Euro,2004,406,5772,0.0703396
Ingelmunster,36007,Nee,Aangiften groter dan 50.000 Euro,2005,443,5802,0.076353
Ingelmunster,36007,Nee,Aangiften groter dan 50.000 Euro,2006,497,5888,0.084409
Ingelmunster,36007,Nee,Aangiften groter dan 50.000 Euro,2007,530,5923,0.0894817
Ingelmunster,36007,Nee,Aangiften groter dan 50.000 Euro,2008,618,5972,0.103483
Ingelmunster,36007,Nee,Aangiften groter dan 50.000 Euro,2009,630,5954,0.105811
Ingelmunster,36007,Nee,Aangiften groter dan 50.000 Euro,2010,686,6087,0.112699
Ingelmunster,36007,Nee,Aangiften groter dan 50.000 Euro,2011,756,6097,0.123995
Ingelmunster,36007,Nee,Aangiften groter dan 50.000 Euro,2012,858,6037,0.142124
Ingelmunster,36007,Nee,Aangiften groter dan 50.000 Euro,2013,909,6078,0.149556
Ingelmunster,36007,Nee,Aangiften groter dan 50.000 Euro,2014,1045,6039,0.173042
Ingelmunster,36007,Nee,Aangiften groter dan 50.000 Euro,2015,1050,6129,0.171317
Ingelmunster,36007,Nee,Aangiften groter dan 50.000 Euro,2016,1067,6119,0.174375
Ingelmunster,36007,Nee,Aangiften groter dan 50.000 Euro,2017,1152,6200,0.185806
Ingelmunster,36007,Nee,Aangiften groter dan 50.000 Euro,2018,1188,6219,0.191027
Ingelmunster,36007,Nee,Aangiften groter dan 50.000 Euro,2019,1255,6273,0.200064
Ingelmunster,36007,Nee,Aangiften groter dan 50.000 Euro,2020,1372,6345,0.216233
Izegem,36008,Nee,Aangiften groter dan 50.000 Euro,2001,857,12389,0.0691743
Izegem,36008,Nee,Aangiften groter dan 50.000 Euro,2002,971,12724,0.0763125
Izegem,36008,Nee,Aangiften groter dan 50.000 Euro,2003,1063,13874,0.0766181
Izegem,36008,Nee,Aangiften groter dan 50.000 Euro,2004,1207,14859,0.0812302
Izegem,36008,Nee,Aangiften groter dan 50.000 Euro,2005,1313,14988,0.0876034
Izegem,36008,Nee,Aangiften groter dan 50.000 Euro,2006,1433,15135,0.0946812
Izegem,36008,Nee,Aangiften groter dan 50.000 Euro,2007,1602,15461,0.103616
Izegem,36008,Nee,Aangiften groter dan 50.000 Euro,2008,1754,15488,0.113249
Izegem,36008,Nee,Aangiften groter dan 50.000 Euro,2009,1847,15543,0.118832
Izegem,36008,Nee,Aangiften groter dan 50.000 Euro,2010,1923,15663,0.122773
Izegem,36008,Nee,Aangiften groter dan 50.000 Euro,2011,2121,15619,0.135796
Izegem,36008,Nee,Aangiften groter dan 50.000 Euro,2012,2310,15419,0.149815
Izegem,36008,Nee,Aangiften groter dan 50.000 Euro,2013,2422,15534,0.155916
Izegem,36008,Nee,Aangiften groter dan 50.000 Euro,2014,2723,15640,0.174105
Izegem,36008,Nee,Aangiften groter dan 50.000 Euro,2015,2750,15741,0.174703
Izegem,36008,Nee,Aangiften groter dan 50.000 Euro,2016,2761,15757,0.175224
Izegem,36008,Nee,Aangiften groter dan 50.000 Euro,2017,2922,15917,0.183577
Izegem,36008,Nee,Aangiften groter dan 50.000 Euro,2018,3046,16154,0.18856
Izegem,36008,Nee,Aangiften groter dan 50.000 Euro,2019,3202,16279,0.196695
Izegem,36008,Nee,Aangiften groter dan 50.000 Euro,2020,3363,16427,0.204724
Ledegem,36010,Nee,Aangiften groter dan 50.000 Euro,2001,279,4960,0.05625
Ledegem,36010,Nee,Aangiften groter dan 50.000 Euro,2002,311,4864,0.0639391
Ledegem,36010,Nee,Aangiften groter dan 50.000 Euro,2003,342,4998,0.0684274
Ledegem,36010,Nee,Aangiften groter dan 50.000 Euro,2004,374,4992,0.0749199
Ledegem,36010,Nee,Aangiften groter dan 50.000 Euro,2005,407,5064,0.0803712
Ledegem,36010,Nee,Aangiften groter dan 50.000 Euro,2006,441,5115,0.086217
Ledegem,36010,Nee,Aangiften groter dan 50.000 Euro,2007,469,5195,0.0902791
Ledegem,36010,Nee,Aangiften groter dan 50.000 Euro,2008,547,5175,0.1057
Ledegem,36010,Nee,Aangiften groter dan 50.000 Euro,2009,582,5237,0.111132
Ledegem,36010,Nee,Aangiften groter dan 50.000 Euro,2010,611,5267,0.116005
Ledegem,36010,Nee,Aangiften groter dan 50.000 Euro,2011,679,5197,0.130652
Ledegem,36010,Nee,Aangiften groter dan 50.000 Euro,2012,757,5162,0.146649
Ledegem,36010,Nee,Aangiften groter dan 50.000 Euro,2013,790,5211,0.151602
Ledegem,36010,Nee,Aangiften groter dan 50.000 Euro,2014,898,5242,0.171309
Ledegem,36010,Nee,Aangiften groter dan 50.000 Euro,2015,904,5307,0.170341
Ledegem,36010,Nee,Aangiften groter dan 50.000 Euro,2016,920,5254,0.175105
Ledegem,36010,Nee,Aangiften groter dan 50.000 Euro,2017,990,5364,0.184564
Ledegem,36010,Nee,Aangiften groter dan 50.000 Euro,2018,1065,5332,0.199737
Ledegem,36010,Nee,Aangiften groter dan 50.000 Euro,2019,1124,5364,0.209545
Ledegem,36010,Nee,Aangiften groter dan 50.000 Euro,2020,1182,5374,0.219948
Lichtervelde,36011,Nee,Aangiften groter dan 50.000 Euro,2001,267,3649,0.0731707
Lichtervelde,36011,Nee,Aangiften groter dan 50.000 Euro,2002,290,4337,0.0668665
Lichtervelde,36011,Nee,Aangiften groter dan 50.000 Euro,2003,331,4314,0.0767269
Lichtervelde,36011,Nee,Aangiften groter dan 50.000 Euro,2004,372,4180,0.0889952
Lichtervelde,36011,Nee,Aangiften groter dan 50.000 Euro,2005,412,4484,0.0918822
Lichtervelde,36011,Nee,Aangiften groter dan 50.000 Euro,2006,462,4587,0.100719
Lichtervelde,36011,Nee,Aangiften groter dan 50.000 Euro,2007,493,4642,0.106204
Lichtervelde,36011,Nee,Aangiften groter dan 50.000 Euro,2008,584,4706,0.124097
Lichtervelde,36011,Nee,Aangiften groter dan 50.000 Euro,2009,593,4698,0.126224
Lichtervelde,36011,Nee,Aangiften groter dan 50.000 Euro,2010,617,4698,0.131332
Lichtervelde,36011,Nee,Aangiften groter dan 50.000 Euro,2011,676,4698,0.143891
Lichtervelde,36011,Nee,Aangiften groter dan 50.000 Euro,2012,748,4647,0.160964
Lichtervelde,36011,Nee,Aangiften groter dan 50.000 Euro,2013,781,4694,0.166383
Lichtervelde,36011,Nee,Aangiften groter dan 50.000 Euro,2014,864,4771,0.181094
Lichtervelde,36011,Nee,Aangiften groter dan 50.000 Euro,2015,883,4815,0.183385
Lichtervelde,36011,Nee,Aangiften groter dan 50.000 Euro,2016,896,4891,0.183194
Lichtervelde,36011,Nee,Aangiften groter dan 50.000 Euro,2017,964,4894,0.196976
Lichtervelde,36011,Nee,Aangiften groter dan 50.000 Euro,2018,1031,4980,0.207028
Lichtervelde,36011,Nee,Aangiften groter dan 50.000 Euro,2019,1085,5013,0.216437
Lichtervelde,36011,Nee,Aangiften groter dan 50.000 Euro,2020,1162,5017,0.231613
