Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Aantal personen met een (equivalent) leefloon,Aantal inwoners,Procent
Oosterzele,44052,Nee,Personen met (equivalent) leefloon,2003,103,13243,0.00777769
Oosterzele,44052,Nee,Personen met (equivalent) leefloon,2004,103,13155,0.00782972
Oosterzele,44052,Nee,Personen met (equivalent) leefloon,2005,132,13237,0.00997205
Oosterzele,44052,Nee,Personen met (equivalent) leefloon,2006,121,13172,0.00918615
Oosterzele,44052,Nee,Personen met (equivalent) leefloon,2007,100,13194,0.0075792
Oosterzele,44052,Nee,Personen met (equivalent) leefloon,2008,56,13236,0.00423089
Oosterzele,44052,Nee,Personen met (equivalent) leefloon,2009,28,13269,0.00211018
Oosterzele,44052,Nee,Personen met (equivalent) leefloon,2010,23,13334,0.00172491
Oosterzele,44052,Nee,Personen met (equivalent) leefloon,2011,19,13353,0.0014229
Oosterzele,44052,Nee,Personen met (equivalent) leefloon,2012,14,13420,0.00104322
Oosterzele,44052,Nee,Personen met (equivalent) leefloon,2013,13,13458,0.000965968
Oosterzele,44052,Nee,Personen met (equivalent) leefloon,2014,16,13489,0.00118615
Oosterzele,44052,Nee,Personen met (equivalent) leefloon,2015,18,13531,0.00133028
Oosterzele,44052,Nee,Personen met (equivalent) leefloon,2016,24,13545,0.00177187
Oosterzele,44052,Nee,Personen met (equivalent) leefloon,2017,15,13504,0.00111078
Oosterzele,44052,Nee,Personen met (equivalent) leefloon,2018,11,13546,0.000812048
Oosterzele,44052,Nee,Personen met (equivalent) leefloon,2019,21,13590,0.00154525
Oosterzele,44052,Nee,Personen met (equivalent) leefloon,2020,20,13689,0.00146103
Oosterzele,44052,Nee,Personen met (equivalent) leefloon,2021,22,13740,0.00160116
Oosterzele,44052,Nee,Personen met (equivalent) leefloon,2022,26,13840,0.00187861
Sint-Martens-Latem,44064,Nee,Personen met (equivalent) leefloon,2003,47,8350,0.00562874
Sint-Martens-Latem,44064,Nee,Personen met (equivalent) leefloon,2004,30,8332,0.00360058
Sint-Martens-Latem,44064,Nee,Personen met (equivalent) leefloon,2005,30,8276,0.00362494
Sint-Martens-Latem,44064,Nee,Personen met (equivalent) leefloon,2006,23,8280,0.00277778
Sint-Martens-Latem,44064,Nee,Personen met (equivalent) leefloon,2007,22,8256,0.00266473
Sint-Martens-Latem,44064,Nee,Personen met (equivalent) leefloon,2008,17,8251,0.00206036
Sint-Martens-Latem,44064,Nee,Personen met (equivalent) leefloon,2009,17,8228,0.00206612
Sint-Martens-Latem,44064,Nee,Personen met (equivalent) leefloon,2010,14,8326,0.00168148
Sint-Martens-Latem,44064,Nee,Personen met (equivalent) leefloon,2011,9,8378,0.00107424
Sint-Martens-Latem,44064,Nee,Personen met (equivalent) leefloon,2012,11,8378,0.00131296
Sint-Martens-Latem,44064,Nee,Personen met (equivalent) leefloon,2013,11,8417,0.00130688
Sint-Martens-Latem,44064,Nee,Personen met (equivalent) leefloon,2014,12,8439,0.00142197
Sint-Martens-Latem,44064,Nee,Personen met (equivalent) leefloon,2015,12,8494,0.00141276
Sint-Martens-Latem,44064,Nee,Personen met (equivalent) leefloon,2016,17,8517,0.00199601
Sint-Martens-Latem,44064,Nee,Personen met (equivalent) leefloon,2017,10,8501,0.00117633
Sint-Martens-Latem,44064,Nee,Personen met (equivalent) leefloon,2018,8,8468,0.000944733
Sint-Martens-Latem,44064,Nee,Personen met (equivalent) leefloon,2019,9,8392,0.00107245
Sint-Martens-Latem,44064,Nee,Personen met (equivalent) leefloon,2020,11,8365,0.001315
Sint-Martens-Latem,44064,Nee,Personen met (equivalent) leefloon,2021,9,8285,0.0010863
Sint-Martens-Latem,44064,Nee,Personen met (equivalent) leefloon,2022,14,8263,0.0016943
Wachtebeke,44073,Nee,Personen met (equivalent) leefloon,2003,33,6862,0.00480909
Wachtebeke,44073,Nee,Personen met (equivalent) leefloon,2004,36,6815,0.00528247
Wachtebeke,44073,Nee,Personen met (equivalent) leefloon,2005,30,6852,0.00437828
Wachtebeke,44073,Nee,Personen met (equivalent) leefloon,2006,23,6881,0.00334254
Wachtebeke,44073,Nee,Personen met (equivalent) leefloon,2007,20,6875,0.00290909
Wachtebeke,44073,Nee,Personen met (equivalent) leefloon,2008,19,7031,0.00270232
Wachtebeke,44073,Nee,Personen met (equivalent) leefloon,2009,25,7026,0.00355821
Wachtebeke,44073,Nee,Personen met (equivalent) leefloon,2010,25,7068,0.00353707
Wachtebeke,44073,Nee,Personen met (equivalent) leefloon,2011,19,7212,0.0026345
Wachtebeke,44073,Nee,Personen met (equivalent) leefloon,2012,18,7282,0.00247185
Wachtebeke,44073,Nee,Personen met (equivalent) leefloon,2013,17,7295,0.00233036
Wachtebeke,44073,Nee,Personen met (equivalent) leefloon,2014,20,7340,0.0027248
Wachtebeke,44073,Nee,Personen met (equivalent) leefloon,2015,20,7450,0.00268456
Wachtebeke,44073,Nee,Personen met (equivalent) leefloon,2016,20,7588,0.00263574
Wachtebeke,44073,Nee,Personen met (equivalent) leefloon,2017,22,7593,0.00289741
Wachtebeke,44073,Nee,Personen met (equivalent) leefloon,2018,22,7683,0.00286346
Wachtebeke,44073,Nee,Personen met (equivalent) leefloon,2019,18,7771,0.0023163
Wachtebeke,44073,Nee,Personen met (equivalent) leefloon,2020,18,7809,0.00230503
Wachtebeke,44073,Nee,Personen met (equivalent) leefloon,2021,34,7769,0.00437637
Wachtebeke,44073,Nee,Personen met (equivalent) leefloon,2022,29,7847,0.00369568
Zulte,44081,Nee,Personen met (equivalent) leefloon,2003,78,14615,0.00533698
Zulte,44081,Nee,Personen met (equivalent) leefloon,2004,64,14548,0.00439923
Zulte,44081,Nee,Personen met (equivalent) leefloon,2005,58,14537,0.00398982
Zulte,44081,Nee,Personen met (equivalent) leefloon,2006,51,14611,0.00349052
Zulte,44081,Nee,Personen met (equivalent) leefloon,2007,53,14629,0.00362294
Zulte,44081,Nee,Personen met (equivalent) leefloon,2008,32,14714,0.0021748
Zulte,44081,Nee,Personen met (equivalent) leefloon,2009,20,14808,0.00135062
Zulte,44081,Nee,Personen met (equivalent) leefloon,2010,24,14958,0.00160449
Zulte,44081,Nee,Personen met (equivalent) leefloon,2011,13,15112,0.000860244
Zulte,44081,Nee,Personen met (equivalent) leefloon,2012,10,15288,0.000654108
Zulte,44081,Nee,Personen met (equivalent) leefloon,2013,19,15364,0.00123666
Zulte,44081,Nee,Personen met (equivalent) leefloon,2014,17,15570,0.00109184
Zulte,44081,Nee,Personen met (equivalent) leefloon,2015,22,15498,0.00141954
Zulte,44081,Nee,Personen met (equivalent) leefloon,2016,13,15589,0.000833921
Zulte,44081,Nee,Personen met (equivalent) leefloon,2017,19,15708,0.00120957
Zulte,44081,Nee,Personen met (equivalent) leefloon,2018,27,15720,0.00171756
Zulte,44081,Nee,Personen met (equivalent) leefloon,2019,22,15720,0.00139949
Zulte,44081,Nee,Personen met (equivalent) leefloon,2020,26,15791,0.00164651
Zulte,44081,Nee,Personen met (equivalent) leefloon,2021,45,15843,0.00284037
Zulte,44081,Nee,Personen met (equivalent) leefloon,2022,39,15943,0.00244621
Deinze,44083,Nee,Personen met (equivalent) leefloon,2003,163,38700,0.00421189
Deinze,44083,Nee,Personen met (equivalent) leefloon,2004,159,38926,0.00408467
Deinze,44083,Nee,Personen met (equivalent) leefloon,2005,138,39137,0.00352608
Deinze,44083,Nee,Personen met (equivalent) leefloon,2006,116,39537,0.00293396
Deinze,44083,Nee,Personen met (equivalent) leefloon,2007,85,39969,0.00212665
Deinze,44083,Nee,Personen met (equivalent) leefloon,2008,75,40234,0.0018641
Deinze,44083,Nee,Personen met (equivalent) leefloon,2009,64,40594,0.00157659
Deinze,44083,Nee,Personen met (equivalent) leefloon,2010,71,41083,0.00172821
Deinze,44083,Nee,Personen met (equivalent) leefloon,2011,73,41391,0.00176367
Deinze,44083,Nee,Personen met (equivalent) leefloon,2012,101,41632,0.00242602
Deinze,44083,Nee,Personen met (equivalent) leefloon,2013,80,41764,0.00191553
Deinze,44083,Nee,Personen met (equivalent) leefloon,2014,85,41894,0.00202893
Deinze,44083,Nee,Personen met (equivalent) leefloon,2015,98,42419,0.00231029
Deinze,44083,Nee,Personen met (equivalent) leefloon,2016,101,42738,0.00236324
Deinze,44083,Nee,Personen met (equivalent) leefloon,2017,117,43016,0.00271992
Deinze,44083,Nee,Personen met (equivalent) leefloon,2018,123,43264,0.00284301
Deinze,44083,Nee,Personen met (equivalent) leefloon,2019,161,43571,0.00369512
Deinze,44083,Nee,Personen met (equivalent) leefloon,2020,144,43580,0.00330427
Deinze,44083,Nee,Personen met (equivalent) leefloon,2021,168,43922,0.00382496
Deinze,44083,Nee,Personen met (equivalent) leefloon,2022,151,44315,0.00340742
Aalter,44084,Nee,Personen met (equivalent) leefloon,2003,162,26530,0.00610629
Aalter,44084,Nee,Personen met (equivalent) leefloon,2004,213,26492,0.00804016
Aalter,44084,Nee,Personen met (equivalent) leefloon,2005,265,26544,0.00998342
Aalter,44084,Nee,Personen met (equivalent) leefloon,2006,236,26726,0.00883035
Aalter,44084,Nee,Personen met (equivalent) leefloon,2007,183,26781,0.0068332
Aalter,44084,Nee,Personen met (equivalent) leefloon,2008,96,27025,0.00355227
Aalter,44084,Nee,Personen met (equivalent) leefloon,2009,62,27371,0.00226517
Aalter,44084,Nee,Personen met (equivalent) leefloon,2010,59,27665,0.00213266
Aalter,44084,Nee,Personen met (equivalent) leefloon,2011,46,27904,0.00164851
Aalter,44084,Nee,Personen met (equivalent) leefloon,2012,34,28076,0.001211
Aalter,44084,Nee,Personen met (equivalent) leefloon,2013,31,28237,0.00109785
Aalter,44084,Nee,Personen met (equivalent) leefloon,2014,29,28239,0.00102695
Aalter,44084,Nee,Personen met (equivalent) leefloon,2015,44,28250,0.00155752
Aalter,44084,Nee,Personen met (equivalent) leefloon,2016,42,28435,0.00147705
Aalter,44084,Nee,Personen met (equivalent) leefloon,2017,43,28563,0.00150544
Aalter,44084,Nee,Personen met (equivalent) leefloon,2018,48,28784,0.00166759
Aalter,44084,Nee,Personen met (equivalent) leefloon,2019,45,28906,0.00155677
Aalter,44084,Nee,Personen met (equivalent) leefloon,2020,59,29182,0.00202179
Aalter,44084,Nee,Personen met (equivalent) leefloon,2021,67,29242,0.00229122
Aalter,44084,Nee,Personen met (equivalent) leefloon,2022,60,29340,0.00204499
Lievegem,44085,Nee,Personen met (equivalent) leefloon,2003,146,25333,0.00576323
Lievegem,44085,Nee,Personen met (equivalent) leefloon,2004,127,25263,0.00502711
Lievegem,44085,Nee,Personen met (equivalent) leefloon,2005,103,25170,0.00409217
Lievegem,44085,Nee,Personen met (equivalent) leefloon,2006,73,25174,0.00289982
Lievegem,44085,Nee,Personen met (equivalent) leefloon,2007,73,25152,0.00290235
Lievegem,44085,Nee,Personen met (equivalent) leefloon,2008,71,25225,0.00281467
Lievegem,44085,Nee,Personen met (equivalent) leefloon,2009,64,25425,0.00251721
Lievegem,44085,Nee,Personen met (equivalent) leefloon,2010,71,25495,0.00278486
Lievegem,44085,Nee,Personen met (equivalent) leefloon,2011,47,25572,0.00183795
Lievegem,44085,Nee,Personen met (equivalent) leefloon,2012,61,25663,0.00237696
Lievegem,44085,Nee,Personen met (equivalent) leefloon,2013,55,25804,0.00213145
Lievegem,44085,Nee,Personen met (equivalent) leefloon,2014,52,25804,0.00201519
Lievegem,44085,Nee,Personen met (equivalent) leefloon,2015,35,25756,0.00135891
Lievegem,44085,Nee,Personen met (equivalent) leefloon,2016,49,25842,0.00189614
Lievegem,44085,Nee,Personen met (equivalent) leefloon,2017,56,25812,0.00216953
Lievegem,44085,Nee,Personen met (equivalent) leefloon,2018,47,26007,0.00180721
Lievegem,44085,Nee,Personen met (equivalent) leefloon,2019,76,26162,0.00290498
Lievegem,44085,Nee,Personen met (equivalent) leefloon,2020,71,26310,0.00269859
Lievegem,44085,Nee,Personen met (equivalent) leefloon,2021,76,26441,0.00287432
Lievegem,44085,Nee,Personen met (equivalent) leefloon,2022,53,26657,0.00198822
Oudenaarde,45035,Nee,Personen met (equivalent) leefloon,2003,168,28041,0.00599123
Oudenaarde,45035,Nee,Personen met (equivalent) leefloon,2004,162,28070,0.00577129
Oudenaarde,45035,Nee,Personen met (equivalent) leefloon,2005,152,28299,0.00537121
Oudenaarde,45035,Nee,Personen met (equivalent) leefloon,2006,128,28517,0.00448855
Oudenaarde,45035,Nee,Personen met (equivalent) leefloon,2007,131,28820,0.00454545
Oudenaarde,45035,Nee,Personen met (equivalent) leefloon,2008,113,29052,0.00388958
Oudenaarde,45035,Nee,Personen met (equivalent) leefloon,2009,139,29351,0.00473578
Oudenaarde,45035,Nee,Personen met (equivalent) leefloon,2010,137,29702,0.00461248
Oudenaarde,45035,Nee,Personen met (equivalent) leefloon,2011,152,29967,0.00507225
Oudenaarde,45035,Nee,Personen met (equivalent) leefloon,2012,157,30248,0.00519043
Oudenaarde,45035,Nee,Personen met (equivalent) leefloon,2013,140,30412,0.00460345
Oudenaarde,45035,Nee,Personen met (equivalent) leefloon,2014,142,30641,0.00463431
Oudenaarde,45035,Nee,Personen met (equivalent) leefloon,2015,129,30788,0.00418994
Oudenaarde,45035,Nee,Personen met (equivalent) leefloon,2016,124,30990,0.00400129
Oudenaarde,45035,Nee,Personen met (equivalent) leefloon,2017,121,30972,0.00390675
Oudenaarde,45035,Nee,Personen met (equivalent) leefloon,2018,124,31132,0.00398304
Oudenaarde,45035,Nee,Personen met (equivalent) leefloon,2019,156,31393,0.00496926
Oudenaarde,45035,Nee,Personen met (equivalent) leefloon,2020,135,31612,0.00427053
Oudenaarde,45035,Nee,Personen met (equivalent) leefloon,2021,166,31650,0.00524487
Oudenaarde,45035,Nee,Personen met (equivalent) leefloon,2022,182,31866,0.00571142
Ronse,45041,Nee,Personen met (equivalent) leefloon,2003,275,23870,0.0115207
Ronse,45041,Nee,Personen met (equivalent) leefloon,2004,292,23827,0.012255
Ronse,45041,Nee,Personen met (equivalent) leefloon,2005,274,23994,0.0114195
Ronse,45041,Nee,Personen met (equivalent) leefloon,2006,209,24158,0.00865138
Ronse,45041,Nee,Personen met (equivalent) leefloon,2007,201,24426,0.00822894
Ronse,45041,Nee,Personen met (equivalent) leefloon,2008,159,24640,0.00645292
Ronse,45041,Nee,Personen met (equivalent) leefloon,2009,174,24874,0.00699526
Ronse,45041,Nee,Personen met (equivalent) leefloon,2010,180,25146,0.0071582
Ronse,45041,Nee,Personen met (equivalent) leefloon,2011,134,25176,0.00532253
Ronse,45041,Nee,Personen met (equivalent) leefloon,2012,128,25403,0.00503877
Ronse,45041,Nee,Personen met (equivalent) leefloon,2013,103,25565,0.00402895
Ronse,45041,Nee,Personen met (equivalent) leefloon,2014,81,25629,0.00316048
Ronse,45041,Nee,Personen met (equivalent) leefloon,2015,80,25783,0.00310282
Ronse,45041,Nee,Personen met (equivalent) leefloon,2016,76,25925,0.00293153
Ronse,45041,Nee,Personen met (equivalent) leefloon,2017,68,26092,0.00260616
Ronse,45041,Nee,Personen met (equivalent) leefloon,2018,74,26337,0.00280974
Ronse,45041,Nee,Personen met (equivalent) leefloon,2019,73,26479,0.0027569
Ronse,45041,Nee,Personen met (equivalent) leefloon,2020,81,26374,0.00307121
Ronse,45041,Nee,Personen met (equivalent) leefloon,2021,106,26510,0.00399849
Ronse,45041,Nee,Personen met (equivalent) leefloon,2022,115,26702,0.00430679
Brakel,45059,Nee,Personen met (equivalent) leefloon,2003,86,13627,0.006311
Brakel,45059,Nee,Personen met (equivalent) leefloon,2004,67,13618,0.00491996
Brakel,45059,Nee,Personen met (equivalent) leefloon,2005,60,13674,0.00438789
Brakel,45059,Nee,Personen met (equivalent) leefloon,2006,45,13726,0.00327845
Brakel,45059,Nee,Personen met (equivalent) leefloon,2007,27,13759,0.00196235
Brakel,45059,Nee,Personen met (equivalent) leefloon,2008,23,13880,0.00165706
Brakel,45059,Nee,Personen met (equivalent) leefloon,2009,15,14001,0.00107135
Brakel,45059,Nee,Personen met (equivalent) leefloon,2010,18,14109,0.00127578
Brakel,45059,Nee,Personen met (equivalent) leefloon,2011,13,14179,0.000916849
Brakel,45059,Nee,Personen met (equivalent) leefloon,2012,15,14330,0.00104676
Brakel,45059,Nee,Personen met (equivalent) leefloon,2013,13,14422,0.000901401
Brakel,45059,Nee,Personen met (equivalent) leefloon,2014,23,14476,0.00158884
Brakel,45059,Nee,Personen met (equivalent) leefloon,2015,24,14640,0.00163934
Brakel,45059,Nee,Personen met (equivalent) leefloon,2016,20,14787,0.00135254
Brakel,45059,Nee,Personen met (equivalent) leefloon,2017,19,14797,0.00128404
Brakel,45059,Nee,Personen met (equivalent) leefloon,2018,20,14781,0.00135309
Brakel,45059,Nee,Personen met (equivalent) leefloon,2019,13,14801,0.000878319
Brakel,45059,Nee,Personen met (equivalent) leefloon,2020,19,14803,0.00128352
Brakel,45059,Nee,Personen met (equivalent) leefloon,2021,20,14762,0.00135483
Brakel,45059,Nee,Personen met (equivalent) leefloon,2022,13,14850,0.000875421
Kluisbergen,45060,Nee,Personen met (equivalent) leefloon,2003,26,6082,0.00427491
Kluisbergen,45060,Nee,Personen met (equivalent) leefloon,2004,23,6128,0.00375326
Kluisbergen,45060,Nee,Personen met (equivalent) leefloon,2005,19,6101,0.00311424
Kluisbergen,45060,Nee,Personen met (equivalent) leefloon,2006,19,6161,0.00308391
Kluisbergen,45060,Nee,Personen met (equivalent) leefloon,2007,14,6258,0.00223714
Kluisbergen,45060,Nee,Personen met (equivalent) leefloon,2008,15,6382,0.00235036
Kluisbergen,45060,Nee,Personen met (equivalent) leefloon,2009,16,6443,0.00248332
Kluisbergen,45060,Nee,Personen met (equivalent) leefloon,2010,18,6436,0.00279677
Kluisbergen,45060,Nee,Personen met (equivalent) leefloon,2011,13,6478,0.00200679
Kluisbergen,45060,Nee,Personen met (equivalent) leefloon,2012,20,6446,0.0031027
Kluisbergen,45060,Nee,Personen met (equivalent) leefloon,2013,8,6464,0.00123762
Kluisbergen,45060,Nee,Personen met (equivalent) leefloon,2014,9,6395,0.00140735
Kluisbergen,45060,Nee,Personen met (equivalent) leefloon,2015,7,6443,0.00108645
Kluisbergen,45060,Nee,Personen met (equivalent) leefloon,2016,9,6445,0.00139643
Kluisbergen,45060,Nee,Personen met (equivalent) leefloon,2017,11,6447,0.00170622
Kluisbergen,45060,Nee,Personen met (equivalent) leefloon,2018,11,6453,0.00170463
Kluisbergen,45060,Nee,Personen met (equivalent) leefloon,2019,6,6488,0.000924784
Kluisbergen,45060,Nee,Personen met (equivalent) leefloon,2020,15,6577,0.00228068
Kluisbergen,45060,Nee,Personen met (equivalent) leefloon,2021,14,6682,0.00209518
Kluisbergen,45060,Nee,Personen met (equivalent) leefloon,2022,10,6791,0.00147254
Wortegem-Petegem,45061,Nee,Personen met (equivalent) leefloon,2003,31,5984,0.00518048
Wortegem-Petegem,45061,Nee,Personen met (equivalent) leefloon,2004,30,5967,0.00502765
Wortegem-Petegem,45061,Nee,Personen met (equivalent) leefloon,2005,29,5929,0.00489121
Wortegem-Petegem,45061,Nee,Personen met (equivalent) leefloon,2006,26,5977,0.00435001
Wortegem-Petegem,45061,Nee,Personen met (equivalent) leefloon,2007,29,6085,0.00476582
Wortegem-Petegem,45061,Nee,Personen met (equivalent) leefloon,2008,17,6138,0.00276963
Wortegem-Petegem,45061,Nee,Personen met (equivalent) leefloon,2009,13,6300,0.00206349
Wortegem-Petegem,45061,Nee,Personen met (equivalent) leefloon,2010,11,6264,0.00175607
Wortegem-Petegem,45061,Nee,Personen met (equivalent) leefloon,2011,7,6273,0.00111589
Wortegem-Petegem,45061,Nee,Personen met (equivalent) leefloon,2012,5,6275,0.000796813
Wortegem-Petegem,45061,Nee,Personen met (equivalent) leefloon,2013,5,6310,0.000792393
Wortegem-Petegem,45061,Nee,Personen met (equivalent) leefloon,2014,5,6323,0.000790764
Wortegem-Petegem,45061,Nee,Personen met (equivalent) leefloon,2015,5,6332,0.00078964
Wortegem-Petegem,45061,Nee,Personen met (equivalent) leefloon,2016,3,6326,0.000474233
Wortegem-Petegem,45061,Nee,Personen met (equivalent) leefloon,2017,5,6399,0.000781372
Wortegem-Petegem,45061,Nee,Personen met (equivalent) leefloon,2018,10,6440,0.0015528
Wortegem-Petegem,45061,Nee,Personen met (equivalent) leefloon,2019,14,6397,0.00218853
Wortegem-Petegem,45061,Nee,Personen met (equivalent) leefloon,2020,10,6395,0.00156372
Wortegem-Petegem,45061,Nee,Personen met (equivalent) leefloon,2021,9,6445,0.00139643
Wortegem-Petegem,45061,Nee,Personen met (equivalent) leefloon,2022,14,6517,0.00214823
Horebeke,45062,Nee,Personen met (equivalent) leefloon,2003,16,1915,0.00835509
Horebeke,45062,Nee,Personen met (equivalent) leefloon,2004,16,1916,0.00835073
Horebeke,45062,Nee,Personen met (equivalent) leefloon,2005,10,1975,0.00506329
Horebeke,45062,Nee,Personen met (equivalent) leefloon,2006,2,2004,0.000998004
Horebeke,45062,Nee,Personen met (equivalent) leefloon,2007,2,2054,0.00097371
Horebeke,45062,Nee,Personen met (equivalent) leefloon,2008,1,2072,0.000482625
Horebeke,45062,Nee,Personen met (equivalent) leefloon,2009,1,2037,0.000490918
Horebeke,45062,Nee,Personen met (equivalent) leefloon,2010,1,2049,0.000488043
Horebeke,45062,Nee,Personen met (equivalent) leefloon,2011,1,2076,0.000481696
Horebeke,45062,Nee,Personen met (equivalent) leefloon,2012,1,2058,0.000485909
Horebeke,45062,Nee,Personen met (equivalent) leefloon,2013,2,2073,0.000964785
Horebeke,45062,Nee,Personen met (equivalent) leefloon,2014,1,2056,0.000486381
Horebeke,45062,Nee,Personen met (equivalent) leefloon,2015,2,2040,0.000980392
Horebeke,45062,Nee,Personen met (equivalent) leefloon,2016,1,2000,0.0005
Horebeke,45062,Nee,Personen met (equivalent) leefloon,2017,0,2028,0.0
Horebeke,45062,Nee,Personen met (equivalent) leefloon,2018,0,2048,0.0
Horebeke,45062,Nee,Personen met (equivalent) leefloon,2019,2,2036,0.000982318
Horebeke,45062,Nee,Personen met (equivalent) leefloon,2020,1,2022,0.00049456
Horebeke,45062,Nee,Personen met (equivalent) leefloon,2021,3,2009,0.00149328
Horebeke,45062,Nee,Personen met (equivalent) leefloon,2022,0,2023,0.0
Lierde,45063,Nee,Personen met (equivalent) leefloon,2003,28,6400,0.004375
Lierde,45063,Nee,Personen met (equivalent) leefloon,2004,21,6399,0.00328176
Lierde,45063,Nee,Personen met (equivalent) leefloon,2005,19,6426,0.00295674
Lierde,45063,Nee,Personen met (equivalent) leefloon,2006,13,6399,0.00203157
Lierde,45063,Nee,Personen met (equivalent) leefloon,2007,6,6454,0.000929656
Lierde,45063,Nee,Personen met (equivalent) leefloon,2008,9,6474,0.00139018
Lierde,45063,Nee,Personen met (equivalent) leefloon,2009,7,6478,0.00108058
Lierde,45063,Nee,Personen met (equivalent) leefloon,2010,4,6534,0.000612182
Lierde,45063,Nee,Personen met (equivalent) leefloon,2011,4,6497,0.000615669
Lierde,45063,Nee,Personen met (equivalent) leefloon,2012,3,6542,0.000458575
Lierde,45063,Nee,Personen met (equivalent) leefloon,2013,2,6522,0.000306654
Lierde,45063,Nee,Personen met (equivalent) leefloon,2014,7,6579,0.00106399
Lierde,45063,Nee,Personen met (equivalent) leefloon,2015,3,6548,0.000458155
Lierde,45063,Nee,Personen met (equivalent) leefloon,2016,4,6550,0.000610687
Lierde,45063,Nee,Personen met (equivalent) leefloon,2017,7,6563,0.00106659
Lierde,45063,Nee,Personen met (equivalent) leefloon,2018,10,6567,0.00152277
Lierde,45063,Nee,Personen met (equivalent) leefloon,2019,10,6616,0.00151149
Lierde,45063,Nee,Personen met (equivalent) leefloon,2020,9,6579,0.00136799
Lierde,45063,Nee,Personen met (equivalent) leefloon,2021,8,6626,0.00120736
Lierde,45063,Nee,Personen met (equivalent) leefloon,2022,9,6689,0.00134549
Maarkedal,45064,Nee,Personen met (equivalent) leefloon,2003,14,6404,0.00218613
Maarkedal,45064,Nee,Personen met (equivalent) leefloon,2004,12,6386,0.00187911
Maarkedal,45064,Nee,Personen met (equivalent) leefloon,2005,11,6422,0.00171286
Maarkedal,45064,Nee,Personen met (equivalent) leefloon,2006,8,6468,0.00123686
Maarkedal,45064,Nee,Personen met (equivalent) leefloon,2007,8,6460,0.00123839
Maarkedal,45064,Nee,Personen met (equivalent) leefloon,2008,5,6446,0.000775675
Maarkedal,45064,Nee,Personen met (equivalent) leefloon,2009,3,6441,0.000465766
Maarkedal,45064,Nee,Personen met (equivalent) leefloon,2010,5,6418,0.000779059
Maarkedal,45064,Nee,Personen met (equivalent) leefloon,2011,6,6448,0.000930521
Maarkedal,45064,Nee,Personen met (equivalent) leefloon,2012,3,6428,0.000466708
Maarkedal,45064,Nee,Personen met (equivalent) leefloon,2013,6,6350,0.000944882
Maarkedal,45064,Nee,Personen met (equivalent) leefloon,2014,5,6332,0.00078964
Maarkedal,45064,Nee,Personen met (equivalent) leefloon,2015,3,6341,0.000473111
Maarkedal,45064,Nee,Personen met (equivalent) leefloon,2016,3,6281,0.000477631
Maarkedal,45064,Nee,Personen met (equivalent) leefloon,2017,5,6353,0.00078703
Maarkedal,45064,Nee,Personen met (equivalent) leefloon,2018,6,6338,0.000946671
Maarkedal,45064,Nee,Personen met (equivalent) leefloon,2019,6,6343,0.000945925
Maarkedal,45064,Nee,Personen met (equivalent) leefloon,2020,5,6338,0.000788892
Maarkedal,45064,Nee,Personen met (equivalent) leefloon,2021,11,6362,0.00172902
Maarkedal,45064,Nee,Personen met (equivalent) leefloon,2022,8,6386,0.00125274
Zwalm,45065,Nee,Personen met (equivalent) leefloon,2003,48,7691,0.00624106
Zwalm,45065,Nee,Personen met (equivalent) leefloon,2004,43,7716,0.00557284
Zwalm,45065,Nee,Personen met (equivalent) leefloon,2005,30,7770,0.003861
Zwalm,45065,Nee,Personen met (equivalent) leefloon,2006,35,7765,0.00450741
Zwalm,45065,Nee,Personen met (equivalent) leefloon,2007,23,7835,0.00293555
Zwalm,45065,Nee,Personen met (equivalent) leefloon,2008,21,7916,0.00265285
Zwalm,45065,Nee,Personen met (equivalent) leefloon,2009,16,8043,0.00198931
Zwalm,45065,Nee,Personen met (equivalent) leefloon,2010,18,8062,0.0022327
Zwalm,45065,Nee,Personen met (equivalent) leefloon,2011,16,8095,0.00197653
Zwalm,45065,Nee,Personen met (equivalent) leefloon,2012,14,8045,0.00174021
Zwalm,45065,Nee,Personen met (equivalent) leefloon,2013,10,8070,0.00123916
Zwalm,45065,Nee,Personen met (equivalent) leefloon,2014,8,8070,0.000991326
Zwalm,45065,Nee,Personen met (equivalent) leefloon,2015,5,8047,0.00062135
Zwalm,45065,Nee,Personen met (equivalent) leefloon,2016,7,8040,0.000870647
Zwalm,45065,Nee,Personen met (equivalent) leefloon,2017,9,8099,0.00111125
Zwalm,45065,Nee,Personen met (equivalent) leefloon,2018,12,8134,0.00147529
Zwalm,45065,Nee,Personen met (equivalent) leefloon,2019,11,8148,0.00135002
Zwalm,45065,Nee,Personen met (equivalent) leefloon,2020,15,8167,0.00183666
Zwalm,45065,Nee,Personen met (equivalent) leefloon,2021,21,8224,0.0025535
Zwalm,45065,Nee,Personen met (equivalent) leefloon,2022,13,8244,0.0015769
Kruisem,45068,Nee,Personen met (equivalent) leefloon,2003,84,14595,0.0057554
Kruisem,45068,Nee,Personen met (equivalent) leefloon,2004,66,14774,0.00446731
Kruisem,45068,Nee,Personen met (equivalent) leefloon,2005,47,14789,0.00317804
Kruisem,45068,Nee,Personen met (equivalent) leefloon,2006,36,14923,0.00241238
Kruisem,45068,Nee,Personen met (equivalent) leefloon,2007,17,14974,0.0011353
