Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,"Totaal netto belastbaar inkomen 
(in miljoen euro)","Aantal fiscale aangiften 
(zonder nulaangiften)","Gemiddeld inkomen, per aangifte 
(in euro)"
Kuurne,34023,Nee,"Gemiddeld inkomen, per aangifte",2008,194.905,7261,26842.7
Kuurne,34023,Nee,"Gemiddeld inkomen, per aangifte",2009,200.894,7265,27652.2
Kuurne,34023,Nee,"Gemiddeld inkomen, per aangifte",2010,199.895,7367,27133.9
Kuurne,34023,Nee,"Gemiddeld inkomen, per aangifte",2011,211.311,7348,28757.6
Kuurne,34023,Nee,"Gemiddeld inkomen, per aangifte",2012,216.847,7220,30034.3
Kuurne,34023,Nee,"Gemiddeld inkomen, per aangifte",2013,221.954,7308,30371.4
Kuurne,34023,Nee,"Gemiddeld inkomen, per aangifte",2014,230.717,7345,31411.5
Kuurne,34023,Nee,"Gemiddeld inkomen, per aangifte",2015,231.44,7352,31479.9
Kuurne,34023,Nee,"Gemiddeld inkomen, per aangifte",2016,237.519,7402,32088.5
Kuurne,34023,Nee,"Gemiddeld inkomen, per aangifte",2017,245.876,7463,32946.0
Kuurne,34023,Nee,"Gemiddeld inkomen, per aangifte",2018,252.484,7488,33718.5
Kuurne,34023,Nee,"Gemiddeld inkomen, per aangifte",2019,262.196,7566,34654.5
Kuurne,34023,Nee,"Gemiddeld inkomen, per aangifte",2020,271.364,7595,35729.3
Lendelede,34025,Nee,"Gemiddeld inkomen, per aangifte",1991,41.25,2215,18623.0
Lendelede,34025,Nee,"Gemiddeld inkomen, per aangifte",1992,44.62,2207,20217.5
Lendelede,34025,Nee,"Gemiddeld inkomen, per aangifte",1993,45.93,2223,20661.3
Lendelede,34025,Nee,"Gemiddeld inkomen, per aangifte",1994,46.43,2239,20736.9
Lendelede,34025,Nee,"Gemiddeld inkomen, per aangifte",1995,50.32,2502,20111.9
Lendelede,34025,Nee,"Gemiddeld inkomen, per aangifte",1996,51.41,2546,20192.5
Lendelede,34025,Nee,"Gemiddeld inkomen, per aangifte",1997,52.18,2457,21237.3
Lendelede,34025,Nee,"Gemiddeld inkomen, per aangifte",1998,54.47,2491,21866.7
Lendelede,34025,Nee,"Gemiddeld inkomen, per aangifte",1999,56.31,2509,22443.2
Lendelede,34025,Nee,"Gemiddeld inkomen, per aangifte",2000,60.48,2632,22978.7
Lendelede,34025,Nee,"Gemiddeld inkomen, per aangifte",2001,62.67,2714,23091.4
Lendelede,34025,Nee,"Gemiddeld inkomen, per aangifte",2002,64.69,2733,23670.0
Lendelede,34025,Nee,"Gemiddeld inkomen, per aangifte",2003,68.197,2786,24478.4
Lendelede,34025,Nee,"Gemiddeld inkomen, per aangifte",2004,69.9396,2970,23548.7
Lendelede,34025,Nee,"Gemiddeld inkomen, per aangifte",2005,72.3831,3029,23896.7
Lendelede,34025,Nee,"Gemiddeld inkomen, per aangifte",2006,75.6239,3052,24778.5
Lendelede,34025,Nee,"Gemiddeld inkomen, per aangifte",2007,79.1723,3092,25605.5
Lendelede,34025,Nee,"Gemiddeld inkomen, per aangifte",2008,83.8165,3142,26676.2
Lendelede,34025,Nee,"Gemiddeld inkomen, per aangifte",2009,87.273,3169,27539.6
Lendelede,34025,Nee,"Gemiddeld inkomen, per aangifte",2010,88.2733,3205,27542.4
Lendelede,34025,Nee,"Gemiddeld inkomen, per aangifte",2011,92.4325,3207,28822.1
Lendelede,34025,Nee,"Gemiddeld inkomen, per aangifte",2012,97.6905,3182,30701.0
Lendelede,34025,Nee,"Gemiddeld inkomen, per aangifte",2013,100.132,3190,31389.2
Lendelede,34025,Nee,"Gemiddeld inkomen, per aangifte",2014,106.586,3252,32775.6
Lendelede,34025,Nee,"Gemiddeld inkomen, per aangifte",2015,107.2,3227,33219.6
Lendelede,34025,Nee,"Gemiddeld inkomen, per aangifte",2016,108.523,3243,33463.8
Lendelede,34025,Nee,"Gemiddeld inkomen, per aangifte",2017,110.039,3249,33868.5
Lendelede,34025,Nee,"Gemiddeld inkomen, per aangifte",2018,112.317,3243,34633.7
Lendelede,34025,Nee,"Gemiddeld inkomen, per aangifte",2019,116.1,3251,35712.2
Lendelede,34025,Nee,"Gemiddeld inkomen, per aangifte",2020,118.477,3216,36839.9
Menen,34027,Nee,"Gemiddeld inkomen, per aangifte",1991,246.01,14419,17061.5
Menen,34027,Nee,"Gemiddeld inkomen, per aangifte",1992,264.06,14407,18328.6
Menen,34027,Nee,"Gemiddeld inkomen, per aangifte",1993,269.01,14457,18607.6
Menen,34027,Nee,"Gemiddeld inkomen, per aangifte",1994,269.41,14055,19168.3
Menen,34027,Nee,"Gemiddeld inkomen, per aangifte",1995,290.28,15060,19274.9
Menen,34027,Nee,"Gemiddeld inkomen, per aangifte",1996,296.53,15465,19174.3
Menen,34027,Nee,"Gemiddeld inkomen, per aangifte",1997,304.71,15778,19312.3
Menen,34027,Nee,"Gemiddeld inkomen, per aangifte",1998,313.6,15992,19609.8
Menen,34027,Nee,"Gemiddeld inkomen, per aangifte",1999,321.55,16135,19928.7
Menen,34027,Nee,"Gemiddeld inkomen, per aangifte",2000,339.3,16265,20860.7
Menen,34027,Nee,"Gemiddeld inkomen, per aangifte",2001,353.76,16520,21414.0
Menen,34027,Nee,"Gemiddeld inkomen, per aangifte",2002,365.56,17007,21494.7
Menen,34027,Nee,"Gemiddeld inkomen, per aangifte",2003,375.072,17123,21904.6
Menen,34027,Nee,"Gemiddeld inkomen, per aangifte",2004,388.134,17778,21832.3
Menen,34027,Nee,"Gemiddeld inkomen, per aangifte",2005,403.174,18082,22297.0
Menen,34027,Nee,"Gemiddeld inkomen, per aangifte",2006,421.541,18417,22888.7
Menen,34027,Nee,"Gemiddeld inkomen, per aangifte",2007,435.315,18743,23225.4
Menen,34027,Nee,"Gemiddeld inkomen, per aangifte",2008,454.311,18795,24171.9
Menen,34027,Nee,"Gemiddeld inkomen, per aangifte",2009,462.979,18711,24743.7
Menen,34027,Nee,"Gemiddeld inkomen, per aangifte",2010,468.471,19007,24647.3
Menen,34027,Nee,"Gemiddeld inkomen, per aangifte",2011,485.833,18769,25884.9
Menen,34027,Nee,"Gemiddeld inkomen, per aangifte",2012,507.146,18573,27305.5
Menen,34027,Nee,"Gemiddeld inkomen, per aangifte",2013,519.284,18834,27571.6
Menen,34027,Nee,"Gemiddeld inkomen, per aangifte",2014,539.554,18891,28561.4
Menen,34027,Nee,"Gemiddeld inkomen, per aangifte",2015,541.595,18885,28678.6
Menen,34027,Nee,"Gemiddeld inkomen, per aangifte",2016,547.725,18971,28871.7
Menen,34027,Nee,"Gemiddeld inkomen, per aangifte",2017,565.72,19123,29583.2
Menen,34027,Nee,"Gemiddeld inkomen, per aangifte",2018,576.862,19125,30162.7
Menen,34027,Nee,"Gemiddeld inkomen, per aangifte",2019,588.6,19144,30745.9
Menen,34027,Nee,"Gemiddeld inkomen, per aangifte",2020,607.45,19140,31737.2
Waregem,34040,Nee,"Gemiddeld inkomen, per aangifte",1991,267.35,13330,20056.3
Waregem,34040,Nee,"Gemiddeld inkomen, per aangifte",1992,291.45,13464,21646.6
Waregem,34040,Nee,"Gemiddeld inkomen, per aangifte",1993,301.44,13608,22151.7
Waregem,34040,Nee,"Gemiddeld inkomen, per aangifte",1994,313.49,13759,22784.4
Waregem,34040,Nee,"Gemiddeld inkomen, per aangifte",1995,329.52,14243,23135.6
Waregem,34040,Nee,"Gemiddeld inkomen, per aangifte",1996,338.75,14580,23233.9
Waregem,34040,Nee,"Gemiddeld inkomen, per aangifte",1997,348.98,14757,23648.4
Waregem,34040,Nee,"Gemiddeld inkomen, per aangifte",1998,363.71,14975,24287.8
Waregem,34040,Nee,"Gemiddeld inkomen, per aangifte",1999,378.19,15347,24642.6
Waregem,34040,Nee,"Gemiddeld inkomen, per aangifte",2000,393.86,15595,25255.5
Waregem,34040,Nee,"Gemiddeld inkomen, per aangifte",2001,419.38,16083,26076.0
Waregem,34040,Nee,"Gemiddeld inkomen, per aangifte",2002,435.95,16408,26569.4
Waregem,34040,Nee,"Gemiddeld inkomen, per aangifte",2003,463.14,19352,23932.4
Waregem,34040,Nee,"Gemiddeld inkomen, per aangifte",2004,486.514,19602,24819.6
Waregem,34040,Nee,"Gemiddeld inkomen, per aangifte",2005,500.395,19772,25308.3
Waregem,34040,Nee,"Gemiddeld inkomen, per aangifte",2006,518.567,19978,25956.9
Waregem,34040,Nee,"Gemiddeld inkomen, per aangifte",2007,542.492,20382,26616.2
Waregem,34040,Nee,"Gemiddeld inkomen, per aangifte",2008,572.586,20580,27822.5
Waregem,34040,Nee,"Gemiddeld inkomen, per aangifte",2009,586.281,20672,28361.1
Waregem,34040,Nee,"Gemiddeld inkomen, per aangifte",2010,593.69,21008,28260.2
Waregem,34040,Nee,"Gemiddeld inkomen, per aangifte",2011,617.068,20957,29444.5
Waregem,34040,Nee,"Gemiddeld inkomen, per aangifte",2012,644.28,20742,31061.6
Waregem,34040,Nee,"Gemiddeld inkomen, per aangifte",2013,666.03,21003,31711.2
Waregem,34040,Nee,"Gemiddeld inkomen, per aangifte",2014,704.827,21212,33227.8
Waregem,34040,Nee,"Gemiddeld inkomen, per aangifte",2015,705.082,21339,33041.9
Waregem,34040,Nee,"Gemiddeld inkomen, per aangifte",2016,721.645,21494,33574.2
Waregem,34040,Nee,"Gemiddeld inkomen, per aangifte",2017,753.479,21762,34623.6
Waregem,34040,Nee,"Gemiddeld inkomen, per aangifte",2018,773.853,21890,35351.9
Waregem,34040,Nee,"Gemiddeld inkomen, per aangifte",2019,792.233,21827,36296.0
Waregem,34040,Nee,"Gemiddeld inkomen, per aangifte",2020,822.438,22047,37303.9
Wevelgem,34041,Nee,"Gemiddeld inkomen, per aangifte",1991,222.04,11822,18781.9
Wevelgem,34041,Nee,"Gemiddeld inkomen, per aangifte",1992,243.78,11803,20654.1
Wevelgem,34041,Nee,"Gemiddeld inkomen, per aangifte",1993,251.56,11939,21070.4
Wevelgem,34041,Nee,"Gemiddeld inkomen, per aangifte",1994,258.43,11849,21810.3
Wevelgem,34041,Nee,"Gemiddeld inkomen, per aangifte",1995,272.56,12412,21959.4
Wevelgem,34041,Nee,"Gemiddeld inkomen, per aangifte",1996,281.31,12551,22413.4
Wevelgem,34041,Nee,"Gemiddeld inkomen, per aangifte",1997,292.12,12691,23017.9
Wevelgem,34041,Nee,"Gemiddeld inkomen, per aangifte",1998,306.68,13186,23258.0
Wevelgem,34041,Nee,"Gemiddeld inkomen, per aangifte",1999,321.0,13504,23770.7
Wevelgem,34041,Nee,"Gemiddeld inkomen, per aangifte",2000,338.04,14050,24059.8
Wevelgem,34041,Nee,"Gemiddeld inkomen, per aangifte",2001,358.82,14388,24938.8
Wevelgem,34041,Nee,"Gemiddeld inkomen, per aangifte",2002,371.01,14720,25204.5
Wevelgem,34041,Nee,"Gemiddeld inkomen, per aangifte",2003,379.421,14801,25634.8
Wevelgem,34041,Nee,"Gemiddeld inkomen, per aangifte",2004,399.417,15662,25502.3
Wevelgem,34041,Nee,"Gemiddeld inkomen, per aangifte",2005,411.856,15907,25891.5
Wevelgem,34041,Nee,"Gemiddeld inkomen, per aangifte",2006,424.512,16059,26434.5
Wevelgem,34041,Nee,"Gemiddeld inkomen, per aangifte",2007,448.988,17304,25947.1
Wevelgem,34041,Nee,"Gemiddeld inkomen, per aangifte",2008,473.837,17473,27118.2
Wevelgem,34041,Nee,"Gemiddeld inkomen, per aangifte",2009,481.447,17451,27588.5
Wevelgem,34041,Nee,"Gemiddeld inkomen, per aangifte",2010,492.215,17628,27922.4
Wevelgem,34041,Nee,"Gemiddeld inkomen, per aangifte",2011,509.367,17643,28870.8
Wevelgem,34041,Nee,"Gemiddeld inkomen, per aangifte",2012,528.673,17369,30437.7
Wevelgem,34041,Nee,"Gemiddeld inkomen, per aangifte",2013,542.009,17398,31153.5
Wevelgem,34041,Nee,"Gemiddeld inkomen, per aangifte",2014,570.863,17555,32518.5
Wevelgem,34041,Nee,"Gemiddeld inkomen, per aangifte",2015,567.264,17511,32394.7
Wevelgem,34041,Nee,"Gemiddeld inkomen, per aangifte",2016,574.373,17579,32673.8
Wevelgem,34041,Nee,"Gemiddeld inkomen, per aangifte",2017,595.408,17540,33945.7
Wevelgem,34041,Nee,"Gemiddeld inkomen, per aangifte",2018,605.05,17548,34479.7
Wevelgem,34041,Nee,"Gemiddeld inkomen, per aangifte",2019,618.607,17542,35264.4
Wevelgem,34041,Nee,"Gemiddeld inkomen, per aangifte",2020,646.636,17495,36961.2
Zwevegem,34042,Nee,"Gemiddeld inkomen, per aangifte",1991,185.87,9480,19606.5
Zwevegem,34042,Nee,"Gemiddeld inkomen, per aangifte",1992,197.65,9280,21298.5
Zwevegem,34042,Nee,"Gemiddeld inkomen, per aangifte",1993,205.68,9509,21630.0
Zwevegem,34042,Nee,"Gemiddeld inkomen, per aangifte",1994,213.61,9591,22271.9
Zwevegem,34042,Nee,"Gemiddeld inkomen, per aangifte",1995,229.97,10388,22138.0
Zwevegem,34042,Nee,"Gemiddeld inkomen, per aangifte",1996,236.44,10333,22882.0
Zwevegem,34042,Nee,"Gemiddeld inkomen, per aangifte",1997,244.94,10466,23403.4
Zwevegem,34042,Nee,"Gemiddeld inkomen, per aangifte",1998,256.19,10583,24207.7
Zwevegem,34042,Nee,"Gemiddeld inkomen, per aangifte",1999,258.62,10609,24377.4
Zwevegem,34042,Nee,"Gemiddeld inkomen, per aangifte",2000,272.92,11264,24229.4
Zwevegem,34042,Nee,"Gemiddeld inkomen, per aangifte",2001,286.24,11444,25012.2
Zwevegem,34042,Nee,"Gemiddeld inkomen, per aangifte",2002,298.69,11711,25505.1
Zwevegem,34042,Nee,"Gemiddeld inkomen, per aangifte",2003,313.613,12380,25332.2
Zwevegem,34042,Nee,"Gemiddeld inkomen, per aangifte",2004,321.157,12528,25635.1
Zwevegem,34042,Nee,"Gemiddeld inkomen, per aangifte",2005,330.811,12676,26097.4
Zwevegem,34042,Nee,"Gemiddeld inkomen, per aangifte",2006,344.964,12923,26693.8
Zwevegem,34042,Nee,"Gemiddeld inkomen, per aangifte",2007,358.322,13142,27265.4
Zwevegem,34042,Nee,"Gemiddeld inkomen, per aangifte",2008,380.197,13348,28483.4
Zwevegem,34042,Nee,"Gemiddeld inkomen, per aangifte",2009,388.515,13342,29119.7
Zwevegem,34042,Nee,"Gemiddeld inkomen, per aangifte",2010,389.59,13409,29054.4
Zwevegem,34042,Nee,"Gemiddeld inkomen, per aangifte",2011,409.41,13419,30509.7
Zwevegem,34042,Nee,"Gemiddeld inkomen, per aangifte",2012,427.156,13265,32201.8
Zwevegem,34042,Nee,"Gemiddeld inkomen, per aangifte",2013,442.001,13320,33183.3
Zwevegem,34042,Nee,"Gemiddeld inkomen, per aangifte",2014,457.663,13363,34248.5
Zwevegem,34042,Nee,"Gemiddeld inkomen, per aangifte",2015,463.837,13416,34573.5
Zwevegem,34042,Nee,"Gemiddeld inkomen, per aangifte",2016,466.802,13520,34526.7
Zwevegem,34042,Nee,"Gemiddeld inkomen, per aangifte",2017,484.009,13638,35489.7
Zwevegem,34042,Nee,"Gemiddeld inkomen, per aangifte",2018,492.997,13719,35935.4
Zwevegem,34042,Nee,"Gemiddeld inkomen, per aangifte",2019,514.577,13779,37345.0
Zwevegem,34042,Nee,"Gemiddeld inkomen, per aangifte",2020,530.754,13796,38471.6
Spiere-Helkijn,34043,Nee,"Gemiddeld inkomen, per aangifte",1991,12.15,730,16643.8
Spiere-Helkijn,34043,Nee,"Gemiddeld inkomen, per aangifte",1992,13.73,764,17971.2
Spiere-Helkijn,34043,Nee,"Gemiddeld inkomen, per aangifte",1993,13.09,752,17406.9
Spiere-Helkijn,34043,Nee,"Gemiddeld inkomen, per aangifte",1994,13.98,756,18492.1
Spiere-Helkijn,34043,Nee,"Gemiddeld inkomen, per aangifte",1995,16.14,907,17794.9
Spiere-Helkijn,34043,Nee,"Gemiddeld inkomen, per aangifte",1996,16.09,849,18951.7
Spiere-Helkijn,34043,Nee,"Gemiddeld inkomen, per aangifte",1997,15.87,844,18803.3
Spiere-Helkijn,34043,Nee,"Gemiddeld inkomen, per aangifte",1998,17.1,869,19677.8
Spiere-Helkijn,34043,Nee,"Gemiddeld inkomen, per aangifte",1999,16.37,837,19557.9
Spiere-Helkijn,34043,Nee,"Gemiddeld inkomen, per aangifte",2000,18.61,1012,18389.3
Spiere-Helkijn,34043,Nee,"Gemiddeld inkomen, per aangifte",2001,19.92,1021,19510.3
Spiere-Helkijn,34043,Nee,"Gemiddeld inkomen, per aangifte",2002,20.78,1049,19809.3
Spiere-Helkijn,34043,Nee,"Gemiddeld inkomen, per aangifte",2003,22.8231,1072,21290.2
Spiere-Helkijn,34043,Nee,"Gemiddeld inkomen, per aangifte",2004,24.0968,1086,22188.6
Spiere-Helkijn,34043,Nee,"Gemiddeld inkomen, per aangifte",2005,24.6153,1083,22728.8
Spiere-Helkijn,34043,Nee,"Gemiddeld inkomen, per aangifte",2006,25.3724,1107,22919.9
Spiere-Helkijn,34043,Nee,"Gemiddeld inkomen, per aangifte",2007,27.7973,1138,24426.5
Spiere-Helkijn,34043,Nee,"Gemiddeld inkomen, per aangifte",2008,29.45,1145,25720.5
Spiere-Helkijn,34043,Nee,"Gemiddeld inkomen, per aangifte",2009,29.6536,1156,25651.9
Spiere-Helkijn,34043,Nee,"Gemiddeld inkomen, per aangifte",2010,30.0356,1171,25649.6
Spiere-Helkijn,34043,Nee,"Gemiddeld inkomen, per aangifte",2011,31.6017,1161,27219.4
Spiere-Helkijn,34043,Nee,"Gemiddeld inkomen, per aangifte",2012,33.2271,1168,28447.8
Spiere-Helkijn,34043,Nee,"Gemiddeld inkomen, per aangifte",2013,33.4377,1170,28579.3
Spiere-Helkijn,34043,Nee,"Gemiddeld inkomen, per aangifte",2014,36.6176,1185,30901.0
Spiere-Helkijn,34043,Nee,"Gemiddeld inkomen, per aangifte",2015,38.0771,1171,32516.8
Spiere-Helkijn,34043,Nee,"Gemiddeld inkomen, per aangifte",2016,36.2317,1180,30704.9
Spiere-Helkijn,34043,Nee,"Gemiddeld inkomen, per aangifte",2017,36.7092,1179,31135.9
Spiere-Helkijn,34043,Nee,"Gemiddeld inkomen, per aangifte",2018,37.1147,1152,32217.6
Spiere-Helkijn,34043,Nee,"Gemiddeld inkomen, per aangifte",2019,37.9981,1171,32449.3
Spiere-Helkijn,34043,Nee,"Gemiddeld inkomen, per aangifte",2020,39.4626,1179,33471.2
Bredene,35002,Nee,"Gemiddeld inkomen, per aangifte",1991,94.17,5117,18403.4
Bredene,35002,Nee,"Gemiddeld inkomen, per aangifte",1992,102.58,5199,19730.7
Bredene,35002,Nee,"Gemiddeld inkomen, per aangifte",1993,107.39,5230,20533.5
Bredene,35002,Nee,"Gemiddeld inkomen, per aangifte",1994,112.44,5274,21319.7
Bredene,35002,Nee,"Gemiddeld inkomen, per aangifte",1995,118.27,5508,21472.4
Bredene,35002,Nee,"Gemiddeld inkomen, per aangifte",1996,122.11,5675,21517.2
Bredene,35002,Nee,"Gemiddeld inkomen, per aangifte",1997,132.15,6005,22006.7
Bredene,35002,Nee,"Gemiddeld inkomen, per aangifte",1998,137.75,6233,22100.1
Bredene,35002,Nee,"Gemiddeld inkomen, per aangifte",1999,146.94,6457,22756.7
Bredene,35002,Nee,"Gemiddeld inkomen, per aangifte",2000,154.21,6581,23432.6
Bredene,35002,Nee,"Gemiddeld inkomen, per aangifte",2001,164.1,6780,24203.5
Bredene,35002,Nee,"Gemiddeld inkomen, per aangifte",2002,173.32,6980,24830.9
Bredene,35002,Nee,"Gemiddeld inkomen, per aangifte",2003,190.158,8403,22629.8
Bredene,35002,Nee,"Gemiddeld inkomen, per aangifte",2004,197.176,8622,22869.0
Bredene,35002,Nee,"Gemiddeld inkomen, per aangifte",2005,206.93,8796,23525.5
Bredene,35002,Nee,"Gemiddeld inkomen, per aangifte",2006,218.228,8982,24296.1
Bredene,35002,Nee,"Gemiddeld inkomen, per aangifte",2007,231.363,9196,25159.1
Bredene,35002,Nee,"Gemiddeld inkomen, per aangifte",2008,247.943,9385,26419.1
Bredene,35002,Nee,"Gemiddeld inkomen, per aangifte",2009,261.369,9533,27417.3
Bredene,35002,Nee,"Gemiddeld inkomen, per aangifte",2010,266.307,9673,27530.9
Bredene,35002,Nee,"Gemiddeld inkomen, per aangifte",2011,275.215,9594,28686.2
Bredene,35002,Nee,"Gemiddeld inkomen, per aangifte",2012,290.491,9593,30281.5
Bredene,35002,Nee,"Gemiddeld inkomen, per aangifte",2013,304.231,9726,31280.2
Bredene,35002,Nee,"Gemiddeld inkomen, per aangifte",2014,320.279,10019,31967.2
Bredene,35002,Nee,"Gemiddeld inkomen, per aangifte",2015,325.051,10106,32164.1
Bredene,35002,Nee,"Gemiddeld inkomen, per aangifte",2016,328.767,10184,32282.7
Bredene,35002,Nee,"Gemiddeld inkomen, per aangifte",2017,342.714,10421,32886.9
Bredene,35002,Nee,"Gemiddeld inkomen, per aangifte",2018,354.819,10558,33606.7
Bredene,35002,Nee,"Gemiddeld inkomen, per aangifte",2019,364.078,10579,34415.1
Bredene,35002,Nee,"Gemiddeld inkomen, per aangifte",2020,378.33,10583,35748.8
Gistel,35005,Nee,"Gemiddeld inkomen, per aangifte",1991,72.71,4027,18055.6
Gistel,35005,Nee,"Gemiddeld inkomen, per aangifte",1992,79.67,4039,19725.2
Gistel,35005,Nee,"Gemiddeld inkomen, per aangifte",1993,82.0,4074,20127.6
Gistel,35005,Nee,"Gemiddeld inkomen, per aangifte",1994,84.85,4013,21143.8
Gistel,35005,Nee,"Gemiddeld inkomen, per aangifte",1995,91.57,4242,21586.5
Gistel,35005,Nee,"Gemiddeld inkomen, per aangifte",1996,96.03,4427,21691.9
Gistel,35005,Nee,"Gemiddeld inkomen, per aangifte",1997,101.41,4584,22122.6
Gistel,35005,Nee,"Gemiddeld inkomen, per aangifte",1998,106.8,4724,22608.0
Gistel,35005,Nee,"Gemiddeld inkomen, per aangifte",1999,111.21,4841,22972.5
Gistel,35005,Nee,"Gemiddeld inkomen, per aangifte",2000,116.02,4883,23760.0
Gistel,35005,Nee,"Gemiddeld inkomen, per aangifte",2001,125.33,5036,24886.8
Gistel,35005,Nee,"Gemiddeld inkomen, per aangifte",2002,128.82,5146,25033.0
Gistel,35005,Nee,"Gemiddeld inkomen, per aangifte",2003,134.999,5960,22650.8
Gistel,35005,Nee,"Gemiddeld inkomen, per aangifte",2004,142.616,6012,23721.9
Gistel,35005,Nee,"Gemiddeld inkomen, per aangifte",2005,148.696,6066,24513.0
Gistel,35005,Nee,"Gemiddeld inkomen, per aangifte",2006,151.87,6209,24459.7
Gistel,35005,Nee,"Gemiddeld inkomen, per aangifte",2007,159.009,6365,24981.8
Gistel,35005,Nee,"Gemiddeld inkomen, per aangifte",2008,169.55,6590,25728.3
Gistel,35005,Nee,"Gemiddeld inkomen, per aangifte",2009,176.339,6603,26705.9
Gistel,35005,Nee,"Gemiddeld inkomen, per aangifte",2010,180.511,6659,27107.8
Gistel,35005,Nee,"Gemiddeld inkomen, per aangifte",2011,188.894,6636,28465.1
Gistel,35005,Nee,"Gemiddeld inkomen, per aangifte",2012,196.655,6527,30129.5
Gistel,35005,Nee,"Gemiddeld inkomen, per aangifte",2013,203.857,6570,31028.5
Gistel,35005,Nee,"Gemiddeld inkomen, per aangifte",2014,216.696,6663,32522.3
Gistel,35005,Nee,"Gemiddeld inkomen, per aangifte",2015,213.645,6663,32064.4
Gistel,35005,Nee,"Gemiddeld inkomen, per aangifte",2016,219.106,6720,32605.0
Gistel,35005,Nee,"Gemiddeld inkomen, per aangifte",2017,228.055,6846,33312.1
Gistel,35005,Nee,"Gemiddeld inkomen, per aangifte",2018,235.583,6895,34167.2
Gistel,35005,Nee,"Gemiddeld inkomen, per aangifte",2019,241.178,6920,34852.4
Gistel,35005,Nee,"Gemiddeld inkomen, per aangifte",2020,247.067,6856,36036.6
Ichtegem,35006,Nee,"Gemiddeld inkomen, per aangifte",1991,85.42,5151,16583.2
Ichtegem,35006,Nee,"Gemiddeld inkomen, per aangifte",1992,93.98,5189,18111.4
Ichtegem,35006,Nee,"Gemiddeld inkomen, per aangifte",1993,95.93,5150,18627.2
Ichtegem,35006,Nee,"Gemiddeld inkomen, per aangifte",1994,98.51,5011,19658.8
Ichtegem,35006,Nee,"Gemiddeld inkomen, per aangifte",1995,105.7,5481,19284.8
Ichtegem,35006,Nee,"Gemiddeld inkomen, per aangifte",1996,110.26,5590,19724.5
Ichtegem,35006,Nee,"Gemiddeld inkomen, per aangifte",1997,113.39,5573,20346.3
Ichtegem,35006,Nee,"Gemiddeld inkomen, per aangifte",1998,116.42,5633,20667.5
Ichtegem,35006,Nee,"Gemiddeld inkomen, per aangifte",1999,121.41,5744,21136.8
Ichtegem,35006,Nee,"Gemiddeld inkomen, per aangifte",2000,128.94,5835,22097.7
Ichtegem,35006,Nee,"Gemiddeld inkomen, per aangifte",2001,137.11,6057,22636.6
Ichtegem,35006,Nee,"Gemiddeld inkomen, per aangifte",2002,146.29,6814,21469.0
Ichtegem,35006,Nee,"Gemiddeld inkomen, per aangifte",2003,154.733,7164,21598.6
Ichtegem,35006,Nee,"Gemiddeld inkomen, per aangifte",2004,159.459,7200,22147.0
Ichtegem,35006,Nee,"Gemiddeld inkomen, per aangifte",2005,168.777,7387,22847.9
Ichtegem,35006,Nee,"Gemiddeld inkomen, per aangifte",2006,175.634,7465,23527.6
Ichtegem,35006,Nee,"Gemiddeld inkomen, per aangifte",2007,183.227,7570,24204.3
Ichtegem,35006,Nee,"Gemiddeld inkomen, per aangifte",2008,192.946,7688,25097.0
Ichtegem,35006,Nee,"Gemiddeld inkomen, per aangifte",2009,199.316,7749,25721.5
Ichtegem,35006,Nee,"Gemiddeld inkomen, per aangifte",2010,203.459,7800,26084.5
Ichtegem,35006,Nee,"Gemiddeld inkomen, per aangifte",2011,211.779,7734,27382.8
Ichtegem,35006,Nee,"Gemiddeld inkomen, per aangifte",2012,220.859,7614,29007.0
Ichtegem,35006,Nee,"Gemiddeld inkomen, per aangifte",2013,226.394,7631,29667.7
Ichtegem,35006,Nee,"Gemiddeld inkomen, per aangifte",2014,237.95,7703,30890.6
Ichtegem,35006,Nee,"Gemiddeld inkomen, per aangifte",2015,238.024,7672,31025.0
Ichtegem,35006,Nee,"Gemiddeld inkomen, per aangifte",2016,239.809,7648,31355.7
Ichtegem,35006,Nee,"Gemiddeld inkomen, per aangifte",2017,248.305,7722,32155.5
Ichtegem,35006,Nee,"Gemiddeld inkomen, per aangifte",2018,256.008,7790,32863.7
Ichtegem,35006,Nee,"Gemiddeld inkomen, per aangifte",2019,264.717,7790,33981.7
