Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,"Aantal personen met een (equivalent) leefloon, met een IGO of GIB, met een IVT en/of met een IT",Aantal inwoners,Procent
Sint-Genesius-Rode,23101,Nee,Personen met sociale bijstandsuitkering,2017,226,18231,0.0123965
Sint-Genesius-Rode,23101,Nee,Personen met sociale bijstandsuitkering,2018,224,18296,0.0122431
Sint-Genesius-Rode,23101,Nee,Personen met sociale bijstandsuitkering,2019,241,18387,0.0131071
Sint-Genesius-Rode,23101,Nee,Personen met sociale bijstandsuitkering,2020,242,18519,0.0130677
Sint-Genesius-Rode,23101,Nee,Personen met sociale bijstandsuitkering,2021,272,18626,0.0146032
Sint-Genesius-Rode,23101,Nee,Personen met sociale bijstandsuitkering,2022,276,18628,0.0148164
Wemmel,23102,Nee,Personen met sociale bijstandsuitkering,2011,241,15288,0.015764
Wemmel,23102,Nee,Personen met sociale bijstandsuitkering,2012,239,15341,0.0155792
Wemmel,23102,Nee,Personen met sociale bijstandsuitkering,2013,288,15507,0.0185723
Wemmel,23102,Nee,Personen met sociale bijstandsuitkering,2014,251,15586,0.0161042
Wemmel,23102,Nee,Personen met sociale bijstandsuitkering,2015,259,15721,0.0164748
Wemmel,23102,Nee,Personen met sociale bijstandsuitkering,2016,284,16059,0.0176848
Wemmel,23102,Nee,Personen met sociale bijstandsuitkering,2017,286,16130,0.0177309
Wemmel,23102,Nee,Personen met sociale bijstandsuitkering,2018,317,16347,0.0193919
Wemmel,23102,Nee,Personen met sociale bijstandsuitkering,2019,324,16491,0.0196471
Wemmel,23102,Nee,Personen met sociale bijstandsuitkering,2020,331,16814,0.019686
Wemmel,23102,Nee,Personen met sociale bijstandsuitkering,2021,360,17013,0.0211603
Wemmel,23102,Nee,Personen met sociale bijstandsuitkering,2022,378,17182,0.0219998
Wezembeek-Oppem,23103,Nee,Personen met sociale bijstandsuitkering,2011,179,13705,0.0130609
Wezembeek-Oppem,23103,Nee,Personen met sociale bijstandsuitkering,2012,202,13830,0.0146059
Wezembeek-Oppem,23103,Nee,Personen met sociale bijstandsuitkering,2013,183,13924,0.0131428
Wezembeek-Oppem,23103,Nee,Personen met sociale bijstandsuitkering,2014,185,13894,0.0133151
Wezembeek-Oppem,23103,Nee,Personen met sociale bijstandsuitkering,2015,192,14032,0.013683
Wezembeek-Oppem,23103,Nee,Personen met sociale bijstandsuitkering,2016,187,14095,0.0132671
Wezembeek-Oppem,23103,Nee,Personen met sociale bijstandsuitkering,2017,192,14044,0.0136713
Wezembeek-Oppem,23103,Nee,Personen met sociale bijstandsuitkering,2018,209,14021,0.0149062
Wezembeek-Oppem,23103,Nee,Personen met sociale bijstandsuitkering,2019,243,14258,0.0170431
Wezembeek-Oppem,23103,Nee,Personen met sociale bijstandsuitkering,2020,235,14269,0.0164693
Wezembeek-Oppem,23103,Nee,Personen met sociale bijstandsuitkering,2021,270,14254,0.0189421
Wezembeek-Oppem,23103,Nee,Personen met sociale bijstandsuitkering,2022,253,14488,0.0174627
Lennik,23104,Nee,Personen met sociale bijstandsuitkering,2011,210,8873,0.0236673
Lennik,23104,Nee,Personen met sociale bijstandsuitkering,2012,222,8915,0.0249019
Lennik,23104,Nee,Personen met sociale bijstandsuitkering,2013,222,8879,0.0250028
Lennik,23104,Nee,Personen met sociale bijstandsuitkering,2014,225,8925,0.0252101
Lennik,23104,Nee,Personen met sociale bijstandsuitkering,2015,235,8963,0.0262189
Lennik,23104,Nee,Personen met sociale bijstandsuitkering,2016,222,9033,0.0245766
Lennik,23104,Nee,Personen met sociale bijstandsuitkering,2017,223,9033,0.0246873
Lennik,23104,Nee,Personen met sociale bijstandsuitkering,2018,225,9024,0.0249335
Lennik,23104,Nee,Personen met sociale bijstandsuitkering,2019,222,9074,0.0244655
Lennik,23104,Nee,Personen met sociale bijstandsuitkering,2020,244,9096,0.026825
Lennik,23104,Nee,Personen met sociale bijstandsuitkering,2021,251,9190,0.0273123
Lennik,23104,Nee,Personen met sociale bijstandsuitkering,2022,231,9312,0.0248067
Affligem,23105,Nee,Personen met sociale bijstandsuitkering,2011,198,12461,0.0158896
Affligem,23105,Nee,Personen met sociale bijstandsuitkering,2012,188,12615,0.0149029
Affligem,23105,Nee,Personen met sociale bijstandsuitkering,2013,185,12851,0.0143958
Affligem,23105,Nee,Personen met sociale bijstandsuitkering,2014,180,12953,0.0138964
Affligem,23105,Nee,Personen met sociale bijstandsuitkering,2015,178,13016,0.0136755
Affligem,23105,Nee,Personen met sociale bijstandsuitkering,2016,181,13079,0.013839
Affligem,23105,Nee,Personen met sociale bijstandsuitkering,2017,188,13129,0.0143194
Affligem,23105,Nee,Personen met sociale bijstandsuitkering,2018,173,13225,0.0130813
Affligem,23105,Nee,Personen met sociale bijstandsuitkering,2019,174,13228,0.0131539
Affligem,23105,Nee,Personen met sociale bijstandsuitkering,2020,171,13351,0.012808
Affligem,23105,Nee,Personen met sociale bijstandsuitkering,2021,170,13407,0.0126799
Affligem,23105,Nee,Personen met sociale bijstandsuitkering,2022,178,13466,0.0132185
Aarschot,24001,Nee,Personen met sociale bijstandsuitkering,2011,708,28636,0.0247241
Aarschot,24001,Nee,Personen met sociale bijstandsuitkering,2012,690,28755,0.0239958
Aarschot,24001,Nee,Personen met sociale bijstandsuitkering,2013,718,28969,0.0247851
Aarschot,24001,Nee,Personen met sociale bijstandsuitkering,2014,713,29074,0.0245236
Aarschot,24001,Nee,Personen met sociale bijstandsuitkering,2015,720,29288,0.0245834
Aarschot,24001,Nee,Personen met sociale bijstandsuitkering,2016,764,29529,0.0258729
Aarschot,24001,Nee,Personen met sociale bijstandsuitkering,2017,782,29654,0.0263708
Aarschot,24001,Nee,Personen met sociale bijstandsuitkering,2018,822,29965,0.027432
Aarschot,24001,Nee,Personen met sociale bijstandsuitkering,2019,840,30115,0.0278931
Aarschot,24001,Nee,Personen met sociale bijstandsuitkering,2020,813,30183,0.0269357
Aarschot,24001,Nee,Personen met sociale bijstandsuitkering,2021,874,30281,0.028863
Aarschot,24001,Nee,Personen met sociale bijstandsuitkering,2022,896,30594,0.0292868
Begijnendijk,24007,Nee,Personen met sociale bijstandsuitkering,2011,184,9848,0.018684
Begijnendijk,24007,Nee,Personen met sociale bijstandsuitkering,2012,171,9962,0.0171652
Begijnendijk,24007,Nee,Personen met sociale bijstandsuitkering,2013,175,9944,0.0175986
Begijnendijk,24007,Nee,Personen met sociale bijstandsuitkering,2014,177,9979,0.0177372
Begijnendijk,24007,Nee,Personen met sociale bijstandsuitkering,2015,172,10029,0.0171503
Begijnendijk,24007,Nee,Personen met sociale bijstandsuitkering,2016,171,10058,0.0170014
Begijnendijk,24007,Nee,Personen met sociale bijstandsuitkering,2017,174,10004,0.017393
Begijnendijk,24007,Nee,Personen met sociale bijstandsuitkering,2018,177,10053,0.0176067
Begijnendijk,24007,Nee,Personen met sociale bijstandsuitkering,2019,188,10114,0.0185881
Begijnendijk,24007,Nee,Personen met sociale bijstandsuitkering,2020,187,10256,0.0182332
Begijnendijk,24007,Nee,Personen met sociale bijstandsuitkering,2021,180,10322,0.0174385
Begijnendijk,24007,Nee,Personen met sociale bijstandsuitkering,2022,190,10390,0.0182868
Bekkevoort,24008,Nee,Personen met sociale bijstandsuitkering,2011,141,6081,0.023187
Bekkevoort,24008,Nee,Personen met sociale bijstandsuitkering,2012,139,6079,0.0228656
Bekkevoort,24008,Nee,Personen met sociale bijstandsuitkering,2013,131,6084,0.0215319
Bekkevoort,24008,Nee,Personen met sociale bijstandsuitkering,2014,138,6094,0.0226452
Bekkevoort,24008,Nee,Personen met sociale bijstandsuitkering,2015,135,6080,0.0222039
Bekkevoort,24008,Nee,Personen met sociale bijstandsuitkering,2016,129,6117,0.0210888
Bekkevoort,24008,Nee,Personen met sociale bijstandsuitkering,2017,124,6134,0.0202152
Bekkevoort,24008,Nee,Personen met sociale bijstandsuitkering,2018,125,6274,0.0199235
Bekkevoort,24008,Nee,Personen met sociale bijstandsuitkering,2019,133,6306,0.021091
Bekkevoort,24008,Nee,Personen met sociale bijstandsuitkering,2020,136,6332,0.0214782
Bekkevoort,24008,Nee,Personen met sociale bijstandsuitkering,2021,118,6348,0.0185885
Bekkevoort,24008,Nee,Personen met sociale bijstandsuitkering,2022,126,6459,0.0195077
Bertem,24009,Nee,Personen met sociale bijstandsuitkering,2011,126,9558,0.0131827
Bertem,24009,Nee,Personen met sociale bijstandsuitkering,2012,130,9638,0.0134883
Bertem,24009,Nee,Personen met sociale bijstandsuitkering,2013,134,9712,0.0137974
Bertem,24009,Nee,Personen met sociale bijstandsuitkering,2014,140,9773,0.0143252
Bertem,24009,Nee,Personen met sociale bijstandsuitkering,2015,133,9725,0.0136761
Bertem,24009,Nee,Personen met sociale bijstandsuitkering,2016,127,9803,0.0129552
Bertem,24009,Nee,Personen met sociale bijstandsuitkering,2017,142,9907,0.0143333
Bertem,24009,Nee,Personen met sociale bijstandsuitkering,2018,136,9958,0.0136574
Bertem,24009,Nee,Personen met sociale bijstandsuitkering,2019,141,10007,0.0140901
Bertem,24009,Nee,Personen met sociale bijstandsuitkering,2020,134,10141,0.0132137
Bertem,24009,Nee,Personen met sociale bijstandsuitkering,2021,137,10190,0.0134446
Bertem,24009,Nee,Personen met sociale bijstandsuitkering,2022,159,10258,0.0155001
Bierbeek,24011,Nee,Personen met sociale bijstandsuitkering,2011,209,9503,0.0219931
Bierbeek,24011,Nee,Personen met sociale bijstandsuitkering,2012,216,9609,0.0224789
Bierbeek,24011,Nee,Personen met sociale bijstandsuitkering,2013,226,9696,0.0233086
Bierbeek,24011,Nee,Personen met sociale bijstandsuitkering,2014,244,9800,0.024898
Bierbeek,24011,Nee,Personen met sociale bijstandsuitkering,2015,240,9881,0.024289
Bierbeek,24011,Nee,Personen met sociale bijstandsuitkering,2016,244,9953,0.0245152
Bierbeek,24011,Nee,Personen met sociale bijstandsuitkering,2017,230,10017,0.022961
Bierbeek,24011,Nee,Personen met sociale bijstandsuitkering,2018,229,10025,0.0228429
Bierbeek,24011,Nee,Personen met sociale bijstandsuitkering,2019,240,10083,0.0238024
Bierbeek,24011,Nee,Personen met sociale bijstandsuitkering,2020,262,10162,0.0257823
Bierbeek,24011,Nee,Personen met sociale bijstandsuitkering,2021,276,10194,0.0270747
Bierbeek,24011,Nee,Personen met sociale bijstandsuitkering,2022,282,10277,0.0274399
Boortmeerbeek,24014,Nee,Personen met sociale bijstandsuitkering,2011,171,11878,0.0143964
Boortmeerbeek,24014,Nee,Personen met sociale bijstandsuitkering,2012,167,11967,0.013955
Boortmeerbeek,24014,Nee,Personen met sociale bijstandsuitkering,2013,168,11929,0.0140833
Boortmeerbeek,24014,Nee,Personen met sociale bijstandsuitkering,2014,171,11971,0.0142845
Boortmeerbeek,24014,Nee,Personen met sociale bijstandsuitkering,2015,158,12057,0.0131044
Boortmeerbeek,24014,Nee,Personen met sociale bijstandsuitkering,2016,164,12102,0.0135515
Boortmeerbeek,24014,Nee,Personen met sociale bijstandsuitkering,2017,166,12192,0.0136155
Boortmeerbeek,24014,Nee,Personen met sociale bijstandsuitkering,2018,148,12379,0.0119557
Boortmeerbeek,24014,Nee,Personen met sociale bijstandsuitkering,2019,163,12516,0.0130233
Boortmeerbeek,24014,Nee,Personen met sociale bijstandsuitkering,2020,172,12629,0.0136194
Boortmeerbeek,24014,Nee,Personen met sociale bijstandsuitkering,2021,169,12711,0.0132956
Boortmeerbeek,24014,Nee,Personen met sociale bijstandsuitkering,2022,171,12968,0.0131863
Boutersem,24016,Nee,Personen met sociale bijstandsuitkering,2011,108,7691,0.0140424
Boutersem,24016,Nee,Personen met sociale bijstandsuitkering,2012,97,7792,0.0124487
Boutersem,24016,Nee,Personen met sociale bijstandsuitkering,2013,95,7946,0.0119557
Boutersem,24016,Nee,Personen met sociale bijstandsuitkering,2014,104,7974,0.0130424
Boutersem,24016,Nee,Personen met sociale bijstandsuitkering,2015,100,8063,0.0124023
Boutersem,24016,Nee,Personen met sociale bijstandsuitkering,2016,108,8132,0.0132809
Boutersem,24016,Nee,Personen met sociale bijstandsuitkering,2017,107,8178,0.0130839
Boutersem,24016,Nee,Personen met sociale bijstandsuitkering,2018,110,8167,0.0134688
Boutersem,24016,Nee,Personen met sociale bijstandsuitkering,2019,118,8242,0.0143169
Boutersem,24016,Nee,Personen met sociale bijstandsuitkering,2020,127,8242,0.0154089
Boutersem,24016,Nee,Personen met sociale bijstandsuitkering,2021,133,8249,0.0161232
Boutersem,24016,Nee,Personen met sociale bijstandsuitkering,2022,141,8386,0.0168137
Diest,24020,Nee,Personen met sociale bijstandsuitkering,2011,646,23150,0.027905
Diest,24020,Nee,Personen met sociale bijstandsuitkering,2012,637,23259,0.0273872
Diest,24020,Nee,Personen met sociale bijstandsuitkering,2013,658,23271,0.0282755
Diest,24020,Nee,Personen met sociale bijstandsuitkering,2014,646,23219,0.027822
Diest,24020,Nee,Personen met sociale bijstandsuitkering,2015,659,23429,0.0281275
Diest,24020,Nee,Personen met sociale bijstandsuitkering,2016,665,23538,0.0282522
Diest,24020,Nee,Personen met sociale bijstandsuitkering,2017,690,23612,0.0292224
Diest,24020,Nee,Personen met sociale bijstandsuitkering,2018,702,23824,0.0294661
Diest,24020,Nee,Personen met sociale bijstandsuitkering,2019,744,23998,0.0310026
Diest,24020,Nee,Personen met sociale bijstandsuitkering,2020,759,24234,0.0313196
Diest,24020,Nee,Personen met sociale bijstandsuitkering,2021,774,24370,0.0317604
Diest,24020,Nee,Personen met sociale bijstandsuitkering,2022,806,24516,0.0328765
Geetbets,24028,Nee,Personen met sociale bijstandsuitkering,2011,148,5917,0.0250127
Geetbets,24028,Nee,Personen met sociale bijstandsuitkering,2012,146,5947,0.0245502
Geetbets,24028,Nee,Personen met sociale bijstandsuitkering,2013,151,5934,0.0254466
Geetbets,24028,Nee,Personen met sociale bijstandsuitkering,2014,154,5944,0.0259085
Geetbets,24028,Nee,Personen met sociale bijstandsuitkering,2015,141,5987,0.023551
Geetbets,24028,Nee,Personen met sociale bijstandsuitkering,2016,138,5970,0.0231156
Geetbets,24028,Nee,Personen met sociale bijstandsuitkering,2017,139,6037,0.0230247
Geetbets,24028,Nee,Personen met sociale bijstandsuitkering,2018,131,6035,0.0217067
Geetbets,24028,Nee,Personen met sociale bijstandsuitkering,2019,137,6118,0.0223929
Geetbets,24028,Nee,Personen met sociale bijstandsuitkering,2020,134,6136,0.0218383
Geetbets,24028,Nee,Personen met sociale bijstandsuitkering,2021,149,6188,0.0240789
Geetbets,24028,Nee,Personen met sociale bijstandsuitkering,2022,163,6201,0.0262861
Haacht,24033,Nee,Personen met sociale bijstandsuitkering,2011,219,14183,0.015441
Haacht,24033,Nee,Personen met sociale bijstandsuitkering,2012,208,14186,0.0146623
Haacht,24033,Nee,Personen met sociale bijstandsuitkering,2013,215,14275,0.0150613
Haacht,24033,Nee,Personen met sociale bijstandsuitkering,2014,212,14204,0.0149254
Haacht,24033,Nee,Personen met sociale bijstandsuitkering,2015,215,14262,0.015075
Haacht,24033,Nee,Personen met sociale bijstandsuitkering,2016,212,14296,0.0148293
Haacht,24033,Nee,Personen met sociale bijstandsuitkering,2017,203,14442,0.0140562
Haacht,24033,Nee,Personen met sociale bijstandsuitkering,2018,207,14470,0.0143055
Haacht,24033,Nee,Personen met sociale bijstandsuitkering,2019,215,14577,0.0147493
Haacht,24033,Nee,Personen met sociale bijstandsuitkering,2020,214,14854,0.0144069
Haacht,24033,Nee,Personen met sociale bijstandsuitkering,2021,235,15080,0.0155836
Haacht,24033,Nee,Personen met sociale bijstandsuitkering,2022,246,15264,0.0161164
Herent,24038,Nee,Personen met sociale bijstandsuitkering,2011,294,20415,0.0144012
Herent,24038,Nee,Personen met sociale bijstandsuitkering,2012,300,20642,0.0145335
Herent,24038,Nee,Personen met sociale bijstandsuitkering,2013,300,20800,0.0144231
Herent,24038,Nee,Personen met sociale bijstandsuitkering,2014,341,20900,0.0163158
Herent,24038,Nee,Personen met sociale bijstandsuitkering,2015,340,21034,0.0161643
Herent,24038,Nee,Personen met sociale bijstandsuitkering,2016,355,21213,0.016735
Herent,24038,Nee,Personen met sociale bijstandsuitkering,2017,365,21372,0.0170784
Herent,24038,Nee,Personen met sociale bijstandsuitkering,2018,368,21632,0.0170118
Herent,24038,Nee,Personen met sociale bijstandsuitkering,2019,373,21682,0.0172032
Herent,24038,Nee,Personen met sociale bijstandsuitkering,2020,395,21920,0.0180201
Herent,24038,Nee,Personen met sociale bijstandsuitkering,2021,401,22046,0.0181892
Herent,24038,Nee,Personen met sociale bijstandsuitkering,2022,410,22430,0.0182791
Hoegaarden,24041,Nee,Personen met sociale bijstandsuitkering,2011,113,6632,0.0170386
Hoegaarden,24041,Nee,Personen met sociale bijstandsuitkering,2012,117,6739,0.0173616
Hoegaarden,24041,Nee,Personen met sociale bijstandsuitkering,2013,113,6721,0.016813
Hoegaarden,24041,Nee,Personen met sociale bijstandsuitkering,2014,116,6732,0.0172311
Hoegaarden,24041,Nee,Personen met sociale bijstandsuitkering,2015,121,6819,0.0177445
Hoegaarden,24041,Nee,Personen met sociale bijstandsuitkering,2016,127,6891,0.0184298
Hoegaarden,24041,Nee,Personen met sociale bijstandsuitkering,2017,122,6907,0.0176632
Hoegaarden,24041,Nee,Personen met sociale bijstandsuitkering,2018,111,6942,0.0159896
Hoegaarden,24041,Nee,Personen met sociale bijstandsuitkering,2019,112,6886,0.0162649
Hoegaarden,24041,Nee,Personen met sociale bijstandsuitkering,2020,101,6863,0.0147166
Hoegaarden,24041,Nee,Personen met sociale bijstandsuitkering,2021,122,6843,0.0178284
Hoegaarden,24041,Nee,Personen met sociale bijstandsuitkering,2022,123,6811,0.018059
Holsbeek,24043,Nee,Personen met sociale bijstandsuitkering,2011,134,9695,0.0138216
Holsbeek,24043,Nee,Personen met sociale bijstandsuitkering,2012,132,9724,0.0135747
Holsbeek,24043,Nee,Personen met sociale bijstandsuitkering,2013,131,9820,0.0133401
Holsbeek,24043,Nee,Personen met sociale bijstandsuitkering,2014,137,9871,0.013879
Holsbeek,24043,Nee,Personen met sociale bijstandsuitkering,2015,132,9963,0.013249
Holsbeek,24043,Nee,Personen met sociale bijstandsuitkering,2016,122,9935,0.0122798
Holsbeek,24043,Nee,Personen met sociale bijstandsuitkering,2017,125,9920,0.0126008
Holsbeek,24043,Nee,Personen met sociale bijstandsuitkering,2018,124,9905,0.0125189
Holsbeek,24043,Nee,Personen met sociale bijstandsuitkering,2019,123,10019,0.0122767
Holsbeek,24043,Nee,Personen met sociale bijstandsuitkering,2020,142,10062,0.0141125
Holsbeek,24043,Nee,Personen met sociale bijstandsuitkering,2021,136,10148,0.0134017
Holsbeek,24043,Nee,Personen met sociale bijstandsuitkering,2022,125,10110,0.012364
Huldenberg,24045,Nee,Personen met sociale bijstandsuitkering,2011,159,9464,0.0168005
Huldenberg,24045,Nee,Personen met sociale bijstandsuitkering,2012,155,9528,0.0162678
Huldenberg,24045,Nee,Personen met sociale bijstandsuitkering,2013,152,9610,0.0158169
Huldenberg,24045,Nee,Personen met sociale bijstandsuitkering,2014,154,9668,0.0159288
Huldenberg,24045,Nee,Personen met sociale bijstandsuitkering,2015,158,9678,0.0163257
Huldenberg,24045,Nee,Personen met sociale bijstandsuitkering,2016,163,9743,0.01673
Huldenberg,24045,Nee,Personen met sociale bijstandsuitkering,2017,145,9762,0.0148535
Huldenberg,24045,Nee,Personen met sociale bijstandsuitkering,2018,134,9892,0.0135463
Huldenberg,24045,Nee,Personen met sociale bijstandsuitkering,2019,139,9921,0.0140107
Huldenberg,24045,Nee,Personen met sociale bijstandsuitkering,2020,138,9943,0.0138791
Huldenberg,24045,Nee,Personen met sociale bijstandsuitkering,2021,148,9981,0.0148282
Huldenberg,24045,Nee,Personen met sociale bijstandsuitkering,2022,155,10017,0.0154737
Keerbergen,24048,Nee,Personen met sociale bijstandsuitkering,2011,186,12743,0.0145962
Keerbergen,24048,Nee,Personen met sociale bijstandsuitkering,2012,175,12774,0.0136997
Keerbergen,24048,Nee,Personen met sociale bijstandsuitkering,2013,179,12899,0.013877
