Gemeente,NIS-code,Centrumstad?,Indicator,Item,Jaar,Aantal actieve budgetmeters elektriciteit en aardgas,Aantal toegangspunten elektricteit en aardgas,Verhouding per 1000 toegangspunten
Westerlo,13049,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2019,83,7000,11.8571
Westerlo,13049,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2019,117,10393,11.2576
Westerlo,13049,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2020,77,7134,10.7934
Westerlo,13049,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2020,109,10524,10.3573
Westerlo,13049,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,91,7286,12.4897
Westerlo,13049,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,131,10626,12.3283
Laakdal,13053,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2011,32,2671,11.9805
Laakdal,13053,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2011,89,6363,13.9871
Laakdal,13053,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2012,40,2824,14.1643
Laakdal,13053,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2012,79,6428,12.29
Laakdal,13053,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2013,42,2975,14.1176
Laakdal,13053,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2013,86,6469,13.2942
Laakdal,13053,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2014,43,3074,13.9883
Laakdal,13053,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2014,79,6495,12.1632
Laakdal,13053,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2015,41,3181,12.889
Laakdal,13053,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2015,75,6556,11.4399
Laakdal,13053,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2016,41,3319,12.3531
Laakdal,13053,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2016,67,6622,10.1178
Laakdal,13053,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2017,33,3476,9.49367
Laakdal,13053,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2017,63,6742,9.34441
Laakdal,13053,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2018,29,3602,8.05108
Laakdal,13053,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2018,60,6823,8.79379
Laakdal,13053,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2019,30,3748,8.00427
Laakdal,13053,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2019,58,6933,8.36579
Laakdal,13053,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2020,39,3872,10.0723
Laakdal,13053,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2020,64,7034,9.09866
Laakdal,13053,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,9,1438,6.25869
Laakdal,13053,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,9,2560,3.51563
Laakdal,13053,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,31,1438,21.5577
Laakdal,13053,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,31,2560,12.1094
Laakdal,13053,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,17,2710,6.27306
Laakdal,13053,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,17,4436,3.83228
Laakdal,13053,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,44,2710,16.2362
Laakdal,13053,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,44,4436,9.91885
Asse,23002,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2011,170,7159,23.7463
Asse,23002,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2011,290,12785,22.6828
Asse,23002,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2012,211,7291,28.9398
Asse,23002,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2012,326,12816,25.437
Asse,23002,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2013,213,7414,28.7294
Asse,23002,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2013,339,12786,26.5134
Asse,23002,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2014,218,7614,28.6315
Asse,23002,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2014,334,12869,25.9538
Asse,23002,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2015,210,7828,26.8268
Asse,23002,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2015,309,12977,23.8114
Asse,23002,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2016,212,7920,26.7677
Asse,23002,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2016,324,13031,24.8638
Asse,23002,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2017,206,8074,25.514
Asse,23002,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2017,303,13106,23.1192
Asse,23002,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2018,199,8265,24.0774
Asse,23002,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2018,293,13136,22.3051
Asse,23002,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2019,196,8431,23.2475
Asse,23002,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2019,294,13280,22.1386
Asse,23002,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2020,184,8574,21.4602
Asse,23002,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2020,260,13439,19.3467
Asse,23002,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,78,3445,22.6415
Asse,23002,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,78,5383,14.4901
Asse,23002,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,102,3445,29.6081
Asse,23002,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,102,5383,18.9485
Asse,23002,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,107,3,35666.7
Asse,23002,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,107,5179,20.6604
Asse,23002,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,107,8447,12.6672
Asse,23002,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,146,3,48666.7
Asse,23002,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,146,5179,28.1908
Asse,23002,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,146,8447,17.2842
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2011,77,6249,12.322
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2011,127,9359,13.5698
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2012,96,6331,15.1635
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2012,145,9383,15.4535
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2013,102,6400,15.9375
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2013,148,9380,15.7783
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2014,124,6440,19.2547
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2014,174,9409,18.4929
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2015,120,6532,18.3711
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2015,155,9430,16.4369
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2016,119,6633,17.9406
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2016,161,9490,16.9652
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2017,109,6731,16.1937
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2017,143,9552,14.9707
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2018,109,6813,15.9988
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2018,138,9567,14.4246
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2019,113,6936,16.2918
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2019,143,9637,14.8386
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2020,103,7055,14.5996
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2020,139,9701,14.3284
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,3,950,3.15789
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,3,1218,2.46305
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,3,1494,2.00803
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,3,1688,1.77725
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,3,1846,1.62514
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,17,950,17.8947
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,17,1218,13.9573
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,17,1494,11.3788
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,17,1688,10.0711
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,17,1846,9.2091
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,18,950,18.9474
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,18,1218,14.7783
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,18,1494,12.0482
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,18,1688,10.6635
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,18,1846,9.75081
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,20,950,21.0526
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,20,1218,16.4204
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,20,1494,13.3869
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,20,1688,11.8483
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,20,1846,10.8342
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,25,950,26.3158
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,25,1218,20.5255
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,25,1494,16.7336
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,25,1688,14.8104
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,25,1846,13.5428
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,12,1227,9.77995
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,12,1883,6.37281
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,12,2096,5.72519
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,12,2244,5.34759
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,12,2317,5.17911
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,22,1227,17.9299
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,22,1883,11.6835
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,22,2096,10.4962
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,22,2244,9.80392
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,22,2317,9.49504
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,26,1227,21.1899
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,26,1883,13.8078
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,26,2096,12.4046
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,26,2244,11.5865
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,26,2317,11.2214
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,30,1227,24.4499
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,30,1883,15.932
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,30,2096,14.313
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,30,2244,13.369
Beersel,23003,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,30,2317,12.9478
Bever,23009,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2011,1,90,11.1111
Bever,23009,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2011,13,740,17.5676
Bever,23009,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2012,2,105,19.0476
Bever,23009,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2012,14,749,18.6916
Bever,23009,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2013,3,121,24.7934
Bever,23009,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2013,16,757,21.1361
Bever,23009,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2014,2,127,15.748
Bever,23009,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2014,15,760,19.7368
Bever,23009,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2015,1,141,7.0922
Bever,23009,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2015,9,776,11.5979
Bever,23009,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2016,1,157,6.36943
Bever,23009,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2016,11,786,13.9949
Bever,23009,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2017,0,166,0.0
Bever,23009,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2017,8,786,10.1781
Bever,23009,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2018,3,181,16.5746
Bever,23009,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2018,11,785,14.0127
Bever,23009,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2019,3,186,16.129
Bever,23009,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2019,10,788,12.6904
Bever,23009,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2020,3,213,14.0845
Bever,23009,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2020,11,813,13.5301
Bever,23009,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,2,226,8.84956
Bever,23009,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,11,823,13.3657
Dilbeek,23016,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2011,95,10835,8.76788
Dilbeek,23016,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2011,183,16351,11.192
Dilbeek,23016,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2012,125,11013,11.3502
Dilbeek,23016,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2012,190,16428,11.5656
Dilbeek,23016,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2013,134,11247,11.9143
Dilbeek,23016,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2013,184,16493,11.1562
Dilbeek,23016,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2014,146,11407,12.7992
Dilbeek,23016,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2014,186,16568,11.2265
Dilbeek,23016,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2015,144,11556,12.4611
Dilbeek,23016,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2015,187,16638,11.2393
Dilbeek,23016,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2016,146,11719,12.4584
Dilbeek,23016,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2016,196,16739,11.7092
Dilbeek,23016,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2017,154,12021,12.8109
Dilbeek,23016,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2017,211,16918,12.4719
Dilbeek,23016,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2018,165,12225,13.4969
Dilbeek,23016,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2018,207,17029,12.1557
Dilbeek,23016,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2019,163,12469,13.0724
Dilbeek,23016,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2019,219,17232,12.7089
Dilbeek,23016,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2020,148,12675,11.6765
Dilbeek,23016,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2020,192,17377,11.0491
Dilbeek,23016,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,15,1283,11.6913
Dilbeek,23016,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,15,1543,9.72132
Dilbeek,23016,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,15,2783,5.38987
Dilbeek,23016,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,15,7289,2.0579
Dilbeek,23016,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,24,1283,18.7062
Dilbeek,23016,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,24,1543,15.5541
Dilbeek,23016,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,24,2783,8.62379
Dilbeek,23016,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,24,7289,3.29263
Dilbeek,23016,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,36,1283,28.0592
Dilbeek,23016,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,36,1543,23.3312
Dilbeek,23016,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,36,2783,12.9357
Dilbeek,23016,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,36,7289,4.93895
Dilbeek,23016,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,82,1283,63.9127
Dilbeek,23016,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,82,1543,53.1432
Dilbeek,23016,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,82,2783,29.4646
Dilbeek,23016,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,82,7289,11.2498
Dilbeek,23016,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,24,1859,12.9102
Dilbeek,23016,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,24,2403,9.98752
Dilbeek,23016,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,24,3434,6.98893
Dilbeek,23016,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,24,9863,2.43334
Dilbeek,23016,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,39,1859,20.979
Dilbeek,23016,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,39,2403,16.2297
Dilbeek,23016,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,39,3434,11.357
Dilbeek,23016,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,39,9863,3.95417
Dilbeek,23016,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,58,1859,31.1996
Dilbeek,23016,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,58,2403,24.1365
Dilbeek,23016,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,58,3434,16.8899
Dilbeek,23016,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,58,9863,5.88056
Dilbeek,23016,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,90,1859,48.4131
Dilbeek,23016,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,90,2403,37.4532
Dilbeek,23016,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,90,3434,26.2085
Dilbeek,23016,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,90,9863,9.12501
Galmaarden,23023,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2011,2,782,2.55754
Galmaarden,23023,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2011,7,3410,2.05279
Galmaarden,23023,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2012,4,821,4.87211
Galmaarden,23023,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2012,9,3418,2.63312
Galmaarden,23023,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2013,2,867,2.30681
Galmaarden,23023,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2013,10,3406,2.936
Galmaarden,23023,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2014,5,935,5.34759
Galmaarden,23023,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2014,16,3418,4.6811
Galmaarden,23023,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2015,5,974,5.13347
Galmaarden,23023,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2015,14,3455,4.0521
Galmaarden,23023,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2016,4,1048,3.81679
Galmaarden,23023,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2016,12,3454,3.47423
Galmaarden,23023,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2017,5,1095,4.56621
Galmaarden,23023,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2017,14,3467,4.03807
Galmaarden,23023,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2018,9,1173,7.67263
Galmaarden,23023,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2018,19,3484,5.4535
Galmaarden,23023,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2019,9,1222,7.36498
Galmaarden,23023,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2019,20,3513,5.69314
Galmaarden,23023,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2020,10,1262,7.92393
Galmaarden,23023,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2020,20,3550,5.6338
Galmaarden,23023,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,5,1304,3.83436
Galmaarden,23023,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,18,3556,5.06187
Gooik,23024,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2011,2,959,2.08551
Gooik,23024,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2011,1,3452,0.289687
