Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Geslacht,Type vergoeding,Aantal personen met een inkomensvervangende tegemoetkoming voor personen met een handicap ,Aantal inwoners,Procent
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2013,Vrouwen,IVT en IT,9.0,5730,0.00157068
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Totaal,Integratietegemoetkoming,39.0,5749,0.00678379
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Totaal,IVT en IT,22.0,5749,0.00382675
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Mannen,Integratietegemoetkoming,16.0,5749,0.00278309
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Mannen,IVT en IT,13.0,5749,0.00226126
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Vrouwen,Integratietegemoetkoming,23.0,5749,0.0040007
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Vrouwen,IVT en IT,9.0,5749,0.00156549
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Totaal,Integratietegemoetkoming,44.0,5743,0.0076615
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Totaal,IVT en IT,21.0,5743,0.00365663
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Mannen,Integratietegemoetkoming,20.0,5743,0.0034825
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Mannen,IVT en IT,13.0,5743,0.00226363
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Vrouwen,Integratietegemoetkoming,24.0,5743,0.004179
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Vrouwen,IVT en IT,8.0,5743,0.001393
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Totaal,Inkomensverv. tegemoetkoming,1.0,5746,0.000174034
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Totaal,Integratietegemoetkoming,48.0,5746,0.00835364
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Totaal,IVT en IT,21.0,5746,0.00365472
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Mannen,Inkomensverv. tegemoetkoming,1.0,5746,0.000174034
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Mannen,Integratietegemoetkoming,21.0,5746,0.00365472
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Mannen,IVT en IT,13.0,5746,0.00226244
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Vrouwen,Inkomensverv. tegemoetkoming,0.0,5746,0.0
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Vrouwen,Integratietegemoetkoming,27.0,5746,0.00469892
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Vrouwen,IVT en IT,8.0,5746,0.00139227
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Totaal,Inkomensverv. tegemoetkoming,1.0,5768,0.00017337
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Totaal,Integratietegemoetkoming,57.0,5768,0.00988211
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Totaal,IVT en IT,23.0,5768,0.00398752
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Mannen,Inkomensverv. tegemoetkoming,1.0,5768,0.00017337
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Mannen,Integratietegemoetkoming,25.0,5768,0.00433426
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Mannen,IVT en IT,13.0,5768,0.00225381
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Vrouwen,Inkomensverv. tegemoetkoming,0.0,5768,0.0
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Vrouwen,Integratietegemoetkoming,32.0,5768,0.00554785
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Vrouwen,IVT en IT,10.0,5768,0.0017337
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Totaal,Inkomensverv. tegemoetkoming,1.0,5742,0.000174155
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Totaal,Integratietegemoetkoming,65.0,5742,0.0113201
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Totaal,IVT en IT,24.0,5742,0.00417973
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Mannen,Inkomensverv. tegemoetkoming,1.0,5742,0.000174155
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Mannen,Integratietegemoetkoming,25.0,5742,0.00435388
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Mannen,IVT en IT,12.0,5742,0.00208986
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Vrouwen,Inkomensverv. tegemoetkoming,0.0,5742,0.0
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Vrouwen,Integratietegemoetkoming,40.0,5742,0.00696621
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Vrouwen,IVT en IT,12.0,5742,0.00208986
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2019,Totaal,Inkomensverv. tegemoetkoming,2.0,5747,0.000348008
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2019,Totaal,Integratietegemoetkoming,65.0,5747,0.0113102
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2019,Totaal,IVT en IT,22.0,5747,0.00382808
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2019,Mannen,Inkomensverv. tegemoetkoming,1.0,5747,0.000174004
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2019,Mannen,Integratietegemoetkoming,23.0,5747,0.00400209
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2019,Mannen,IVT en IT,12.0,5747,0.00208805
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2019,Vrouwen,Inkomensverv. tegemoetkoming,1.0,5747,0.000174004
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2019,Vrouwen,Integratietegemoetkoming,42.0,5747,0.00730816
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2019,Vrouwen,IVT en IT,10.0,5747,0.00174004
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2020,Totaal,Inkomensverv. tegemoetkoming,1.0,5787,0.000172801
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2020,Totaal,Integratietegemoetkoming,64.0,5787,0.0110593
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2020,Totaal,IVT en IT,33.0,5787,0.00570244
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2020,Mannen,Inkomensverv. tegemoetkoming,,5787,
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2020,Mannen,Integratietegemoetkoming,22.0,5787,0.00380162
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2020,Mannen,IVT en IT,16.0,5787,0.00276482
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2020,Vrouwen,Inkomensverv. tegemoetkoming,1.0,5787,0.000172801
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2020,Vrouwen,Integratietegemoetkoming,42.0,5787,0.00725765
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2020,Vrouwen,IVT en IT,17.0,5787,0.00293762
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2021,Totaal,Inkomensverv. tegemoetkoming,1.0,5766,0.00017343
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2021,Totaal,Integratietegemoetkoming,73.0,5766,0.0126604
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2021,Totaal,IVT en IT,33.0,5766,0.0057232
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2021,Mannen,Inkomensverv. tegemoetkoming,1.0,5766,0.00017343
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2021,Mannen,Integratietegemoetkoming,27.0,5766,0.00468262
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2021,Mannen,IVT en IT,16.0,5766,0.00277489
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2021,Vrouwen,Inkomensverv. tegemoetkoming,0.0,5766,0.0
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2021,Vrouwen,Integratietegemoetkoming,46.0,5766,0.0079778
Lendelede,34025,Nee,Personen met inkomensvervangende tegemoetkoming,2021,Vrouwen,IVT en IT,17.0,5766,0.00294832
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2010,Totaal,Inkomensverv. tegemoetkoming,42.0,32530,0.00129112
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2010,Totaal,Integratietegemoetkoming,229.0,32530,0.00703966
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2010,Totaal,IVT en IT,219.0,32530,0.00673225
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2010,Mannen,Inkomensverv. tegemoetkoming,13.0,32530,0.000399631
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2010,Mannen,Integratietegemoetkoming,125.0,32530,0.00384261
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2010,Mannen,IVT en IT,105.0,32530,0.00322779
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2010,Vrouwen,Inkomensverv. tegemoetkoming,29.0,32530,0.000891485
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2010,Vrouwen,Integratietegemoetkoming,104.0,32530,0.00319705
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2010,Vrouwen,IVT en IT,114.0,32530,0.00350446
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2011,Totaal,Inkomensverv. tegemoetkoming,40.0,32731,0.00122208
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2011,Totaal,Integratietegemoetkoming,213.0,32731,0.00650759
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2011,Totaal,IVT en IT,235.0,32731,0.00717974
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2011,Mannen,Inkomensverv. tegemoetkoming,12.0,32731,0.000366625
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2011,Mannen,Integratietegemoetkoming,117.0,32731,0.00357459
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2011,Mannen,IVT en IT,114.0,32731,0.00348294
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2011,Vrouwen,Inkomensverv. tegemoetkoming,28.0,32731,0.000855458
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2011,Vrouwen,Integratietegemoetkoming,96.0,32731,0.002933
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2011,Vrouwen,IVT en IT,121.0,32731,0.0036968
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2012,Totaal,Inkomensverv. tegemoetkoming,32.0,32683,0.000979102
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2012,Totaal,Integratietegemoetkoming,233.0,32683,0.00712909
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2012,Totaal,IVT en IT,241.0,32683,0.00737386
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2012,Mannen,Inkomensverv. tegemoetkoming,13.0,32683,0.00039776
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2012,Mannen,Integratietegemoetkoming,117.0,32683,0.00357984
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2012,Mannen,IVT en IT,121.0,32683,0.00370223
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2012,Vrouwen,Inkomensverv. tegemoetkoming,19.0,32683,0.000581342
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2012,Vrouwen,Integratietegemoetkoming,116.0,32683,0.00354925
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2012,Vrouwen,IVT en IT,120.0,32683,0.00367163
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2013,Totaal,Inkomensverv. tegemoetkoming,28.0,32707,0.000856086
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2013,Totaal,Integratietegemoetkoming,238.0,32707,0.00727673
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2013,Totaal,IVT en IT,247.0,32707,0.0075519
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2013,Mannen,Inkomensverv. tegemoetkoming,7.0,32707,0.000214021
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2013,Mannen,Integratietegemoetkoming,118.0,32707,0.00360779
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2013,Mannen,IVT en IT,125.0,32707,0.00382181
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2013,Vrouwen,Inkomensverv. tegemoetkoming,21.0,32707,0.000642064
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2013,Vrouwen,Integratietegemoetkoming,120.0,32707,0.00366894
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2013,Vrouwen,IVT en IT,122.0,32707,0.00373009
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Totaal,Inkomensverv. tegemoetkoming,23.0,32964,0.000697731
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Totaal,Integratietegemoetkoming,292.0,32964,0.00885815
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Totaal,IVT en IT,254.0,32964,0.00770538
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Mannen,Inkomensverv. tegemoetkoming,7.0,32964,0.000212353
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Mannen,Integratietegemoetkoming,137.0,32964,0.00415605
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Mannen,IVT en IT,125.0,32964,0.00379202
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Vrouwen,Inkomensverv. tegemoetkoming,16.0,32964,0.000485378
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Vrouwen,Integratietegemoetkoming,155.0,32964,0.0047021
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Vrouwen,IVT en IT,129.0,32964,0.00391336
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Totaal,Inkomensverv. tegemoetkoming,27.0,32905,0.000820544
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Totaal,Integratietegemoetkoming,343.0,32905,0.0104239
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Totaal,IVT en IT,269.0,32905,0.00817505
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Mannen,Inkomensverv. tegemoetkoming,8.0,32905,0.000243124
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Mannen,Integratietegemoetkoming,162.0,32905,0.00492326
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Mannen,IVT en IT,137.0,32905,0.0041635
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Vrouwen,Inkomensverv. tegemoetkoming,19.0,32905,0.00057742
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Vrouwen,Integratietegemoetkoming,181.0,32905,0.00550068
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Vrouwen,IVT en IT,132.0,32905,0.00401155
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Totaal,Inkomensverv. tegemoetkoming,21.0,32877,0.000638744
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Totaal,Integratietegemoetkoming,382.0,32877,0.0116191
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Totaal,IVT en IT,276.0,32877,0.00839493
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Mannen,Inkomensverv. tegemoetkoming,5.0,32877,0.000152082
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Mannen,Integratietegemoetkoming,178.0,32877,0.00541412
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Mannen,IVT en IT,140.0,32877,0.0042583
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Vrouwen,Inkomensverv. tegemoetkoming,16.0,32877,0.000486662
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Vrouwen,Integratietegemoetkoming,204.0,32877,0.00620495
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Vrouwen,IVT en IT,136.0,32877,0.00413663
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Totaal,Inkomensverv. tegemoetkoming,18.0,33112,0.00054361
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Totaal,Integratietegemoetkoming,392.0,33112,0.0118386
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Totaal,IVT en IT,299.0,33112,0.00902996
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Mannen,Inkomensverv. tegemoetkoming,5.0,33112,0.000151003
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Mannen,Integratietegemoetkoming,188.0,33112,0.0056777
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Mannen,IVT en IT,148.0,33112,0.00446968
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Vrouwen,Inkomensverv. tegemoetkoming,13.0,33112,0.000392607
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Vrouwen,Integratietegemoetkoming,204.0,33112,0.00616091
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Vrouwen,IVT en IT,151.0,33112,0.00456028
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Totaal,Inkomensverv. tegemoetkoming,18.0,33190,0.000542332
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Totaal,Integratietegemoetkoming,460.0,33190,0.0138596
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Totaal,IVT en IT,332.0,33190,0.010003
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Mannen,Inkomensverv. tegemoetkoming,5.0,33190,0.000150648
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Mannen,Integratietegemoetkoming,209.0,33190,0.00629708
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Mannen,IVT en IT,162.0,33190,0.00488099
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Vrouwen,Inkomensverv. tegemoetkoming,13.0,33190,0.000391684
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Vrouwen,Integratietegemoetkoming,251.0,33190,0.00756252
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Vrouwen,IVT en IT,170.0,33190,0.00512202
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2019,Totaal,Inkomensverv. tegemoetkoming,21.0,33385,0.000629025
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2019,Totaal,Integratietegemoetkoming,547.0,33385,0.0163846
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2019,Totaal,IVT en IT,359.0,33385,0.0107533
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2019,Mannen,Inkomensverv. tegemoetkoming,5.0,33385,0.000149768
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2019,Mannen,Integratietegemoetkoming,248.0,33385,0.00742849
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2019,Mannen,IVT en IT,173.0,33385,0.00518197
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2019,Vrouwen,Inkomensverv. tegemoetkoming,16.0,33385,0.000479257
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2019,Vrouwen,Integratietegemoetkoming,299.0,33385,0.00895612
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2019,Vrouwen,IVT en IT,186.0,33385,0.00557136
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2020,Totaal,Inkomensverv. tegemoetkoming,19.0,33540,0.000566488
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2020,Totaal,Integratietegemoetkoming,612.0,33540,0.0182469
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2020,Totaal,IVT en IT,384.0,33540,0.011449
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2020,Mannen,Inkomensverv. tegemoetkoming,5.0,33540,0.000149076
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2020,Mannen,Integratietegemoetkoming,259.0,33540,0.00772212
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2020,Mannen,IVT en IT,187.0,33540,0.00557543
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2020,Vrouwen,Inkomensverv. tegemoetkoming,14.0,33540,0.000417412
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2020,Vrouwen,Integratietegemoetkoming,353.0,33540,0.0105247
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2020,Vrouwen,IVT en IT,197.0,33540,0.00587358
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2021,Totaal,Inkomensverv. tegemoetkoming,28.0,33708,0.000830663
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2021,Totaal,Integratietegemoetkoming,663.0,33708,0.0196689
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2021,Totaal,IVT en IT,460.0,33708,0.0136466
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2021,Mannen,Inkomensverv. tegemoetkoming,10.0,33708,0.000296665
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2021,Mannen,Integratietegemoetkoming,279.0,33708,0.00827697
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2021,Mannen,IVT en IT,226.0,33708,0.00670464
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2021,Vrouwen,Inkomensverv. tegemoetkoming,18.0,33708,0.000533998
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2021,Vrouwen,Integratietegemoetkoming,384.0,33708,0.011392
Menen,34027,Nee,Personen met inkomensvervangende tegemoetkoming,2021,Vrouwen,IVT en IT,234.0,33708,0.00694197
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2010,Totaal,Inkomensverv. tegemoetkoming,27.0,36306,0.000743679
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2010,Totaal,Integratietegemoetkoming,271.0,36306,0.00746433
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2010,Totaal,IVT en IT,186.0,36306,0.00512312
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2010,Mannen,Inkomensverv. tegemoetkoming,13.0,36306,0.000358068
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2010,Mannen,Integratietegemoetkoming,121.0,36306,0.00333278
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2010,Mannen,IVT en IT,87.0,36306,0.0023963
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2010,Vrouwen,Inkomensverv. tegemoetkoming,14.0,36306,0.000385611
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2010,Vrouwen,Integratietegemoetkoming,150.0,36306,0.00413155
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2010,Vrouwen,IVT en IT,99.0,36306,0.00272682
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2011,Totaal,Inkomensverv. tegemoetkoming,18.0,36593,0.000491897
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2011,Totaal,Integratietegemoetkoming,279.0,36593,0.00762441
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2011,Totaal,IVT en IT,189.0,36593,0.00516492
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2011,Mannen,Inkomensverv. tegemoetkoming,8.0,36593,0.000218621
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2011,Mannen,Integratietegemoetkoming,121.0,36593,0.00330664
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2011,Mannen,IVT en IT,91.0,36593,0.00248681
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2011,Vrouwen,Inkomensverv. tegemoetkoming,10.0,36593,0.000273276
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2011,Vrouwen,Integratietegemoetkoming,158.0,36593,0.00431777
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2011,Vrouwen,IVT en IT,98.0,36593,0.00267811
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2012,Totaal,Inkomensverv. tegemoetkoming,19.0,36751,0.000516993
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2012,Totaal,Integratietegemoetkoming,294.0,36751,0.00799978
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2012,Totaal,IVT en IT,196.0,36751,0.00533319
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2012,Mannen,Inkomensverv. tegemoetkoming,11.0,36751,0.000299312
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2012,Mannen,Integratietegemoetkoming,120.0,36751,0.00326522
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2012,Mannen,IVT en IT,100.0,36751,0.00272101
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2012,Vrouwen,Inkomensverv. tegemoetkoming,8.0,36751,0.000217681
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2012,Vrouwen,Integratietegemoetkoming,174.0,36751,0.00473457
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2012,Vrouwen,IVT en IT,96.0,36751,0.00261217
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2013,Totaal,Inkomensverv. tegemoetkoming,21.0,36960,0.000568182
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2013,Totaal,Integratietegemoetkoming,305.0,36960,0.00825216
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2013,Totaal,IVT en IT,198.0,36960,0.00535714
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2013,Mannen,Inkomensverv. tegemoetkoming,11.0,36960,0.000297619
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2013,Mannen,Integratietegemoetkoming,114.0,36960,0.00308442
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2013,Mannen,IVT en IT,105.0,36960,0.00284091
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2013,Vrouwen,Inkomensverv. tegemoetkoming,10.0,36960,0.000270563
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2013,Vrouwen,Integratietegemoetkoming,191.0,36960,0.00516775
