Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Ja (%),Nee (%)
 Putte ,12029,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.75,0.25
 Puurs ,12030,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.79,0.21
 Puurs-Sint-Amands ,12041,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.77,0.23
 Ranst ,11035,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.75,0.25
 Ranst ,11035,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.78,0.22
 Ravels ,13035,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.8,0.2
 Ravels ,13035,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.86,0.14
 Retie ,13036,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.83,0.17
 Retie ,13036,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.79,0.21
 Riemst ,73066,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.82,0.18
 Riemst ,73066,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.81,0.19
 Rijkevorsel ,13037,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.82,0.18
 Rijkevorsel ,13037,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.76,0.24
 Roeselare ,36015,ja,Inwoners die al tien jaar in de gemeente wonen,2014,0.78,0.22
 Roeselare ,36015,ja,Inwoners die al tien jaar in de gemeente wonen,2017,0.79,0.21
 Roeselare ,36015,ja,Inwoners die al tien jaar in de gemeente wonen,2020,0.79,0.21
 Ronse ,45041,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.82,0.18
 Ronse ,45041,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.74,0.26
 Roosdaal ,23097,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.77,0.23
 Roosdaal ,23097,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.78,0.22
 Rotselaar ,24094,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.75,0.25
 Rotselaar ,24094,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.72,0.28
 Ruiselede ,37012,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.76,0.24
 Ruiselede ,37012,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.74,0.26
 Rumst ,11037,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.75,0.25
 Rumst ,11037,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.73,0.27
 Schelle ,11038,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.76,0.24
 Schelle ,11038,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.69,0.31
 Scherpenheuvel-Zichem ,24134,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.82,0.18
 Scherpenheuvel-Zichem ,24134,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.75,0.25
 Schilde ,11039,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.68,0.32
 Schilde ,11039,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.72,0.28
 Schoten ,11040,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.74,0.26
 Schoten ,11040,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.71,0.29
 Sint-Amands ,12034,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.77,0.23
 Sint-Genesius-Rode ,23101,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.73,0.27
 Sint-Genesius-Rode ,23101,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.68,0.32
 Sint-Gillis-Waas ,46020,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.79,0.21
 Sint-Gillis-Waas ,46020,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.76,0.24
 Sint-Katelijne-Waver ,12035,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.7,0.3
 Sint-Katelijne-Waver ,12035,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.72,0.28
 Sint-Laureins ,43014,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.81,0.19
 Sint-Laureins ,43014,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.75,0.25
 Sint-Lievens-Houtem ,41063,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.77,0.23
 Sint-Lievens-Houtem ,41063,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.75,0.25
 Sint-Martens-Latem ,44064,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.76,0.24
 Sint-Martens-Latem ,44064,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.78,0.22
 Sint-Niklaas ,46021,ja,Inwoners die al tien jaar in de gemeente wonen,2014,0.74,0.26
 Sint-Niklaas ,46021,ja,Inwoners die al tien jaar in de gemeente wonen,2017,0.79,0.21
 Sint-Niklaas ,46021,ja,Inwoners die al tien jaar in de gemeente wonen,2020,0.76,0.24
 Sint-Pieters-Leeuw ,23077,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.71,0.29
 Sint-Pieters-Leeuw ,23077,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.69,0.31
 Sint-Truiden ,71053,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.8,0.2
 Sint-Truiden ,71053,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.85,0.15
 Spiere-Helkijn ,34043,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.7,0.3
 Spiere-Helkijn ,34043,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.7,0.3
 Stabroek ,11044,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.76,0.24
 Stabroek ,11044,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.69,0.31
 Staden ,36019,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.83,0.17
 Staden ,36019,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.78,0.22
 Steenokkerzeel ,23081,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.77,0.23
 Steenokkerzeel ,23081,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.77,0.23
 Stekene ,46024,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.8,0.2
 Stekene ,46024,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.78,0.22
 Temse ,46025,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.71,0.29
 Temse ,46025,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.75,0.25
 Ternat ,23086,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.79,0.21
 Ternat ,23086,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.76,0.24
 Tervuren ,24104,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.73,0.27
 Tervuren ,24104,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.67,0.33
 Tessenderlo ,71057,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.77,0.23
 Tessenderlo ,71057,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.8,0.2
 Tielt ,37015,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.82,0.18
 Tielt ,37015,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.78,0.22
 Tielt-Winge ,24135,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.75,0.25
 Tielt-Winge ,24135,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.75,0.25
 Tienen ,24107,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.75,0.25
 Tienen ,24107,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.77,0.23
 Tongeren ,73083,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.83,0.17
 Tongeren ,73083,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.86,0.14
 Torhout ,31033,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.78,0.22
 Torhout ,31033,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.76,0.24
 Tremelo ,24109,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.73,0.27
 Tremelo ,24109,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.73,0.27
 Turnhout ,13040,ja,Inwoners die al tien jaar in de gemeente wonen,2014,0.76,0.24
 Turnhout ,13040,ja,Inwoners die al tien jaar in de gemeente wonen,2017,0.75,0.25
 Turnhout ,13040,ja,Inwoners die al tien jaar in de gemeente wonen,2020,0.73,0.27
 Veurne ,38025,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.78,0.22
 Veurne ,38025,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.76,0.24
 Vilvoorde ,23088,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.71,0.29
 Vilvoorde ,23088,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.68,0.32
 Vleteren ,33041,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.8,0.2
 Vleteren ,33041,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.76,0.24
 Voeren ,73109,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.8,0.2
 Voeren ,73109,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.75,0.25
 Vorselaar ,13044,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.87,0.13
 Vorselaar ,13044,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.77,0.23
 Vosselaar ,13046,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.76,0.24
 Vosselaar ,13046,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.76,0.24
 Waarschoot ,44072,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.8,0.2
 Waasmunster ,42023,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.73,0.27
 Waasmunster ,42023,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.73,0.27
 Wachtebeke ,44073,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.76,0.24
 Wachtebeke ,44073,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.71,0.29
 Waregem ,34040,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.79,0.21
 Waregem ,34040,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.8,0.2
 Wellen ,73098,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.7,0.3
 Wellen ,73098,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.78,0.22
 Wemmel ,23102,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.61,0.39
 Wemmel ,23102,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.64,0.36
 Wervik ,33029,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.8,0.2
 Wervik ,33029,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.81,0.19
 Westerlo ,13049,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.79,0.21
 Westerlo ,13049,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.84,0.16
 Wetteren ,42025,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.74,0.26
 Wetteren ,42025,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.74,0.26
 Wevelgem ,34041,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.83,0.17
 Wevelgem ,34041,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.81,0.19
 Wezembeek-Oppem ,23103,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.64,0.36
 Wezembeek-Oppem ,23103,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.62,0.38
 Wichelen ,42026,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.77,0.23
 Wichelen ,42026,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.76,0.24
 Wielsbeke ,37017,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.77,0.23
 Wielsbeke ,37017,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.74,0.26
 Wijnegem ,11050,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.65,0.35
 Wijnegem ,11050,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.67,0.33
 Willebroek ,12040,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.74,0.26
 Willebroek ,12040,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.73,0.27
 Wingene ,37018,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.77,0.23
 Wingene ,37018,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.76,0.24
 Wommelgem ,11052,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.71,0.29
 Wommelgem ,11052,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.74,0.26
 Wortegem-Petegem ,45061,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.74,0.26
 Wortegem-Petegem ,45061,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.69,0.31
 Wuustwezel ,11053,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.77,0.23
 Wuustwezel ,11053,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.8,0.2
 Zandhoven ,11054,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.81,0.19
 Zandhoven ,11054,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.74,0.26
 Zaventem ,23094,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.66,0.34
 Zaventem ,23094,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.63,0.37
 Zedelgem ,31040,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.78,0.22
 Zedelgem ,31040,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.71,0.29
 Zele ,42028,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.83,0.17
 Zele ,42028,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.82,0.18
 Zelzate ,43018,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.76,0.24
 Zelzate ,43018,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.75,0.25
 Zemst ,23096,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.76,0.24
 Zemst ,23096,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.76,0.24
 Zingem ,45057,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.7,0.3
 Zoersel ,11055,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.76,0.24
 Zoersel ,11055,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.72,0.28
 Zomergem ,44080,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.78,0.22
 Zonhoven ,71066,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.82,0.18
 Zonhoven ,71066,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.79,0.21
 Zonnebeke ,33037,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.8,0.2
 Zonnebeke ,33037,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.79,0.21
 Zottegem ,41081,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.76,0.24
 Zottegem ,41081,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.79,0.21
 Zoutleeuw ,24130,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.73,0.27
 Zoutleeuw ,24130,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.75,0.25
 Zuienkerke ,31042,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.7,0.3
 Zuienkerke ,31042,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.7,0.3
 Zulte ,44081,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.77,0.23
 Zulte ,44081,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.79,0.21
 Zutendaal ,71067,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.75,0.25
 Zutendaal ,71067,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.8,0.2
 Zwalm ,45065,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.76,0.24
 Zwalm ,45065,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.76,0.24
 Zwevegem ,34042,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.81,0.19
 Zwevegem ,34042,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.79,0.21
 Zwijndrecht ,11056,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.75,0.25
 Zwijndrecht ,11056,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.72,0.28
13 centrumsteden,/,/,Inwoners die al tien jaar in de gemeente wonen,2014,0.75,0.25
13 centrumsteden,/,/,Inwoners die al tien jaar in de gemeente wonen,2017,0.74,0.26
13 centrumsteden,/,/,Inwoners die al tien jaar in de gemeente wonen,2020,0.73,0.27
Gemeenten groter dan 50.000 inw.,/,/,Inwoners die al tien jaar in de gemeente wonen,2017,0.73,0.27
Gemeenten groter dan 50.000 inw.,/,/,Inwoners die al tien jaar in de gemeente wonen,2020,0.73,0.27
Gemeenten kleiner dan 10.000 inw.,/,/,Inwoners die al tien jaar in de gemeente wonen,2017,0.76,0.24
Gemeenten kleiner dan 10.000 inw.,/,/,Inwoners die al tien jaar in de gemeente wonen,2020,0.75,0.25
Gemeenten van 10.000 tot 20.000 inw.,/,/,Inwoners die al tien jaar in de gemeente wonen,2017,0.76,0.24
Gemeenten van 10.000 tot 20.000 inw.,/,/,Inwoners die al tien jaar in de gemeente wonen,2020,0.75,0.25
Gemeenten van 20.000 tot 30.000 inw.,/,/,Inwoners die al tien jaar in de gemeente wonen,2017,0.76,0.24
Gemeenten van 20.000 tot 30.000 inw.,/,/,Inwoners die al tien jaar in de gemeente wonen,2020,0.76,0.24
Gemeenten van 30.000 tot 50.000 inw.,/,/,Inwoners die al tien jaar in de gemeente wonen,2017,0.78,0.22
Gemeenten van 30.000 tot 50.000 inw.,/,/,Inwoners die al tien jaar in de gemeente wonen,2020,0.77,0.23
Vlaams Gewest,/,/,Inwoners die al tien jaar in de gemeente wonen,2017,0.76,0.24
Vlaams Gewest,/,/,Inwoners die al tien jaar in de gemeente wonen,2020,0.75,0.25
