Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Oneens (%),Neutraal (%),Eens (%)
 Zelzate ,43018,nee,Tevredenheid over stimuli voor samenleven,2020,0.19,0.34,0.48
 Zemst ,23096,nee,Tevredenheid over stimuli voor samenleven,2020,0.11,0.38,0.51
 Zoersel ,11055,nee,Tevredenheid over stimuli voor samenleven,2020,0.19,0.37,0.43
 Zonhoven ,71066,nee,Tevredenheid over stimuli voor samenleven,2020,0.13,0.39,0.49
 Zonnebeke ,33037,nee,Tevredenheid over stimuli voor samenleven,2020,0.14,0.37,0.49
 Zottegem ,41081,nee,Tevredenheid over stimuli voor samenleven,2020,0.25,0.39,0.36
 Zoutleeuw ,24130,nee,Tevredenheid over stimuli voor samenleven,2020,0.12,0.42,0.46
 Zuienkerke ,31042,nee,Tevredenheid over stimuli voor samenleven,2020,0.06,0.21,0.73
 Zulte ,44081,nee,Tevredenheid over stimuli voor samenleven,2020,0.08,0.29,0.62
 Zutendaal ,71067,nee,Tevredenheid over stimuli voor samenleven,2020,0.07,0.26,0.67
 Zwalm ,45065,nee,Tevredenheid over stimuli voor samenleven,2020,0.17,0.39,0.44
 Zwevegem ,34042,nee,Tevredenheid over stimuli voor samenleven,2020,0.09,0.39,0.52
 Zwijndrecht ,11056,nee,Tevredenheid over stimuli voor samenleven,2020,0.17,0.33,0.49
13 centrumsteden,/,/,Tevredenheid over stimuli voor samenleven,2020,0.2,0.32,0.48
Gemeenten groter dan 50.000 inw.,/,/,Tevredenheid over stimuli voor samenleven,2020,0.2,0.32,0.48
Gemeenten kleiner dan 10.000 inw.,/,/,Tevredenheid over stimuli voor samenleven,2020,0.14,0.31,0.55
Gemeenten van 10.000 tot 20.000 inw.,/,/,Tevredenheid over stimuli voor samenleven,2020,0.15,0.34,0.51
Gemeenten van 20.000 tot 30.000 inw.,/,/,Tevredenheid over stimuli voor samenleven,2020,0.17,0.35,0.48
Gemeenten van 30.000 tot 50.000 inw.,/,/,Tevredenheid over stimuli voor samenleven,2020,0.19,0.35,0.46
Vlaams Gewest,/,/,Tevredenheid over stimuli voor samenleven,2020,0.17,0.34,0.49
