Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Ontevreden (%),Neutraal (%),Tevreden (%)
 Zonhoven ,71066,nee,Tevredenheid over kinderopvang,2020,0.1,0.17,0.73
 Zonnebeke ,33037,nee,Tevredenheid over kinderopvang,2017,0.06,0.14,0.8
 Zonnebeke ,33037,nee,Tevredenheid over kinderopvang,2020,0.1,0.19,0.71
 Zottegem ,41081,nee,Tevredenheid over kinderopvang,2017,0.11,0.25,0.64
 Zottegem ,41081,nee,Tevredenheid over kinderopvang,2020,0.13,0.27,0.6
 Zoutleeuw ,24130,nee,Tevredenheid over kinderopvang,2017,0.03,0.17,0.79
 Zoutleeuw ,24130,nee,Tevredenheid over kinderopvang,2020,0.05,0.19,0.76
 Zuienkerke ,31042,nee,Tevredenheid over kinderopvang,2017,0.19,0.24,0.57
 Zuienkerke ,31042,nee,Tevredenheid over kinderopvang,2020,0.07,0.27,0.67
 Zulte ,44081,nee,Tevredenheid over kinderopvang,2017,0.11,0.16,0.73
 Zulte ,44081,nee,Tevredenheid over kinderopvang,2020,0.1,0.18,0.72
 Zutendaal ,71067,nee,Tevredenheid over kinderopvang,2017,0.05,0.11,0.84
 Zutendaal ,71067,nee,Tevredenheid over kinderopvang,2020,0.06,0.14,0.8
 Zwalm ,45065,nee,Tevredenheid over kinderopvang,2017,0.1,0.22,0.68
 Zwalm ,45065,nee,Tevredenheid over kinderopvang,2020,0.04,0.24,0.72
 Zwevegem ,34042,nee,Tevredenheid over kinderopvang,2017,0.06,0.22,0.71
 Zwevegem ,34042,nee,Tevredenheid over kinderopvang,2020,0.09,0.31,0.6
 Zwijndrecht ,11056,nee,Tevredenheid over kinderopvang,2017,0.08,0.24,0.68
 Zwijndrecht ,11056,nee,Tevredenheid over kinderopvang,2020,0.05,0.18,0.77
13 centrumsteden,/,/,Tevredenheid over kinderopvang,2011,0.16,0.24,0.6
13 centrumsteden,/,/,Tevredenheid over kinderopvang,2014,0.15,0.27,0.57
13 centrumsteden,/,/,Tevredenheid over kinderopvang,2017,0.13,0.26,0.61
13 centrumsteden,/,/,Tevredenheid over kinderopvang,2020,0.11,0.24,0.65
Gemeenten groter dan 50.000 inw.,/,/,Tevredenheid over kinderopvang,2017,0.13,0.26,0.61
Gemeenten groter dan 50.000 inw.,/,/,Tevredenheid over kinderopvang,2020,0.1,0.24,0.65
Gemeenten kleiner dan 10.000 inw.,/,/,Tevredenheid over kinderopvang,2017,0.07,0.18,0.75
Gemeenten kleiner dan 10.000 inw.,/,/,Tevredenheid over kinderopvang,2020,0.08,0.21,0.71
Gemeenten van 10.000 tot 20.000 inw.,/,/,Tevredenheid over kinderopvang,2017,0.08,0.2,0.72
Gemeenten van 10.000 tot 20.000 inw.,/,/,Tevredenheid over kinderopvang,2020,0.08,0.22,0.7
Gemeenten van 20.000 tot 30.000 inw.,/,/,Tevredenheid over kinderopvang,2017,0.08,0.2,0.72
Gemeenten van 20.000 tot 30.000 inw.,/,/,Tevredenheid over kinderopvang,2020,0.09,0.23,0.69
Gemeenten van 30.000 tot 50.000 inw.,/,/,Tevredenheid over kinderopvang,2017,0.1,0.23,0.67
Gemeenten van 30.000 tot 50.000 inw.,/,/,Tevredenheid over kinderopvang,2020,0.1,0.24,0.66
Vlaams Gewest,/,/,Tevredenheid over kinderopvang,2017,0.09,0.22,0.69
Vlaams Gewest,/,/,Tevredenheid over kinderopvang,2020,0.09,0.23,0.68
