,DATE,Totaal aantal mensen volledig gevaccineerd (opgeteld),Totaal aantal mensen met minstens één dosis (opgeteld),Totaal aantal mensen met een boosterprik (opgeteld),Totaal aantal mensen met een 2de boosterprik (opgeteld),Totaal aantal mensen met een 3de boosterprik (opgeteld)
0,2020-12-28,0.0,340.0,0.0,0.0,0.0
1,2020-12-29,11.0,380.0,0.0,0.0,0.0
2,2020-12-30,21.0,911.0,0.0,0.0,0.0
3,2020-12-31,21.0,959.0,0.0,0.0,0.0
4,2021-01-01,21.0,978.0,0.0,0.0,0.0
5,2021-01-02,34.0,1005.0,0.0,0.0,0.0
6,2021-01-03,34.0,1039.0,0.0,0.0,0.0
7,2021-01-04,50.0,1111.0,0.0,0.0,0.0
8,2021-01-05,81.0,2903.0,0.0,0.0,0.0
9,2021-01-06,111.0,6937.0,0.0,0.0,0.0
10,2021-01-07,132.0,15451.0,0.0,0.0,0.0
11,2021-01-08,185.0,24894.0,0.0,0.0,0.0
12,2021-01-09,204.0,28191.0,0.0,0.0,0.0
13,2021-01-10,206.0,28687.0,0.0,0.0,0.0
14,2021-01-11,226.0,34428.0,0.0,0.0,0.0
15,2021-01-12,259.0,50528.0,0.0,0.0,0.0
16,2021-01-13,397.0,72378.0,0.0,0.0,0.0
17,2021-01-14,427.0,95954.0,0.0,0.0,0.0
18,2021-01-15,457.0,119668.0,0.0,0.0,0.0
19,2021-01-16,471.0,124916.0,0.0,0.0,0.0
20,2021-01-17,500.0,128190.0,0.0,0.0,0.0
21,2021-01-18,663.0,139351.0,0.0,0.0,0.0
22,2021-01-19,908.0,158652.0,0.0,0.0,0.0
23,2021-01-20,1410.0,179960.0,0.0,0.0,0.0
24,2021-01-21,1476.0,210359.0,0.0,0.0,0.0
25,2021-01-22,1563.0,240567.0,0.0,0.0,0.0
26,2021-01-23,1587.0,249097.0,0.0,0.0,0.0
27,2021-01-24,1621.0,251018.0,0.0,0.0,0.0
28,2021-01-25,1674.0,262476.0,0.0,0.0,0.0
29,2021-01-26,3480.0,273703.0,0.0,0.0,0.0
30,2021-01-27,6987.0,287120.0,0.0,0.0,0.0
31,2021-01-28,14971.0,303251.0,0.0,0.0,0.0
32,2021-01-29,24232.0,315865.0,0.0,0.0,0.0
33,2021-01-30,27175.0,317529.0,0.0,0.0,0.0
34,2021-01-31,27531.0,318184.0,0.0,0.0,0.0
35,2021-02-01,31545.0,322230.0,0.0,0.0,0.0
36,2021-02-02,46086.0,332569.0,0.0,0.0,0.0
37,2021-02-03,66976.0,342893.0,0.0,0.0,0.0
38,2021-02-04,91555.0,353004.0,0.0,0.0,0.0
39,2021-02-05,114722.0,361204.0,0.0,0.0,0.0
40,2021-02-06,120094.0,362470.0,0.0,0.0,0.0
41,2021-02-07,123204.0,362814.0,0.0,0.0,0.0
42,2021-02-08,131175.0,365237.0,0.0,0.0,0.0
43,2021-02-09,151151.0,373522.0,0.0,0.0,0.0
44,2021-02-10,170497.0,380171.0,0.0,0.0,0.0
45,2021-02-11,199058.0,388590.0,0.0,0.0,0.0
46,2021-02-12,227504.0,395472.0,0.0,0.0,0.0
47,2021-02-13,235720.0,396126.0,0.0,0.0,0.0
48,2021-02-14,237620.0,396277.0,0.0,0.0,0.0
49,2021-02-15,249474.0,398486.0,0.0,0.0,0.0
50,2021-02-16,260189.0,402991.0,0.0,0.0,0.0
51,2021-02-17,273176.0,410353.0,0.0,0.0,0.0
52,2021-02-18,290667.0,421100.0,0.0,0.0,0.0
53,2021-02-19,304107.0,439277.0,0.0,0.0,0.0
54,2021-02-20,305746.0,443787.0,0.0,0.0,0.0
55,2021-02-21,306054.0,445757.0,0.0,0.0,0.0
56,2021-02-22,309078.0,455701.0,0.0,0.0,0.0
57,2021-02-23,317441.0,467810.0,0.0,0.0,0.0
58,2021-02-24,325955.0,482862.0,0.0,0.0,0.0
59,2021-02-25,335355.0,505810.0,0.0,0.0,0.0
60,2021-02-26,342455.0,531242.0,0.0,0.0,0.0
61,2021-02-27,343335.0,534954.0,0.0,0.0,0.0
62,2021-02-28,343616.0,535594.0,0.0,0.0,0.0
63,2021-03-01,346456.0,546653.0,0.0,0.0,0.0
64,2021-03-02,353459.0,563739.0,0.0,0.0,0.0
65,2021-03-03,359758.0,588118.0,0.0,0.0,0.0
66,2021-03-04,368796.0,629564.0,0.0,0.0,0.0
67,2021-03-05,375722.0,668209.0,0.0,0.0,0.0
68,2021-03-06,376426.0,676024.0,0.0,0.0,0.0
69,2021-03-07,376637.0,677420.0,0.0,0.0,0.0
70,2021-03-08,378728.0,693030.0,0.0,0.0,0.0
71,2021-03-09,386317.0,714829.0,0.0,0.0,0.0
72,2021-03-10,395671.0,742088.0,0.0,0.0,0.0
73,2021-03-11,405968.0,786610.0,0.0,0.0,0.0
74,2021-03-12,419912.0,818336.0,0.0,0.0,0.0
75,2021-03-13,422201.0,826190.0,0.0,0.0,0.0
76,2021-03-14,423533.0,826477.0,0.0,0.0,0.0
77,2021-03-15,428333.0,852823.0,0.0,0.0,0.0
78,2021-03-16,432736.0,895643.0,0.0,0.0,0.0
79,2021-03-17,441693.0,934778.0,0.0,0.0,0.0
80,2021-03-18,458606.0,993721.0,0.0,0.0,0.0
81,2021-03-19,477750.0,1043006.0,0.0,0.0,0.0
82,2021-03-20,479193.0,1064163.0,0.0,0.0,0.0
83,2021-03-21,479754.0,1064718.0,0.0,0.0,0.0
84,2021-03-22,485271.0,1092463.0,0.0,0.0,0.0
85,2021-03-23,491208.0,1135035.0,0.0,0.0,0.0
86,2021-03-24,502030.0,1186548.0,0.0,0.0,0.0
87,2021-03-25,522402.0,1246094.0,0.0,0.0,0.0
88,2021-03-26,542384.0,1296896.0,0.0,0.0,0.0
89,2021-03-27,546266.0,1315845.0,0.0,0.0,0.0
90,2021-03-28,547268.0,1317471.0,0.0,0.0,0.0
91,2021-03-29,552671.0,1336219.0,0.0,0.0,0.0
92,2021-03-30,558558.0,1363010.0,0.0,0.0,0.0
93,2021-03-31,570107.0,1436976.0,0.0,0.0,0.0
94,2021-04-01,595266.0,1514408.0,0.0,0.0,0.0
95,2021-04-02,614565.0,1578901.0,0.0,0.0,0.0
96,2021-04-03,616074.0,1598642.0,0.0,0.0,0.0
97,2021-04-04,616230.0,1598845.0,0.0,0.0,0.0
98,2021-04-05,618845.0,1611285.0,0.0,0.0,0.0
99,2021-04-06,628254.0,1649391.0,0.0,0.0,0.0
100,2021-04-07,638337.0,1687905.0,0.0,0.0,0.0
101,2021-04-08,655463.0,1798799.0,0.0,0.0,0.0
102,2021-04-09,671673.0,1918747.0,0.0,0.0,0.0
103,2021-04-10,675921.0,1983749.0,0.0,0.0,0.0
104,2021-04-11,676359.0,1987505.0,0.0,0.0,0.0
105,2021-04-12,685612.0,2027599.0,0.0,0.0,0.0
106,2021-04-13,694222.0,2092126.0,0.0,0.0,0.0
107,2021-04-14,719089.0,2168640.0,0.0,0.0,0.0
108,2021-04-15,745976.0,2254155.0,0.0,0.0,0.0
109,2021-04-16,763526.0,2331214.0,0.0,0.0,0.0
110,2021-04-17,769438.0,2383775.0,0.0,0.0,0.0
111,2021-04-18,769609.0,2389879.0,0.0,0.0,0.0
112,2021-04-19,774189.0,2446943.0,0.0,0.0,0.0
113,2021-04-20,777614.0,2494354.0,0.0,0.0,0.0
114,2021-04-21,782423.0,2582216.0,0.0,0.0,0.0
115,2021-04-22,788712.0,2673099.0,0.0,0.0,0.0
116,2021-04-23,796151.0,2738362.0,0.0,0.0,0.0
117,2021-04-24,798110.0,2783171.0,0.0,0.0,0.0
118,2021-04-25,798223.0,2789616.0,0.0,0.0,0.0
119,2021-04-26,805458.0,2846313.0,0.0,0.0,0.0
120,2021-04-27,820378.0,2885098.0,0.0,0.0,0.0
121,2021-04-28,835950.0,2964997.0,0.0,0.0,0.0
122,2021-04-29,856165.0,3053336.0,0.0,0.0,0.0
123,2021-04-30,879253.0,3114275.0,0.0,0.0,0.0
124,2021-05-01,887510.0,3154343.0,0.0,0.0,0.0
125,2021-05-02,887770.0,3158030.0,0.0,0.0,0.0
126,2021-05-03,903105.0,3224846.0,0.0,0.0,0.0
127,2021-05-04,922506.0,3292812.0,0.0,0.0,0.0
128,2021-05-05,997234.0,3377682.0,0.0,0.0,0.0
129,2021-05-06,1075954.0,3466745.0,0.0,0.0,0.0
130,2021-05-07,1135753.0,3568118.0,0.0,0.0,0.0
131,2021-05-08,1147390.0,3649236.0,0.0,0.0,0.0
132,2021-05-09,1147647.0,3657308.0,0.0,0.0,0.0
133,2021-05-10,1153972.0,3736824.0,0.0,0.0,0.0
134,2021-05-11,1165537.0,3796147.0,0.0,0.0,0.0
135,2021-05-12,1195411.0,3861666.0,0.0,0.0,0.0
136,2021-05-13,1276561.0,3900585.0,0.0,0.0,0.0
137,2021-05-14,1381340.0,3943280.0,0.0,0.0,0.0
138,2021-05-15,1437090.0,3976481.0,0.0,0.0,0.0
139,2021-05-16,1441051.0,3978956.0,0.0,0.0,0.0
140,2021-05-17,1467351.0,4065848.0,0.0,0.0,0.0
141,2021-05-18,1501557.0,4168974.0,0.0,0.0,0.0
142,2021-05-19,1569480.0,4247724.0,0.0,0.0,0.0
143,2021-05-20,1653021.0,4317550.0,0.0,0.0,0.0
144,2021-05-21,1715615.0,4388158.0,0.0,0.0,0.0
145,2021-05-22,1761191.0,4432851.0,0.0,0.0,0.0
146,2021-05-23,1764124.0,4439930.0,0.0,0.0,0.0
147,2021-05-24,1800957.0,4466813.0,0.0,0.0,0.0
148,2021-05-25,1848620.0,4527021.0,0.0,0.0,0.0
149,2021-05-26,1940989.0,4563329.0,0.0,0.0,0.0
150,2021-05-27,2044579.0,4605093.0,0.0,0.0,0.0
151,2021-05-28,2122368.0,4644512.0,0.0,0.0,0.0
152,2021-05-29,2173072.0,4687978.0,0.0,0.0,0.0
153,2021-05-30,2180446.0,4692606.0,0.0,0.0,0.0
154,2021-05-31,2238630.0,4758927.0,0.0,0.0,0.0
155,2021-06-01,2287065.0,4823635.0,0.0,0.0,0.0
156,2021-06-02,2378036.0,4905092.0,0.0,0.0,0.0
157,2021-06-03,2476004.0,4998524.0,0.0,0.0,0.0
158,2021-06-04,2550462.0,5080931.0,0.0,0.0,0.0
159,2021-06-05,2602561.0,5170558.0,0.0,0.0,0.0
160,2021-06-06,2608644.0,5196678.0,0.0,0.0,0.0
161,2021-06-07,2686693.0,5296734.0,0.0,0.0,0.0
162,2021-06-08,2768242.0,5381247.0,0.0,0.0,0.0
163,2021-06-09,2878653.0,5475023.0,0.0,0.0,0.0
164,2021-06-10,2997489.0,5556976.0,0.0,0.0,0.0
165,2021-06-11,3108342.0,5646443.0,0.0,0.0,0.0
166,2021-06-12,3180190.0,5725375.0,0.0,0.0,0.0
167,2021-06-13,3189005.0,5741358.0,0.0,0.0,0.0
168,2021-06-14,3278419.0,5820235.0,0.0,0.0,0.0
169,2021-06-15,3362401.0,5914708.0,0.0,0.0,0.0
170,2021-06-16,3441911.0,6036384.0,0.0,0.0,0.0
171,2021-06-17,3498808.0,6174476.0,0.0,0.0,0.0
172,2021-06-18,3559266.0,6313462.0,0.0,0.0,0.0
173,2021-06-19,3591569.0,6410260.0,0.0,0.0,0.0
174,2021-06-20,3593600.0,6441353.0,0.0,0.0,0.0
175,2021-06-21,3632707.0,6524736.0,0.0,0.0,0.0
176,2021-06-22,3689231.0,6586781.0,0.0,0.0,0.0
177,2021-06-23,3754113.0,6710399.0,0.0,0.0,0.0
178,2021-06-24,3815791.0,6837035.0,0.0,0.0,0.0
179,2021-06-25,3868400.0,6955415.0,0.0,0.0,0.0
180,2021-06-26,3918891.0,7026578.0,0.0,0.0,0.0
181,2021-06-27,3926051.0,7055349.0,0.0,0.0,0.0
182,2021-06-28,3982067.0,7124565.0,0.0,0.0,0.0
183,2021-06-29,4051874.0,7183082.0,0.0,0.0,0.0
184,2021-06-30,4099189.0,7268712.0,0.0,0.0,0.0
185,2021-07-01,4148797.0,7361142.0,0.0,0.0,0.0
186,2021-07-02,4190858.0,7438104.0,0.0,0.0,0.0
187,2021-07-03,4243543.0,7475920.0,0.0,0.0,0.0
188,2021-07-04,4250625.0,7483629.0,0.0,0.0,0.0
189,2021-07-05,4350301.0,7508529.0,0.0,0.0,0.0
190,2021-07-06,4446073.0,7531605.0,0.0,0.0,0.0
191,2021-07-07,4570611.0,7570865.0,0.0,0.0,0.0
192,2021-07-08,4703067.0,7608321.0,0.0,0.0,0.0
193,2021-07-09,4817863.0,7644456.0,0.0,0.0,0.0
194,2021-07-10,4929513.0,7664358.0,0.0,0.0,0.0
195,2021-07-11,4956777.0,7668820.0,0.0,0.0,0.0
196,2021-07-12,5080562.0,7694807.0,0.0,0.0,0.0
197,2021-07-13,5175219.0,7722847.0,0.0,0.0,0.0
198,2021-07-14,5291497.0,7758280.0,0.0,0.0,0.0
199,2021-07-15,5399180.0,7790402.0,0.0,0.0,0.0
200,2021-07-16,5510621.0,7821024.0,0.0,0.0,0.0
201,2021-07-17,5595973.0,7840056.0,0.0,0.0,0.0
202,2021-07-18,5608160.0,7843563.0,0.0,0.0,0.0
203,2021-07-19,5718836.0,7864178.0,0.0,0.0,0.0
204,2021-07-20,5817111.0,7890755.0,0.0,0.0,0.0
205,2021-07-21,5905619.0,7904899.0,0.0,0.0,0.0
206,2021-07-22,6065205.0,7933030.0,0.0,0.0,0.0
207,2021-07-23,6206811.0,7958135.0,0.0,0.0,0.0
208,2021-07-24,6289823.0,7974499.0,0.0,0.0,0.0
209,2021-07-25,6302706.0,7976205.0,0.0,0.0,0.0
210,2021-07-26,6401851.0,7997987.0,0.0,0.0,0.0
211,2021-07-27,6492866.0,8020795.0,0.0,0.0,0.0
212,2021-07-28,6624481.0,8049491.0,0.0,0.0,0.0
213,2021-07-29,6749758.0,8074124.0,0.0,0.0,0.0
214,2021-07-30,6868312.0,8100462.0,0.0,0.0,0.0
215,2021-07-31,6939461.0,8116943.0,0.0,0.0,0.0
216,2021-08-01,6949734.0,8119241.0,0.0,0.0,0.0
217,2021-08-02,7037955.0,8139137.0,0.0,0.0,0.0
218,2021-08-03,7110605.0,8162461.0,0.0,0.0,0.0
219,2021-08-04,7198165.0,8194578.0,0.0,0.0,0.0
220,2021-08-05,7290140.0,8220500.0,0.0,0.0,0.0
221,2021-08-06,7378427.0,8246609.0,0.0,0.0,0.0
222,2021-08-07,7417419.0,8268680.0,0.0,0.0,0.0
223,2021-08-08,7422907.0,8270268.0,0.0,0.0,0.0
224,2021-08-09,7476121.0,8289495.0,0.0,0.0,0.0
225,2021-08-10,7542380.0,8305759.0,0.0,0.0,0.0
226,2021-08-11,7604748.0,8322321.0,0.0,0.0,0.0
227,2021-08-12,7665656.0,8339548.0,0.0,0.0,0.0
228,2021-08-13,7713930.0,8353841.0,0.0,0.0,0.0
229,2021-08-14,7735569.0,8360693.0,0.0,0.0,0.0
230,2021-08-15,7737369.0,8361011.0,0.0,0.0,0.0
231,2021-08-16,7770325.0,8369266.0,0.0,0.0,0.0
232,2021-08-17,7805926.0,8381753.0,0.0,0.0,0.0
233,2021-08-18,7847696.0,8393331.0,0.0,0.0,0.0
234,2021-08-19,7888288.0,8403133.0,0.0,0.0,0.0
235,2021-08-20,7922975.0,8412598.0,0.0,0.0,0.0
236,2021-08-21,7941662.0,8419377.0,0.0,0.0,0.0
237,2021-08-22,7944606.0,8419623.0,0.0,0.0,0.0
238,2021-08-23,7977995.0,8428406.0,0.0,0.0,0.0
239,2021-08-24,8011280.0,8436869.0,0.0,0.0,0.0
240,2021-08-25,8046219.0,8446920.0,0.0,0.0,0.0
241,2021-08-26,8085901.0,8457349.0,0.0,0.0,0.0
242,2021-08-27,8119142.0,8464787.0,0.0,0.0,0.0
243,2021-08-28,8147256.0,8472081.0,0.0,0.0,0.0
244,2021-08-29,8148637.0,8472196.0,0.0,0.0,0.0
245,2021-08-30,8175377.0,8478817.0,0.0,0.0,0.0
246,2021-08-31,8205233.0,8490192.0,0.0,0.0,0.0
247,2021-09-01,8221042.0,8497005.0,0.0,0.0,0.0
248,2021-09-02,8232785.0,8503442.0,0.0,0.0,0.0
